label_id	PC 1	PC 2	PC 3	PC 4	PC 5	PC 6	PC 7	PC 8	PC 9	PC 10	PC 11	PC 12	PC 13	PC 14	PC 15	PC 16	PC 17	PC 18	PC 19	PC 20
1	-1.5967396395342106	1.021287463207674	0.5513809697617182	0.173747861575414	-0.3424870103795106	0.0384349068856726	0.035000149136736	-0.0740938009258904	-0.0468879173856213	-0.2162025422654804	-0.1172753628524113	0.2462833495361118	-0.0548159379969554	-0.1890515044768255	-0.1677869631039038	0.0210549974784908	-0.1616211073559324	0.124145429214921	0.0197507139021495	-0.094606100715408
2	-0.5500666682775581	0.6518156252678209	0.0452169835055315	-0.5855773405085253	-0.4451024374207613	-0.096655001417393	-0.2887908207115151	0.0219024696216621	0.0629927213304056	0.037647561243678	0.1407799231886871	-0.0474773340802457	0.0319036943689775	-0.0506429810327718	-0.0592815643378702	-0.0673191567809085	-0.0633551579331735	0.042725960489081	0.0380842785826357	-0.0408281662826926
3	-1.7598319743515112	-0.136016802826739	0.7285895625524503	0.9048406436272894	0.3451816531835409	0.3718872645906367	0.1558159203885314	-0.1723728512191535	-0.0367722411071157	-0.223593650056631	-0.1249617330539298	0.1752408564755222	-0.0829275036400453	-0.0782925253560862	0.0043189419942009	0.0301966004352652	-0.0211076406812949	0.0314504650615941	-0.0287746452257107	-0.0129806379917863
4	-2.318437693035175	0.6906560055706108	0.8209209490431707	0.2562703754816017	-0.1689752306250607	0.2872160640380909	0.1546629980877263	-0.0028635881353843	-0.2449537732340412	-0.1762610166002468	-0.3601947355370821	0.0705071382082894	0.0495538442461097	0.0218877469004748	-0.1051532398435504	0.1638939539653625	-0.0570480428321183	0.0804087812696866	0.0153631720156652	-0.0059963843768335
5	0.6051498773830263	0.6948402313367382	-0.6536538473769441	-1.4111538541913995	-0.9311676895989922	-0.3171542476960592	-0.2563361758031987	0.2464255315974259	-0.1292235491109617	0.247053983523264	0.0422238003608793	-0.3269802079034145	0.2285885979653647	0.1802231547071639	0.0012434802721382	-0.0194933499906061	-0.0054620330543574	-0.0653616404397205	0.1026249239492804	0.0352529936802136
6	-0.733229239824488	0.3360742030100654	0.3188014139167809	0.2988908011888407	0.0957813721896941	0.0934299245056841	0.1783556259757263	0.0395545893022823	-0.1004651350582839	-0.1213664050849323	-0.227367348341551	0.0782744621628038	-0.0383515899835233	0.0210206712696107	-0.0400421967894811	0.0901773689794697	-0.0668213124918448	0.0642757005733609	-0.0239526426280925	-0.0129780225432656
7	-2.420514962126216	-0.1007778274479576	1.1462826540374584	0.7162286210928821	0.5843810597449525	0.5213663416653324	0.2302763416473597	-0.0793780755624668	-0.1377228538842108	-0.1847209047906289	-0.3142592850034303	0.0062341862892912	0.0094304650379147	0.1073922111234703	0.0403927984762331	0.1792619531674528	0.082176173228103	0.0513172649591143	0.0030268693015347	0.0771965407155692
8	-1.3597303031482642	-0.0768945013429529	0.5190122146393455	0.3604579037403688	0.3637215587794759	0.3065600140331339	-0.105370836560086	-0.1154582521097717	0.1032594703591674	-0.1206700268221342	0.0908054012799518	0.0575593708599387	-0.0642700653346976	-0.0595929105255064	0.0331244592386138	-0.0405963577629453	-0.0010661984251669	0.0455852208485228	-0.0200429577568542	-0.0098881664420511
9	0.001059205730517	0.2677965976108541	-0.1146831836872287	-0.6408504750322644	-0.3985130166534077	-0.0790552689431972	-0.233174469262612	0.0952828367259084	-0.0482430841538135	0.1093931052845798	0.0291818902453944	-0.1232153603643045	0.089255139417949	0.0337039333489462	-0.0525012256450307	0.0056111564662508	-0.0086505639426276	-0.0016628252424432	0.0091026847816907	-0.0116528536362657
10	1.8938212703758464	0.1703235888900191	-0.8774779049447564	-0.5378359174445475	-0.3402756351337845	-0.390680257675246	0.2063130028849842	0.2531419636378049	-0.1351951288840664	0.1576322612993424	-0.1461710088072701	-0.1794603790826811	0.080213307542004	0.2137743211047573	0.0618191796112082	0.0335403859442372	-0.0219640038596672	-0.0687111292220494	0.0319571339588105	0.047963537420928
11	0.7532122370095268	0.7471568342687459	-0.3884132210369433	-0.1880247383554165	-0.4002690548558109	-0.3388278570954263	0.1310314965891416	0.091587135668021	0.0124251365803866	-0.0973854276644192	-0.027570299030614	0.1164113005892638	-0.0561309758320712	-0.0591462647708539	-0.0152860793414392	-0.087307300555689	-0.1887814782682712	0.0237720896413844	0.0420591289866639	-0.0607593250667342
12	2.635181182103251	0.548989059068009	-1.3934591551093691	-1.3411654840930547	-0.6987759939999212	-0.6269194722402592	-0.0213478431589309	0.3632203093779467	-0.0281053316525645	0.2542542575384728	0.0802915076379888	-0.3168459393092826	0.1335185473072232	0.2475880696754183	0.1238910254737426	-0.102650109658688	-0.070116953936241	-0.0961621865315882	0.0960420225778461	0.0452813998982476
13	-2.1512855029044067	-1.9949319759088016	1.349013514079532	2.3873394325687087	1.6475357670263333	0.9105658432127678	0.475184364980855	-0.4811876237322635	-0.0013810680809638	-0.1978578975644916	-0.1703448468016914	0.2113317460287131	-0.1357324783573707	-0.0370247759656274	0.1200644598970961	0.2016795113641351	0.3469499588827295	-0.04184290523798	-0.1027334352299155	0.1254917884461679
14	-0.9800309323388892	0.1950849658664633	0.2741277264855852	0.3583019008045704	0.1827654500866915	0.1581533726449072	-0.0986240983798715	-0.1321213540555905	0.1430129792453645	-0.1336701050599702	0.1392264309675239	0.1436011360351702	-0.1190949533673902	-0.1316633285615057	-0.027276672181828	-0.0980725680803222	-0.0819940104007097	0.0761894052802871	-0.0325332046376915	-0.0629629825220653
15	1.9512223841146736	-0.0547735671102482	-0.6399288142802466	-0.0353284387962019	-0.1602861215828286	-0.3942961820510964	0.2439183475467541	0.1302594006389653	-0.0327836103266043	0.0335087649478181	-0.0974882873318268	-0.0002452105959646	-0.0412539969678722	0.0730811722602862	0.0574575296152693	-0.0369545462815677	-0.0817205726978263	-0.0598768243539474	0.0028496370416936	-0.0001548037871909
16	-2.783653883913749	-0.4552876430529151	1.233273336136588	1.1877988624800448	0.4317497133540489	0.6414545501727374	0.2630818085519028	-0.2109756206476725	-0.2375598943354657	-0.220433691123415	-0.3534756922261542	0.151897744296297	0.0175565915583982	-0.0354930571895082	-0.0313611293025892	0.2191878583090058	0.1130748690398875	0.0043021444239382	-0.0321466690917991	0.0421721165797593
17	-0.3688376869780255	-0.0939208925993667	0.2374738735976249	0.092487923431576	-0.0178610191971229	0.0836684924594012	-0.105987793159191	-0.0780774758388251	0.0145990729908086	-0.0387050738078166	0.0405834403048342	0.0940073308875081	-0.009011100225916	-0.1223194526208663	-0.0690932117665868	0.001810060580211	0.0012134103789043	0.0152445894180245	-0.0209564768794516	-0.0378430212301123
18	-0.9617465079232318	-0.5302246613314673	0.6432938706853153	0.4864702123551153	0.6647568165283538	0.3416465952059759	-0.0606470554100788	-0.1365263888268524	0.127198894123522	-0.1046783091558937	0.0714130950425146	0.0389155065393969	-0.0741466811082065	-0.0283200194138484	0.0587452030553569	-0.0193308832096709	0.0593170683017412	0.0301247080739924	-0.034951192065658	0.0191360849367932
19	-0.9502980027477748	-0.2596657161117041	0.7496022691579295	0.7544670338992481	0.6623325807608468	0.2631517262062654	0.2305140626508824	-0.1005388619727907	0.0084019724736633	-0.1501756359240565	-0.180191147956517	0.0987193573335134	-0.0947980929273602	0.0201267793356091	0.0094201427711342	0.0925636427691361	0.0353054578266195	0.0665685213124778	-0.0345105300401779	0.0292756539268239
20	-1.3793108438454014	-0.3785906388850402	0.6209125996555853	0.6945749144550244	-0.0077916622588295	0.3208204294340631	0.2984829995970782	-0.0570960240448625	-0.3581490453742105	-0.0301042302132531	-0.4398187140023843	0.0262551491624199	0.1011201591424712	0.0650292698474305	-0.069516237465859	0.2785842736442043	0.1317256496990037	-0.04493391022629	-0.0283909542917624	0.057015463568547
21	-3.635479123006432	-1.7625536556714545	1.6526320390432785	1.7056914212965308	1.3179468259241631	1.1546664727350842	0.1947266223874922	-0.3950112557040482	-0.119644611585145	-0.1704097986357304	-0.1709420168341506	-0.0176886110484702	0.0480053787984123	0.0831839239591854	0.1778694442831581	0.2046811962603036	0.3763816356881615	-0.0867138307273673	-0.035425465703712	0.1713732640539424
22	0.8489582766200648	0.3303354661024715	-0.5027500041693622	-0.268061100253853	-0.1706905557471689	-0.2164739313350014	-0.0165522893927919	0.0742542515168249	0.0502890681064052	0.0575536187881478	0.0787402663644965	0.0080156048762335	-0.0226870113699089	-0.0181470181291501	-0.0274154350480061	-0.0367158709783577	-0.0524850069488532	0.0251127079735878	-0.0041885142551116	-0.0303243982512741
23	1.0578337494902783	0.8428073740430627	-0.7871671455857442	-1.244343720783596	-0.7306346517790875	-0.4043280846364205	-0.0712702196117486	0.3087463865798083	-0.1031846336753841	0.1904627131664631	-0.0295551125060564	-0.2958200365406597	0.1585204474150812	0.2311181042125016	0.0449254385428816	-0.0229621912874667	-0.0637701778834551	-0.0357333859058629	0.0951630657597904	0.0390868131436562
24	-1.8645522570428408	-0.984558035934636	1.0777919907523126	1.0788852207339616	1.2015185427690147	0.6391666129763998	0.0039571339010105	-0.3027632742505349	0.2011580977918378	-0.1614902363006606	0.1177127370464763	0.0778950188491529	-0.120142093010672	-0.0408758325254705	0.106129061012939	-0.0026436191454006	0.1643100808971433	0.0412435292421973	-0.046793078794174	0.0588812402074338
25	-3.107175533995616	-0.3362362287293424	1.6209864255039674	1.2345154415541224	0.8931483522028983	0.6968185203891905	0.1968606885096591	-0.2163759180803439	-0.0412802667146827	-0.3284094616541272	-0.265296459563536	0.1589727401254781	-0.095361444350294	-0.0199944380420816	0.0361074019109813	0.1325169095536623	0.0473869580367252	0.0823390055835754	-0.0357764287154613	0.0377591411730167
26	0.5722866768730621	1.1816157348739813	-0.3333841795717266	-0.451685241000895	-0.7849952145721228	-0.4367792611419314	0.1009099346441358	0.0891266489046248	-0.0428489230689853	-0.1215641192689373	-0.0585480608494561	0.1778474182722499	-0.0113063155225195	-0.1381114018066137	-0.1097742314175486	-0.0805258510624321	-0.2363576853040237	0.0427400030326807	0.0810655325599171	-0.0951565971478366
27	-0.0305680673369384	0.7413958527064638	-0.2758522276956252	-0.8763247890730312	-0.7667943579948782	-0.1864967897200298	-0.1659648853399025	0.158285490066497	-0.1406582526333694	0.0887258119076483	-0.0425587302946113	-0.1067431837381469	0.1456856434888927	0.0264373884219337	-0.0796010845933453	0.0236474723370956	-0.0582773276864257	-0.0072952727468112	0.0572035675519871	-0.0205841717191873
28	1.6392711533552673	-0.3194718926457945	-0.6238462743754386	-0.1583432652363485	-0.1433881020457965	-0.2641232300936231	0.0269299971366117	0.0383260161800924	-0.0014374245507181	0.1808964466504115	0.054797695711188	-0.0419254129446007	0.0213311317390757	0.0090253716791183	-0.0233026775626223	0.0200761942050243	0.0693478600669503	-0.053176465600636	-0.0190431296635226	0.0084369007396375
