label_id	feature 1_lysotrackerdeepred_TFOR_pca_measured	feature 2_lysotrackerdeepred_TFOR_pca_measured	feature 3_lysotrackerdeepred_TFOR_pca_measured	feature 4_lysotrackerdeepred_TFOR_pca_measured	feature 5_lysotrackerdeepred_TFOR_pca_measured	feature 6_lysotrackerdeepred_TFOR_pca_measured	feature 7_lysotrackerdeepred_TFOR_pca_measured	feature 8_lysotrackerdeepred_TFOR_pca_measured	feature 9_lysotrackerdeepred_TFOR_pca_measured	feature 10_lysotrackerdeepred_TFOR_pca_measured	feature 11_lysotrackerdeepred_TFOR_pca_measured	feature 12_lysotrackerdeepred_TFOR_pca_measured	feature 13_lysotrackerdeepred_TFOR_pca_measured	feature 14_lysotrackerdeepred_TFOR_pca_measured	feature 15_lysotrackerdeepred_TFOR_pca_measured	feature 16_lysotrackerdeepred_TFOR_pca_measured	feature 17_lysotrackerdeepred_TFOR_pca_measured	feature 18_lysotrackerdeepred_TFOR_pca_measured	feature 19_lysotrackerdeepred_TFOR_pca_measured	feature 20_lysotrackerdeepred_TFOR_pca_measured
1	0.5960706305547561	-1.9104567636885967	-0.4066471564005623	0.9981181575182622	1.878376371094648	-0.075600646602143	3.06679211541782	-0.5177458844795763	-4.552720258566518	-0.8080586539067185	-3.546543679297021	1.078792868231094	-4.261591238965728	-0.0604287297896111	0.9139126951861104	-1.504662180102779	0.8570084371351241	0.1490499910906715	-1.754327127654144	-1.3531552562446598
2	2.365778240854614	-1.0705745948803274	-1.179896957770714	-0.8620278780582228	0.5984076209675656	3.4285592551353967	0.2680573649710733	1.1802349228489462	0.8138582328653873	2.1438169400904656	0.6840900930452859	-0.4145475334627785	0.7036008570610794	0.8701334611271418	-1.653643912896123	1.214591893428531	-0.7453197057535615	1.7695009992716888	0.1018616790098712	2.97265533355241
3	0.7129426936002519	-2.621137139905849	-1.0309616327258735	0.2346934199254097	2.8555292412654167	-2.2814031396106493	2.0175023633968303	1.177573979255906	-0.2444198170852674	1.6605245236204218	0.0010822405984146	-0.810767316480165	-0.3796730694643805	0.3271405431312491	-1.7800834603201978	-0.1296234715060151	0.6966240696720302	0.1342917528740272	-0.4491182206303351	-0.6982962308659317
4	0.4074439141094398	0.6272035967037966	-0.4274158501253017	0.8132160522157315	0.3942744361544964	2.9078085818924246	4.5493289675624125	2.0367842744251217	5.120161639543451	-0.1223341035403052	-0.5859676732204295	-1.6365388086742898	4.785948844384531	-2.471543383377175	0.8643736728866356	-1.103248088248847	-3.075443897478268	-0.900145095988169	1.7471220966035963	-2.7186421490962016
5	1.5940168101372734	0.614033543688822	-3.155086288994952	-0.0592248785494225	-0.7633887778882592	1.7682414327011238	-1.4994578808274024	1.2785785209780145	0.6417637397344542	-1.8546329048181165	0.0222525843368131	1.3843509470712678	0.0255196131284356	-2.9772575906005105	0.6546471322311551	1.1111853766101587	0.0313978081487276	-0.7856909576324708	0.4588996399973648	-0.5388630559607721
6	-1.2833542076187148	-3.2610452751166688	-0.3545958212573816	1.9773843345791795	-1.3916744136224135	2.7998105889601685	0.0149217471352062	-1.3179822711237223	-1.0265550669080854	0.7035620998656621	0.0679333986047209	0.1681050946540622	-0.2866910349376579	-1.1262301988797498	-0.0122326563008616	1.1569423698771988	0.2938652647792998	-1.2998260491895863	-0.0797680787836317	-0.6465454871521745
7	4.328337355257647	1.2023964055682663	2.697011212291747	-0.9188715741405504	1.9945116856125065	-0.7711595320349082	0.0115457254013159	-1.6800719649136098	1.097582034983172	-3.50226787583144	0.2440025242040516	0.1571344153971234	-0.9950176162272836	1.027451976179979	-0.1433989993990421	-0.7957529857418509	-0.9221905380209728	-0.6987264222846664	0.7409278811669495	-1.2699270055162266
8	-1.0500106877224549	-4.0860235792487964	0.5043907251325556	1.6161001724533728	-0.8356210973693059	0.6517926628935753	0.0764475289431764	-1.0902942356925238	0.4576519181822596	-0.8791231574938402	-0.440657920401269	-0.768294171702611	1.3635805906944398	0.8536269237582521	-0.8565714886005257	-1.8316716528969208	0.9911336147546655	0.2580829331878841	1.002596140228294	0.4593320016545818
9	-2.880121978113639	-0.2847973706088342	-1.2834795147900595	4.422888649153307	2.9734084303915367	2.737582935677509	-2.3086769728250287	-0.7951751539035404	1.4507104936665174	-1.1592796855974103	0.0696169715100281	0.4492928293941324	-1.1336520858035162	1.2404882215094348	0.4125154470194517	1.0538888199385117	-1.2081615048202028	1.3081469528045444	-0.0652567019058637	0.4609770395644947
10	3.017841518304392	-3.945582148714629	5.729828062114913	0.5937582177988006	-2.7099127226555297	-2.220964605836676	-1.2155660929043623	-2.076646235305234	-0.007884944817788	1.771620425648809	-1.6025623828851232	0.9244221724529378	1.4875892720179478	-0.627343914017535	0.030562719375656	0.8551210206902689	-0.1109445837701705	0.3636508220755234	0.2898485160755036	0.2889884287071607
11	2.277792801670977	-0.500082056025971	-1.4205011983392166	-1.2398563297921277	-0.4928879731941434	0.8909097495536733	0.1760400443829001	-1.1431830446292282	0.408834707800587	-1.0800721456198106	1.5482176411644002	1.6213921811186012	-0.6651284787415619	0.6994956317857851	-1.0744625929219631	-0.1457254752416823	0.067473072760451	-0.4844625707261163	0.0644974159190111	0.2119471631575945
12	3.3727228578817083	-0.5225855561871705	0.7299781482716541	-0.0494353703055295	-1.4397919014512348	4.9517659199879205	7.899714234957613	-1.7234945549604712	-6.0472680766701385	-1.5220536462146803	-1.6702068378660169	1.6407547042958812	-4.089171773122498	3.503058708993592	0.8567336572213853	2.8225926977770186	5.4347542215732405	3.2633329669150184	-0.0153159845123225	2.1874098892284306
