label_id	PC 1_mKate2rab11_CFOR_pca_predicted	PC 2_mKate2rab11_CFOR_pca_predicted	PC 3_mKate2rab11_CFOR_pca_predicted	PC 4_mKate2rab11_CFOR_pca_predicted	PC 5_mKate2rab11_CFOR_pca_predicted	PC 6_mKate2rab11_CFOR_pca_predicted	PC 7_mKate2rab11_CFOR_pca_predicted	PC 8_mKate2rab11_CFOR_pca_predicted	PC 9_mKate2rab11_CFOR_pca_predicted	PC 10_mKate2rab11_CFOR_pca_predicted	PC 11_mKate2rab11_CFOR_pca_predicted	PC 12_mKate2rab11_CFOR_pca_predicted	PC 13_mKate2rab11_CFOR_pca_predicted	PC 14_mKate2rab11_CFOR_pca_predicted	PC 15_mKate2rab11_CFOR_pca_predicted	PC 16_mKate2rab11_CFOR_pca_predicted	PC 17_mKate2rab11_CFOR_pca_predicted	PC 18_mKate2rab11_CFOR_pca_predicted	PC 19_mKate2rab11_CFOR_pca_predicted	PC 20_mKate2rab11_CFOR_pca_predicted
1	-1.17670174347835	-0.9001291103735087	-0.3609050775655071	0.3827410489285616	0.2175941470767616	0.3418166773302279	-0.0868933222806839	0.1309349228660107	-0.3209303647772313	0.2573551075358161	0.1128640401644893	0.3201781112415973	-0.0676998611869151	0.1631078225326496	-0.0103181523439125	0.0654006211176075	-0.0486993960712389	-0.0278925699275629	-0.1429590829534226	-0.0260292828002205
2	1.720937575180583	-0.1678626417253441	0.1246566361328485	-0.5774972058803076	0.3758185186792437	-0.0816288547621741	0.0335070464511447	0.1233214987247012	0.206302382440587	0.0910178143294327	-0.0860389113288037	-0.0946861522375513	0.1017525976374587	-0.0989017521752935	-0.0344435705565646	-0.1384479276403734	0.0706031403754816	-0.0165354156154922	0.0521396843766821	0.0284365532626394
3	1.277191292315954	0.4463345572774037	0.0809877976339639	0.1394353408078933	-0.4180033890210219	-0.1199615387400056	-0.1078105018421841	-0.0113332884556175	-0.1566096821978153	0.0257800592012848	0.0342054889394346	0.0664253467825535	-0.0557458242537541	0.1073273088401551	0.0769696041413217	0.1335502506896592	0.013477398454088	0.007458979230063	0.0075719096473078	0.0186742809293796
4	0.8966377070325763	-0.9782234769403076	-0.2125208500548842	0.7590979944323063	0.4401210617557448	0.6986848312827195	0.1801896394210666	-0.0831197597253615	-0.1059934535087843	0.3830795305969822	0.2473746321981807	0.3915778582028575	-0.0543952413340413	0.0566288443206658	-0.1045217151361667	0.0237717878237634	-0.1044608851177152	-0.0010955644318072	-0.1269037869656261	-0.0600181252726834
5	1.3506813464839191	-0.212650641438926	0.1417186059529303	-0.133686258496442	0.3464431260383804	-0.0120472998382066	0.0153955704241112	0.180411071620616	-0.0804282621585056	0.1244700023712942	-0.0274573742085971	-0.0627514501328379	0.0440058762088571	-0.0823245934700317	0.0023755119474768	-0.0465933881384902	0.0287082051849328	0.0268892776119889	0.0309719199857782	-0.0166479365689736
6	2.6727446630196128	-0.0719943731128275	0.2339806310487813	0.3643724144439465	0.3177832848679044	0.3396247148711133	0.1239834989321178	0.0697698537305635	-0.2755196466280497	0.3706819675443475	0.1066879670895603	0.4754024156466384	-0.0746609297980294	0.0345594604221556	0.0031795414160551	0.1030591090192963	-0.1119784674790746	0.0212576702747285	-0.0660629555974581	-0.0485550852640853
7	-3.2092466827764303	-0.7254660754211115	-0.1350682026600138	0.5457799311290404	-0.0464569656716963	0.2273895308170242	-0.2349089814947385	0.1458081753377631	-0.3810568866712619	0.0229213248446364	0.0495027949339427	0.0855058183423576	-0.068044356712649	0.2072460574630766	0.0858911889648303	0.094323611636419	-0.0414873073361133	-0.0322446483659961	-0.1081706033462014	-0.0540637881933105
8	1.5231090075576608	0.4364731280443581	0.3194184291634797	-0.5973795689290035	0.1872162297099889	-0.2175098114021123	0.1147019886172258	-0.0152500565085297	0.1634216304921929	0.0731867701168915	-0.079726599450649	0.0354006162969389	0.0250741687945784	-0.0970926065392839	-0.074021723401854	-0.0019957082956193	0.0224245036206852	0.0450652500516195	0.0078424299926592	0.0661820848218554
9	-2.7596449152829168	-0.5355916235373102	-0.7269493619907119	0.1284059888860129	0.4434431315894878	0.2081838116873873	-0.0981950283677949	0.0272458711173447	-0.0094950852341261	0.2154707833777711	-0.0126266306507813	0.0673420302039893	0.0323920329346033	0.063123838605219	0.020915096941618	-0.0765176058406413	-0.0107729820189933	-0.034645757113243	-0.0228877954954128	-0.0628225371663941
10	0.1282542374574591	-0.9113598592067949	0.2425603864401221	0.2787530580784937	0.1124658531064335	0.2980668813361435	-0.0593101480518043	0.2290368941197222	-0.3384739293215992	-0.0006595399003571	0.0603930795991836	0.0234576492462844	-0.0306126451307972	0.0390605016749061	0.1127385189699569	0.0558141131529651	-0.011300585589041	0.0164230221666764	-0.0425191251316137	-0.0561945665005994
11	1.7351703812671948	-0.2646766481163699	-0.0561364302130686	0.2986218232916675	0.1448559969480951	0.231287567881243	0.1743092973120517	0.0166536620743501	-0.1619541409652077	0.2511683079088678	0.1420164598604398	0.3705617640346155	-0.0414864952596243	0.0541858047656549	-0.0477337528376909	0.0628258955680503	-0.0654373798597182	0.0202308545403845	-0.0424997535691989	0.0013577402437638
12	0.9777017173377897	-0.3291805944811465	0.1730681156223697	-0.0005655584213961	0.3680801262290439	0.1764632379553795	0.0629136239794951	0.1307930244634554	-0.2060455864893913	0.2904799251540169	0.0426187551928931	0.2216635337135441	-0.0350272380873627	0.0489114555084982	-0.0153739119229819	0.0639610141456353	-0.0086896896512081	0.0164417184640134	-0.0450268769805781	-0.0296300948986015
13	0.4717669820752638	-0.3429519592174324	0.1678521819578384	0.2355006632099694	0.2732413314391729	0.1886946661378431	0.0683103109226213	0.0685722884445658	-0.1848842381594423	0.1944438351259411	0.0638392061990509	0.1754285895798914	-0.0526746784326691	-0.0016793312335074	-0.046030887081995	0.0534636401626759	-0.0205855815317099	0.0151200765178163	-0.062587275284053	-0.0149012273946065
14	0.4753510473914349	-1.0458231117483514	-0.1108621362316977	0.2319426810282655	0.7042423598012792	0.4756683773252795	0.1022598775620742	0.1320553593705836	-0.1814312918990844	0.3146322308547029	0.0757794996086831	0.2072059358808993	-0.0231056257165238	-0.0325069805490425	-0.0318261575937491	-0.0324267151492221	-0.0215961396863372	-0.0344703571733055	-0.1006519223816514	-0.0807068556673599
15	-0.3524172131058374	-0.7866109160745738	0.2247686877293359	0.4330705514646367	0.4015145831445908	0.4323168649472856	0.0635145011040572	-0.0205773643241098	-0.0358402898096314	0.2106978382274572	0.0761499482652831	0.0750184826877671	-0.0031786271443398	0.0023568494610455	-0.0916685852409976	0.0076687443876556	-0.0319097842646374	0.007552046993928	-0.0958235007899829	-0.0169092882323025
16	-3.593783718884157	0.0868887378178265	-0.4693158859919157	0.1720754022118927	-0.1249758224511041	-0.1066630687499894	-0.1985447684210122	-0.0639626290654075	0.0556663803293083	-0.0471587881712625	-0.0551453624903444	-0.0999657848840073	0.0379040805440704	0.1297075042543875	-0.0205626203630469	-0.0276612959886295	-0.0407607972889429	0.0023603858688497	-0.0266733543515616	0.0311988005262905
17	1.2031310486848157	-0.457027944627203	-0.2551778931689757	0.0201503220415472	0.2929528524178298	0.0802222254299627	0.1517647962312457	0.1342737117859691	-0.1998488224185869	0.1674778198652728	0.0734896102106287	0.2712267642572139	-0.0245962254649055	0.0291821418540415	-0.0160901718943021	0.0080961998738703	-0.0278478952365611	-0.0134967345531519	-0.0452596966941911	-0.0053939454526193
18	0.15192916341915	-0.1531230051739701	0.2284031182139346	0.2171899325225114	-0.0722529256079077	0.0778984728684759	-0.0228757336605106	0.0405155076921089	-0.1704487347329925	-0.0272764888385584	0.0470018978283217	0.0575221789920889	-0.0135717167589379	0.0226964188437674	0.0628818858032588	0.0569501607916711	0.0084060809918714	0.014853573617016	0.0073594929252349	-0.0129143487758997
19	-1.3749318117493683	0.613021550513111	-0.1969238832906179	0.0845776160977575	-0.7190031109894323	-0.2107788812589129	-0.1596303669841282	-0.1574389177131505	0.0150131659642839	-0.189461574795299	-0.0205220630430497	0.0004298949524389	-0.0339146731040389	0.1379074725943936	0.0868261337117258	0.1114871239000669	-0.0028864687156879	-0.0200639039536728	0.0056830182775901	0.0455363028592318
20	-1.1563074129671238	0.5346582663578137	0.185924219274685	-0.5341990471272864	-0.387550025394956	-0.2306986657882883	-0.0802734430113229	-0.0905369303315708	0.3955376043485689	-0.312636631301561	-0.1680179360595952	-0.3784440703107414	0.0534579453049186	-0.1382403397050187	-0.0333513600156762	-0.0890914531856367	0.0595245021054446	0.0323397300726467	0.1167331160715532	0.0561835729688568
21	-0.8837242836955108	-0.3024032122297888	-0.1078944296921184	0.2809141980016904	-0.0434428789651094	0.0545212355126149	-0.0443818303210849	0.0164692009681241	-0.1364751163909339	0.0127807735841119	0.0286749834716921	0.0370922102181314	-0.0025061812247036	0.0478867444753778	0.0209165679196023	0.0417280108795576	0.0049434576537495	-0.0114521092362136	-0.0359283220118629	0.0070156987501601
22	1.1178663896679508	0.0846767958463527	-0.5965005710443279	0.1443331025094369	-0.1084393790627804	0.0572139290536008	0.1914962233562164	-0.0599866140694977	-0.059208368371248	0.2105121622351611	0.1140362911179921	0.3692087291413848	-0.0407718774097142	0.0153455173348974	-0.105406557308157	0.0314810553015121	-0.0550157088440476	0.0446225402515286	0.0102065577155089	0.045904846757179
23	-0.133002851944142	0.6514343517850868	-0.0079716435542449	-0.5316988074655981	-0.6921939992361077	-0.2205870938829016	-0.3510973134734871	0.0446538364313028	0.0614197496124055	-0.2692039071551074	-0.2042524762937343	-0.1046248411507187	-0.0399418598707711	0.0585740400636178	0.2198427269258438	0.0641212130305753	0.0258469413481136	-0.0720566129411071	0.0071235343065086	0.0378485781779065
24	-1.25109049965594	0.4521468345432235	-0.512619865462271	0.1973582468752557	-0.4843759684259157	-0.2825352047659789	-0.0456746598251766	-0.09434031503927	-0.0431988327595956	-0.0593390864304733	0.0207232774710684	0.1082460312059678	-0.0153394786978006	0.0986172204903155	-0.021423285298232	0.0657689974877065	-0.0129249128196199	0.0144169595686227	0.0198123638328845	0.0841195419525793
25	0.9323649289660334	0.9105461856446708	0.6416207721981322	-0.1897087138238903	-0.1901815255457942	-0.264477992375858	-0.0505826523909027	-0.0939476041506549	0.139022821307594	-0.2273563597080327	-0.0926110615666818	-0.1266782897477126	0.0208566516462086	-0.0305257687465177	0.1336532482113792	0.0339158667642744	0.0061280805947167	-0.0200205290833716	0.0566114358337717	0.0068012869145373
26	2.330413398792889	0.3883071511002214	0.1165966320510872	-0.2707375134194113	-0.1389530720492768	-0.258280844691456	0.1133816990566807	0.0518887161643303	0.0149917446038569	-0.1112637705145608	0.0233032447427923	-0.0263688046633443	-0.0149003794900915	-0.0917939472344882	-0.0537015821333864	-0.0221539466260441	0.0244384996801071	0.0458732237512995	0.0623191429301692	0.0548259657820924
27	0.3336558019943412	-0.7322440847689259	-0.1043479876090195	0.2135700399099164	0.3865697441240052	0.2651796031694718	0.3161722727444396	-0.0409698538855447	0.0091299767198657	0.2633987246321425	0.1337427284707789	0.1449748880286135	-0.0063855671127791	0.0087644547820458	-0.1720061975959555	0.0073099302077479	-0.0135287480810062	0.0243563974313144	-0.0614544980895714	0.0123606378820239
28	-0.3988091508629839	-0.5837505334892835	0.1602163270426362	0.4144833418149239	-0.0446770548377212	0.2542049257017515	-0.0648441358360125	0.1429787758670321	-0.407726287760471	0.0676546487142453	0.0870299857089616	0.2260117180697064	-0.094380041689658	0.0798137111769223	0.0733394173945329	0.1341494394669248	-0.0335363540269877	-0.0090670165551271	-0.0979631624682991	-0.0451957845242072
29	2.09852345814875	0.6844287169515791	0.3906524464729219	-0.6141310757113938	-0.148833579597101	-0.2908111279704645	0.0415990541589209	-0.0502763370966399	0.3389829317335971	-0.1663053565021817	-0.1249628365304975	-0.2112040279832018	0.0473818949940379	-0.1872467812927728	-0.1048598994610879	-0.0996323681607091	0.0612798199429685	0.0401305067863967	0.106233793405073	0.0858531228979142
30	2.7605324179808943	-0.4662208717799092	0.484417305740928	0.231316412609201	0.5031742839387826	0.5404576718338445	0.1487428228150545	-0.0136430384297777	0.0625439475309147	0.2217640498778502	0.1195603296004809	0.1375293309131409	0.0033328278610709	-0.0850882433540848	-0.0270282514965718	-0.0295916518287984	-0.0405483466270298	-0.0168025005032989	-0.0446549959257159	-0.0744566053089659
31	0.3807603487484768	-0.8573146687486152	0.5363818503675314	0.1338881008296868	0.7321251098844792	0.3898836240185904	0.04374110105181	0.0505497641586098	0.0458429304293509	0.1771612013950916	-0.0155573300331918	-0.1649963642508143	0.0493537585183541	-0.1323909526091926	-0.0389252925244798	-0.0847057178393085	0.0308421843430807	-0.0026830932985199	-0.0498453248963915	-0.074306146051858
32	-4.167919771221333	1.5106207436241783	-0.4004655502024224	-0.5009684260834262	-1.267482380445443	-0.4733205265750093	-0.527025891244089	-0.3052293252602948	0.4525092451318803	-0.5230538119248884	-0.3125651813450473	-0.5215431749849273	0.0192831509182985	0.0399992621813994	0.1578560723229343	0.0134652563802789	0.0802953019375359	-0.060236692162935	0.1095631882879192	0.0539513632836265
33	0.6302052979628319	-0.1323382039132857	0.2241213879964238	0.1960109852214113	0.3762190891666785	-0.0765630804421662	0.2067687999964289	0.0809626379667799	-0.2006595761952188	0.0188157338206076	0.1236831165010056	0.1843186602941635	-0.0164716922287873	-0.0313397564100138	-0.0596181942851106	0.0103553057071895	-0.0358735881925595	0.0406725885405714	-0.0174331531120159	-0.0030231774634717
