label_id	feature 1_lysotrackerdeepred_TFOR_raw_measured	feature 2_lysotrackerdeepred_TFOR_raw_measured	feature 3_lysotrackerdeepred_TFOR_raw_measured	feature 4_lysotrackerdeepred_TFOR_raw_measured	feature 5_lysotrackerdeepred_TFOR_raw_measured	feature 6_lysotrackerdeepred_TFOR_raw_measured	feature 7_lysotrackerdeepred_TFOR_raw_measured	feature 8_lysotrackerdeepred_TFOR_raw_measured	feature 9_lysotrackerdeepred_TFOR_raw_measured	feature 10_lysotrackerdeepred_TFOR_raw_measured	feature 11_lysotrackerdeepred_TFOR_raw_measured	feature 12_lysotrackerdeepred_TFOR_raw_measured	feature 13_lysotrackerdeepred_TFOR_raw_measured	feature 14_lysotrackerdeepred_TFOR_raw_measured	feature 15_lysotrackerdeepred_TFOR_raw_measured	feature 16_lysotrackerdeepred_TFOR_raw_measured	feature 17_lysotrackerdeepred_TFOR_raw_measured	feature 18_lysotrackerdeepred_TFOR_raw_measured	feature 19_lysotrackerdeepred_TFOR_raw_measured	feature 20_lysotrackerdeepred_TFOR_raw_measured	feature 21_lysotrackerdeepred_TFOR_raw_measured	feature 22_lysotrackerdeepred_TFOR_raw_measured	feature 23_lysotrackerdeepred_TFOR_raw_measured	feature 24_lysotrackerdeepred_TFOR_raw_measured	feature 25_lysotrackerdeepred_TFOR_raw_measured	feature 26_lysotrackerdeepred_TFOR_raw_measured	feature 27_lysotrackerdeepred_TFOR_raw_measured	feature 28_lysotrackerdeepred_TFOR_raw_measured	feature 29_lysotrackerdeepred_TFOR_raw_measured	feature 30_lysotrackerdeepred_TFOR_raw_measured	feature 31_lysotrackerdeepred_TFOR_raw_measured	feature 32_lysotrackerdeepred_TFOR_raw_measured	feature 33_lysotrackerdeepred_TFOR_raw_measured	feature 34_lysotrackerdeepred_TFOR_raw_measured	feature 35_lysotrackerdeepred_TFOR_raw_measured	feature 36_lysotrackerdeepred_TFOR_raw_measured	feature 37_lysotrackerdeepred_TFOR_raw_measured	feature 38_lysotrackerdeepred_TFOR_raw_measured	feature 39_lysotrackerdeepred_TFOR_raw_measured	feature 40_lysotrackerdeepred_TFOR_raw_measured	feature 41_lysotrackerdeepred_TFOR_raw_measured	feature 42_lysotrackerdeepred_TFOR_raw_measured	feature 43_lysotrackerdeepred_TFOR_raw_measured	feature 44_lysotrackerdeepred_TFOR_raw_measured	feature 45_lysotrackerdeepred_TFOR_raw_measured	feature 46_lysotrackerdeepred_TFOR_raw_measured	feature 47_lysotrackerdeepred_TFOR_raw_measured	feature 48_lysotrackerdeepred_TFOR_raw_measured	feature 49_lysotrackerdeepred_TFOR_raw_measured	feature 50_lysotrackerdeepred_TFOR_raw_measured	feature 51_lysotrackerdeepred_TFOR_raw_measured	feature 52_lysotrackerdeepred_TFOR_raw_measured	feature 53_lysotrackerdeepred_TFOR_raw_measured	feature 54_lysotrackerdeepred_TFOR_raw_measured	feature 55_lysotrackerdeepred_TFOR_raw_measured	feature 56_lysotrackerdeepred_TFOR_raw_measured	feature 57_lysotrackerdeepred_TFOR_raw_measured	feature 58_lysotrackerdeepred_TFOR_raw_measured	feature 59_lysotrackerdeepred_TFOR_raw_measured	feature 60_lysotrackerdeepred_TFOR_raw_measured
1	0.7876721209138621	2.751023219547046	-0.9716926987151626	-2.1009171617922093	2.9219554244785564	5.050722043331325	0.6215764306546262	-1.629892467265922	-0.6192802881949429	-3.5016330016381367	-2.010264051080939	0.3116186597709534	1.2517675419874228	1.3401678985026475	4.6610308511508665	-1.4210451570426352	-0.1686324781967632	-0.893857823497338	0.1424752921504581	-2.459410830418689	0.7051134810178601	-2.2668301109336286	-0.8837487482257682	4.030021829670281	2.289099388152384	-2.3359418445258653	0.6618232237203483	-2.3402633337961847	-1.324211006612492	-2.0709315276103037	0.0243974524749495	-0.9104972944171804	0.9115549267688052	2.142590709659476	2.251091402409536	0.3981632839540168	-3.454298199838087	-1.9994246388337915	2.8616051136356067	-0.5734348472877426	-0.036251347414905	1.1596047585261098	-0.3135455660091647	0.8486560840962506	-0.8978837449579817	0.2064931198562569	-0.3472389777421647	3.8507815225871873	2.05632355552371	0.3964677123264027	-0.243098745153599	0.0923709711977603	2.689666389032484	2.598305863771388	0.5124483048560786	2.516331163522179	2.990979310982284	1.4816754658798486	-1.1459758587643836	3.379904164638861
2	1.6099892252376398	2.3990621842212096	-1.7459911797233183	1.2030221307451594	0.4546376029393979	2.491252052451524	-0.3383675297670065	-2.6460598407292086	-0.8567551093165955	-1.7955690845584615	-4.049685392976328	-0.5515058964873281	2.0986929072442018	0.0847011334070615	1.9301756851743328	-1.949481851926853	1.047801666427579	-2.212798375186816	-1.6677503404995369	-2.8654404518519385	-0.3724712155749001	-0.6620437167309712	0.0382913983099266	-0.5702890225504356	3.3620714814897665	-1.932056890830009	-0.3265092995736829	-1.4421099991257351	-2.506721050471856	-4.194779443205084	0.0997559455049201	-0.3205263579084005	0.0573819398134003	3.0278104366810563	1.6677321708414694	-0.5631628227785783	-0.0987972282735576	-4.103299119082099	0.4179422116097293	0.4464614622547829	0.4643901705740717	-1.2973536432053252	-0.2992019318553055	0.2793982922469779	-3.2391337216587184	-1.53414168847728	-0.8328731467662935	2.902872860101718	2.7113812550426237	-0.2467844242003809	-1.9967069413262708	0.0774689614674966	0.2788485891383936	0.3771786246523465	-1.1135418422254864	2.397984375882088	0.3974765015608739	2.855477115822953	-0.8527629165638944	0.5615413285504096
3	1.883864907983316	2.3818390625428005	-1.53937998289087	-1.1528749383113874	1.0913627698507418	3.9550053904023392	-0.8799310653970958	-2.6771571514664267	-0.8854910973475659	-3.469343422245037	-1.909505348800372	-2.1419196046554827	0.7108675034443269	1.2989595219518264	2.6449662440795887	-1.8047153793556767	0.7275159089132529	-0.3115528545862123	0.159425832026736	-2.3672282945960768	0.0777384511403396	-2.991846354453226	-0.0184106660685225	1.071303031902313	0.8125356045334025	-1.7385243390527678	-0.5585814897570385	-1.4069206180645546	-2.591844989268603	-1.8431947582597903	-0.0246628537029525	-1.1491746010954662	0.9264587266127216	0.9799272043894768	2.426059864787528	-0.5076959118177335	-2.7326056037209527	-2.2385472836129305	1.643922090302456	-0.3024183383883176	-0.3877057344950078	-0.8132321291219671	1.8555080658533007	-0.011003544170895	-2.2132338727362644	0.6754503735321075	-0.3102172662881901	3.0305209617989406	0.5537584162408935	-0.2897170806884206	-2.5942121145044648	0.0252145367329507	1.7089966336310494	1.1274562350365909	-0.1739323045381779	2.186544266992278	1.1374734517901932	-0.0107436218341065	-0.3825233381077852	0.798417843197911
4	-0.1342382852829763	3.040938396620932	-3.643463760852587	-2.2677273454748663	1.414181729237964	2.925734878149625	-0.2029573530833111	-2.346817167989255	-3.2223969841103703	-4.541881042693669	-2.22441489623065	-2.4992494254791504	0.8415379616667611	1.4107726551616526	1.448356406646406	-4.449220962943183	2.038561097202872	-4.671946181718283	-1.1429608724902107	-1.848994181238599	-0.5944337928977061	-4.597910109512127	1.1570173964006294	0.2105691073972804	2.296852654088505	-1.7668769297987024	-1.7185581391705371	-4.313559526496489	-1.072385102662706	-6.1491807889242205	-1.9448512165009508	0.4711034478456807	-2.034936810404627	2.090670810591412	2.018025238826309	-1.8627813517763887	-3.822827928388517	-2.364101094181988	0.9035704531339336	-0.0170629771598669	0.1812634501115262	-0.1871685080415303	-0.6601305802541214	0.4734125354138258	-5.70731129495244	-0.6301993683800367	-0.4650201889326308	1.4041594967584987	1.717130112174245	-0.0079479140999134	-4.544804365342856	-0.2167334650925731	1.7114252587104026	0.3758118236231866	-2.3261672200166577	4.254774054069412	-0.8045501727942774	1.1238838606664916	-0.49250734224076	0.2397247993060962
5	-2.384787227296275	1.7486660373475202	-1.1651653426238755	1.0254266449882854	-0.053557245969851	2.519283794540176	0.3599346008237176	-1.0912606933509608	-1.3635641120985416	-2.452876008737124	-1.4052268152032643	-0.5147878420150923	1.28426065820067	1.6024852357032375	2.215651054568505	-1.5920542029783311	0.9788013761148262	-3.5514277865349166	-0.1803742859083104	-1.3599391787305732	1.2243284109574368	-0.7639605819922091	-0.6181408027859927	0.1104933202082794	2.1356805953559577	-1.1665391744951834	0.3560075701865592	-2.5661907747432244	-0.0684292035973046	-3.638545701313568	0.0890253414438144	-0.4514280243646392	-1.1767973609588036	1.6297352979292388	0.3604192778997825	0.4745884493742522	-1.3088390666236709	-2.8535474738010818	1.5754204280920714	-0.2418668731055766	0.0249705280861462	-0.6593250391551781	-0.1088596433663516	1.3671048443627236	-3.203149781831587	-0.4408637348123654	-0.2795001305022551	0.9080678904028536	1.4861653806205526	0.7257344106741251	-2.1240484379335527	0.6769006831842783	2.5827817258035566	0.7816587282217444	1.2215849658674465	3.110600099235282	-0.2262043481218896	1.807504697312884	-0.7275720414855331	0.635801808754207
6	-0.567376979278228	1.0926659787426796	-2.6040751999842446	-2.0052022149736928	1.5203666049504907	4.333282554931031	-0.1899275248612288	-0.3241201618436542	-1.4781023106622748	-1.691463709196965	-1.9110137257976247	-0.4798522628949728	1.8410874576000624	1.4542354364971726	2.2360169094400706	-1.0819696192995198	1.8142877461809928	-1.226084999755244	-0.306915788547894	-1.3745883950331477	1.1893055285079623	-1.912385136793616	0.3431478075593321	2.51373615693926	3.087219206863141	-0.1463741412027905	-0.0720785477354261	-0.5387144861629891	-1.866780140381454	-3.2468473547826893	0.4371199284643023	0.3141840292408291	0.2494756759154067	2.3910188249137057	0.5964532421582476	-0.4408633425054526	-1.8628621349817296	-2.018219980545017	3.086613782548848	-0.3709117718140895	-0.4342973471440052	-0.1581310433989634	0.3784647998868429	0.4625152148795752	-3.6676452099593617	-1.361122262816684	-1.3174081184679858	2.430516749647276	1.90699559560916	0.1324103153060377	-2.695368704665756	-0.9583628893208068	1.0947596731379898	1.7690635438470144	-0.63604832116848	2.52669347473954	1.4559560556807711	2.6893791421225868	-0.1408263057778096	1.0319945558001098
7	0.2937415752206769	2.7402747655616486	0.8966521561092362	-1.5352055147395327	0.3832419219433012	2.836113423158149	0.251712682011916	-1.4652261178206412	-1.2460129359978698	-4.39199745245085	-1.7355180756396127	-0.3649795545331461	2.342958675060552	2.5645396319517206	0.5320008091352553	-3.2392519722815787	1.1371410417301608	-1.46719658713865	-0.5995818185940811	-2.2731899746424764	1.6948479304824122	-3.7383493328585713	-0.3596810692062209	0.2939531084962232	2.4886335930727443	-2.0039320938523857	-0.1231725995223814	-3.107739606229208	-2.0844948654508224	-1.9408880033953744	-1.455555841920228	0.8545249920462599	-0.2771774215577163	2.4006627530793883	3.267947825126845	-0.4803664817470197	-4.333259843469134	-2.5128164917676923	0.8830986924366981	-0.3890058973668051	0.6016915931879157	0.5993952861175436	-0.4324762251654693	-0.3335236780863503	-0.4162517805115211	-0.9136958455272216	-0.5769871747455337	0.627740332606681	1.0778333885215976	-0.5870479948443277	0.6710981372806488	0.9799514650873457	1.2916821608542748	-0.0386521639558026	-0.9870295534307494	3.2302780074893658	-0.6406925908448342	2.1837743549134383	-0.2457290811925128	0.3768960414493736
8	1.5001127693601888	1.8950044493423464	-1.3504192061917135	-2.97214348179701	-0.9397292597095508	3.7747953270348815	0.3676198990243522	-1.656790436594055	-1.966281120607796	-1.4269839771731676	-1.8397640936600737	-0.1203395394698541	1.370578392517153	0.9073283125119568	1.7867549458720449	-0.4967496410614949	0.9114405113151792	-1.2706763111074963	-0.5372588841289674	-1.1248521378898622	0.711731010352795	-1.9391575544720032	1.0615880354205105	3.0409010483292778	2.5762924094540303	-1.707685544439448	-0.3638651293186042	-0.1182521349155134	-1.616678727872728	-3.1713111959412106	0.5085508733104951	0.0574435782629533	-0.0606314395490215	2.45994745176336	2.1544282872417906	-1.0681261520710388	-2.119752994817224	-1.456926841806926	3.4005355013648217	-0.6254471620319932	0.4789279637803824	0.5010566957431705	0.8739578013124183	-0.0533034249134872	-3.4142110729957498	-1.5443519727658586	0.0811122052426027	2.9568149953209844	1.73455430831644	0.1057685414521846	-3.1530548910667187	-0.1120971759130905	0.2086102299105166	0.3586913625023631	-2.139715277793388	2.548776249828385	-0.0093635649816703	1.6077952853162958	-0.5933785504501636	0.6201314022306441
9	-0.4701195470372713	0.7550675295399603	0.4162643771914989	-0.0527534554164295	1.8304098880611428	4.545843614041139	-0.2497009714667819	-1.3102886609419504	-3.027657296514687	-0.8353840690039807	-1.960945988483652	-1.3866107933653942	1.04242043030649	2.453320129314312	1.986966157919031	-1.220752117287061	1.7089523061784384	-2.9338780068428925	-0.7113101082209342	-0.665463567865197	-0.0341848667385948	-0.1971678407329937	1.4746650824319594	1.7484355941485457	2.7769794988063907	-0.9483890780912034	-1.9066023566280057	-1.6898680792069398	-1.5694013947851853	-4.401001588058546	0.1569511628292415	0.2065004534523394	-0.2832110150951631	2.2427042646608117	0.0666553779922556	-0.0016907982089762	-1.4051446394459757	-1.111904974364664	1.9391109164649505	0.2520871065160019	1.1244596594661247	-0.0027766682095373	-0.7930752778650775	-1.5270539498801436	-1.839287993081944	-0.9717063869719408	0.3286260688027604	2.428290002643809	1.956475438712443	-1.7057393699048005	-1.4830402676399532	-1.126348986815191	0.3557178269345629	2.420512053472728	-1.8886815664432668	2.481740316272138	1.8218956637045567	1.5193481855750437	0.4313416170372148	0.4194324291998277
10	1.2096377459039922	1.8644381791057931	-2.1953079146498737	-3.6039026427960654	0.6718878397071253	1.3534412749628482	-0.1211961535226735	0.7064372841655402	0.8424237894677105	-2.6724546695284856	-1.338372053860126	2.518226727112955	1.85769742863466	0.7431247124236401	0.6276418934079517	-1.805703125420662	0.6791140495928829	0.5514600749256653	-1.1523135709936734	-1.7861650218606315	-0.2248211218105025	-3.887758308693537	1.0252221873856366	3.2373471935982376	2.866608838698573	-1.0569883497660997	0.080178698598423	-1.158906824213418	-0.2570280174011921	-0.9477943883177932	-0.1894930992966141	-0.2547274840396986	1.184414958566354	3.641779430319689	2.3901049558241287	-0.8549973782053787	-4.731580373012025	-1.8130218966216616	1.5539297879478555	0.444644924777982	0.1247806843905839	0.5798536932908086	2.1856254994601776	1.4673998306870943	-1.4645460161020492	-1.1516607587667151	-1.1426312746199958	0.6998543193464579	1.9966985892879507	1.1249687837198308	-2.573156785444972	-0.6285065366520252	-0.5508511961430091	0.1269502611574045	-3.1674802194561456	1.2296078174562777	-0.512256824453216	2.1208530346805468	-0.1417749076912531	-0.3028293134380857
