label_id	feature 1_mKate2rab11_CFOR_raw_measured	feature 2_mKate2rab11_CFOR_raw_measured	feature 3_mKate2rab11_CFOR_raw_measured	feature 4_mKate2rab11_CFOR_raw_measured	feature 5_mKate2rab11_CFOR_raw_measured	feature 6_mKate2rab11_CFOR_raw_measured	feature 7_mKate2rab11_CFOR_raw_measured	feature 8_mKate2rab11_CFOR_raw_measured	feature 9_mKate2rab11_CFOR_raw_measured	feature 10_mKate2rab11_CFOR_raw_measured	feature 11_mKate2rab11_CFOR_raw_measured	feature 12_mKate2rab11_CFOR_raw_measured	feature 13_mKate2rab11_CFOR_raw_measured	feature 14_mKate2rab11_CFOR_raw_measured	feature 15_mKate2rab11_CFOR_raw_measured	feature 16_mKate2rab11_CFOR_raw_measured	feature 17_mKate2rab11_CFOR_raw_measured	feature 18_mKate2rab11_CFOR_raw_measured	feature 19_mKate2rab11_CFOR_raw_measured	feature 20_mKate2rab11_CFOR_raw_measured	feature 21_mKate2rab11_CFOR_raw_measured	feature 22_mKate2rab11_CFOR_raw_measured	feature 23_mKate2rab11_CFOR_raw_measured	feature 24_mKate2rab11_CFOR_raw_measured	feature 25_mKate2rab11_CFOR_raw_measured	feature 26_mKate2rab11_CFOR_raw_measured	feature 27_mKate2rab11_CFOR_raw_measured	feature 28_mKate2rab11_CFOR_raw_measured	feature 29_mKate2rab11_CFOR_raw_measured	feature 30_mKate2rab11_CFOR_raw_measured	feature 31_mKate2rab11_CFOR_raw_measured	feature 32_mKate2rab11_CFOR_raw_measured	feature 33_mKate2rab11_CFOR_raw_measured	feature 34_mKate2rab11_CFOR_raw_measured	feature 35_mKate2rab11_CFOR_raw_measured	feature 36_mKate2rab11_CFOR_raw_measured	feature 37_mKate2rab11_CFOR_raw_measured	feature 38_mKate2rab11_CFOR_raw_measured	feature 39_mKate2rab11_CFOR_raw_measured	feature 40_mKate2rab11_CFOR_raw_measured	feature 41_mKate2rab11_CFOR_raw_measured	feature 42_mKate2rab11_CFOR_raw_measured	feature 43_mKate2rab11_CFOR_raw_measured	feature 44_mKate2rab11_CFOR_raw_measured	feature 45_mKate2rab11_CFOR_raw_measured	feature 46_mKate2rab11_CFOR_raw_measured	feature 47_mKate2rab11_CFOR_raw_measured	feature 48_mKate2rab11_CFOR_raw_measured	feature 49_mKate2rab11_CFOR_raw_measured	feature 50_mKate2rab11_CFOR_raw_measured	feature 51_mKate2rab11_CFOR_raw_measured	feature 52_mKate2rab11_CFOR_raw_measured	feature 53_mKate2rab11_CFOR_raw_measured	feature 54_mKate2rab11_CFOR_raw_measured	feature 55_mKate2rab11_CFOR_raw_measured	feature 56_mKate2rab11_CFOR_raw_measured	feature 57_mKate2rab11_CFOR_raw_measured	feature 58_mKate2rab11_CFOR_raw_measured	feature 59_mKate2rab11_CFOR_raw_measured	feature 60_mKate2rab11_CFOR_raw_measured
1	0.248819880343723	0.0034913553959379	-0.95156615115636	-0.0189869832694146	0.0521778962478219	-0.0507026156836898	0.0541491361620705	0.0499918489806849	-0.0078459107784833	-1.252618079933189	-0.1434887346778603	0.0666546797757471	0.2216800282751426	0.3188623288905283	-0.8341495374109845	0.1510056723146406	-0.4857954755399832	-0.1043521433193256	0.9104339163585192	-0.4402731006447313	-0.3671550244863789	-0.8546598095129367	-0.9616424875184096	-1.3186518722404188	0.1853078600812455	0.0277364805224328	0.1817516012933265	-0.0909286193391584	-0.1296721218595619	-0.3733308686044083	-0.1767805725036344	0.0198541986283848	-0.0845847319833917	0.7763441971437917	-0.8119821561768539	-1.167932918033999	0.2398533090701335	-0.9252053160955516	0.1508851871886882	0.576380047542758	0.4328909385161331	0.977590120303119	0.9665992303082216	-0.2732645976745222	-1.0653685419682466	-2.9118373686313035	-0.8899369652765847	-0.594555120083749	-0.4285461724579538	0.1225097382821419	0.2294667633449009	0.0149664932030328	0.1675871501113467	-0.1590662618398086	0.0667819841392083	-0.8034986129804658	-1.4927036098579904	-0.2429711909635321	-0.3172010344241105	-0.7158120540239219
2	-0.0575254783943358	0.0101785499043547	0.0114808647005912	-0.0548653530995484	0.1962488742829813	0.2377070197790275	1.463056605693591	1.0667169386161066	0.2771467090669444	-1.9552740965526445	-0.5304694754742741	0.1445575622198525	0.0294510078995987	0.005938156255724	-0.0208321908320727	0.6822187220592886	0.2090471640660601	0.1743425127947798	0.5947666964132435	-0.4494212278541443	0.3864511125020131	-1.4236426935652513	-0.5370697032045366	0.0998640955587952	0.9417862524536528	0.8095788677403334	0.8633891174607824	0.8754406364639762	0.4355798903297493	-0.1236358368327412	-0.6203508260310673	-0.2031366350039669	0.0483735760676276	0.3897967389210116	-0.5270111996943618	0.0582667444333502	0.9772912723226675	-0.4276481775894562	0.3451191314838037	1.6810103718910212	1.4782574946768152	1.409169783617962	0.4703154879040484	-0.301312455204318	0.0994574796293283	-3.4931562522227217	-0.5713904199490372	0.4722048102238088	-0.5927887512092072	-0.0509809441100388	0.3264609823444508	-0.0443185516151899	0.0062381548401571	-0.0189174910262986	-0.15340629021597	-0.2776695282096852	-0.0162969870073976	-0.5821020998805215	-0.3295156013178504	0.0558340997247863
3	1.1938059674407504	-0.6732950806737741	-1.824379953385436	0.3090807364926065	-0.0754567358261938	-0.4272906239482112	-0.2627520304038504	-0.2742898890371121	-1.4316196711017068	-0.9001227742281706	-0.6897513637138281	-0.6678861832904913	0.9939609815836292	-0.2901187972312699	-1.890961204064009	0.4827926596175855	-0.4147474068031144	-1.23517798020562	1.5614444604453062	-1.3395439377243945	-1.3794451597442254	-0.3756443216753453	-1.655473643400482	-2.1551292081688853	0.1979505261469094	-0.1102960830614744	-0.5188550529050124	0.8853038479843882	-0.2712539757208151	-2.269963222891223	0.4675828445295302	-0.3936952675401712	-0.7437501318390057	1.7613807191744737	-1.5571715038924905	-2.0472187819593746	1.297248939041908	-1.1380392628618343	-1.4992848355440649	-0.088024594438258	-0.1023662240197007	0.028473946072461	1.85318207846342	-0.9694571402188286	-2.1431921016898965	-2.5544821447747004	-1.4507195357099407	-1.3399341579648132	-0.0290782072512101	-0.0388815514758556	-0.1807899381072172	0.7471003826377511	-0.352138549981685	-0.9202078362050892	1.0198387768148454	-1.4269987137825084	-2.2843935752802564	0.5300397394188818	-0.9442253388041892	-1.489736496652404
4	-0.0970539731619404	-0.0972559230598408	0.089312348639831	-0.0335365779300677	0.1000220611659129	0.2819364890625186	1.2856951731623492	0.9929015563227148	0.3835325436880786	-2.2031164718708567	-0.6769987563955807	0.1807213606345156	0.0617407288918241	-0.0407353449478617	-0.0026420537549625	0.5442402899966858	0.1238044847437738	0.2736944264610663	0.4319971449621446	-0.4387552099900775	0.5059829748165958	-1.634761791852825	-0.4572525932262006	0.258481773876916	0.8944932803710139	0.6861593148305598	0.9287553733992202	0.7556109578207535	0.2954011079215248	-0.1359301558487419	-0.8891114023419466	-0.4237757110881508	0.0563269356904393	0.0773052744413095	-0.325929912866753	0.2060931075981027	0.9005884115483015	-0.5109424092981336	0.2691581414656467	1.580089984937698	1.3386291478806718	1.5368120783632069	0.5626951278230202	0.0258960137802533	0.0532726874360034	-3.759339311455924	-0.6266433132827787	0.7600595377506907	-0.8954907201406297	-0.0612153101366916	0.2402131141261545	0.0065611225580793	-0.0723434347160112	0.0570588430151595	-0.3693887219807787	-0.0480091415616028	0.2013612121990773	-0.7990654808177922	-0.3825951723532641	0.4297702312009426
5	-0.0716968604920152	-0.0781193339375443	-0.0135849339695417	-0.0504409831508059	0.1984349788501118	0.2108043307352427	1.5839828950134116	1.1447511273444335	0.1457521179996935	-2.0933631525850167	-0.4257170955687217	0.2395865965213737	0.1440317886679314	0.1664077804569496	-0.0661725443194365	0.7200297300299249	0.3250205360719485	0.0827344591857136	0.2561741950085496	-0.4035495960137936	0.5137675434615527	-1.6755818773062008	-1.0203109391353715	-0.4199540212212174	0.9814830224647986	0.8298203894880841	0.8473916658446212	1.06598727654296	0.5445941594243169	-0.2564013281434609	-0.7083281276211626	-0.1332269190111648	0.1573753917670078	0.1079865287782232	-0.3742516992461457	0.1546887073028657	1.0479338145471502	-0.1442628524621731	0.2953389286121155	1.7374045227097834	1.491383046680374	1.385131500199846	0.4502070064211028	0.0790767489629724	-0.0720896877536898	-3.732479480075337	-1.0338515201644292	-0.0649718427890315	-0.7919146765031666	-0.1875362733543654	0.1463338906629401	-0.0787748416396632	0.0192065745065846	-0.0500699495014973	-0.6280838250851373	-0.5863858086872218	-0.227970151502862	-0.7030989580812355	-0.4620400655465877	-0.0495649248842551
6	-0.4577833774581162	0.2010419862948862	-0.4826547488998907	-0.0286896597919904	0.050392093235156	-0.0859861759464398	0.3367447445364555	0.0492528043211069	0.1504887233561626	-1.9609318454516609	-0.6970756604211308	-0.2432718625747968	-0.1506871442677567	0.1694693272205923	-0.4726142455739782	0.1564284230524156	-0.3544392593862917	-0.148876118954442	-0.1853046137974159	-0.243410676807267	0.2150683486622675	-1.7681319029364106	-1.1795696998279983	-1.2044541211786606	0.2187719039734549	0.1103689534176317	0.4587191662157753	-0.1896919999855969	-0.061835903595498	0.1172951650735371	-0.6164898182321996	-0.3410431990264052	-0.2360623161332145	-0.3635885880186332	-0.326288237277323	-0.3505086073628685	0.4820602709723421	0.2709208367775924	0.3914568113627309	0.7791899464971195	0.6305587198850668	1.1620930890040218	-0.068100810020097	0.3476921289228016	-0.3566964689434615	-3.659626798304055	-1.3861730400848795	-0.813877115133318	-0.6555103379980594	0.0747042961916313	0.2959529022343289	-0.0925989469974251	-0.0856691934897281	-0.1386156606856813	-1.019632107064282	-0.5426251030915781	-0.9101661780120393	-0.7612616543881388	-0.6033155259791199	-0.6696994059494381
7	-0.3498097680085509	0.2015773265472906	-0.2433556915860768	-0.0362655188133886	0.0669619686373682	-0.0411945688257523	0.4078350183904383	0.3021916112755902	0.374171543082091	-2.5220864119064133	-0.3372831024896856	0.4057713082574384	-0.0706443951214575	0.2899829886247141	-0.3736365435217078	0.1745147456185985	-0.2169200812007099	0.1174614576557975	0.159675408965794	-0.3495630569372709	0.263844403869558	-2.13973978161122	-0.87432304921056	-0.6334225891352347	0.4741669137517058	0.2323331693528379	0.5099500193751979	-0.0387339413002768	0.0095039704108135	-0.0510852681677632	-1.2801441229611117	-0.2864981707865086	0.1054214965733717	0.2532135203752382	-0.5228435060946655	-0.3213714890755501	0.7374298821054812	-0.0736930169787344	0.1982228209092433	1.0615626668225708	0.7817488188691728	1.2334346779614536	0.3907831207251911	0.033460767957248	-0.4683421976146431	-4.218871453103218	-0.8760009807246916	-0.0228833747237631	-1.1764378329543987	-0.285788358427726	0.0876458949946145	-0.2939757064501712	-0.0341936970348502	0.0556664335320922	-0.7767891465068345	-0.5969915347166315	-0.7201456013840819	-1.2013808987854449	-0.1859021522484294	0.0084700992716961
8	-0.3157535236662488	-0.4348441824644447	0.0008348258632184	-0.1740186038754347	-0.0338275173620087	-0.0046930844774911	0.5533026018183902	0.7368402528700401	0.0679459707137925	-2.555006221115132	-0.8629024835147386	0.45492289528517	-0.0684671769729109	-0.0403251755175382	0.0208519911514777	0.0421916928678858	-0.0869847438278868	0.0407638823150809	-0.240862488835421	-0.5363496675720967	0.4582922533073594	-2.182268154623586	-1.6439935419937286	-0.5114586030130901	0.4169797291597862	0.5364768835494338	0.4377785070924594	0.2066133835459548	0.2860379026364043	-0.3081192269398048	-1.2245480167055374	-0.5541013173919436	0.4510307182482832	0.0321260903531593	-1.1192465415799495	-0.2079880589753324	0.0591122554125299	-0.335864129474497	0.3924212407613531	1.0132019924577127	1.1718916003858917	1.1044251065893231	-0.2078898327502886	-0.1497865792511397	-0.2501012911059861	-4.242238913687439	-1.5535550580053683	-0.0526702327999899	-1.2565845122738786	-0.4811956550750889	0.0909147595069772	-0.3725963172483671	-0.4048019507451215	0.1556945981702556	-0.8086857981104205	-1.381574021711475	-0.6144482945154663	-1.2522461105898146	-0.9335913777264062	0.120396756143621
9	-0.2797933628133952	-0.0441802695163999	-0.0063525414672243	-0.0760911889125818	0.052140750712148	0.0298815315890304	0.8230002369111651	0.8546913178171949	0.5052253294400371	-2.223058537619476	-0.9563818322036248	-0.2605936034049043	-0.0862709487054289	0.0988545818951899	-0.0998948415500116	0.2928745046528127	-0.0135332039002062	0.3287867412116961	0.1079776885657123	-0.5266628552374613	0.5764586382583325	-2.184490027362349	-1.0786318700700668	-0.3063427967401315	0.8358400011107375	0.5611789689712595	0.7795649543097334	0.2386368353951007	0.2348174063618079	-0.1590782598700797	-0.8809243456860005	-0.6319665442623027	-0.1929396600647835	0.1155370466842187	-0.661674843487096	0.0294802247278698	0.4548071763243016	-0.5554380761338327	0.4265678647042363	1.449916098944456	1.2055514521586843	1.438937457228059	0.2488452175244427	-0.1958298320285409	-0.0059689994693414	-3.9823468896963625	-1.3788271714104026	-0.3372603069365718	-0.7988419880039508	-0.1432609724297643	0.1014712072385466	-0.0364839871755984	-0.28219857717088	-0.0404735252258735	-0.8331551360598073	-0.7977552121801736	-0.3678940248851579	-1.1987436080513991	-0.5040268378031012	0.1686468118583985
10	0.0587246100956515	-0.038382378089949	-0.0714473470645691	0.0018708502644212	0.1499012871067407	0.3166945564396451	1.4453847295838893	1.0827078377356223	0.292107701088504	-1.89638081906102	-0.3787291909645125	0.488242121593246	0.08601928882115	-0.0862012419326644	0.0355461224775093	0.6206476178113898	0.2540682920140141	0.2492833589709656	0.6857292527052012	-0.6394293014659089	0.0514960824061593	-1.281927456981459	-0.2903528820381065	0.203426973069503	0.9747365918023272	0.7512935125105891	0.9892577768420014	0.9589977969167658	0.3525001313819104	-0.1293117550506444	-0.6141983896288357	-0.2538802546095894	0.1518456525667592	0.5998095943462454	-0.4153370446783515	0.1712008097203055	1.0370001058942546	-0.3906555661406501	-0.0293627175705938	1.693480507710326	1.4328108038239842	1.5430315762158755	0.6357182926862247	-0.3329297332845012	0.1585952814058659	-3.3951802116363066	-0.3670527865291964	0.7051824458352858	-0.7776701740454166	-0.0690354441833147	0.3427197676337118	-0.0587095332065743	0.0125632944157307	-0.0141855221314728	-0.1142706943743059	-0.0889275494379515	0.0530672168790085	-0.4991814581589107	-0.2598451148272054	0.171986820936796
11	-0.0994130724839891	-0.0866452854606696	0.1095857321701183	-0.0754147163499975	0.1452075273543918	0.3429212122806911	1.481040552358081	1.181055344707855	0.2942295147700656	-1.992331357660536	-0.4752406016331967	0.2340734650834047	-0.0125011285785431	0.0704289910070781	-0.0682150311447464	0.7036203215518156	0.3049469360739096	0.2179867694553949	0.3111333752451026	-0.6516594193309382	0.6856391729474239	-1.5421845840232251	-0.5611823591396428	0.2913716111511926	1.0108296123483866	0.8222234052418593	0.918354852232268	0.8533982534358026	0.5904894849571254	-0.0667473678372116	-0.6690322926775534	-0.2682692627702369	0.0374213058573232	0.1491372947925714	-0.5447062534216864	0.3965431183625594	0.930687121302544	-0.4260848372288258	0.4862233166710596	1.7430584431307747	1.5072787735011877	1.461068441969308	0.4391815851405485	-0.2778971659064855	0.0321891918097934	-3.5625691029267035	-0.8218573484165259	0.2359316612302682	-0.7647476470128352	0.0048548093601915	0.3431957190682696	-0.0319755910441056	0.064618127177082	0.0008207091748884	-0.3394517680019671	-0.3129922349589487	0.2929844575883074	-0.6812788090058584	-0.5211679948254662	0.0172283002876365
