label_id	feature 1_shape_CFOR_raw_measured	feature 2_shape_CFOR_raw_measured	feature 3_shape_CFOR_raw_measured	feature 4_shape_CFOR_raw_measured	feature 5_shape_CFOR_raw_measured	feature 6_shape_CFOR_raw_measured	feature 7_shape_CFOR_raw_measured	feature 8_shape_CFOR_raw_measured	feature 9_shape_CFOR_raw_measured	feature 10_shape_CFOR_raw_measured	feature 11_shape_CFOR_raw_measured	feature 12_shape_CFOR_raw_measured	feature 13_shape_CFOR_raw_measured	feature 14_shape_CFOR_raw_measured	feature 15_shape_CFOR_raw_measured	feature 16_shape_CFOR_raw_measured	feature 17_shape_CFOR_raw_measured	feature 18_shape_CFOR_raw_measured	feature 19_shape_CFOR_raw_measured	feature 20_shape_CFOR_raw_measured	feature 21_shape_CFOR_raw_measured	feature 22_shape_CFOR_raw_measured	feature 23_shape_CFOR_raw_measured	feature 24_shape_CFOR_raw_measured	feature 25_shape_CFOR_raw_measured	feature 26_shape_CFOR_raw_measured	feature 27_shape_CFOR_raw_measured	feature 28_shape_CFOR_raw_measured	feature 29_shape_CFOR_raw_measured	feature 30_shape_CFOR_raw_measured	feature 31_shape_CFOR_raw_measured	feature 32_shape_CFOR_raw_measured	feature 33_shape_CFOR_raw_measured	feature 34_shape_CFOR_raw_measured	feature 35_shape_CFOR_raw_measured	feature 36_shape_CFOR_raw_measured	feature 37_shape_CFOR_raw_measured	feature 38_shape_CFOR_raw_measured	feature 39_shape_CFOR_raw_measured	feature 40_shape_CFOR_raw_measured	feature 41_shape_CFOR_raw_measured	feature 42_shape_CFOR_raw_measured	feature 43_shape_CFOR_raw_measured	feature 44_shape_CFOR_raw_measured	feature 45_shape_CFOR_raw_measured	feature 46_shape_CFOR_raw_measured	feature 47_shape_CFOR_raw_measured	feature 48_shape_CFOR_raw_measured	feature 49_shape_CFOR_raw_measured	feature 50_shape_CFOR_raw_measured	feature 51_shape_CFOR_raw_measured	feature 52_shape_CFOR_raw_measured	feature 53_shape_CFOR_raw_measured	feature 54_shape_CFOR_raw_measured	feature 55_shape_CFOR_raw_measured	feature 56_shape_CFOR_raw_measured	feature 57_shape_CFOR_raw_measured	feature 58_shape_CFOR_raw_measured	feature 59_shape_CFOR_raw_measured	feature 60_shape_CFOR_raw_measured
1	-0.5220737081963245	0.4016970278201868	-0.3701431379859203	0.7580588234580679	0.31748942840173	-0.7991733796349837	0.0466810263092353	-0.1311195468691358	0.1575640617816542	0.5552318568701338	-0.1548995021702359	-1.5748013013481008	0.131893322332372	0.4615263703386835	0.2866619860360364	0.0990681376658578	0.2090252367743428	-1.3771670834052272	0.0678430341418655	-0.0520219213117332	-0.1582332772967107	0.0962706656627694	-0.465144735346044	-1.4323268321215612	-2.2506956296083778	-0.3450621776350298	-0.6265986191509225	0.0362549746451665	0.3832907406004394	-0.1519761160821923	0.8642010248538992	-0.0045854249936534	-0.9369238884296528	0.0807180367945012	0.4932833531251197	-1.1489277018907584	-0.8682071539591214	-0.2362081041063518	-0.2610597328666897	-0.139089279720795	0.4824858061193588	-0.8296186626526034	0.0122385065357039	0.4823429186713249	0.3137045974528932	-0.1983402206305622	0.0598200281987559	-0.1795844421934111	-0.8115517000671324	-0.5357979977606235	-1.4248877583193904	0.6102665924598887	0.6574521238766926	0.6743050683120767	0.9102850542820526	-0.4809661404938214	-1.2853602723350628	0.2527784683831469	0.0224122498616865	-0.0121589353098099
2	-0.5773180857365185	-0.1372363065701185	0.623222159736958	0.7712034579546017	0.936435854171336	-0.3784930905846023	-0.0490584795729573	0.0414328381801494	-0.0471225759736904	0.8759678610290351	-0.6005847456689237	-0.6698150558835623	0.1683176059863546	0.1188810675303859	0.1787010218401563	0.0824398739918244	0.4098042183688153	-0.5396277191967003	0.012119676653629	-0.5761745099163518	0.6807235759572163	0.2096216632903343	-1.307610041073018	-0.4193726608180981	-2.2847465880449747	-1.0465381190872984	0.2813010283617185	-0.1315963695660826	-0.0332943992684182	-0.1141857536171755	1.0834876368160695	-0.3897722674678978	-0.247996405290938	0.2012783901353524	-0.0583436471201372	-0.1173213129345795	-1.448680558190944	-0.3327527409990731	-0.1061803778678245	-0.0398542858673002	0.1776855240423072	-0.3964272800790822	0.4910829319350961	0.6043470483057081	0.0267793961222572	-0.3598824710578744	-0.3596397795484917	-0.0001826878066209	-0.8972492108380368	-1.2520002683996552	-0.4369503910994252	0.3497167782749089	0.6439734663452328	0.4627252927368868	0.9826860918801188	-1.3490339594366971	-0.3139423498598923	0.1377776372620065	-0.2890428198027439	0.0984718061431713
3	-0.6616503957787458	0.0295077679868336	0.0223802247572515	0.6059584791754179	0.6431976979131904	-0.2497131723391843	0.0219022917999389	-0.1556070057690943	-0.0128595661207249	0.4429025508218358	-0.0625784734500567	-0.9604177545430604	-0.2175441620177052	0.0918551696751885	0.2320070085224495	0.2668239836030965	0.1829535708529076	-0.7378986485571788	-0.0823327578015531	-0.4078974141074101	0.1982872819095746	0.0197779360268941	-0.9241384323499112	-0.9605640977526392	-2.343532165538861	-0.7661075357032902	-0.2838953476056087	-0.5381098402850455	-0.1123262667916743	-0.1865154346193929	0.8153848845363543	-0.0062994700323777	-0.4659558828489218	-0.2845031944676757	0.1454342445233999	-0.6990041172118697	-1.2178855918013374	-0.1727162250702261	-0.0452958052924411	-0.3290196049781748	0.0475249096176982	-0.543425114848306	0.3890081720865269	0.4897834479426054	-0.0546670172284753	-0.4110241405860886	-0.0413187012175588	0.0382997924158429	-0.9098336102612072	-0.9669533284717144	-1.0513044992152452	0.4110966249851941	0.2418196365265259	0.0090101628563727	0.2872883826195143	-0.8594774587530822	-0.7692265126521074	0.1073587050289164	-0.1832105198829026	0.1957261919760556
4	-1.1863610276732823	-0.2104921919351503	0.2140485736281185	0.3358112500990935	-0.023332657885581	-0.2305057815944746	-0.234182530482391	-0.1970694966848573	0.1574925109075288	0.5257190154647962	-0.5014838716349859	-0.5816984633302398	-0.4630390521651658	-0.0519475129235589	0.3876151156949161	-0.0472615732555209	0.0465806689525623	-0.2504925311929549	-0.0204417027397514	-0.3135848043470035	0.4924481776259322	0.0514365479529268	-0.2319375539477626	-0.2869015991871717	-2.5987529869849846	-0.0119948805115037	0.4521064966665864	-0.7983936263585675	-0.0382652677986559	0.1757422932116958	0.6274108178573448	-0.5161159121301732	0.0342298343738851	-0.2632313207214163	0.1576990473031991	-0.3683153467975102	-1.5383632962219218	-0.599463536313191	0.4718148890785909	0.0092034309914014	0.1432864926299583	-0.2510398311994359	0.0872103077777726	-0.0519368216195286	0.0451355107123739	-0.4073336014306243	-0.4342304266203941	0.3267746534870879	-1.149336214421574	-0.2155515989776586	-0.315625544303924	-0.0255021337288792	-0.0534250170342256	-0.0613982330372488	0.8767441798470814	-0.4805945185688554	-0.2870335313824099	0.1682304300238686	-0.3177713632938448	-0.1439833320663044
5	-1.2216394641268442	-0.4170941184496828	-0.0903121160042363	0.3268147572506329	0.5147802029405651	0.1184460394409939	0.0120340200349966	-0.1096657169090995	-0.0405262233582932	0.5109800293690916	-0.0881145565453593	-0.8086229599516352	-0.1285851240960566	0.0334316800071028	0.0271841546858062	-0.0531246961384961	0.1209156526526347	-0.5128427317941353	-0.0873492513702385	-0.3898101518250654	0.4363217711988461	-0.6379641963376991	-1.3181490337954491	-0.9709711049261271	-2.9056749613479185	-1.4573609007972608	-0.6027725503470909	-0.6257232437080317	0.1570127302250631	-0.1199017906805969	0.7058375118872522	-0.2167848719698749	-0.2833690471532921	-0.1721068612102605	0.0452573249166209	-0.5158692841880124	-1.3037964934451056	-0.2956255000885844	0.0278545440855559	-0.4497759570978438	0.2364695734945018	-0.4374540016606278	0.6004980787662044	0.4413197389887803	0.1493458766560673	-0.1984002648778888	-0.1896604879782171	0.0869235546915703	-1.7356664768207413	-1.4921289691794262	-1.1316730335158902	0.7076519004190951	0.4604656632642433	0.2962844460012284	0.4249358940728415	-0.94930900909134	-0.5991799495257584	0.1661692478691097	-0.0898158033037852	0.3241943346952084
6	-0.9606146397323044	-0.026651461774654	0.5888054697672884	0.8567283289775436	0.5212966592542699	-0.3401348598399045	-0.0415886355162146	0.0245426755111502	0.0562793467852948	0.3632823202830801	-0.2153248439711816	-0.5915970021773111	-0.5664622097184344	-0.0975875745429184	0.4134329190498225	0.0201339001304272	0.2062388012120447	-0.3308233482505507	-0.1752759064570586	-0.4002019779663772	0.7059911496096745	0.0456140345714206	-1.0717049668616956	-0.5093496242963997	-2.6864653862272503	-1.0089030273095358	0.1063212951557832	-0.7798351569728428	-0.0204396761244697	-0.025424847253751	0.7358833789577348	-0.1104399877060174	-0.0023874694953276	-0.0237510938407877	-0.0558222570853168	-0.2321069728425244	-1.4133435461483892	-0.48082599041264	-0.1422460908470232	-0.3609997227677104	0.1104046102105529	-0.3808571830743492	0.0836720800418218	0.161160576717886	-0.0322183361679178	-0.2865316469438586	-0.5330952659547076	-0.0548725282498305	-1.3211982874272028	-1.1878188799853429	-0.5704229654038131	0.1117373682270588	0.0026524781334509	-0.0085116463111256	0.2057733227892902	-1.0130685257227512	-0.4478546696857162	0.2454379457616444	-0.3643945462154185	0.36207681944284
7	-1.1879810322243651	0.0257829604102595	0.7785586196663485	0.2702348005031179	0.3263606991673616	-0.0728203265111752	-0.2245590209383619	-0.5706489799479841	0.1718774681698107	0.4170058773267751	-0.4297553916277918	-0.3881568464995377	-0.5679663304325148	0.0856622526909371	0.3083150083445998	-0.0791244755694882	0.0590960124953019	-0.2030511440246536	-0.2822742904086815	-0.6365181315407737	0.7729425205343652	-0.0869463093697784	-1.1567863527783544	-0.2469445803597576	-2.993984541846385	-0.925220555106685	0.4499972725298409	-1.0826242332895253	-0.2744891508609376	-0.2566071400033338	0.5773039561114175	-0.2899791702726363	0.157787631519243	-0.2264877722100345	-0.1861424672086666	0.0046957937058995	-2.0619166290842883	-0.7727909712674849	0.2728135542212062	-0.3883274082100316	-0.0883519242613578	-0.2311464419279519	0.0554460392043845	0.0144171692867172	-0.037846261103097	-0.8727506193339146	-0.70688516944257	0.257388113258127	-1.550076591201914	-1.18189992223144	-0.3041311218888065	0.0980855950198466	0.0942405331296607	0.0585974371217048	0.3528243819841226	-1.2789825988205978	-0.1922651131441635	0.1362919630000367	-0.4164132254671294	0.4185135063116988
8	-1.2666030572884952	0.0538110516016667	0.736557278294695	0.205789796460182	0.2506572687663435	-0.310443225582311	-0.0333919683633368	-0.2105377049366373	0.1854747912606504	0.0752187264774228	-0.1226594867796926	-0.2151928785790033	-0.7875129714037554	0.1149245301015813	0.4855192269547572	0.0432112139022451	-0.0431249403687698	-0.0681216743271535	-0.1960077230860567	-0.5847004389184731	0.7000813467127474	-0.2794376831818427	-0.4145491824603149	0.0610430442432772	-2.8662308501824985	-0.3641188994451259	0.7378502129748907	-0.9265559647351436	-0.0959356748421312	0.1741995466448583	0.4116928808157487	-0.1446883209332411	0.2685498643369179	-0.2657153278989751	-0.052571933085153	0.0901254942685914	-1.8732833296770248	-0.7731984216808855	0.1541171648523789	-0.1505075652725834	-0.0233605813662407	-0.2270969024845234	-0.086378330964028	-0.0371876311362651	-0.1647091028883324	-0.6460296114005368	-0.8782936194747738	-0.0223457424792374	-1.3991740539341777	-0.5574273190236552	-0.0086250615100209	0.0516000317711919	0.1823703832021963	0.1158056961387787	0.3221614644673435	-0.3849670421884679	0.1809774841326796	0.1889815539831869	-0.3477908002857121	0.4069247032945894
9	-1.619039602633079	-0.7391335769496579	0.4728192829732265	0.5847308346992446	0.4600588977815562	-0.0581325708759881	-0.1229487413545737	-0.2754413100530318	-0.1367257447295502	0.3704044743993329	-0.5197882103124623	-0.3388728173936659	-0.5015718512042113	0.0669405313874536	0.3313265257157616	-0.0688780920830476	0.2475129602433994	-0.2551375298866869	-0.1487432620807035	-0.8174163770285315	0.8112930275122556	-0.7688905332047469	-1.6915383000349855	-0.4705402179155387	-3.427577974647265	-1.6823911008897972	0.0941554174823167	-0.7981563416748083	-0.1290095271804631	0.0748777336614404	0.432889788805733	-0.3880360670322194	0.1825900698847011	-0.406240357746911	-0.3112712314902224	-0.0489288730378665	-1.7507664511877916	-0.8277615603746986	0.3257469167334216	-0.2089652571241216	0.1335950266704375	-0.1744652285172949	0.2473831398453306	0.2136073312462305	-0.0604081728415942	-0.6207171597796537	-0.7345138674066662	0.4514421371197565	-2.099585176189347	-1.7911235564144803	-0.5799486460340177	0.0432447319647815	0.2818632600011888	0.037356914132566	0.4449941561389064	-1.3974379334893725	-0.1390767470135845	0.2372056888068934	-0.3929902358645546	0.5097519207455039
10	-1.3309198812801548	-0.3472354911147146	0.4762206982157164	0.8314438621860071	0.6125967810227242	-0.5628316435254201	-0.1729133835151546	0.0519375422609334	-0.0152980488750128	0.6085856909299432	-0.444952075221287	-0.4574929842283453	-0.1690763011989094	-0.1315267924153544	0.1361281261146096	0.125902756480968	0.3751582083978244	-0.4436324245233067	0.017231065744336	-0.6780603257741382	0.6210089290635048	-0.3491617293626256	-1.356159820439164	-0.4375344789200848	-3.1480862643849763	-1.2075456931790731	0.1746981725922539	-0.5353049564466357	-0.4248267074550685	0.0363212926405291	0.9091932331599966	-0.2469200892341423	-0.0009291688971591	-0.1581238181437042	-0.0512204434705956	-0.064845892781896	-1.769816007291635	-0.3854272214573047	0.334973195020143	-0.1932065109900971	0.1863420071462736	-0.1825036748511448	0.2422611782993911	0.3648630177525431	-0.0347468508519537	-0.4775629474756848	-0.4219701929283653	0.2991344814137057	-1.7400039526339834	-1.4014038611220108	-0.5458319203792468	0.158725135018183	0.3606729150767775	0.2008750432499604	0.5560979159801409	-1.2665686298399936	-0.2013605580476143	0.3042915493277087	-0.2380057127467029	0.1596790936587505
