label_id	PC 1_CDMPRtagRFPt_TFOR_pca_predicted	PC 2_CDMPRtagRFPt_TFOR_pca_predicted	PC 3_CDMPRtagRFPt_TFOR_pca_predicted	PC 4_CDMPRtagRFPt_TFOR_pca_predicted	PC 5_CDMPRtagRFPt_TFOR_pca_predicted	PC 6_CDMPRtagRFPt_TFOR_pca_predicted	PC 7_CDMPRtagRFPt_TFOR_pca_predicted	PC 8_CDMPRtagRFPt_TFOR_pca_predicted	PC 9_CDMPRtagRFPt_TFOR_pca_predicted	PC 10_CDMPRtagRFPt_TFOR_pca_predicted	PC 11_CDMPRtagRFPt_TFOR_pca_predicted	PC 12_CDMPRtagRFPt_TFOR_pca_predicted	PC 13_CDMPRtagRFPt_TFOR_pca_predicted	PC 14_CDMPRtagRFPt_TFOR_pca_predicted	PC 15_CDMPRtagRFPt_TFOR_pca_predicted	PC 16_CDMPRtagRFPt_TFOR_pca_predicted	PC 17_CDMPRtagRFPt_TFOR_pca_predicted	PC 18_CDMPRtagRFPt_TFOR_pca_predicted	PC 19_CDMPRtagRFPt_TFOR_pca_predicted	PC 20_CDMPRtagRFPt_TFOR_pca_predicted
1	3.1339506089836	-3.5186513374095583	-1.0495948098824053	1.430405338398571	0.5736758945911822	-1.1155173478375429	-1.558503946924163	-1.1599475904286884	0.2509994977858909	0.5316630808135979	1.4312530717005307	-1.7982663212456544	-0.4896765560590582	-0.0367422428497052	0.5977428828408903	0.3376624928335792	0.4259176159814921	0.1693761885498887	0.0474292980517603	-0.1654911228907076
2	0.4716066955271425	-4.305765226217911	4.554849693395271	-0.2305286368330894	0.2717704261612388	-0.3886402520894028	0.0438073468380357	-0.8898112436853336	-0.8485003134551938	-0.0122099912408226	0.4830023310692394	0.3827677062483102	0.6114929020402696	-0.239242423910966	0.2988180295697978	0.204275671919464	0.0293669846102759	-0.1400109817772601	0.0505905159024173	-0.1682323130632612
3	1.1202016136886033	-4.753511438210005	-0.5966947649596877	-1.5681149382332582	-0.6972306790929013	2.1759734946060614	0.9624077576120902	-1.966452652918236	-0.3393019940868669	-0.0319983557120724	0.2980456852894581	-0.359231814395971	-0.2885574136236452	-0.6927975601272609	-0.6464703269839874	0.0579514139866529	0.2008068434831771	-0.0105131807294305	0.2261613245158642	-0.2351343167710533
4	-2.2208251504419185	-5.573088160988736	2.657219113562958	1.0538157149191707	0.4975085049978309	0.1369121998737088	0.0120712230682533	-0.9559490823846866	-2.2859195227852496	0.1246550949097522	-0.796730779605345	0.750364607686817	0.3133819716595715	-0.1850905636833817	-0.4186510107792786	-0.3833003793790377	0.086819651857168	0.2384386566051604	0.0134546294000728	-0.1169205712917298
5	-1.4450670319722154	-5.2141785824602565	0.0328897746246197	-1.045524090448636	0.2608098894276329	-1.6779620720392754	0.2209810519827248	-0.4343591993743136	-1.7182767423044965	0.354954707275859	0.267866105305571	0.3900259233293693	0.0972029096507944	0.2937319760355021	-0.1329962789856582	-1.1277858152930031	0.239642150016254	-0.0289619559781875	0.0576844809804732	-0.1056593737542614
6	1.0335193580989777	-6.680458725170556	1.013719571532244	0.9858269963397636	1.7942550370942874	0.993315059316806	0.75206819416056	-2.0205052239786565	-1.5959765080740418	0.5698516342734625	0.4028505045055216	0.5302560555534702	0.5783934234276783	-1.0269970794238117	-0.8423325935333211	0.2163857522855314	0.210378544526558	-0.102092380297678	0.143189641609009	-0.4914240684500344
7	-5.366277427645123	-4.033663159953846	-0.7646328218359402	-0.6880599638120041	-0.8530989615892972	0.8809318607185044	0.5499918597651314	-0.8837507651797378	-0.6946307570810504	0.0736613078979506	-0.4263364406466304	0.9891925851362672	0.3015550148619729	-0.2195002221475805	-0.6416917818859212	0.4179496333843557	-0.3196193326348839	0.8339239462158639	0.1433878156404269	0.1535014936390508
8	-4.01971569677168	-3.800561556972735	-0.6652911448520926	0.7078800762064108	0.2009048057187774	0.7609078214395875	0.5172988664298321	0.7898413908938511	-0.0937857916365594	0.6387080633177473	-0.8666352146220407	-0.4751845824074033	-0.7241250662664586	0.3631448462028854	-0.4517818216948585	-0.6149585267983229	0.1544757884591825	0.3056867431787489	0.057337915653445	0.3809416054670391
9	-4.342473785254409	-5.396407369245229	0.3545954814949169	-0.5305070437046564	0.7598629134960637	-0.4808300292468641	1.5537042653410138	-0.6116842881554239	-0.0944217927484665	-0.4738091183070767	0.2167500180395148	0.3599023529389361	0.5431691115527334	0.0588549036270575	0.789626854081323	0.4081783656180517	0.2712067022857085	0.2383777112912626	0.0267446045029835	-0.3015848328657045
10	-1.6339921937350863	-5.538226316207499	3.1434367329723565	-0.8374269251775286	0.7271209544569599	0.2346749400850422	0.4879388018244155	-0.4676936195252019	-0.8141315676714278	0.6274448856608932	0.4975717993554757	0.9627609940069752	0.9456676875049488	-0.4774133799665814	-0.1250794903882487	0.0850162594258092	0.2073013533617591	0.0484953751887879	-0.034695122057414	-0.2665509692898355
11	-1.7096510048096794	-3.9465734083013215	4.987404082566167	-1.7100345817862643	-0.3597644052984075	0.8778551571284932	0.3815789987032039	0.4576276327566577	-0.6937812358810298	0.3789820641034827	-0.1381426004777185	0.3346624236492819	0.6968540398838255	-0.0115754557154199	0.1654133303189018	-0.0964812006162043	-0.0917178807326322	-0.0965439488794301	-0.0983073188924841	0.1119949882476758
12	-0.9942774652977852	-6.726524396705997	0.0326441123480008	2.1987131158920934	-0.4310494529611519	-0.0705025150039735	-0.3918282027077291	-0.7031843397793787	-1.3592757915681837	0.2111584597758739	1.1354845383983188	1.3550130097204884	0.5475101816565248	-0.4071284392012446	0.6727455096455762	0.0538887808753214	-0.2733262389726554	0.0426207821567836	0.1225552614250204	-0.0335443922560445
13	-1.1883979010478112	-4.292942588943095	3.4061895435698823	-3.6243034997802095	-2.3848177914941653	2.0581378878278005	0.4560618369586988	-0.8867070205012948	-0.0955368541619634	0.3102215681207885	0.4685362485024019	0.319032190144051	0.5796320556946467	-0.5275957906138979	-0.3719668216463782	0.2167635406353794	0.1460955894225457	0.0623580163746795	-0.1038422592769485	0.0397742184120017
14	-0.3920688665712082	-4.241425683158624	-3.4566007670331467	-1.3723406550115949	0.3282717762118841	0.6690845456895462	-0.9252660707876864	-0.9120639565153774	0.0395657471466179	0.0154980738617038	1.0461410492011387	-0.4410377809995319	-0.7158374240831572	0.0624480707625882	0.4190569771241391	-0.4428509281508583	-0.0743905255974914	-0.0437536075884721	0.1573608234675347	0.2996785011425399
15	-3.923689573820604	-4.320366900530825	3.5062465416516155	-1.5752455705926498	-0.7905177907197762	1.793472680717929	1.1003401268829895	-0.009401745902315	0.251947793545785	1.0052797843180064	0.4338213543663433	1.3938491296464917	0.8359181644629364	-0.7828655435656773	-0.7331055144705197	0.1795670152849622	0.0275191518537938	0.6975530880069116	-0.2017325605075015	0.2452241769663734
16	-3.136968584912473	-6.169971010052552	0.3470887986329408	-1.216510295383467	0.8788848642451397	-0.5431314965837832	0.2212438875877991	-1.587713683804561	-0.9424912332370708	0.2726927119879048	0.0086649199716032	0.5897575796370281	0.0155329721500633	-0.7967767777116175	-0.7449178541689784	0.2762195946753598	0.1201120036243588	0.1136326854728282	-0.2505359058494534	-0.6706854742021813
17	8.249241325799023	-2.763880043375842	-0.6567598997365722	0.143456002939478	0.1476436671404881	1.1655978439862689	1.2671735682768874	0.9924975837649864	1.773662112909328	1.1326819438739837	0.5729413776689104	0.7841995285493274	-0.2008349155190979	-0.7067899984409858	-0.3305005048191171	-0.0336944270962087	-0.5245047534980372	0.260818051071324	0.0430908925273314	-0.177107472549296
18	0.4068207319750843	-6.986119885541111	-2.3409004826544204	-0.412860487357801	1.9088684387310968	0.1312189114150572	2.1145505225829733	0.973217658724692	0.346337683860618	0.8745520210869846	0.2317162480353641	2.2558422455045863	0.4723031822214535	-0.9300590751200312	-0.3768506795307688	-0.0927118943442808	-0.0996990528142709	-0.0102185265218301	-0.1244710577948673	-0.7495357362629003
19	1.335964497861656	-4.8367377866011365	3.2853800855443813	-0.0478372240752329	0.1681265184365932	-1.1870284347970572	1.880109355693615	0.1084739060695354	1.0129576157035736	0.3842626402000033	0.3742746292100588	-0.5209754114353681	-0.9330000514856588	-0.0952724382705839	0.3382319753384378	-0.1960640180300368	0.3779273981547235	-0.2881086160224568	-0.0264719961630035	-0.7326950998860982
20	3.622636071594101	-0.2317776484638294	-2.4823281016929903	-1.565414142036469	2.8093817870939963	2.0447581383553124	0.1677664501721834	-0.6297149531512436	1.54361991960236	-1.5929658916316105	-0.0620206001903699	0.911157037054218	-1.2114318520317071	-0.4698082244363883	0.8941295354506024	0.1406582109480458	-0.2476831996094275	-0.2276254723703004	-0.0872840725128334	-0.1619199270885269
21	-3.971739677247169	-5.0834979266799145	-1.4081049730960709	-0.0282928764826615	-0.4887274983834802	-0.4675861422015868	1.3947548870559912	0.0323152727585518	0.7186799031485727	-0.4560573831585048	1.3307669178216406	1.2326069820122263	0.3185043862905429	-0.1001369657889699	1.01852596602788	0.0354200541421141	0.162504275883164	0.3226305756366892	-0.00359575679661	-0.3490960945748833
