label_id	PC 1	PC 2	PC 3	PC 4	PC 5	PC 6	PC 7	PC 8	PC 9	PC 10	PC 11	PC 12	PC 13	PC 14	PC 15	PC 16	PC 17	PC 18	PC 19	PC 20
1	1.476168298685888	0.3942057854624128	0.3823711448808008	-0.5127908268880815	-0.0952227747657433	-0.2483790072530676	-0.1194720528070476	0.1118414551091695	0.1185410410921429	-0.1279024833274704	-0.1059424295507332	-0.1907736773705227	0.0391697712371391	-0.0625704591532807	0.0491666116957094	-0.0086729258039982	0.0731039206778357	-0.0202519226596066	0.0438861962759742	0.0425523125969733
2	5.625362778526305	0.5963482522738529	0.9411121561472638	-0.8225027198808753	0.0793786573765181	-0.223605568144851	0.0505544050949613	0.2031263196943456	0.0308389541974645	-0.1012222475954043	-0.0959089776226305	-0.000383508889974	-0.0067578176910604	-0.1068663010681308	0.1406092767111633	0.0098155289780456	0.0319054561968503	-0.0193216555984807	0.0563087178104687	-0.00047801840864
3	-0.134212857256375	0.6370729179244554	0.160950753845497	-0.0575529501117415	-0.3163736103174071	-0.3594242556048405	0.0280776371214435	-0.1021029431159929	0.1722607922256573	-0.2078862235500399	-0.0831735886784215	-0.1699220155444366	0.0239974688267265	-0.0766436959007409	-0.0871237526547391	-0.0551881281677534	0.0073965691261142	0.0466906246981439	0.0837594355630846	0.0882264884493537
4	-1.4588395314095972	1.0707144447815302	0.4792086173122246	-0.4758004808312767	-0.1763005734643744	-0.3847944055533122	-0.3333445638151535	-0.0794653230034653	0.2732486665444444	-0.274019091479844	-0.2219889107906599	-0.3449613775406098	0.064814307012902	-0.0203029644140897	0.1054075338675523	-0.046719446785529	0.0474847323456644	-0.012594288352565	0.0755471601570295	0.0184734604949718
5	-0.9744909564789076	0.4033018556027687	0.0279105305325791	-0.6790219866291298	-0.0121813439822448	-0.1811788992281864	-0.1763108046387306	-0.0680423017527407	0.5031136005059971	-0.1194453578512013	-0.2330952200272517	-0.4285665249764037	0.1012980508645975	-0.1067530770364926	-0.0099461069328544	-0.147570931925494	0.089784694528721	-0.0317640286328235	0.0886115405581895	0.0305467296374045
6	-0.4284241764806242	0.0283547045392831	-0.3597340617890521	0.3232523458568691	-0.1403357968158455	0.0224582277404416	0.1875810755429102	-0.0869350918859399	-0.0896317053396335	0.1151131960496909	0.1254684232146843	0.2772674463875317	-0.0179517369486695	0.0649801964369241	-0.0994871865433164	0.0497986277987872	-0.0704403350534058	0.0583993977988281	0.0010931196451451	0.035816244650481
7	-2.068243693632097	1.1018674331956388	0.660632382573428	-0.4938631135888378	-0.1815044693238531	-0.4484643386290263	-0.3290151569768783	-0.0984882713383163	0.2956678339909898	-0.273572679038991	-0.2551333712265237	-0.4909950267773935	0.0558038730269908	-0.0219644293225391	0.0692824182363393	-0.0292001672664604	0.0729658225689649	-0.0057584760778073	0.0654115335519756	0.0143289166133766
8	0.2211405375908099	-0.4369279483625728	0.6517643068370931	0.0979757498964925	0.1392121935880248	0.3441222566927172	-0.3048260303822775	0.2571025811186798	-0.2592231507026644	0.0426075520918224	-0.0734712368552662	-0.065202964412269	-0.0471289667973491	0.023888733264974	0.1628212993154074	0.0913303640719568	0.001590451621574	-0.0421839958031876	-0.0770418862794783	-0.0797626944089166
9	2.114930706476803	0.3526155872633391	0.96702248921721	-1.001854949033823	0.3449733572476189	-0.0203862461668831	-0.0989685953587638	0.0522646875776911	0.2872849214717946	-0.0516720359639059	-0.1965539215938846	-0.1974709925334805	0.0311019008839082	-0.2229571967110454	0.0598654420716556	-0.0920225242862655	0.1331216345543042	-0.0150825482968985	0.0764922400975616	-0.0337466827350391
10	0.203463415845626	0.8686113968371542	0.1970500118101183	-0.1959287676880579	-0.2309372800277186	-0.3164009492140859	-0.1758461791506344	-0.0264039599084827	-0.0400254665668732	-0.1553882998566774	-0.1004619243127376	-0.0508673581295332	-0.0174949923254176	0.013989108519503	0.1410800077054198	0.0469311976275012	-0.0151503463948044	-0.0149279676902725	0.0062973870350167	-0.0119882445101542
11	-3.3229089350822694	0.8016043853640745	0.2834880832631793	-0.3292781666944633	-0.5579700912652419	-0.2867356420503673	-0.2838405313216908	-0.1767106733328819	0.3079171173161966	-0.4744905337693041	-0.201900396210832	-0.6115591945566082	0.0325661626679131	0.0350881131595503	0.1536135956703503	0.0020379491674013	0.0609723573704601	-0.0614717918828638	0.052648497814358	-0.0509386396087894
