label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	n_pixels
0.0	83.30219567848671	39.717317645916346	12.406209186421407	6.349459571701172	25.39783828680469	0.0	139.58890027161794	57.04592583950272	26.2709811	23705097.0
1.0	56.48047749830846	44.934031976334225	7.733506793672693	49.9027838213389	42.06516966252027	3.3680745	61.11354837762378	48.11699831679795	15.9422193	116922.0
2.0	50.83269322833111	45.394997622577584	8.159975318607414	46.23200250644916	41.46990782767328	3.3680745	56.649084616271395	48.51383954002927	13.9213746	88169.0
3.0	21.564587899867806	44.3075530057493	7.047848003145003	15.576018011829438	41.76753874509677	3.8171511	27.282834097153476	46.23200250644916	10.3287618	47790.0
4.0	46.032097950666234	46.16631995690796	7.686886608825765	41.96595935671243	42.958062414790746	3.8171511	50.10120443295456	49.10910137487625	13.6968363	86712.0
5.0	55.13003892459662	48.96620355952321	8.53242202512585	45.934371589025666	44.24779639029254	4.2662277	61.212758683431616	51.09330749103287	15.717680999999999	114372.0
6.0	16.932606975419134	42.21215370460047	6.9184287871105346	12.500498531786683	39.88254293474799	4.2662277	21.826267277722778	44.4462170019082	9.6551469	56907.0
7.0	30.711961519812203	43.9703757764811	7.855543978029261	23.5128424764559	41.56911813348111	4.0416894	37.997547124399205	46.033581894833496	12.1250682	76083.0
8.0	40.34953701163904	44.908516471684415	7.9274462159966825	34.62439672693296	41.37069752186545	4.0416894	45.934371589025666	47.72015709356662	13.2477597	71915.0
9.0	62.55742287260261	46.28996074223275	7.980428380295904	58.930921649851506	42.958062414790746	4.0416894	67.06616672609363	48.91068076326059	14.3704512	83876.0
10.0	41.11711225267662	48.04696215576636	8.228022721045749	34.52518642112512	45.438320059986516	4.490766	46.92647464710397	50.39883535037806	12.7986831	79527.0
11.0	71.64076469907762	49.2116426443917	9.929141751417404	66.9669564202858	46.033581894833496	5.1643809	76.68956638945322	51.1925177968407	15.4931427	71929.0
12.0	61.986965074049664	41.084832849242886	8.662636544795106	57.83960828596536	35.31886886758777	4.7153043	68.2566903957876	44.94226853094736	15.717680999999999	118888.0
13.0	69.31727055281814	45.567684548450636	9.012268966603305	64.18906785766654	41.66832843928894	4.7153043	74.01088813264178	47.81936739937445	14.145912899999999	79502.0
14.0	101.59150688169419	47.941491926044506	10.099420600592405	94.74584204647843	44.04937577867688	6.0625341	107.14713027245728	50.39883535037806	15.0440661	101963.0
15.0	110.47597775117394	46.45946797888587	8.88612290897419	104.86529323887717	43.553324249637726	6.0625341	118.35789482874216	48.51383954002927	13.9213746	79840.0
16.0	94.80250371491915	46.94391151399006	12.189026879175453	89.19006492123991	42.75964180317508	6.2870724	99.60714703106214	49.40673229229974	18.6366789	106528.0
17.0	64.56584058101443	48.458387174529285	10.88784311041752	59.327762873082825	44.54542730771603	4.9398425999999995	71.33220987583036	51.1925177968407	16.1667576	114528.0
18.0	100.9402612545251	44.13954127028002	12.691717148025633	96.63083785682721	39.98175324055582	6.2870724	105.65897568533981	46.82726434129614	18.8612172	105300.0
