label_id	PC 1_mKate2rab11_CFOR_pca_predicted	PC 2_mKate2rab11_CFOR_pca_predicted	PC 3_mKate2rab11_CFOR_pca_predicted	PC 4_mKate2rab11_CFOR_pca_predicted	PC 5_mKate2rab11_CFOR_pca_predicted	PC 6_mKate2rab11_CFOR_pca_predicted	PC 7_mKate2rab11_CFOR_pca_predicted	PC 8_mKate2rab11_CFOR_pca_predicted	PC 9_mKate2rab11_CFOR_pca_predicted	PC 10_mKate2rab11_CFOR_pca_predicted	PC 11_mKate2rab11_CFOR_pca_predicted	PC 12_mKate2rab11_CFOR_pca_predicted	PC 13_mKate2rab11_CFOR_pca_predicted	PC 14_mKate2rab11_CFOR_pca_predicted	PC 15_mKate2rab11_CFOR_pca_predicted	PC 16_mKate2rab11_CFOR_pca_predicted	PC 17_mKate2rab11_CFOR_pca_predicted	PC 18_mKate2rab11_CFOR_pca_predicted	PC 19_mKate2rab11_CFOR_pca_predicted	PC 20_mKate2rab11_CFOR_pca_predicted
1	0.6005012539829273	0.0435944838996089	0.3143321667907545	-0.0307999846772928	-0.017007131643298	-0.0248630293283732	-0.0612276391598767	0.0650964485287729	-0.1839510531963675	0.1078047360990875	0.0179317193494225	0.1440235492455769	-0.0715954688558504	0.0685903223248591	-0.0110316025557362	0.0995324041935197	0.029564231330192	0.0247122030174557	-0.0293993807814464	0.0274723426689866
2	1.9999636919238104	-1.0028947441607656	0.5156558797930808	0.0884035749217732	0.6959248788862528	0.5315179531320725	0.2180414366020142	0.1124764533343721	-0.0560823722360663	0.1833965776084623	0.1723797179086765	0.0411409406416223	-0.0035854963727598	-0.0998265021821785	-0.0546055108315367	-0.0437134486360587	0.0360335177123019	-0.0107814026633275	-0.0332841850359024	-0.1146746356392169
3	1.2781907199648057	-0.2514619118193991	0.6641540515671182	0.4550608025285446	0.5506597808016872	0.4129692931529549	0.2081869309423983	-0.0889582324885294	-0.1076183718554375	0.3040877192533647	0.1287286414738613	0.3957356693145787	-0.0820263357348451	-0.000314206615231	-0.1117699415719692	0.1012062092222414	-0.111535941675783	0.0207922733493825	-0.1487745462564313	-0.0234765295319666
4	-3.1585431594905766	0.8881748590809282	0.1250444399730063	-0.2666715569711863	-0.5175076817347499	-0.4538297277880333	-0.1105211743170554	-0.313860953774684	0.4483423535491193	-0.4413773986478891	-0.1936253318685437	-0.5741950814664469	0.1086808612318242	-0.0847637339686416	0.0769647754904433	-0.0914798118801647	0.0798641500918602	0.001862039709036	0.1401871029906406	0.0061891798955069
5	1.3680821034332455	1.036403068799295	-0.0164988636788292	-1.143679962311045	-0.4466761722532265	-0.2688466198132221	-0.5139343505525321	0.1852825968933921	0.1830036996518028	-0.1991951472146537	-0.3888139198059757	-0.0992267557276779	-0.0016575190706441	-0.0861230490415958	0.2055985111229738	-0.0528184960663124	0.0716090551923776	-0.1119410681215132	0.0647704565892792	0.0402068263547507
6	-2.3987941549855747	0.2501901775086669	-0.184556975029111	-0.0165784083446721	-0.4222299030614707	-0.2685163733678101	0.0797647443052567	-0.2372528431213132	0.3141877853298525	-0.1989064026673801	-0.0663705369981796	-0.2683065567733358	0.0510243059870666	-0.0670593725669695	-0.1453755384769456	-0.0731977789082391	0.0409690380274104	0.0621380882403668	0.0786290725073244	0.1046840551604094
7	0.9375083391347426	0.2170532594352897	-0.0876801705903459	0.0262695090072185	-0.0733324476041666	0.0045113056971607	0.0539889378939018	-0.0623113013810484	0.0648688171998392	0.0912647573449723	0.013826350241433	0.1005912467652551	0.0108909440959115	0.0014957455079311	-0.0445786359587929	0.0220059843475458	-0.0349013642532179	0.0258265001787213	-0.0012089994952559	0.0436721760330278
8	-3.117326926346207	0.7521167814187131	-0.6013700166826231	-0.2530967007206383	-0.3698021047562072	-0.402954722539196	-0.1911753697867878	-0.1832097086987845	0.4191795615793785	-0.1098643049466265	-0.1747651657828584	-0.2425803304955412	0.1038756029087401	0.0080008843634246	-0.0886018780525155	-0.0825086614726069	0.0036290011375482	0.0006491907426344	0.0391481646035576	0.1227729414600525
9	1.5348435041250017	0.1739025758889221	0.5732426209724758	-0.1287455389277569	0.4765125881462778	-0.0284811180150335	0.0018837443699712	0.1242523951069172	-0.1411890624465364	0.1531575958210065	-0.0202895954007701	0.0518785269276879	0.0197408725038787	-0.0008968308577059	0.0767483194441106	0.025505152063424	-0.0075423447626757	0.0114688182840653	-0.0079261597286852	-0.056327790625609
10	-4.026603163635178	0.4460107769951583	-0.4030976270671304	-0.0975494264924356	-0.3556592799265279	-0.2685426000870405	-0.4044976844606713	-0.023084293156749	0.0300073574929311	-0.1802287407780478	-0.1533762569150533	-0.2408146470271716	0.0319834186649698	0.1268027911307594	0.1330502965797949	0.0172850279389961	0.0306055122878247	-0.0762515457524877	-0.0213298006906476	-0.0122989504952546
11	-2.160331625359463	-0.8653515195401666	-0.5703493838397836	0.0445994207213135	0.3599414738896846	0.1592524108242344	0.1063907449128662	0.1002005885407118	-0.0232984448575518	0.0826197223433063	0.0272442461376453	-0.0921764316165548	0.0116484763201919	-0.0732891029298126	-0.0886973563110417	-0.0999332367458429	0.0297448634198546	0.0087628063247648	0.0120119481421765	-0.0560793673992637
12	1.185745970305464	-0.0113296543049198	0.72117458236984	-0.6276517782877479	0.5780791542277262	0.1293186609684956	-0.1323374618353712	0.1161398159817964	0.1820050165259351	0.12249512162322	-0.1300987022264035	-0.1509328196796472	0.027491940585486	-0.188718351980682	0.0314742580036688	-0.0740965093812862	0.0816380557594759	0.0085799733323886	0.0231173124741499	-0.0524387163217576
13	-1.5528827546405308	-1.2418302511863877	0.2752002678120721	0.5540345739820319	0.3972695481765053	0.4739271472255079	-0.0865814348248829	0.1511080428888943	-0.3021158442650531	0.1380019197263604	0.0794473050378696	0.0693031477375896	-0.0423236352582875	0.0908608113712524	0.0157246553141649	0.0313073478203253	-0.0072914539141575	-0.0205638370383325	-0.1114480502639116	-0.0622211342649259
14	-1.9655144514598133	0.222593012407671	-0.2954865215440941	-0.0356238990100723	-0.7217418446802423	-0.2985132308570958	0.0824294631729346	-0.1186971840063271	0.1753984940701057	-0.3591672824027287	-0.0607963341660641	-0.2460079485137792	-0.0004435000828649	-0.0604753810334302	-0.0885182828311593	-0.0177376566615872	0.033092106768133	0.051214755945982	0.0954282543654301	0.1125934161405519
15	-1.8697771144118511	0.4277127981493331	0.320318063197842	-0.2015077656075189	-0.3519609479216937	-0.0231329998128497	-0.3002016552097022	-0.0374224152379134	0.1092731902439053	-0.301746891270798	-0.1518857371108641	-0.3629925061946735	0.0071427040077703	0.0349339343965786	0.240154524217888	0.0833649110818428	0.0206858461776005	-0.1265796817699348	-0.0583070851143777	-0.0905892724529564
16	2.017300566775997	-0.5097382698873517	0.2567332036350165	-0.2474239705956553	0.4987080444871811	0.0859922090325527	0.1227437248879719	0.1831095263848053	0.0405940044718285	0.0394789355206409	-0.0148099417935449	-0.1424891306650871	0.0453143828895351	-0.0943304747110684	-0.0490700760160911	-0.076625112072989	0.0170577805278265	-0.0216152272181343	-0.0291841979498586	-0.0117231439386649
17	0.7822332611286618	-0.5402135882347475	-0.7547103581040132	0.5107598648201215	0.3077122702817743	0.3314569491335035	0.2019758485472544	0.0794454094188589	-0.2249125337924949	0.40602637952303	0.1912303690624945	0.4775879214195954	-0.0176918290560118	0.1081840859648874	-0.0760793821201338	0.0033762907897164	-0.1175712317431187	0.0170914921999434	-0.0326866943078382	-0.0287310621266363
18	-0.3733970297913327	-0.0432113108623721	-0.4373763918219603	0.0570851954244679	-0.040077977684771	-0.1130109800507769	0.2272461358638015	-0.1151932388485072	0.1355683937550874	0.0066647352517839	0.065652527708319	0.0206050182982616	0.0528114200604479	-0.0454871997984744	-0.1710212494222004	-0.059278195168957	-0.0087963712729563	0.0542330570211256	0.0357340123753256	0.0713972706272324
19	-2.7596712197832662	-0.0735051716999364	-0.2305827484727118	0.3714146144741186	-0.1340672809917781	-0.0695590096064598	0.0043632452535699	-0.1605917673023001	0.0307115783107251	-0.0850788064690745	0.0397970624512976	-0.1214107593269329	0.0008813116307093	-0.0004520413152314	-0.0900861877021794	-0.0119904195830317	0.0085575885704944	0.0431568105763502	-0.0005108072596268	0.0228836742667047
