label_id	feature 1_mKate2GM130_TFOR_pca_measured	feature 2_mKate2GM130_TFOR_pca_measured	feature 3_mKate2GM130_TFOR_pca_measured	feature 4_mKate2GM130_TFOR_pca_measured	feature 5_mKate2GM130_TFOR_pca_measured	feature 6_mKate2GM130_TFOR_pca_measured	feature 7_mKate2GM130_TFOR_pca_measured	feature 8_mKate2GM130_TFOR_pca_measured	feature 9_mKate2GM130_TFOR_pca_measured	feature 10_mKate2GM130_TFOR_pca_measured	feature 11_mKate2GM130_TFOR_pca_measured	feature 12_mKate2GM130_TFOR_pca_measured	feature 13_mKate2GM130_TFOR_pca_measured	feature 14_mKate2GM130_TFOR_pca_measured	feature 15_mKate2GM130_TFOR_pca_measured	feature 16_mKate2GM130_TFOR_pca_measured	feature 17_mKate2GM130_TFOR_pca_measured	feature 18_mKate2GM130_TFOR_pca_measured	feature 19_mKate2GM130_TFOR_pca_measured	feature 20_mKate2GM130_TFOR_pca_measured
1	-5.52187946206984	-0.4014701806603996	0.1036158010916291	0.1731116211016449	0.0626465379415761	0.4345222811973328	-0.9987075886906478	-1.1875169955003675	0.2111694653844304	-1.840732452201548	-0.6770276529135828	0.7197290780597014	0.5862642100980271	0.3532920420842413	1.1276092056771183	-1.1483890525075868	-1.19632777241286	-0.0786032449382768	-0.7676449246336209	-0.1776488543866256
2	-5.284877767315085	-0.7555368289939175	-2.6012098593546598	1.572221343270532	-2.0988997395869915	-1.28500916633229	-1.6518091422607382	-0.2861299780249172	-0.4212060291797124	0.7391998355503854	0.5267945855573141	-0.4041724832000364	-0.4251078811660621	-1.2178342337853312	-1.2242788401856102	-0.3182909424713517	-0.3542314294020344	-0.003752748197429	-0.3407886278143808	0.1513851407897453
3	-5.203083808846253	7.914740351592767	4.7763019412267615	3.952952504175188	1.081770316892023	-3.0454113099689746	4.129812204812581	1.3423968196084846	0.4539227967606919	-0.5530233499817278	0.9920765565275512	0.1319001451822862	-1.2567100162713805	-0.768661117894457	-0.0561522408083423	-0.5069521122056624	0.8853920860212567	0.2681861772664609	-0.0781089612629189	-0.1722257416958074
4	-1.29047967992489	2.89689008072289	-2.087150503160212	-0.5776049228558233	-2.214557431783286	1.211150976641206	-0.1363068211882926	-0.059970281510628	0.572768973627412	0.1531740291667869	1.1193758602136608	-1.4896996145388637	1.1372285160855444	-1.5775660125435946	2.51059557426376	-0.5027698583823463	-0.5123447807207899	1.238905261114562	0.5262628396217356	-1.2853660095459791
5	-8.549415289343226	1.196241544244283	0.6818574869774316	1.325881744471741	-1.6108086587906594	0.4902731149714899	0.5329885468881239	0.7509170369603613	-1.5362516074891193	2.644817091098577	-0.2433753083205125	0.9454631989166338	0.4797386259473004	-1.1397443915003298	0.5806505276035419	1.144708963330137	1.0588864461047525	0.1432537282984255	-0.2805781668068922	-0.7792041771904552
6	-6.547519940511477	2.15708390418756	-0.6308827907723256	1.9902402795878675	2.677533496210668	-1.2180506694396669	-0.6605243922286405	0.2322027041153898	-0.6541191142625008	1.0209892441317856	-0.1887627439660377	0.1662277527402594	0.7893672717023943	-0.3413435785244149	-0.8437754131227122	1.755366523247666	0.7112033029987845	0.5450336521401568	0.7970244948027778	0.0901373244448139
7	-3.084863489645312	-2.777808965035801	0.3366702653062139	-1.1099170777563208	-1.0816412705902991	-0.0348811716649145	-1.4955904482101294	1.1118774500761277	0.0703592258212664	-3.2769100258764863	0.3159731990897502	-3.3661663455934163	0.5695639102008649	-0.6226089588692032	-0.1322955416962027	0.3290530550425771	1.597559455013844	1.7591917345381105	0.8639178116662525	-0.1117943957157459
8	-5.182165994520715	-1.3035127838668392	7.073751782795104	2.255091971584992	3.834604688392727	0.0017765313363194	-1.6544290902025731	-3.340550708563513	-2.429326174154868	0.3414353491034927	-0.2391107221104139	-0.9385476309866686	-0.8054248441856151	-1.948796584353768	-0.1689494757665592	-0.5674026058488555	0.904524432978286	1.446431942302184	0.1763176360328538	0.2009888059119212
9	-2.2602955509196736	4.094543738881351	2.038943474368774	-2.249102152265736	0.2409761640908264	2.321659323222306	-1.3067992933373551	-0.216075931927743	-1.6703128693188298	0.1844441599055599	-0.8197126016618271	1.2882916515908809	-1.3523745393702842	-0.0515591756141181	1.5050499872635077	0.0413705621326895	-0.1801571221600613	0.3816366473307949	0.6147254573095134	0.5299076311705933
10	-4.219265467750939	-1.0019861261804832	-0.6952279407601598	0.3675540047641846	-1.903700326612114	-2.283815256394999	-2.472268622058456	-0.787279037717614	-0.3272372796826809	0.5015481574643004	0.6188067569618146	-0.8487967100080331	-0.9321144297061208	-0.4864398558407388	-0.297867118353747	0.1586876372298647	-0.0996640097833599	-0.159955901016984	-0.5359371851611064	-1.0302078527329044
