label_id	Predicted Archetype
1	2
2	2
3	2
4	2
5	2
6	2
7	4
8	2
9	1
10	2
11	2
12	2
13	2
14	2
15	3
16	2
17	1
18	2
19	2
20	2
21	2
22	2
23	4
24	2
25	2
26	2
27	2
28	1
29	2
30	2
31	2
32	2
33	1
34	2
35	3
36	1
37	2
38	2
39	2
40	2
41	2
42	2
43	1
44	2
45	2
46	3
47	1
48	1
49	1
50	1
51	1
52	2
53	1
54	4
55	2
56	2
57	2
58	4
59	1
60	3
61	3
62	1
63	2
64	1
65	4
66	2
67	2
68	3
69	1
70	2
71	3
72	1
73	4
74	1
75	1
76	1
77	4
78	4
79	1
80	1
81	4
82	1
83	1
84	3
85	2
86	2
87	2
88	3
