label_id	archetype 1	archetype 2	archetype 3	archetype 4
1	0.0945779774009646	0.4729599119683216	0.4085007488207776	0.023961361809936004
2	0.7372033114738598	0.0192414960232183	0.2299241899705952	0.0136310025323266
3	0.7618769650190222	0.1260244667150147	0.0955887768219451	0.0165097914440179
4	0.8744876861247659	0.0259637184377164	0.0835506735158894	0.0159979219216282
5	0.2052261965214309	0.5176515469981319	0.2411269587181361	0.0359952977623007
6	0.6330584986682091	0.1958250733064524	0.1116332942559878	0.0594831337693509
7	0.1931758218978781	0.4911882020180127	0.27568397545092305	0.039952000633186005
8	0.0071609584271587	0.7798335899843318	0.1180802404213106	0.0949252111671987
9	0.1350629312140874	0.3418987816982036	0.2808278924241982	0.2422103946635103
10	0.0653640640362801	0.7698818665135331	0.1098930480414438	0.0548610214087429
11	0.1408221565636098	0.4854132675426263	0.3569752192378151	0.0167893566559486
12	0.7240803367199561	0.0631108100701084	0.1899259532559415	0.0228828999539936
13	0.3895824054118569	0.3201722447079289	0.2343263706722954	0.0559189792079193
14	0.0972203788133673	0.6883979030687396	0.1703900066414772	0.0439917114764156
15	0.0141999853001596	0.0993353671981293	0.37870131601331897	0.507763331488392
16	0.5192987277815303	0.1868393423285487	0.2193172952845974	0.0745446346053233
17	0.8981549932305302	0.0232513628999607	0.0694822897983627	0.0091113540711464
18	0.5222977836200815	0.2379337264078579	0.2156511339557321	0.0241173560163285
19	0.6858207236704716	0.0798827318524883	0.1756979065748169	0.0585986379022228
20	0.5185890163601716	0.2953210046996673	0.1596766998781621	0.0264132790619989
21	0.8323868208542424	0.0796361402673239	0.0761403634146747	0.011836675463758998
22	0.1665431974284194	0.5396977429079727	0.2432271771087733	0.0505318825548346
23	0.0909192220184197	0.3306891738256763	0.2586579482880681	0.3197336558678358
24	0.0296408055068943	0.5476336241502617	0.2300493800928801	0.1926761902499636
25	0.2082387379016179	0.4912433420102363	0.1960428741532691	0.1044750459348762
26	0.0634747327070678	0.4476839530970204	0.264308956420665	0.2245323577752467
27	0.7156526159634291	0.0181641340263418	0.1078713375835411	0.1583119124266875
28	0.7969670999743436	0.0333636233092271	0.1550610215570059	0.0146082551594234
29	0.1370622556963186	0.3421041473434701	0.3557243825692553	0.1651092143909555
30	0.2209965404602405	0.4382745267176763	0.2767743152845468	0.063954617537536
31	0.4959912684099124	0.2225369800640033	0.2717314142133669	0.0097403373127176
32	0.044625562465359994	0.5414047667332795	0.1512297814624937	0.2627398893388664
33	0.1688658061751964	0.3564452234693855	0.3687700752126396	0.1059188951427787
34	0.0827140044369665	0.4217636674168182	0.270162264710404	0.2253600634358111
35	0.8834650691363009	0.006254875843292	0.0804134531690036	0.0298666018514031
36	0.2967741620808127	0.457700334094539	0.1883324169869618	0.0571930868376868
37	0.0282302913168647	0.5087912355739949	0.4516069572632333	0.0113715158459069
38	0.7082308476439189	0.1172953308273544	0.1039831594940457	0.0704906620346809
39	0.9033235546675682	0.0123634100936328	0.0588764663775189	0.0254365688612803
40	0.5004810830699223	0.0954961780340994	0.1240616963440541	0.279961042551924
41	0.1311659497809701	0.0963540345856159	0.2377816740314447	0.5346983416019689
42	0.035021436472956004	0.5969421118791317	0.1366925218073808	0.2313439298405314
43	0.5125841922863112	0.1768989433229958	0.2401106878125792	0.0704061765781135
44	0.0106390952797134	0.7256847579599436	0.2153973412046997	0.0482788055556431
45	0.015517710337115	0.4972423929482424	0.3999018763604151	0.0873380203542274
46	0.0072514977174221	0.6133566720233404	0.1025945313293203	0.2767972989299171
