label_id	feature 1_CDMPRtagRFPt_CFOR_pca_measured	feature 2_CDMPRtagRFPt_CFOR_pca_measured	feature 3_CDMPRtagRFPt_CFOR_pca_measured	feature 4_CDMPRtagRFPt_CFOR_pca_measured	feature 5_CDMPRtagRFPt_CFOR_pca_measured	feature 6_CDMPRtagRFPt_CFOR_pca_measured	feature 7_CDMPRtagRFPt_CFOR_pca_measured	feature 8_CDMPRtagRFPt_CFOR_pca_measured	feature 9_CDMPRtagRFPt_CFOR_pca_measured	feature 10_CDMPRtagRFPt_CFOR_pca_measured	feature 11_CDMPRtagRFPt_CFOR_pca_measured	feature 12_CDMPRtagRFPt_CFOR_pca_measured	feature 13_CDMPRtagRFPt_CFOR_pca_measured	feature 14_CDMPRtagRFPt_CFOR_pca_measured	feature 15_CDMPRtagRFPt_CFOR_pca_measured	feature 16_CDMPRtagRFPt_CFOR_pca_measured	feature 17_CDMPRtagRFPt_CFOR_pca_measured	feature 18_CDMPRtagRFPt_CFOR_pca_measured	feature 19_CDMPRtagRFPt_CFOR_pca_measured	feature 20_CDMPRtagRFPt_CFOR_pca_measured
1	-4.9490215227564365	1.9842528893096367	1.0467745432869449	0.8118115161189595	-4.478753036253175	0.6160748335580497	0.7267906924541794	1.983694833948909	-1.097890704820978	-0.6773703275212416	0.2510327880700587	-0.1353302179698029	0.183826962657422	-0.0184942277940167	0.7145159156709381	-0.0446505700752221	0.6287566940446254	-0.3295808047015016	-0.3803251624608578	-0.5748610897351444
2	-3.764779598770263	-3.0369976107108565	-0.2584101501944209	1.399667859629079	1.4272337031603288	1.5283015448335393	1.2841274981332411	0.7483698534242268	-1.2732184385189689	1.1432037019329255	0.8709862122175812	-0.4775905299174025	0.4585203815621615	0.0451072258546863	0.0885380667581701	-0.3651806776392859	0.1386203906331728	0.3528437063869382	-0.0353132178746814	0.073273051767783
3	-5.356720171425879	-0.0963934493058983	-0.2946105107989475	1.6159863951811069	1.2664476968025995	1.094647146642766	0.9834444346930004	0.5810467202095968	-0.5200062124664404	0.795034785082915	0.4588446190481049	-0.3078453079651556	0.7268508916510772	0.0584666042938229	0.4816041627254719	0.0127363355600888	-0.3204390795066316	-0.4788113253418798	0.9849488932979584	-0.8491020034907458
4	-2.711698616212712	-0.1084351559859177	-0.6195839055998521	0.2243031202885801	-0.4980731356659533	0.3030641938206135	-1.6379557416464907	-1.7842153460363002	0.6860052703579131	1.1598503582211726	0.6985817641318532	-0.2672479503996108	0.6789355691502051	-0.7778764028628389	0.2800542741691778	-0.8295563412932944	-0.4032131466336918	0.126291652080589	-0.3856717145646753	0.7507341673901831
5	1.6864345791789748	0.5020260820629012	-2.303338955960669	3.8062129398598272	-2.553852991036608	-1.7116444914673097	1.273248820858064	0.0344037640641705	-0.2709234529940203	-0.4413044456776497	-1.4158571624828729	-1.4349652585475146	-0.2306472691797016	0.7545787456604607	0.6513728412444907	-0.2680108968278051	2.3010611387024738	0.0251487936000074	0.8504871483685283	0.0955675445904588
6	-1.3560486617984209	-2.241027870880312	-0.9806635628701452	0.7127833716472886	-0.6515924123734551	-1.0359105066587568	-0.9546866146047474	0.629181697994505	0.1069941328682902	0.6778419552216906	1.5526631151865915	0.3191232683357304	0.3404880741415935	0.1185479191460986	-0.8294730386711269	0.1400444906129631	0.2152471805078606	-0.5867749653105291	-0.9963666478659956	0.3463299275181701
7	1.3933746422621789	5.412344507718129	-1.9958926336952985	-0.859931372543973	-1.4632679899268326	1.2321452923422025	-0.6028966765039423	1.0302864869949773	-0.0326721765754133	1.9625565048504792	0.3721344708766316	-1.1987213312459446	1.0728293648910328	-0.7257419068143108	0.7811348731130621	-0.332088062763465	-1.2921140782791798	-0.8327709567415642	1.0432857810944134	-0.204673508191809
8	-0.4671230685714743	-1.9306596336565207	-0.8527364494378193	1.8263590522654352	-2.2797304063748363	-2.3466903673026485	0.6402112643412481	0.634317031593361	0.6890499827527935	-0.5639831728421454	-1.924332367166186	-0.9703875723805032	0.8114262972251869	-0.175170905650408	1.0655965860699137	-1.0054907115913752	0.2879754528260044	0.8955973168806578	0.5710245550150655	-0.2694034392532615
9	3.455515319882036	0.6091520394222182	-4.193154686576051	-1.7419115660275115	2.206169364017263	-0.8024618195187884	0.1068151832805493	0.1195911302342293	-0.0572592282025199	-1.8371585117310167	0.7043214312229522	1.2851508753437042	-0.4418899491524956	0.5997502718771651	-1.0310251763692286	-0.0264560202237768	-0.1057743712788174	-0.3941948166134847	-0.0696662822849975	0.5174905293558607
10	-4.807386797270539	-2.1250529134508973	-0.4768765105383649	0.0411340921741509	-0.1994497053904896	0.9104952479605326	-0.0846048250492629	1.305955448012956	0.9710909022348044	-0.0483826165084667	0.6377834504020252	-0.6646644107613867	0.4326047339902072	0.3797205448449545	0.4308445666762436	0.2641512749249365	0.3606083364978746	-0.3462597938682773	0.4426811432572252	-0.0754825114147347
11	-1.2565314566719032	5.066736676633966	-0.3187859795009582	3.101491403032796	-2.034639806007373	-1.302018650186616	1.993884396780747	0.0997808260825101	-2.384342608878272	2.4400205256683214	-1.1863672128802798	0.0524111195230472	-1.0204219205015663	1.0616167291726322	-0.8794981462998355	0.5217247645565298	1.0886556809378165	-0.7030501586525318	-0.5496915450974165	1.0864636616757042
12	6.134424135766282	-2.6657290604897	2.954250483072613	-0.6547390864670357	-0.0310937809942555	-0.6739764869211979	-0.8219669883410741	-0.6133768096979241	2.215697185655256	-0.7492695175461604	0.910990833521028	0.4405115089640815	0.9835815620269228	0.5919725430413111	0.7558829646171304	-0.5242040499517566	0.7326566033458725	-0.5961799726655722	-0.1973619218511169	0.0871583489467476
13	-4.5009351720382185	-3.036518612001295	-2.5292826424141626	0.4175734267103871	1.1337009716712692	1.203207709988037	-0.1775876014846906	-0.5945981936542906	0.5361800211990247	0.7119418634588245	0.0741068496874473	0.2491315879850926	-0.2666900365112148	0.0499374989092816	-0.6058368445251088	-0.2650836000617453	0.4509706874201721	0.3752345981856751	-0.0344310418950292	-0.3308622283261225
14	-2.861731474222037	1.5991311842279288	-0.6384823961649055	1.837540455595566	-4.266004724597561	0.1122464864890208	1.1980620746962225	0.7823380833015532	-0.3978279591660395	-0.0285428383768999	0.4712091916997921	-0.4380201944911029	-1.2368159639257	0.0881914410191175	0.2812457719337935	0.0365152611668881	1.4373960489575424	-0.0709559413945657	-0.283571970436046	-0.5369753884877491
15	3.0585828507470287	4.720458513344053	-2.1627323393630378	0.5240372519717051	0.163114868082589	-0.5841157693329638	0.6465599404218381	-1.5083472347924995	-1.9589647304651705	0.2243290362596866	-0.4736825101047824	-0.1749868837527154	0.0454896666589571	0.6433000788206105	0.1336119919387048	1.02263316886083	0.662254521361425	0.1686786077185446	0.2914842527825905	-0.2456260071479874
16	-1.6817156463552954	-4.419113283881428	-6.134346691115496	2.435619462549784	-0.8490084668198323	-1.9975471309125408	0.4484451337163493	1.1721451159830307	1.1578195172516343	-0.0106688333317495	-3.865272722528792	-0.3380240708223375	-0.4222495973126021	-1.3563520295174167	0.0074110938698713	2.420778839295414	-0.9528460136740278	0.3301435481178169	0.7165813205334596	-0.2418249446208226
17	-3.5546946393475864	-1.5073176705925666	-1.6299136577877833	-1.1900385970119187	1.5718345933941866	0.0658740877371924	-1.999045780776732	-1.2075420263751728	-0.0691352033224272	0.3187210684967674	1.2949359024181184	0.416624422458621	-0.2981036685447795	-0.0547573947559927	-0.1827494653246942	-0.0019384116015631	-0.354975357806492	0.0379423998601441	0.1649026820850017	-0.1880803780066345
18	-1.7810881526838869	-5.028917410795892	0.4684986261885289	-1.2762638448766248	-1.2702022777739748	1.2312928575246698	-0.8738579002808698	0.4802420479458933	-0.5260964655967348	0.3246743899727899	1.442194426943548	-0.0497723804486944	0.266587131768973	0.817014137033467	-0.2599674630726409	-0.1128880894084917	-0.3134413527358453	-0.7021766153996368	-0.3619575989880569	0.4793142920577356
19	-3.451874089910902	-4.181276784861817	-1.37239869720409	0.0502684164168414	0.2362667390467733	1.7063737377265842	0.4792366693188357	-0.5307977243202057	-0.2467490447247704	0.4556640169745374	0.3229906502532886	0.2049884745526605	-0.0052253411888958	0.586196757027837	-0.4482915095808321	0.1538360853447306	0.6677390454572208	-0.214620104914336	-0.4245284603656167	-0.1566841821731765
20	-4.862239510620332	-2.320904168435629	0.8296066825292685	-0.4337717467813293	1.8677160763089888	0.7476290117389538	-0.4158789355169862	0.2703156366054119	0.5901381772809946	0.23618418793237	0.932330470628947	-0.0847893155773487	-0.6722869612389248	0.426533093091115	-0.3812322878316009	-0.0241844538873649	-0.3893037768960581	-0.2504048557949002	-0.3721864915135797	0.4019485472507472
21	-0.2960773788566559	1.110663884148564	-2.585853148436561	-0.9291974984615634	0.5942564984602076	-0.6419748467893589	-1.7451873309998638	-1.2404886903291956	-0.8108684505844436	1.101572538308133	1.0731911760640898	0.0227287758820697	0.0389588632779837	0.7763539232139179	-0.1248554126087137	-0.7028771134182509	-0.8098334805958582	-0.2573367908671558	0.0379862372858931	0.3182708936796646
22	0.1409450283343372	0.6270557192245206	-3.8489978949400094	0.3439846869560813	0.2751586793576331	-2.257841975884687	-1.2828401534637124	-0.2261152119697637	0.5778572898652564	-0.0533762833183779	-0.0527597309274954	0.3895162845389992	0.1688832519837933	-0.2350040802883686	0.997323032917923	-0.0925496880063189	-0.4218202127945407	0.177744629622016	0.0708552075882256	0.235131023675
