label_id	PC 1_tagRFPtUtrCH_TFOR_pca_predicted	PC 2_tagRFPtUtrCH_TFOR_pca_predicted	PC 3_tagRFPtUtrCH_TFOR_pca_predicted	PC 4_tagRFPtUtrCH_TFOR_pca_predicted	PC 5_tagRFPtUtrCH_TFOR_pca_predicted	PC 6_tagRFPtUtrCH_TFOR_pca_predicted	PC 7_tagRFPtUtrCH_TFOR_pca_predicted	PC 8_tagRFPtUtrCH_TFOR_pca_predicted	PC 9_tagRFPtUtrCH_TFOR_pca_predicted	PC 10_tagRFPtUtrCH_TFOR_pca_predicted	PC 11_tagRFPtUtrCH_TFOR_pca_predicted	PC 12_tagRFPtUtrCH_TFOR_pca_predicted	PC 13_tagRFPtUtrCH_TFOR_pca_predicted	PC 14_tagRFPtUtrCH_TFOR_pca_predicted	PC 15_tagRFPtUtrCH_TFOR_pca_predicted	PC 16_tagRFPtUtrCH_TFOR_pca_predicted	PC 17_tagRFPtUtrCH_TFOR_pca_predicted	PC 18_tagRFPtUtrCH_TFOR_pca_predicted	PC 19_tagRFPtUtrCH_TFOR_pca_predicted	PC 20_tagRFPtUtrCH_TFOR_pca_predicted
1	-3.102290036306335	3.1675645757814106	-3.3532308694583453	-0.9090191243526036	0.1039564614659955	0.5947662217352705	0.4406864963736474	1.2952090874947366	0.2229745220436658	0.0326950062463349	0.4598491751806985	-0.621335595790927	0.9386379098785582	0.4138752804670118	-1.6937692101300217	-0.067510603499832	-0.4052811540323011	0.7936266355384676	-0.2288410027777389	0.1532979573415573
2	-2.30305906690598	3.2520131089032187	-0.7295306784964258	0.6561346281170515	1.922753386861268	1.1933287452438113	-2.464022298349402	0.523627090455328	-0.2226854360256762	-1.5037582492779795	1.0739905684175977	-0.6542335341007499	-1.1869990626644622	0.7259180662987617	-0.497375508061836	-0.1946113830175078	0.1836194438210343	-0.1870979187335726	-0.4515833495401589	0.4222991589277853
3	-3.3622465435144404	-1.575762037405104	3.842120479418592	-1.0154683427547688	-0.2383235096711001	0.687159965878934	-0.3537320550439276	0.6008334228792513	0.66019675553847	-0.6754495971024608	0.117116600285593	0.2676418495896522	-0.6343031942509008	0.9984529136026778	0.3460090828309496	-0.6013781099778461	0.4753777568025983	-0.0473890429447456	0.307914495014713	0.3393338341332566
4	-1.7448787308664742	-0.4370684532663542	-2.5376247484538417	-0.3172885188696916	0.0904078404128558	-0.2868714903227309	1.841812123089042	0.4978476461348791	-0.5140989024346521	-0.7976701003091127	0.8843316509855175	0.2738538735464795	1.0614634549054536	0.6724420889328946	-1.0641631960089697	-0.3133363230791401	-0.5486006331282978	0.8347328224747146	-0.2550498174677864	-0.2604654893976317
5	-1.8353212367955072	3.402533456662768	0.4350617844657146	0.8844203777506756	-1.8583678617840416	1.2885787899097711	0.2302782782952164	-0.0275721985156565	0.0705358796055879	-0.3367143022510892	1.8966402488195169	-0.1731239885305617	-0.8168106521160858	0.5171446769494437	-0.7446340998576808	-0.9637254677505978	-0.2678410600584184	0.5236111020571721	-0.3990201424602668	-0.1071346705704563
6	-4.907102704336674	-3.3749745331485155	3.5048784012988694	-1.1920219934721494	-0.4826922697101164	0.0092212753311433	-0.1308356195706395	1.4195956078595555	-0.6169822105156246	-0.3648482118376219	-0.2659562757432976	0.7045227036521	0.0450042620486854	-0.0283026244356023	-1.6301128799828497	0.5639322921343941	0.0561673116975613	0.3204297870806998	-0.1534620954146541	0.1391491076475901
7	-4.494363252527701	-2.7858639728986048	-0.324788795000588	-0.2731321649628526	-2.929028911540718	-0.4439253460345393	1.4735925104732992	0.6696687070285989	0.0087274823788998	0.2833100468684963	0.4625581085849415	1.1915562762680103	-0.4275903260695628	0.4008534632959146	0.6348226141185478	-0.1777253111647658	0.2251562356505418	0.1462986271256221	0.6213336517270482	0.0380841801133158
8	-3.3730631921747287	4.738008255683075	-1.6719385270699745	1.1421709218520704	2.2721565598510627	0.3798786351585836	-0.7534521140748929	0.6620217832804975	-1.0580439727437057	-0.6391339710246453	-0.7444000517908496	0.0151997002155654	0.3237158685930765	-0.7943710189406326	0.7081462906458249	-1.1285090412523238	-0.6775024762737045	-1.111227568606177	-0.4378884202984148	0.5141007377004669
9	-1.369628716397009	-1.5450735224175585	4.030642230614044	0.9873751402246248	0.4722984958229876	0.8094602926423673	0.4269013679029925	1.1954839218977895	0.3780347177400518	-0.2649772328920226	1.2847949926840077	0.2978994393886873	-0.305919119909781	0.5674054892278746	-0.4607874525430731	-0.8575303177884079	0.0703406851488361	0.2333866635129184	-0.0412413494457206	-0.0420532619521658
10	-5.847244740682156	1.7840051526005656	-0.6551573224974039	1.2137801434505384	0.0753789252713172	-1.5749970795955437	-2.558051402278245	-0.7720494230078643	-0.3595051026076401	0.5553172616622883	0.7268432329070382	0.0055145558632263	0.3654984861007762	0.2103245412099368	0.9509059914529878	0.7144193616195709	0.6609562791806072	-0.6784401985900692	1.0329771228544995	-0.0844024611598364
11	-4.813180581691493	-1.70660624198465	0.8076911460052808	1.4593378576645897	-0.7139525249019723	-0.8598177382320382	0.4370696872100694	0.7902358736318541	-1.4159502968229365	0.1223871026969152	1.6473538180292184	1.3510111664666704	0.3367454514036332	-0.0348763796287863	0.8393702687450961	-0.034083902544028	0.10077778190377	0.1364512151122043	-0.1600424310561985	-0.2927198635321453
12	-5.104480976250705	0.313994822623906	1.8090872098106685	3.657589380540184	0.2454568881723215	-1.2427144906630363	-0.8563058818600737	0.314925382565594	0.6605047856691204	1.3515441145467189	-0.7182066213225209	0.695528320558787	-0.1788402179437405	-0.297690961832695	-0.4299096418138575	0.9848782497686572	0.834063498103494	-0.3265941816757716	0.8288898884217515	-0.0180628844244346
13	-2.212978806323572	2.6023728127157124	0.1822446387541577	0.3859739709379326	0.5826805928064591	0.2615109754201552	0.4967857085001874	1.6732738396830698	0.6764417494264503	0.0552665336403168	0.5710268711151425	-0.398703234549866	1.046746539289508	0.6190589437816469	-0.3166330129961601	-0.8185334193298692	-0.2251606321640791	0.5902397537582809	-0.3059488306117162	-0.1143085030014532
14	-3.485335656001591	1.112362655232749	0.0525290738992455	1.287428735909984	2.3467526977300723	-0.1772777871451221	-1.2606153638325246	0.7663888399368409	-1.042200878424646	-0.1897050109761804	0.5994033489987824	-0.2340715634488495	1.0547872591145122	-0.7918767229871073	-0.6119156021964223	-0.4849375055357774	-0.2718550112447842	0.2088838037357641	-0.4458733968131954	-0.1907998184238835
