label_id	Predicted Archetype
1	1
2	2
3	2
4	1
5	2
6	2
7	2
8	1
9	2
10	2
11	2
12	1
13	2
14	2
15	1
16	2
17	2
18	2
19	1
20	2
21	1
22	2
23	2
24	2
25	2
26	3
27	2
28	2
29	2
30	1
31	2
32	2
33	2
34	1
35	1
36	2
37	2
38	2
39	2
40	2
41	3
42	2
43	1
44	2
45	2
46	2
47	1
48	2
49	2
50	1
51	2
52	2
53	2
54	1
55	2
56	1
57	4
58	4
59	1
60	1
61	2
62	2
63	1
64	4
65	1
66	1
67	1
68	1
69	1
70	2
71	3
72	4
73	2
74	1
75	2
76	2
77	4
78	1
79	1
80	1
81	1
82	3
83	4
84	4
85	1
86	2
87	1
88	1
89	3
90	3
91	1
92	4
93	4
94	3
95	3
96	2
97	1
98	2
99	4
100	2
101	2
102	2
103	2
104	2
105	1
106	2
107	2
108	2
109	2
110	3
111	2
112	2
113	2
