label_id	feature 1	feature 2	feature 3	feature 4	feature 5	feature 6	feature 7	feature 8	feature 9	feature 10	feature 11	feature 12	feature 13	feature 14	feature 15	feature 16	feature 17	feature 18	feature 19	feature 20
1	0.7190602820664527	4.324997506245128	1.9313463197301384	0.7876664020281632	-2.122038819148325	-1.0176128919180571	-0.5234473514074095	2.1734975755128763	1.1237610061653345	-2.163256480878164	-0.2926854092402268	1.4790909686914495	-0.6379091756049361	-2.473634049141955	0.8574362540377414	0.5581659014032395	0.6087992249098861	1.2362419742615791	0.0342160564944703	-0.6350539549104871
2	-0.5364075514331417	1.872104363832657	-4.713123541821177	5.289311108800021	2.3171229524085586	-3.0186308740866985	0.4423044579102259	-1.8083927390547567	-3.8276680695805503	0.4317263462073418	1.3421569345027275	0.8246037839258346	-0.0453123640037548	0.0542204014711551	-1.1006867524056108	-0.8696407588525369	-0.5816306629443109	-0.6113789838764249	-0.2723483078116643	0.9565135629670308
3	0.7400233080847138	-1.3385554785317495	-0.4734008122241008	-0.8033106325246566	-0.4436324994169373	-1.1126370836166233	0.9968033879039448	0.8898950185578502	0.4378623681350429	-1.9585424267688993	-0.6682021585410363	-0.730215394055559	-0.6470769130113905	0.287298386518676	0.1759584748860369	0.0343349015356867	-0.5992690754405794	-0.7254876169910417	-0.1263736682220175	-0.8545807216609763
4	6.296902843449995	2.7166639148626723	9.28358973312968	0.6077116270767193	0.1203604658674241	-2.206696042482351	5.045347292520262	1.4887984235058074	-0.9692570427971516	1.8892682389791917	-1.0250117228010105	0.8727561787389571	0.1782250824172843	0.3163485401162008	0.1434386021230707	-1.3949605377749483	2.6583514582517798	-0.06628844558250599	-0.1940985909543532	-0.4893960641393461
5	-3.1641969755264747	-1.2709870967977943	2.5453167291429906	-0.1392728020351087	3.2744292540775937	-1.2106905861560355	0.5471255847175488	-2.480561146955676	0.3189480409614943	-0.2358957086153632	-0.0536122415234997	0.4947121967999507	-0.8365710918854975	-0.6560119025416931	-1.3911871459215963	1.0491346333089189	0.5409174221555618	-0.8165764478490367	1.050407883117928	-0.9249426442561941
6	5.1281346742153255	2.5694333668525053	-1.068148525774774	0.9125267195983356	0.8946130225340267	-0.5772088299671844	-0.0083804749780299	1.8894910023192624	0.5180015139616501	-0.8479416232623848	-0.3047961226183672	0.6485149103696409	1.66611394654559	-0.0741990715167912	-0.4530388326153252	-0.0397357747252489	-0.5139507859628124	0.4557853913440338	0.1530532036410904	-0.0119111897246866
7	7.580505526159416	-3.9267859846811657	3.3499393394213164	-3.5117481822709458	0.1656914918528408	0.3427577595001546	-0.1523339869336947	2.1574905068050647	0.8137942766924002	2.3840669042866454	1.6069528921360376	-1.1641451329325034	-0.4213541617369402	-1.278163248161946	-0.1684579210006456	-1.0043216780075823	-0.8882306594273562	0.1893936807537489	0.6806912070846883	0.7007272929905927
8	2.120130952325689	4.159765598419378	8.938745717866064	-1.1692104612304188	3.285962253207978	-5.421776987979443	2.0754458240521125	-1.462626497582173	-1.8159270494256283	-0.0343430444250104	1.2180402045772365	0.652846082190484	0.2038538637960677	-1.4426906626117588	0.8902818420482226	-0.3562871204484804	3.783891143063458	0.8124126040135077	1.4874662747526757	-0.7391920586786481
9	1.489862568669087	-6.1401214802197295	-1.6680837375825617	4.474082592569173	-0.8986111646180819	-0.3551898269178783	0.8814434763538318	-1.2647001748531497	-0.1243059069336358	0.6550939220091133	1.9456313917258143	1.3952584519357702	-0.8803047110916812	0.5308191595335062	-1.4939106383002576	-1.5516120269971347	2.090552865992493	0.1037365927537055	2.1263227252792585	-0.5216264115615267
10	-3.7938786404748392	3.80799925614078	5.377318840284433	3.0445257372150825	1.2189997797069396	0.2313353064275534	0.7780613424958914	-2.7984753838295315	0.3167250183524466	-1.8364852884066492	0.7566858713948779	-0.3972018517112451	2.0028059935026383	-1.2546338719740655	2.076034165841939	3.0824305910668417	0.3707585245471977	0.2833812919609088	-0.6721956718048879	-0.9458723015532008
