label_id	Predicted Archetype_archetype_CFOR_classifications
1	1
2	1
3	1
4	2
5	2
6	2
7	1
8	1
9	1
10	2
11	2
12	1
13	2
14	1
15	2
16	1
17	2
18	2
19	2
20	4
21	1
22	1
23	2
24	2
25	2
26	1
27	2
28	4
29	2
30	1
31	1
32	2
33	1
34	1
35	2
36	2
37	2
38	2
39	1
40	2
41	1
42	1
43	1
44	1
45	2
46	4
47	1
48	2
49	2
50	1
51	1
52	2
53	1
54	2
55	4
56	2
57	2
58	2
59	1
60	2
61	2
62	2
63	4
64	2
65	1
66	4
67	2
68	4
69	2
70	4
71	1
72	2
73	2
74	2
75	2
76	4
77	2
78	2
79	2
80	2
81	2
82	2
83	4
84	4
85	2
86	3
