label_id	Predicted Archetype
1	1
2	1
3	1
4	2
5	1
6	1
7	4
8	2
9	1
10	2
11	2
12	2
13	2
14	2
15	3
16	2
17	1
18	1
19	2
20	2
21	2
22	1
23	2
24	3
25	1
26	2
27	3
28	2
29	1
30	2
31	3
32	1
33	4
34	1
35	1
36	3
37	2
38	2
39	4
40	1
41	1
42	1
43	1
44	1
45	1
46	3
47	1
48	4
49	4
50	1
51	1
52	2
53	1
54	2
55	3
56	1
57	4
58	1
59	2
60	1
61	1
62	2
63	2
64	2
65	2
66	2
67	1
68	2
69	2
70	2
71	2
72	2
73	3
74	2
75	1
76	1
77	2
78	2
79	2
80	3
81	2
82	2
83	2
84	3
