label_id	PC 1_NLStdTomato_TFOR_pca_predicted	PC 2_NLStdTomato_TFOR_pca_predicted	PC 3_NLStdTomato_TFOR_pca_predicted	PC 4_NLStdTomato_TFOR_pca_predicted	PC 5_NLStdTomato_TFOR_pca_predicted	PC 6_NLStdTomato_TFOR_pca_predicted	PC 7_NLStdTomato_TFOR_pca_predicted	PC 8_NLStdTomato_TFOR_pca_predicted	PC 9_NLStdTomato_TFOR_pca_predicted	PC 10_NLStdTomato_TFOR_pca_predicted	PC 11_NLStdTomato_TFOR_pca_predicted	PC 12_NLStdTomato_TFOR_pca_predicted	PC 13_NLStdTomato_TFOR_pca_predicted	PC 14_NLStdTomato_TFOR_pca_predicted	PC 15_NLStdTomato_TFOR_pca_predicted	PC 16_NLStdTomato_TFOR_pca_predicted	PC 17_NLStdTomato_TFOR_pca_predicted	PC 18_NLStdTomato_TFOR_pca_predicted	PC 19_NLStdTomato_TFOR_pca_predicted	PC 20_NLStdTomato_TFOR_pca_predicted
1	-0.8036880257355385	-1.2502412807015797	-1.8774238100024083	-0.8409525842078507	-0.4563924565145599	-0.8395927632551502	2.7165358692000803	-1.1754302026331178	0.5204880227220007	-0.7257714339055413	0.315662431780746	-0.2440868280854973	0.1302542180539214	0.1033577888866151	0.9156824203934244	-0.3137377600210127	-0.0679718677761829	-0.5881550558655366	-0.2358456357698291	0.2067828604333864
2	-1.9927058927612693	-2.089017973483497	0.5176432298059528	-0.5898968713071824	-1.6672424911172778	-3.2743654108852214	-0.2061577311000741	0.9334437678682505	1.1806152576118167	0.3918091054285607	0.2771473194053043	-0.1318610971431759	0.234968121364431	-0.2476281007904658	-0.2618002012371655	-0.4828951045336667	-0.3578658601711395	-0.0124861020285296	0.0435183607254119	-0.094946097824259
3	0.1415582190366924	2.9427449953151203	-2.4552459067650907	0.7986069919994687	0.6640696075030413	-0.9798681785163658	-1.3043953708574618	0.0267541112450181	0.7602636042483183	0.0678274417075884	-0.3607309430126987	0.0551841540062569	0.112653660672333	-0.0695452901611778	0.6697637416605807	-0.4731857320700028	-0.3798279124751479	0.1727129499062836	0.3633871189547661	0.0249484261604183
4	-0.1075360910254137	-0.7343772354859222	-2.0641769029387325	-1.2717967115844582	-0.9017713742805208	-0.1318964545459298	-0.7834184300898308	-0.6131707928050848	0.0203917614016858	0.4501663053284378	0.8001782753545675	0.1607030237669695	0.7229665310301856	0.6746808250251576	-0.315306272387918	-0.8285843420407426	0.0121547673641244	-0.0859722065810508	-0.0061693490776201	-0.0810893187365805
5	-0.2506598625601264	2.2161507502448607	-3.5950072549422805	-2.070478966573768	-0.8745677814027618	-0.7932571052741143	-0.606121727978411	0.0510486972804101	-0.3699879971472847	-0.3824409320527492	-0.1270292546270938	1.0365315027144135	-0.5354564516397589	1.0534580257163249	0.3872325820246872	-0.6969576579257986	-0.0885040994075043	0.078273063898778	0.2538906088130343	0.1356846121853686
6	0.2283952833229106	1.5641156116418888	-3.6861281453745818	-3.4056815048186486	-1.1354065456444071	-2.711242601881448	-0.0926885520151608	-0.7865768995326129	-1.1255747897543236	-0.3828947432177149	0.3151539228397678	-0.9438959587672644	-0.7428296608018525	-1.0510605160206787	0.1685384674330522	-0.7832058817589127	-0.250476041235244	0.2129308418429749	-0.7783667061105202	0.1822998202961266
7	-1.3979453964461137	0.6541293263439223	-3.2112430741443125	0.218118062748216	0.0317372547897211	-2.665423413645329	0.6399781692231545	-1.020351741044741	0.9277796900085004	-0.3841288723747317	0.393398668748378	0.0179037452349797	-0.1236067285876779	0.4467001352647899	0.2828487980032969	-0.4561796377211138	-0.3957381637012305	-0.3076245836893045	-0.0860258078409502	-0.0194894222729757
8	-0.8198241539733246	-1.2260129833965503	-0.4900679598533661	-1.4192597309693038	0.6227676060250277	-0.9341024694231334	1.1865287318405684	0.5898513443896728	-0.40486093961593	-0.379442998346193	0.1522113813029825	-0.0479691956068295	0.4776988128548733	-0.2396483590221464	-1.1603806333143216	-1.067381965958066	-0.2498316792860726	-0.7516783998468499	0.2793107909469743	0.0770696450502611
9	-3.057973946888456	0.3354370856305944	-2.6459769615457542	-0.4639852189262061	-1.9817873369856105	1.570822235607244	1.5160177585899743	-1.7789730158641082	-0.6676774676257996	-0.3705787304545703	0.0735724565064349	0.0139972778742856	0.9705475831339716	-0.2470537266581501	-0.065866108700164	-0.3706952316178651	0.0809344376118255	-0.4224548383634121	-0.5905519656281589	-0.2254463725359644
10	-0.5343836571100093	1.731391591061462	-2.2187576921207017	2.7231596064031622	1.7617878062482697	-0.4526855151856431	-0.9157218150796222	-0.6619452565793961	2.5456317361793728	0.0796003839667104	-0.0237311415862747	-0.5407389456147906	0.3567679157426254	0.1715327176194702	0.2745016408477331	-0.2869521219161202	-0.0330227154620215	-0.0317762360666193	-0.0672048537611751	0.0529594715735709
