label_id	pea3 spot count
1	18.707578344373612
2	16.250065376936874
3	12.588421467468086
4	15.135315028834107
5	7.285592757380378
6	10.915287009901824
7	11.960254583342355
8	7.887786787335041
9	6.218623760266312
10	11.95174812708848
11	9.242673800250753
12	4.5827724504796965
13	21.726265680632164
14	18.937472445164552
15	6.602985112763469
16	5.1774615281320395
17	14.024581983413524
18	12.09142213316949
19	11.154559319894366
20	3.3308330157509394
21	11.684400903895714
22	2.5909360418530603
23	19.53026775551271
24	7.752165233037049
25	15.390581715072914
26	6.211674468019003
27	9.792016249041612
28	6.143477417852826
29	17.03557566852086
30	9.774692442146387
31	7.710421657608571
32	5.948907162915106
33	3.6344308682447695
34	7.285878899094398
35	24.414547152367508
36	7.224363844739563
37	2.6981300303490467
38	10.987926205445637
39	14.339453811363096
40	2.6389089261287593
41	12.611762613436465
42	10.028265013517398
43	6.57292538632267
44	15.376437729942634
45	5.6587514792133
46	19.80947441126663
47	16.69036934968465
48	15.327004997320524
49	6.254550553079734
50	12.839928805725085
51	10.311521476994633
52	7.676284318363923
53	9.18797480840675
54	16.435808743591732
55	9.293306689941847
56	8.399815618707825
57	10.518347838585637
58	10.968527449008567
59	5.290398232161128
60	9.634433398274943
61	3.2178483185960465
62	18.56792412599957
63	3.57209857322432
64	15.607567369768233
65	3.5594718232556293
66	6.814040502244041
67	9.688224642295944
68	8.769031142368178
69	12.97707790591404
70	3.0596124417854713
71	10.362679039640856
72	5.0330315428988515
73	5.043786392828996
74	3.884609853857425
75	11.28348872598573
76	11.652455617982561
77	10.452769040679566
78	9.391887985716382
79	1.5673743106601474
80	6.658124040070082
81	3.4498252159408236
82	5.519548497421896
83	7.160353081027943
84	5.70327494698807
85	6.604738800875902
86	5.0829265418703775
87	7.589752787372197
88	3.2822901932546924
89	17.879638666373488
90	8.131515160251976
91	2.589598495451503
92	0.8505343428567786
93	6.472716269837147
94	5.9045250512293785
95	6.748172143878268
96	1.9499034418289283
97	10.976586231709595
98	6.857645289080829
99	4.792483594284273
100	4.2084500497423845
101	14.793504461957285
102	10.03722413268547
103	1.6474434068819537
104	9.366565483251527
105	6.88861772882869
106	10.003477725338774
