label_id	Predicted Archetype
1	1
2	2
3	2
4	2
5	1
6	1
7	1
8	2
9	1
10	1
11	1
12	2
13	3
14	1
15	4
16	2
17	4
18	1
19	1
20	2
21	2
22	4
23	3
24	2
25	1
26	2
27	2
28	2
29	4
30	3
31	2
32	1
33	4
34	2
35	2
36	4
37	2
38	2
39	2
40	2
41	1
42	3
43	2
44	1
45	2
46	2
47	2
48	4
49	4
50	2
51	3
52	2
53	4
