label_id	feature 1	feature 2	feature 3	feature 4	feature 5	feature 6	feature 7	feature 8	feature 9	feature 10	feature 11	feature 12	feature 13	feature 14	feature 15	feature 16	feature 17	feature 18	feature 19	feature 20	feature 21	feature 22	feature 23	feature 24	feature 25	feature 26	feature 27	feature 28	feature 29	feature 30	feature 31	feature 32	feature 33	feature 34	feature 35	feature 36	feature 37	feature 38	feature 39	feature 40	feature 41	feature 42	feature 43	feature 44	feature 45	feature 46	feature 47	feature 48	feature 49	feature 50	feature 51	feature 52	feature 53	feature 54	feature 55	feature 56	feature 57	feature 58	feature 59	feature 60
1	-3.2920949357609057	-1.6521465854318147	0.0091191881813199	0.2464480320332542	0.4493001840887309	0.4685552566161869	1.2718294267515795	0.4931654071953966	1.8936354657171068	2.0813748342253247	0.3730313961131547	-1.0640226283283551	-2.099341317403038	-2.3899454821832578	-0.3187486474965169	1.6773420069121046	-0.1370706034118415	-3.340246373953395	-0.1434395543169535	0.3870676152563113	-0.1252332343541375	-0.4851491953409637	-0.7857685006411916	2.145829768851407	-1.2517650783209902	-1.6915801179812342	-1.837647833279843	0.2129638619142717	-0.4524100014336483	0.6538435781617233	-0.727597457984418	-0.7873181988471476	0.20985796723979197	0.4117545858317946	0.9529686273746788	0.1837403344125999	0.4810836832530061	2.8756274057840536	-2.587370191609435	0.0947908318166845	1.4181945425724771	0.7912386575496053	-1.7443635414634675	0.4131416525189935	0.1189300366613435	-0.3659010994219089	-1.1177404072862087	-1.3965226963564628	1.137712636378402	1.4907429457129462	0.4648304546016826	-0.9239274861666872	0.039105723835103995	-0.0469912511507741	0.8300699222284331	1.2402136362074012	2.6036065706026768	-2.233913375021438	-2.646038293666209	0.6498419510892064
2	-2.355378701451624	-1.3771815658933328	0.5607089876597938	0.44652164709576597	0.0147326748039306	0.3799639475667665	0.4579698716585197	0.1196439547628139	-0.0777033579945367	2.4951020318519572	-0.3093336664307246	-0.2390207283436018	-1.5449072588924189	-2.403616790079968	-0.0695908966369411	0.2356754713007379	1.2726966825301438	-1.9180805423430134	-0.0830867348604984	-0.0093467078298932	-0.1003970307011608	-2.0575231546659407	0.5202430952660836	1.5808511742338265	-0.5781373863914485	-0.7538577275959948	-1.372204056469485	1.2193258118057801	-0.8434759789162702	0.1942232297412021	-0.6041984052890909	-0.9215250788436946	0.1374638912325139	0.5148829645498338	1.1995838138619421	-0.2409017052691432	0.3959503864230016	1.6504004686263969	-1.5290302971372751	-1.4537219111595188	1.3435127751820637	1.763968534280706	-0.8860849025735043	-0.2827021769357771	1.7480547343045332	-0.355524575259279	-0.7978323565324295	-0.2774809939499243	0.6667599262891337	1.1396211172252029	0.0728277274579913	0.0345215907768841	0.2669603621427066	-0.2834605172522249	1.7739241697154462	0.5498458198238738	0.8349155894284709	-2.4880004562096425	-1.8687816212922288	1.2601025608414758
3	-2.9817967644115297	-1.393748142984491	-0.4446006133225728	0.7028951212928736	-0.2182844042820086	0.4859598950824363	0.895503706352379	0.5865813395852548	0.8594263615529292	2.8686171282794755	-0.4417826533268502	0.2717472162547736	-1.9091882154993467	-2.3134622460848493	-0.0435704694662526	-0.6380558318144239	0.5081433418517015	-0.9879890270464484	0.0898727905569112	0.0185778870762036	-0.0817823384317515	-0.3130504603609836	-0.0847238514641822	0.9638104434137064	-2.66427888381158	0.8773628948351492	-2.603133134899816	1.1494896633039988	-0.6622713555813431	0.7541382122956803	-0.1628708262640215	-1.4346415617531123	0.3089160735386105	-0.4378898942963187	1.6560118650662927	-0.7130119957372014	0.6540205975248647	1.1983394503887352	-0.0566955534451723	0.4594769303096875	0.8525255353035166	0.8641669892626234	-0.3370865630929929	-0.3416378505552955	-0.2230646802445988	-0.0013247526977519998	-1.4347712698338633	-0.3385462026126027	1.192185702308619	1.6171619550588392	1.2337069076917953	-1.2816941744500423	1.9127749260467448	-2.4069574911083693	2.2837316182770286	1.1622195518081109	2.2430456251337936	-1.5393086230755029	-2.2149098774034894	0.2809870375164496
4	-3.221582016742489	-1.1724007920736996	-1.2470769767653975	0.3978749253757396	-0.4095319589333391	0.3353519478688579	-0.2445559084367494	-0.0158596181383712	0.0650395869397391	4.025540972890103	-0.34105830060804404	0.1472898431971114	-2.1151886783396625	-2.236059491315046	-0.3334340519332335	0.1320353660661738	-0.3596752896406441	-0.1652462771486247	1.1013711995541824	-0.3949928181639074	0.0619623791100893	-0.6524217377652595	-0.9429889796987354	1.7023555144832505	-3.53824210645258	0.16746406248369	-1.245518360816123	1.8187593892187408	-1.7484476351641105	0.3644225084796424	-0.3620794153016618	-1.7353251760799036	0.5997137370775212	0.3418596285868003	2.603037916647572	-1.066166860716522	1.327169283403553	2.0859027427785684	0.2304374473932675	0.532672249666573	0.7571425822903515	0.596550862786736	-1.2330997217543702	0.4107935784922878	-0.4464583136024456	0.0473002587129884	-1.5118790282616619	-0.4257650493812837	1.1983717493868165	2.0058379496560628	0.2224953739525568	-2.3645628082018035	2.181936868535467	-2.7489230421228164	2.293480666227524	0.3361652697405123	0.6779462348826666	-2.010272271573096	-2.6577834651380767	0.8595411169486304
5	-3.653528300225074	-2.1136629905044444	0.7925254592616507	0.7108578079248271	0.2035817327309398	0.236185313515817	0.1016801032767191	-0.2362470099298492	-0.05021806796029701	3.7365830880550415	0.180323553328758	-0.8081222181903833	-2.4602171221161218	-2.370888234817252	0.5045142817816775	0.2333748738191251	1.8880888115259733	-1.9716913282464068	0.888443385762721	-0.0069767699859912	-0.4643577313507707	-1.9367614788382588	-1.0447941861535377	1.6553801919237259	-2.461999467069881	0.0295675815017688	-2.9213102927376795	1.7951188394617177	-1.1973371748598334	0.5493864279105518	-0.8193175951541384	-1.5820612965262066	0.1960868247431864	1.0022559262428676	1.1361422098441178	-0.411991836789447	1.6975691628357166	2.927902427326008	-1.7790725063049295	-0.7310569491881784	1.5462801699153008	1.2388784468955492	-2.0253724699968187	-0.3459718051384297	1.1343490075594909	0.1116326072797915	-0.7484101025606722	-0.1135416450310473	0.9310514959649288	2.5623097066170666	0.0622144944939451	-1.1905735981918508	-0.2538534373351928	-0.918990922461129	2.5633719942776736	0.2924622265666624	1.09029712470339	-3.76728190781124	-2.6123521410366934	1.1433922761489699
6	-1.756523299149226	-1.206069587847334	0.1628628448175682	0.8264723531946785	0.7642194959563225	-0.4041353259186464	-0.179122243041786	-0.3639626000330802	-0.1374008572120084	2.8774617224927868	-0.6355886115260958	-0.1518894103761163	-1.572469112771501	-1.9509986661367773	0.0972024863063558	0.1652220844225723	0.5267411684387332	-2.060002390711439	0.2044671367728829	-0.1943762589393753	-0.07814050773068	-1.2020246071503395	-0.1523564973105682	1.8543176272505777	-1.504432932893359	-0.104955805535099	-2.5232948400305397	1.1507463764237935	-0.8158421665691544	0.3311433441197762	-0.1310823890360588	-1.2259239464659042	0.2233652473936251	0.3413973038928835	1.5216700718890035	0.5283478314618562	0.7983220471415509	1.205551875310088	-1.0828212003402742	-0.21239256993810898	2.5638991817789205	1.3617859260938396	-0.5978291465273422	0.8162982906030622	0.9576384739449562	0.0024178516941917	-1.168875154786405	-0.7929193959936902	0.3338521387822433	1.187818300627741	0.3716208789395518	-0.4507611840349703	0.5362576010447953	-0.8046154071433841	1.468376224121402	-0.1873205295015537	0.5676403615468186	-1.8929898148787945	-2.295970311160937	1.034971566477481
7	-3.290259370119253	-1.1562204127799007	-0.3609018874829123	0.9159654109637378	0.3608969159593805	0.7770514069989166	0.2681985687051358	0.7802394917127595	0.9092524766759692	2.887493985505607	-0.2554679236502291	-0.0523746206303901	-1.6735260261315896	-2.360914179183954	-1.0088052462170998	-0.7030699686289533	0.5881249172837071	-1.2744349458751207	0.0822644034080131	-0.0168023084749371	0.0575644459489153	-0.5743752109998801	-0.2094661343131011	2.137351426578367	-2.183136618695976	-0.4366728418216822	-3.2911996598896582	1.2263287702472456	-1.084707770127729	0.2575545408916455	-0.1342653516776144	-1.5384906354843375	0.3409602805088316	0.8410243910449675	1.4968774098718116	-0.2668544696474138	0.6274646941638521	2.2037943562815663	-0.2041387596622996	-0.1582644530780532	0.7620475985879973	1.4209807183731962	-1.4598037546945046	0.0782165989687486	0.2486731471741707	-0.3227128601217344	-1.699734730804714	-0.4901022144864884	0.7937470866810519	1.9936443444200165	0.2752753334800164	-1.4061496211764657	0.697739810226452	-1.4240541653244756	1.8686731637788268	1.0296201981288975	1.7180645147106954	-1.9316370107905727	-2.0391628663354484	0.9302436324069658
8	-1.9461998766979625	-1.2162675376448138	-0.6284985162722153	0.7097922830481658	-0.4505294041821038	0.6396493902879973	0.9506342826940244	0.6444838690327596	1.2611583467913596	2.5861658186037557	-0.7826826730529822	-0.1433408427714519	-1.6501823494563106	-2.1992684956138184	-1.0054181800518662	-0.8702825984098203	-0.5558214724603515	-1.7515265039232846	0.31195324637223104	-0.2927685120212182	-0.17697664486535603	-0.1916241537424095	-0.1880346702561705	0.807449211107703	-2.292207486171024	-0.6965371473227608	-3.3546548177884623	1.299577314261997	-0.7985105991864292	0.6537231994952137	-0.4620332576882359	-1.1277170448056788	0.0178047748875995	-0.480923740081842	2.299676511344877	0.7129602854837793	0.2489679069833594	1.213067152486444	-0.2946884038696868	1.2921195276790511	2.188202186236865	0.5577327613326655	-0.3259295004165361	0.7845703176975269	0.1918905977717782	0.0564980072154603	-1.8150013589555043	-1.4532947614418972	0.5922112719572632	1.0674121218089256	0.7932665326878681	-1.2789078555325057	1.5589290474158617	-1.5918488384065688	1.8264462467429041	0.4875862400560388	2.326672430695569	-1.1899565085341068	-2.1971811972577524	0.6492643951642862
9	-3.904042232747333	-1.6922689440590728	0.3833172500937633	0.6646242623353757	0.4678764243019048	-0.0656738573418098	-0.4126229069752307	-0.3011500427009394	0.1186468871513799	3.3203790624952307	-0.3909472767787018	-1.5555360430670508	-1.6887927822181807	-1.4502057884919075	1.1595492012793267	0.8644293627459808	1.7638320731803403	-1.6462486244170782	0.9971111984394644	-1.927808950119569e-05	-0.7610446113152158	-1.060501354616108	-0.8117602845364322	2.3178678857024457	-1.4842838419647193	0.6498160421172069	-1.5269615317328435	1.1684777961745727	-1.5883749343700513	0.0703543031575608	-0.5655224509483926	-1.9802273246088884	0.4214571987367235	0.8116373006592004	1.046404277612888	-0.2397188465271736	1.205292994811369	2.245005469281269	-2.699500597689355	-0.2485871786410847	0.9356227836017386	1.1736287074539713	-2.0170328476847033	0.0736282397706551	0.1741879520169285	0.349308026897202	-0.3431818010503549	0.0417387648920017	0.2857523631196716	1.4702393793618642	-0.3856610130941214	-1.9424173044393265	0.8388264732399704	-0.4314965763659857	0.8815290307649041	-0.1071519216902847	0.4017511664976148	-2.6445964019166213	-2.8427965076748367	0.754586603114745
10	-4.442012908387191	-1.805082209396363	-0.26235264638857303	0.4807455253158637	0.3457049114799935	-0.0066758942130655	0.3939913860917049	1.1973726995108158	0.7820165942163815	3.6878873028193673	0.8506342405128094	-0.5640884078794346	-2.944638975834977	-1.6441180709816423	-0.0511153791282203	0.5322288020004841	1.0512117215065089	-2.2633556022836028	0.7781419958938067	0.4427444381156515	-0.0751684467670399	-1.4179488369034159	-0.42443710073070795	2.2700647755570555	-2.4688278030325304	-0.8559070887701007	-2.283195090330012	1.2536166503021136	-0.3564280064363303	0.2778054739391797	-0.4320957846014392	-0.6121769357305422	0.3595591056496363	0.4179699866289343	0.3373988526513747	0.0175298663898031	2.5069417571476813	1.9192257318625503	-1.3475569859634242	-0.2590164814288558	0.0743300237327346	0.7807601440555954	-2.334264893755816	-0.3833817765903644	0.05143304095923	-0.18922896115350601	-0.859988514962978	-0.2666524030011907	2.086072937423848	1.7424432767667597	0.5475940189530124	-1.8357784679026992	0.0959587772433083	-0.5877395571445101	2.237558344011359	1.8956992960645025	1.2121873705854151	-3.3154222991230795	-2.2864972827478183	0.5862852436138497
