label_id	feature 1_mKate2GM130_CFOR_raw_measured	feature 2_mKate2GM130_CFOR_raw_measured	feature 3_mKate2GM130_CFOR_raw_measured	feature 4_mKate2GM130_CFOR_raw_measured	feature 5_mKate2GM130_CFOR_raw_measured	feature 6_mKate2GM130_CFOR_raw_measured	feature 7_mKate2GM130_CFOR_raw_measured	feature 8_mKate2GM130_CFOR_raw_measured	feature 9_mKate2GM130_CFOR_raw_measured	feature 10_mKate2GM130_CFOR_raw_measured	feature 11_mKate2GM130_CFOR_raw_measured	feature 12_mKate2GM130_CFOR_raw_measured	feature 13_mKate2GM130_CFOR_raw_measured	feature 14_mKate2GM130_CFOR_raw_measured	feature 15_mKate2GM130_CFOR_raw_measured	feature 16_mKate2GM130_CFOR_raw_measured	feature 17_mKate2GM130_CFOR_raw_measured	feature 18_mKate2GM130_CFOR_raw_measured	feature 19_mKate2GM130_CFOR_raw_measured	feature 20_mKate2GM130_CFOR_raw_measured	feature 21_mKate2GM130_CFOR_raw_measured	feature 22_mKate2GM130_CFOR_raw_measured	feature 23_mKate2GM130_CFOR_raw_measured	feature 24_mKate2GM130_CFOR_raw_measured	feature 25_mKate2GM130_CFOR_raw_measured	feature 26_mKate2GM130_CFOR_raw_measured	feature 27_mKate2GM130_CFOR_raw_measured	feature 28_mKate2GM130_CFOR_raw_measured	feature 29_mKate2GM130_CFOR_raw_measured	feature 30_mKate2GM130_CFOR_raw_measured	feature 31_mKate2GM130_CFOR_raw_measured	feature 32_mKate2GM130_CFOR_raw_measured	feature 33_mKate2GM130_CFOR_raw_measured	feature 34_mKate2GM130_CFOR_raw_measured	feature 35_mKate2GM130_CFOR_raw_measured	feature 36_mKate2GM130_CFOR_raw_measured	feature 37_mKate2GM130_CFOR_raw_measured	feature 38_mKate2GM130_CFOR_raw_measured	feature 39_mKate2GM130_CFOR_raw_measured	feature 40_mKate2GM130_CFOR_raw_measured	feature 41_mKate2GM130_CFOR_raw_measured	feature 42_mKate2GM130_CFOR_raw_measured	feature 43_mKate2GM130_CFOR_raw_measured	feature 44_mKate2GM130_CFOR_raw_measured	feature 45_mKate2GM130_CFOR_raw_measured	feature 46_mKate2GM130_CFOR_raw_measured	feature 47_mKate2GM130_CFOR_raw_measured	feature 48_mKate2GM130_CFOR_raw_measured	feature 49_mKate2GM130_CFOR_raw_measured	feature 50_mKate2GM130_CFOR_raw_measured	feature 51_mKate2GM130_CFOR_raw_measured	feature 52_mKate2GM130_CFOR_raw_measured	feature 53_mKate2GM130_CFOR_raw_measured	feature 54_mKate2GM130_CFOR_raw_measured	feature 55_mKate2GM130_CFOR_raw_measured	feature 56_mKate2GM130_CFOR_raw_measured	feature 57_mKate2GM130_CFOR_raw_measured	feature 58_mKate2GM130_CFOR_raw_measured	feature 59_mKate2GM130_CFOR_raw_measured	feature 60_mKate2GM130_CFOR_raw_measured
1	-0.4039747407831042	-0.0155810875637568	0.23292305616989	0.3203513225943803	0.3103180789488631	-0.1738369061999098	-0.2523268464213759	-0.2317480994171874	-0.0651065557913284	-0.0326748682132101	-0.1243143213238842	0.0382294588911513	1.1891442677362722	1.26944739937981	-0.0220183416404647	-2.3714127809746133	-0.1409674158370575	1.1318352846498492	0.0646320338882346	0.0979277993946828	0.3509199840215875	-1.117867823474206	-0.1675607694451863	0.8283450461931221	0.1804070451607391	-0.2265782074608981	0.1003644466376472	1.3886583291539063	1.1854078567777666	1.1821802025816028	0.4028846352874407	0.054001107238959	-0.4496121116114542	0.1340705123144982	-0.3141376619801854	-0.4149307783802232	-0.7606159108883834	0.1347572656631255	0.4618714669906361	0.4430448256789772	0.922964867065352	-0.6583315791730755	0.9038092595157292	0.5712181401188664	0.3118886893527151	0.2520520411589253	-0.074173239229174	-0.1269843072118319	0.0119764574642273	0.213213343207321	-0.2582803703991643	-1.8153635057331128	-0.955271130868222	-0.4507103236611043	-1.5105661852727903	-0.2670207138290061	0.3512425533093783	-0.3377542164208451	-0.1506797170865887	0.0872271885821451
2	-0.1620234305668039	-0.0389991409163991	0.0929913514987858	0.3241129943822604	0.480440872006422	-0.22150546280404	-0.6552089978972959	-0.5888614416543996	-0.5845193757940201	0.0049716213543727	-0.1109213530057449	-0.0572700420826306	1.3115645257301505	1.4023827696601865	0.0820120843677557	-2.762112754869882	-0.3812344585762817	0.4968442180745795	0.2718680170039062	0.1964151941864061	0.2392835679644216	-1.4610437468252069	-0.3687751887803732	0.3039112007128315	0.0803635554203529	-0.1918606239392022	0.0859813577689982	1.6374178012468392	1.272400741434829	1.0763599509509594	0.2154464097933718	-0.2645118544417113	-0.6577183280090291	0.1345407895540772	-0.2128652590586583	-0.2343257939246814	-0.8713124931196035	0.1686920686847941	0.1297538602812091	0.5607975963260404	1.0790689238192728	-0.4029294281592129	1.0355255269119368	0.6782974554838692	0.4257826062197072	0.4511919102451627	-0.1211847022099599	0.0903407873328092	-0.0817622012758101	0.3760107946919048	-0.4889583308113087	-2.221581576405775	-1.2591431062602794	-1.0524465650320467	-1.354083434151188	-0.3404635512740007	0.1360853364619244	-0.4942843444045935	-0.1160389302777933	0.1235394811028067
3	-0.4147159245778904	0.228494883053048	-0.2462070843379505	0.5370709002851584	0.8768792786747654	-0.953329890914723	-0.7943966274649015	-0.7328756301982651	-1.9789601736342104	0.0239776118857457	-0.0974545276574916	-1.1847960274782998	-0.3744770628716247	-0.5670512971841088	-0.4186558820937511	-2.9391119142129423	-0.4981697845933268	-0.7575870454370135	0.0824076987957426	0.2089145233507283	-0.2269346222939567	-1.646964993261792	-0.4726673991007686	-0.96026042843445	0.3203120325451253	0.0858042813893164	-0.4342078671909697	0.2890144028343473	-0.1205188371661458	0.2218358802945169	0.2699488495471669	-0.3469623065555278	-2.1147350482253886	0.7954274765148999	-0.1610011788349312	-1.4515149626856538	-0.9814803401703476	0.1703402007907652	-0.9693116590671914	-0.1184241872389872	-0.5817582136126519	-1.5364912126754555	0.2906799954763668	-0.6074839275326852	-0.5968339054551294	1.2296084277613526	-0.086934096956586	-1.0811800985325386	0.1177161774252882	0.8269289384408854	-1.4247838467182523	-2.386074951836859	-1.3979139019322826	-2.4076057215052167	-1.4340976974532291	0.3455189315306494	-0.0188251486152383	-0.4380581124022094	0.2960463390603924	-0.4100281432747712
4	-0.4306074573892657	-0.4496673012297402	-0.7536731682980858	0.5548827638271321	-0.1670355905164335	-1.785777432942054	-1.0378657517002037	-2.321754861359313	-3.26336914662936	-0.2091193745219121	-1.6839939095364334	-2.471236661445108	0.2145079439710886	0.0677990405246338	-1.81875925409832	-3.20867727349126	-2.0563341827936923	-2.020246079810547	-0.2127231526251465	-0.3103941235617634	-0.5801101758684124	-1.914025329604409	-2.048614794596031	-2.23408097094162	0.5545109623146778	-1.027049319475576	-1.3233345608085312	0.024621830800775	0.1104373875457649	-0.3126488789715753	0.0684148932449209	-1.930900598387564	-3.402454084283728	0.7880129405903955	-1.6362716930935997	-2.655367177082476	-1.2485406765129643	-1.4056071947044972	-2.243132201574361	0.436908906847596	-0.4522494321563535	-2.79272614652395	0.1000938663385538	-0.3490782908565116	-1.1448271345392538	1.173335494385942	-1.3904735817336633	-2.1421058064397265	0.1367997436310863	-0.5512146062093278	-2.5414598067284246	-2.653135288179476	-2.973861297427545	-3.681426264012386	-1.742468335887532	-1.1223025418490211	-1.2026722484172596	-0.5311012598058547	-1.1165888662719987	-1.5475428820004955
5	-0.2797972704906156	0.0001795739857293	0.3471888207140602	0.1017475671771476	0.3475993354066299	-0.1805915384620681	-0.2313189275891485	-0.3475163922630513	0.2927800471611237	0.1101395472990059	-0.2798533078568146	0.1261941666283734	1.018147372380275	1.2642146669689034	-0.0055370410507474	-2.2902003330205583	-0.4389244331085993	0.4414114187407569	-0.1434210698570274	0.2574961228944114	0.5759962677273132	-1.0562125941778744	-0.4923909624571851	0.1044224788316212	-0.0060752712363837	-0.3167555411262776	0.1780709180998515	1.0999063411264465	1.2810755354215777	1.4031403419069637	0.0921344008960188	-0.0075539442627189	-0.1267825635110075	0.3373958351833673	-0.3608306394161915	0.002521384755622	-0.4371573330047139	0.0993000634640026	0.0343285324324216	0.6322301748880155	0.7584728919067041	-0.5316905149752921	0.676950663286919	0.5984420635645574	0.4800213284474913	0.6179944213765184	-0.4152427277891826	-0.0674200559843037	-0.0008841250932745	0.133519881348939	-0.0709451724376224	-1.6827330595641097	-0.8320433301378025	0.0053292092213697	-1.030001912765116	-0.0066783941926665	0.5463247313095579	-0.076572223220156	-0.1163508393748459	0.0980298842522549
6	-0.2133908495175437	-0.3838992244589729	-0.6888629222513761	0.5665157552347649	-0.1967461689694096	-1.7658665933032116	0.3006731074021485	-1.6359069767946508	-2.6633595704485904	0.9728554866559844	-1.088945859022389	-1.9509271451296784	0.0926273978142158	0.0795115098088119	-1.678210461102675	-1.87823499160738	-1.3656948918479817	-1.4143046409832762	0.0593743842644028	-0.2092381627585365	-0.469605248494471	-0.575486470502057	-1.3627669100313684	-1.634071394760851	0.5576310212792303	-1.0833619966815256	-1.3529781340003086	-0.0781954241820079	0.0937625832343129	-0.125511419119533	1.4160138546152443	-1.2487786024401006	-2.8053072862681105	1.0936236489586248	-1.5135566127940592	-2.5368703632300766	0.089998182589388	-0.7197593101398345	-1.6431226253935922	0.9245399612848274	-0.2073307586282861	-2.5238268124284744	0.2539828812416516	-0.2547496661112206	-0.9843774963297728	1.247231845886091	-1.3899988562850174	-2.0949954620967457	0.4567577866966119	-0.4290335054020473	-2.422480546037356	-1.3145964290771237	-2.2880134128628824	-3.0814166878316183	-0.4120260540036509	-0.4316632509033099	-0.5967308095899891	0.1894061507250251	-0.7689248100781629	-1.2276872627292408
7	-0.1847003757634714	0.0146012899514764	-0.0443143526829623	0.0366389680363772	0.002541885176597	-0.2010871999802933	-0.358504209769229	-0.4347901916601475	-1.1689433523769008	0.1283325243882237	0.0321543200111504	-0.4931159047274533	0.1738958466004807	0.5395900684566062	-0.0308538994930018	-2.4805550895441164	-0.2297176147511237	0.0376649735118287	0.104025945509368	0.0804729047262379	-0.0216846962126726	-1.191458269800001	-0.2021992068636817	-0.1667778040133126	0.3689353761202566	-0.1206358000369791	-0.0871135505233863	0.4548979524775539	0.592873822518119	1.1908897492857968	0.5175247738311141	-0.1196072402763999	-1.3533011686484582	0.8211251390808942	-0.1544479022956457	-0.8734171316934765	-0.5135745098669577	0.4103663818343561	-0.1932293983568316	-0.048824634280463	0.1928929341414901	-0.4779705485750565	-0.0096895387513955	-0.0421417679903963	0.2956465214916051	-0.1101703722138753	-1.149277836591835	-0.1943959161191228	0.0285100599555034	0.5692828045557038	-0.9391908161680012	-1.953071119754089	-1.098655702478854	-1.6004704390916271	-1.1353022461390263	-0.0404941109257716	0.2024528791748651	-0.1497643846991758	0.0604090139631399	-0.0471422235149996
8	-0.3052484324681481	0.0056704144320353	0.1482329348354771	-0.0610110721577625	0.0608037894813189	-0.0774941423983845	-0.2679713569410229	0.0739567696896958	-0.2570792720823602	-0.0212351681326313	-0.0748166972388586	-0.0548750461032661	0.4787182420920737	0.950695263452564	0.0134007813459033	-1.9573905912708964	0.4470118965017949	1.0289767716035056	-0.0690505861790168	-0.0029595771443264	0.1490367792131499	-1.1814794993823423	-0.0631961144836286	0.3625235883116355	0.3232499181834227	-0.1768699999848774	0.033255976993039	1.0209440509018264	0.8154201128805505	1.0899507716212904	0.4348870634216657	0.0532389828464934	-0.6961211424498315	0.7568886055240431	-0.1916717496570907	-0.4219430300440587	-0.7333869686459107	0.1131973020163494	0.0696046420942366	0.1500186038377791	0.5501878271262464	-0.4323476662694056	0.388231336558707	0.1662043565148886	0.3881084187807747	0.1063410785569225	-0.5448249850203636	0.037530578794337	-0.0134116315182422	0.1793626055045516	-0.3831036685669409	-1.248566840285397	-0.0994729540938883	-0.2924287867985278	-1.3522656792906806	-0.1801149425651672	0.1575863878891342	-0.2567112889580774	-0.0840994695115774	-0.113537983549186
9	-0.4379953262437744	-0.0053738719902047	0.0379502543297785	0.0429249640035274	0.0274963248844703	-0.0208137299422874	-1.3163642378170424	-0.9058452848036322	-0.7289940094403031	-0.4600188691485234	-0.287017563989814	0.0327682974268359	0.4999867084418844	0.6737170065916015	0.2602318985420258	-3.230316235616681	-0.9766601534787248	0.0054749123423173	-0.0640177471710369	0.0296001867187445	0.000577347278007	-2.0565481064747466	-0.7525554096489373	0.1067725134533221	0.0775921293227825	-0.2865241031013609	0.2475520250742338	1.0329912885307744	0.7961348144155476	1.0720341561831055	-0.3103603324529722	-0.4873504166012523	-0.8265368328323799	0.2769563004940234	-0.2593691594686065	-0.1428933374623406	-1.3348691316971135	-0.2424606150801712	-0.0693160119433818	-0.0864368504163533	0.3012330769342923	-0.2878807107253882	0.5411014001554597	-0.0080806629859712	0.3583338927012435	0.229504015387908	-0.4989217082295398	0.3084785303417985	-0.1509760172815977	0.4028983404694061	-0.4025941223356916	-2.89757285463282	-1.5764649457804434	-1.1698381954036745	-1.66987836551092	-0.5362973186915605	-0.0119105916715623	-0.5338752180305413	-0.298919408043557	0.1413140086700741
10	-0.3708165425739824	0.0323623244946478	0.2194719942369009	0.5097377633953445	0.4115248083356649	-0.2178289075795617	-0.5741863938938689	-0.0844091822138597	-0.0572513036222337	-0.0172917891119718	-0.0779481170611269	-0.0339218706810353	1.521792621942614	1.2867182928652054	-0.0051138093560309	-2.390682122549073	-0.5697032044870365	0.4337984271678388	0.1815067955665694	0.2719462252742501	0.4320911649900456	-1.1312971709936042	-0.5883872746847261	0.1844467706385366	0.350122448476632	-0.3310360172170557	0.2407796757288612	1.5895326923702982	1.3251145071259118	1.2273721578077708	0.1680288654311077	0.1341300360490951	-0.4014461685044581	0.4578981904403144	-0.0877445304387114	-0.1450557325410919	-0.5064168355950003	-0.0888241658745796	-0.0147250106243723	1.1829999044860648	0.6933590617826544	-0.5697956019080873	1.1655442211236424	0.6222791907093002	0.3605933500618454	1.1402387809844698	-0.1586406463957164	0.1158898848756004	0.0193329899859839	0.3444103042940507	-0.2968290574773522	-2.014373332333021	-0.8833959277436161	-0.5689401510408271	-1.128009506723815	-0.0875399670382354	0.5431039056453719	-0.0710283050395828	-0.1416909509656198	0.108185805365939
11	-0.1305959309621807	0.0340503032486634	0.0789153017042157	0.2446330526023465	0.4613769894923797	0.0891028730080161	-0.2374638899323989	-0.072986428904324	-0.1750680938497202	-0.0242181407206777	-0.0296991603667653	-0.0070048479637312	1.2630041784653234	1.39181190582298	0.4126776505107993	-2.3390502654257097	-0.1688615218073226	0.6146438928916598	0.2080068645673993	0.2454121669154845	0.3373486640872049	-1.1272618575821929	-0.2986757590566331	0.2391109113040359	0.1643752385382969	-0.1796821359975053	0.0886265927268636	1.5864742846809798	1.3327049960271722	1.14415277008298	0.2639524641344343	0.0111353035650918	-0.5102075464700502	0.4170069833541825	-0.2401643147585725	-0.2121014644455583	-0.5554121907079861	0.2089098843476482	0.0623840724485419	0.8771722625226438	0.6769199073691903	-0.2633672692951343	1.1209965446127923	0.6929747718787539	0.2992030852213819	0.8509659014889213	-0.4736857101428691	0.0711167602837611	-0.1209034865522689	0.2569049072696666	-0.2215953371056394	-1.8246164031354832	-0.7216370152784435	-0.6328804774599592	-1.21852542976075	-0.265069216118769	0.1468994521377343	-0.1901837752616133	-0.0862084073521447	0.0719902517913798
