label_id	feature 1_shape_CFOR_raw_measured	feature 2_shape_CFOR_raw_measured	feature 3_shape_CFOR_raw_measured	feature 4_shape_CFOR_raw_measured	feature 5_shape_CFOR_raw_measured	feature 6_shape_CFOR_raw_measured	feature 7_shape_CFOR_raw_measured	feature 8_shape_CFOR_raw_measured	feature 9_shape_CFOR_raw_measured	feature 10_shape_CFOR_raw_measured	feature 11_shape_CFOR_raw_measured	feature 12_shape_CFOR_raw_measured	feature 13_shape_CFOR_raw_measured	feature 14_shape_CFOR_raw_measured	feature 15_shape_CFOR_raw_measured	feature 16_shape_CFOR_raw_measured	feature 17_shape_CFOR_raw_measured	feature 18_shape_CFOR_raw_measured	feature 19_shape_CFOR_raw_measured	feature 20_shape_CFOR_raw_measured	feature 21_shape_CFOR_raw_measured	feature 22_shape_CFOR_raw_measured	feature 23_shape_CFOR_raw_measured	feature 24_shape_CFOR_raw_measured	feature 25_shape_CFOR_raw_measured	feature 26_shape_CFOR_raw_measured	feature 27_shape_CFOR_raw_measured	feature 28_shape_CFOR_raw_measured	feature 29_shape_CFOR_raw_measured	feature 30_shape_CFOR_raw_measured	feature 31_shape_CFOR_raw_measured	feature 32_shape_CFOR_raw_measured	feature 33_shape_CFOR_raw_measured	feature 34_shape_CFOR_raw_measured	feature 35_shape_CFOR_raw_measured	feature 36_shape_CFOR_raw_measured	feature 37_shape_CFOR_raw_measured	feature 38_shape_CFOR_raw_measured	feature 39_shape_CFOR_raw_measured	feature 40_shape_CFOR_raw_measured	feature 41_shape_CFOR_raw_measured	feature 42_shape_CFOR_raw_measured	feature 43_shape_CFOR_raw_measured	feature 44_shape_CFOR_raw_measured	feature 45_shape_CFOR_raw_measured	feature 46_shape_CFOR_raw_measured	feature 47_shape_CFOR_raw_measured	feature 48_shape_CFOR_raw_measured	feature 49_shape_CFOR_raw_measured	feature 50_shape_CFOR_raw_measured	feature 51_shape_CFOR_raw_measured	feature 52_shape_CFOR_raw_measured	feature 53_shape_CFOR_raw_measured	feature 54_shape_CFOR_raw_measured	feature 55_shape_CFOR_raw_measured	feature 56_shape_CFOR_raw_measured	feature 57_shape_CFOR_raw_measured	feature 58_shape_CFOR_raw_measured	feature 59_shape_CFOR_raw_measured	feature 60_shape_CFOR_raw_measured
1	-0.3923047198976275	-0.1625189665229112	0.4540931130945287	0.8219201825468188	0.5527997555750572	-0.2481379438918702	-0.1354353850338737	-0.0215902797056177	-0.1139662616089846	0.6881896840952972	-0.6530590908882177	-0.648054119587292	-0.1145130540143063	0.1361553003916717	0.3596772459779658	0.0095997913788432	0.3562329909306363	-0.407369823480046	0.0506684654267611	-0.5550891378288765	0.1883438301036321	0.2199590809126149	-1.2380000001759486	-0.3739982184775163	-1.9703528296460684	-0.8686027152632123	0.3182914999598021	-0.5656430078527273	-0.2899612183762247	-0.1667649178651914	0.7639828234308566	-0.4179148045879568	-0.2337507632392803	0.0310687767682927	-0.1746161127516865	-0.1743989499741618	-1.3866233647583917	0.1633500121180621	0.6473786787016719	-0.235290297660654	0.1802856317245336	-0.2900613463335068	0.3697640572501274	0.2988945569191775	0.1549177296426619	-0.2716043571456803	-0.0319312099912831	0.2652089081773748	-0.5380827877213636	-1.1267192650935205	-0.4312876393009244	0.4706214854066642	0.4387043236354953	0.2768016034935789	0.8700916199739341	-1.4045350006224748	-0.3080643838633596	0.0994165854730242	-0.1480055033914736	0.1230024740204996
2	-0.7413249276620313	-0.2663029255308464	-0.2071598579367739	0.8660465629277916	0.9925871751344804	-0.6800200875121425	-0.0266645409344065	-0.1350084385637154	0.0642246687857944	0.9577153105262032	-0.2193267143376351	-1.0426015944680829	0.0370393595349173	0.1377677228774976	0.1726333246606504	0.2950240653318121	0.4975980129901949	-0.9876979836387392	0.0232840469279012	-0.2995436281075492	0.1410030763820934	0.0068007113602639	-1.3361713236919428	-1.1924467235381782	-2.5532163095149	-1.1733713304883162	-0.5831778846351954	-0.3558965926420809	-0.1480303926589681	-0.0803621043790252	0.9252956803974026	-0.1627625317729341	-0.7273386961657408	-0.0961865204827309	-0.1446810867989374	-0.7999749497749871	-1.3166067993578927	-0.1012034193166611	0.1002791413261185	-0.108051029944429	0.3098568067912034	-0.5146584499250475	0.4518888192434473	0.6849027875509177	0.0418851133205789	-0.3022002590781926	-0.0308297562118455	0.0212448112810956	-1.136433529502925	-1.397867483917175	-1.3479016928793917	0.7296915822262	0.4178436754838853	0.4363122415107678	0.6045513693822548	-1.1807427275129585	-0.8785233018018441	0.0509665675518499	0.0364889253733124	-0.0668988258539236
3	-1.0282154997968358	-0.2931959570414484	0.3866121492476562	0.4866905820949829	-0.0965336628606519	-0.3442293634092543	-0.0175191691333543	-0.0340386806991439	0.0643350133977612	0.7455840270237286	-0.1921770174201939	-0.3243633378065846	-0.2854633308367527	-0.1435683191498467	0.3671603803057321	0.0445937995072664	0.0698818548358269	-0.1903316266083954	-0.1626631546540437	-0.3624348059847602	0.3798274234867671	-0.1271060712767646	-0.2230972786077405	-0.1517794409490287	-1.6500229764851593	0.3592522359927206	0.7458889754458029	-0.5753164584432333	0.0363371156607014	0.092266316303215	1.1367475311538888	-0.2020288295405803	0.0525446606640305	-0.1726829617123764	-0.065291103708037	-0.2116065910965872	-1.1693615694941222	-0.5828379994865521	0.2617991417831888	-0.0361633721365982	0.0125112103644171	-0.3829077808984733	-0.0601386980329037	0.0433472031661812	0.04218935048243	0.0215791550860956	-0.5162110773456641	0.2708285995429547	-0.4302319964344026	0.0995848673624575	-0.0123512257036377	-0.0358286150885878	0.1826343576922222	0.2148700288162881	0.4674678111701943	-0.2930139091752939	-0.2357998714024278	0.4331356182853439	-0.3541277493179439	0.0152764603390371
4	-1.3931291248119442	-0.8513045794429313	0.1068438394682489	0.1640573948037391	-0.2271220677668928	0.160361353076073	-0.1672891517235569	-0.2221503171734632	0.3377870907195896	0.330881707166121	0.0776366691682213	-0.4877501933051595	-0.7257570701462697	0.0208427034897225	0.482212997739992	0.0951834925452739	0.0075308339499174	0.0045015996257679	-0.2048913760627304	-0.3708903293599281	0.535626229617818	-0.6358075640891274	-0.2316164738401607	-0.2237000508563755	-1.338709757656987	0.7484771220988109	0.9890057221156064	-1.0291868047749009	-0.0896823877432928	0.0716852468664791	0.6088683640860351	-0.0265945733733792	0.0535319673428595	-0.3497605128910256	-0.3648123348885859	-0.3483385711292714	-1.762791540787338	-0.3364860187371042	0.4064461255770236	-0.2230190533910088	0.1205233531302461	-0.2947587362952751	0.0481629999806496	-0.0604066980775661	-0.0719013588989891	-0.3535627574084222	-0.5708656720812795	0.01321927032336	-0.9222107002323784	0.2594530841733884	0.1024764507084325	0.0075127605408912	0.0501233155292102	0.0839718910786027	0.0181076881298428	-0.2463511725290619	-0.1791275433240748	0.1296029878107618	-0.1613563655263679	0.245177278103665
5	-0.9847285379892567	-0.1757892595832219	0.4870279890638251	0.630722636709353	0.5460946177816806	-0.006233276474774	-0.0269327436494278	-0.0726802521177946	-0.0753748005260821	0.3563893072259683	-0.3708007555724979	-0.3910511033736437	-0.1820723804884652	0.1144287340269432	0.2807767143444164	-0.0078625845619566	0.2608311672770756	-0.3193136522248168	-0.0907107463878658	-0.4952882167972279	0.6958148213548685	-0.0153084748262422	-0.8718859484732149	-0.2938295938336601	-2.3574690456420457	-0.6806804541127542	0.3565797995370998	-0.4412024477726575	-0.1941807005729675	-0.1827714508780522	0.3316296172703108	-0.3257774476321411	0.1125228419247084	-0.3529849112771802	0.0049138500125109	-0.1658385024864823	-1.478745365275545	-0.3293571232439764	0.0795896149101022	-0.3165321531686678	0.1757786557543426	-0.2170269006015261	0.194950752395547	0.0817337264173292	-0.1695495181308033	-0.3926553653737246	-0.4337867860976115	0.201415511683201	-1.0351598561568462	-0.7412846209084796	-0.2441338627211573	0.0605656446401599	0.1257676136223973	0.1494132178626477	0.4912434924930011	-1.0101050016673938	-0.1900132995676695	0.2551718936992151	-0.4723196292810401	0.2057023046217703
6	-0.4100148885652719	0.1879760244087978	-0.3660824746134169	0.8717217566384371	0.2683826775912558	-0.5159350363685573	0.002585274852064	-0.0984361988391666	0.0770004104234051	0.8311242982235105	-0.0473298918704365	-1.4636528579693304	-0.0316917825759773	0.193351620254798	0.1787902549775906	0.1822174827329004	0.1023599780197769	-1.2321976226023574	0.1886144729443667	-0.09923795374144	-0.0346047075005061	0.3498662229848832	-0.8463659275752504	-1.3858889159656536	-1.5694037133048375	-0.3602465148849014	-0.5328073761280814	-0.4403940415919154	0.1687281053343572	-0.227725420788965	1.0680999341678437	-0.0914554932011936	-0.933943343645695	0.074877658863353	0.216398350824662	-1.1530629582844762	-1.1365356955134218	0.2102411352198379	0.0755094592544042	-0.3840241598368174	0.2744551111457725	-0.7551601944295201	0.1864911717703355	0.3981397373143377	0.3697560297689556	-0.2394124137707041	0.1023810598999089	-0.1242875321959647	-0.2390486328315653	-0.5380460386683681	-1.2611252770589083	0.2506973375515089	0.4582676288861924	0.2576415753478185	0.7644109544353692	-0.92219369807189	-1.2794941922652914	0.3525158454984274	-0.0853593568258831	0.0250398590187769
7	-0.6625117363282866	-0.1760494233723235	-0.3266350154687876	0.8926752761198007	0.6248674816051832	-0.6702360421160123	-0.0213722311102945	-0.0786490529615275	0.202853419318114	0.6194273526964016	-0.3526173323797963	-1.423318153931768	-0.0333648930210478	0.1178937756968228	0.1977967553377306	0.1850965168345751	0.5022574551128274	-1.1277920840306184	0.0075342663398694	-0.1246743047767788	0.1223401895585091	0.2382904071726992	-1.3159727293842776	-1.5106528931444922	-2.44862627980882	-1.162803481771714	-0.7421100852478446	-0.2405769011659302	0.1515253711141265	-0.1944247266570973	0.9255582788150828	0.00982161797562	-0.7795929166431109	0.0996564189413445	-0.1232053350655373	-1.1036336361232129	-1.2266016386111902	-0.0542696192985125	0.1817723321831499	-0.2925541153078632	0.3369640493299916	-0.6247734755906826	0.3660396335604952	0.5169367596303974	0.0698137784186316	-0.2007892298671751	-0.0316610197577174	0.0092032403926131	-1.0197135412560816	-1.3853780269720812	-1.5445027686039383	0.5907190972374088	0.3996899024973412	0.4217405205405913	0.5769122903931889	-1.248384078707622	-1.3020279864239577	0.1703033449692923	0.0243158218174182	0.0153300206615013
8	-0.5400378246475008	-0.4904938351488042	0.6786929565533468	0.7837636054771537	0.118458816785709	-0.1323034605437542	0.022629909536854	-0.2466973803211219	0.1475942438088472	0.6462462648245735	-0.0106925907117265	-0.3270184626617238	-0.3207664877938678	0.1564070818172176	0.6322168135942394	0.1578190948026352	-0.0389194529408376	-0.0311524654619193	-0.1021777348429764	-0.5968673458438243	0.357838832879672	-0.1745026352893404	0.2012584599058389	0.172937191363284	-1.960959161069024	-0.3808787737476407	0.9653093074695288	-0.5630793133539891	-0.0140698154693567	-0.1002376006636497	1.0768833392015025	-0.1345632047751721	0.1250213516628269	-0.0704586667180902	-0.1768016114415924	0.0961263190826016	-1.2355359772236805	-0.2789160094910091	0.4051106991218897	-0.3008997960284412	0.1729616501797584	-0.2290782623095517	0.0465159425388259	0.1589835254103	-0.1366482574044937	-0.2931761965308168	-0.3187027674896098	0.075324380967708	-0.7019916920807356	0.0106159275535189	0.364815855672647	-0.1089552642642039	0.0946832250023717	0.21649611069539	0.228821785485857	-0.2247860017648593	0.0389634648476282	0.4852578560841034	-0.2896590873346033	0.0899780945739213
9	-1.3949418655931312	-0.373577337275482	0.4090054269204586	0.4229277991264943	0.4623502593273809	0.0697328900948364	-0.0078789911222168	-0.1301233987412799	-0.0764912093849732	0.2711418137717813	-0.1499416988025201	-0.3481030014079713	-0.1524448014200397	0.1162985398471159	0.2208896861160085	-0.016190169182922	0.1672254552853145	-0.1236033526157325	-0.1620975137174326	-0.6565790554504736	0.6819235233813135	-0.6149111101334614	-1.0770744069857252	-0.4056872444790702	-3.1075357087727147	-1.3446374453772822	-0.0861518442175079	-0.4798649505800019	-0.1858388521037054	-0.0916024859588645	0.4423700151578258	-0.3022208359680036	0.2103813688757188	-0.1600019210416171	0.1547876269625077	-0.0984832860092552	-1.4625297973332858	-0.6408781459593504	0.0276173778645643	-0.0487601910163527	0.1832187070656506	-0.1492909757608025	0.2363940808307344	0.311345834106664	0.060583053071519	-0.2870931580423963	-0.7379217046462243	0.1426877553124771	-2.0658482063122365	-1.1511816836330846	-0.4882337239272921	0.2632480701330106	0.3790418874888297	0.183029387680889	0.4596039674717961	-0.8743312985090066	-0.1327399659912802	0.3040705828187524	-0.4766478120528042	0.3078155185172196
10	-0.4664513631444555	0.0566889228949885	0.0519814482091789	0.9100739163906452	0.2872716000242611	-0.5354311016975508	0.0225574876829015	-0.1196481068853232	0.035820488874208	0.8870660983458615	0.0409944743690549	-1.1951424868111236	0.0387051799052594	0.0895641578306791	0.0939175790856252	0.3499677282079584	-0.0775620894470756	-1.01529089114578	-0.133120774218004	-0.0913667273297589	0.1934234907397828	-0.0096441938083376	-0.934033188543682	-1.0818967556385604	-2.2692582263180823	-0.8980506347001334	-0.3385495176443649	-0.4548078116922021	0.25560695373484	-0.1686562928650428	1.309208607737984	0.2241938976628044	-0.5412898151778156	-0.000812546163981	0.1987757400181777	-0.7478035821014706	-1.0645642640020694	-0.1382982511375848	0.0411582610224169	-0.2029891206537566	0.4418345902417361	-0.5490748369410514	0.2145081383853262	0.3384683960058553	0.3419752213210509	-0.024857209149446	-0.259987078897798	-0.0705665373809929	-0.9492718351287228	-1.0322461044085829	-1.0871660692064766	0.7317816094867651	0.375040088749224	0.4172557363478502	0.5773017083365137	-0.8230747942676104	-1.0232618344157525	0.4854843795051274	-0.305667865769205	0.0678616361014016
