label_id	PC 1_shape_TFOR_pca_measured	PC 2_shape_TFOR_pca_measured	PC 3_shape_TFOR_pca_measured	PC 4_shape_TFOR_pca_measured	PC 5_shape_TFOR_pca_measured	PC 6_shape_TFOR_pca_measured	PC 7_shape_TFOR_pca_measured	PC 8_shape_TFOR_pca_measured	PC 9_shape_TFOR_pca_measured	PC 10_shape_TFOR_pca_measured	PC 11_shape_TFOR_pca_measured	PC 12_shape_TFOR_pca_measured	PC 13_shape_TFOR_pca_measured	PC 14_shape_TFOR_pca_measured	PC 15_shape_TFOR_pca_measured	PC 16_shape_TFOR_pca_measured	PC 17_shape_TFOR_pca_measured	PC 18_shape_TFOR_pca_measured	PC 19_shape_TFOR_pca_measured	PC 20_shape_TFOR_pca_measured	PC 21_shape_TFOR_pca_measured	PC 22_shape_TFOR_pca_measured	PC 23_shape_TFOR_pca_measured	PC 24_shape_TFOR_pca_measured	PC 25_shape_TFOR_pca_measured	PC 26_shape_TFOR_pca_measured	PC 27_shape_TFOR_pca_measured	PC 28_shape_TFOR_pca_measured	PC 29_shape_TFOR_pca_measured	PC 30_shape_TFOR_pca_measured	PC 31_shape_TFOR_pca_measured	PC 32_shape_TFOR_pca_measured	PC 33_shape_TFOR_pca_measured	PC 34_shape_TFOR_pca_measured	PC 35_shape_TFOR_pca_measured	PC 36_shape_TFOR_pca_measured	PC 37_shape_TFOR_pca_measured	PC 38_shape_TFOR_pca_measured	PC 39_shape_TFOR_pca_measured	PC 40_shape_TFOR_pca_measured	PC 41_shape_TFOR_pca_measured	PC 42_shape_TFOR_pca_measured	PC 43_shape_TFOR_pca_measured	PC 44_shape_TFOR_pca_measured	PC 45_shape_TFOR_pca_measured	PC 46_shape_TFOR_pca_measured	PC 47_shape_TFOR_pca_measured	PC 48_shape_TFOR_pca_measured	PC 49_shape_TFOR_pca_measured	PC 50_shape_TFOR_pca_measured	PC 51_shape_TFOR_pca_measured	PC 52_shape_TFOR_pca_measured	PC 53_shape_TFOR_pca_measured	PC 54_shape_TFOR_pca_measured	PC 55_shape_TFOR_pca_measured	PC 56_shape_TFOR_pca_measured	PC 57_shape_TFOR_pca_measured	PC 58_shape_TFOR_pca_measured	PC 59_shape_TFOR_pca_measured	PC 60_shape_TFOR_pca_measured
1	-0.8064147473438462	1.9371443256322456	0.9535213354892104	0.4190769900967656	-1.3542047582364252	2.0727448397757864	-3.0826663711938016	-2.8104792214823697	0.1178711240612622	0.431122076314712	-2.0211902997147018	-1.2445808509023828	0.9348965469578718	-0.6030286720601497	-0.7655156125559315	0.3690359768301217	0.5341639148078836	-0.260549432454163	-0.1922516304587612	0.5662928178751729	0.3305521980428915	-1.2026683793764872	-0.3685764709108464	-1.0991901212251185	0.7271836525822857	0.0354614796527268	-0.5590814004499232	-0.2250704954731543	0.2508899863277453	0.6755708413493632	0.1740822448075278	0.3910101681933594	-0.4085526082699069	0.5900705835539997	-0.0322712608078087	-0.4881588511841962	0.1940533999468071	-0.0284718229948598	0.227664336685873	0.0652554717122697	-0.2269781592058947	0.4597693009943766	-0.0171128227035894	-0.1093551385622272	0.2881918348110798	0.0504076523582468	-0.129789143561766	-0.2552483398389084	-0.2436517842652395	0.329925268701112	-0.2831912699416137	-0.2751494178013137	0.2037348260384063	0.3265241100980053	0.0254409280296272	0.0317921132535844	-0.2047565177521822	-0.0541192809089552	-0.0505062742547631	0.124372397673092
2	-2.0713324533919177	2.7234686380209685	4.70720410057503	-1.0797651660176766	1.4493839314657186	0.1441284853647064	1.198547710649343	-1.4605893087563038	-1.0172620850991072	0.0509835584505463	1.3060215161059616	0.8678144037736258	0.0320458368737146	1.0306286460448622	0.0693843950077583	-0.729296479771313	0.0604207369626379	0.2594783085772422	0.2476324819245346	0.0979192327649564	-0.1083224711525742	-0.1214385601013628	0.3105711073237737	-0.4292852835194181	-0.5174116350871287	-0.4121978547204477	-0.0333965045242397	0.4173657154372268	0.2669894313352445	-0.2596678472753486	-0.5587439234313638	-0.3038903362731689	0.266408616759289	-0.1593534386298361	0.080074133675475	0.2033129789489627	0.2947562930052549	0.3880096523694262	0.4425904456048629	-0.2784854258106217	-0.5084041973505055	-0.2175363834379054	-0.122604003947827	0.4605198777924333	0.0361204740130219	0.1373540874012038	0.2659251534367718	0.2262531968642478	0.0164145778619231	-0.089708771749246	-0.1586801882538755	-0.0297965109484764	-0.3975674831766424	0.1494578665555862	0.4700875491487997	-0.0110719918376878	-0.0830114174716532	-0.1027141030911133	0.1742138577688146	-0.0004447947638537
3	-2.87771516277356	0.9459756678163252	5.298529103971597	0.0651167029925218	0.2949854838813165	1.2412401212384263	-1.1363362469937022	-0.6740427546980972	0.2058002984828013	0.4123082210476672	1.5672729441917508	0.3318870193463156	0.4205525674546578	-0.6863950362225419	0.5760630057741217	-0.2155671871654587	1.3682649062257417	0.3526305992075154	-0.6593530008806537	-0.0522916457615324	0.7041788714805244	0.1488755095929349	0.2134829121854544	-0.1675240235796334	0.4248532408899493	-0.0849847762540219	0.0265023484360065	0.0887349260589535	0.521893002958951	-0.5109695606956437	0.2176325551220357	-0.5628563542518765	-0.4265679814457992	0.2333768176080915	-0.5728377259652527	0.1316235297638431	-0.4463388213634063	-0.0537254529342933	-0.4870545880101722	-0.1367667311260412	-0.1887194358882776	-0.3643247014986273	0.1007384814067662	0.3589797524359762	-0.5807677917105356	0.3332869798077449	0.0528092048479826	0.1452606507255069	0.3666871568332436	-0.3037089470428614	0.1605845352740926	0.1084275636306146	-0.1239409080921789	0.2744351021279439	-0.1498032320576693	0.287359747833834	0.0845404953935692	-0.0399786676552097	-0.1973657929255656	-0.0771635483003633
4	1.1145070501619547	-0.2795025074781986	5.447376679137482	-4.578357572000507	1.4962903548174569	0.1996038733212067	-2.2658201079118268	-0.3550928411160628	2.360188497875871	-0.0910770585397644	0.4789457074179747	0.2354000770300343	-1.7427431121415813	-0.2634335097218855	0.7564307030913581	0.6110433115904693	-0.7556791816242182	1.699857138798656	-0.3807343195873888	0.9392528620643058	-0.5357030332599126	-0.4210525250809431	-0.9850617345172958	-0.5360513596295522	0.4354229633740716	1.3155077549618692	-0.1546992911955402	0.2568319941192773	-0.0292357034638508	0.3474069073854315	0.6571129488431221	0.270549110772432	-0.0760460906271014	-0.1321342908867893	0.4162113026606682	1.0611373352516722	-0.0387654725563437	0.0612301925657243	0.536351514988067	-0.5500410617810763	-0.002300751669296	-0.0882393844616412	0.1718046029150056	0.4760285062189529	-0.2875879305260785	-0.0234393332829979	-0.0391639009972187	0.1440556408479978	0.389910742848451	-0.0609686058887307	-0.2551527436087692	-0.1742817311955107	-0.3626999926032165	0.2619736193836999	-0.0285628053155898	-0.0646300657172815	0.0830020694337975	-0.119315498733883	-0.0323500537296979	0.251363901602508
5	-2.4185039412345204	1.3184359282481968	2.7489236632237954	-2.071348092409768	0.908405239217116	-1.3975630848811589	-3.40829490897352	-1.4677582085226306	1.4050694028187236	0.8135652998075728	0.1040217912894726	0.2057686589918685	-0.5208993983025361	-0.6528381786212314	1.2942491662980724	1.1034718138004016	1.7247906244262703	-0.874802851090854	0.5278283495633307	-0.1474026545447039	-0.2292459156031093	-0.9284341661419128	-0.586955481658614	-0.6473826812708333	0.5184949042475859	-0.0313843237499282	0.7323414324047283	-0.1384545802448711	0.9777692138919276	0.5500310151850263	0.5500477983308505	-0.0488655305467369	0.2531579420378358	0.7708333801934425	-0.461813760059155	-0.5270342227546211	-0.4112632926161234	-0.1582623530931996	-0.4060887906336748	-0.3167082034844435	0.0090434150923733	0.3490893637812668	-0.0240584039785332	-0.1406081700028125	-0.1446360039211724	-0.2876561215686146	-0.2211673816108898	-0.2764592964577538	-0.0817819869499132	-0.2854392592408864	0.3185311916718781	-0.4471320918693523	-0.1112726117179924	0.0134637777256397	0.2158562275761642	0.1422062855660979	0.0023106038751339	0.0675522480406117	0.055026260972403	0.217642163293917
6	-2.6512108926499067	3.384048070660948	3.3822152580552687	-0.4421430534640762	1.5392843956181392	-0.3674589922028075	0.2372633466223022	-0.3355780521298603	-0.7450466131894333	-0.4777762872640036	2.1610247127120656	0.6612040438920964	-0.0930076731227253	1.9988988713148883	-0.1835938394015262	-1.9670530563543192	0.3132922171725149	0.5506793823399659	0.2133178603773446	-0.0370666035850142	-0.1854509700480557	0.1479439793872904	0.2461535867962303	-0.516551179567317	-0.5921519880082592	-0.0561380312738164	0.0937069830869719	-0.3306419454009308	-0.3439698257161101	0.2929862383017326	0.2878729051037399	-0.0749437304110547	0.0190850392931965	-0.2316584851310951	0.2708605594703152	0.0198083505177567	-0.3158546035825764	-0.084985427569727	-0.0775926831895901	-0.3457972842927128	-0.2791954189514511	0.1181245772636513	0.2336374702369325	-0.3841156407507077	0.1181929119744541	-0.4128448818338704	0.0506715232824304	-0.2607874516008476	0.3061992926703242	0.2441126974368982	-0.1954167115171773	-0.299110388347417	0.0479361113136431	-0.3947756547459857	0.3543511561943793	-0.1443647844180704	-0.1297441223969846	0.0022734277393319	0.2183340513100234	0.3180477883837103
7	4.063542192371602	-1.4846079351343704	2.7877905735209536	-0.9264191240855326	1.0048565375565648	1.5515194843738935	-1.6742775219666677	0.7756877243913419	1.398193105242132	-0.4654851575025044	0.6765950642075571	-0.0558469392568998	-0.5036094741274884	1.5834436043002849	2.3172375509010834	0.9621404766741428	-1.4621981166576594	-0.0337781376840534	0.4343007012345693	-0.9981461468545504	1.0387988084100686	-1.302735603759729	0.0638451416833387	-0.5034059379130825	-2.9452824333266743	-0.6155615223447299	-0.9569637222432512	-0.1603215432439488	-0.7512116425186451	-1.1254636450826538	0.9686264394387863	0.1891968622585975	0.0612481010902421	0.1810035797826635	0.5278135423389023	0.4756929959254804	-0.3890889877687356	-0.8137608225414947	-0.1422957787103174	-0.2829592583889276	0.3599105260959334	-0.2804706471679764	-0.4884862787507619	0.5797960829440799	0.1109046921363762	0.5607986958749783	0.5808922675719838	-0.3902492893477535	1.4001768591029091	-0.9785979998120548	0.1281318242302506	0.6029202054250176	-0.622466576835754	-0.6330690760533655	0.0719732970667835	0.5473816837809395	0.453137354508667	-0.4574489496599822	0.1642158110476261	-0.3133258645428377
8	2.963949496322033	-1.3245753736000123	4.5822149165502415	1.7122415078755502	-0.5344415073758085	-0.9072543136011094	-2.1596981709023866	2.494320686489936	-0.9906373412506224	0.0786821388089413	0.2886556417415514	1.4751269707294987	-0.4378744846051371	-0.5892697438572886	1.874245752276541	-0.8552747830495764	-0.4132022942953847	0.2749105734661732	0.7555307461388755	0.8698667948974621	-1.0967470474418155	0.8290580865760017	-0.922723711967872	-0.4316693916811167	0.3356028567338262	-0.6444310745927784	-0.2774695151695496	0.7442833248919037	0.0604763018537152	-0.2521199324585542	0.6665798536397189	0.2700369854320013	0.3540295144014103	-0.0498953608696574	0.209844951255893	0.0302392196505671	-0.3594049603029612	0.1423039213342259	-0.0760264616253312	0.0837862809156972	-0.5939948794744366	-0.0349133104004935	0.4618298255770487	0.207073552274557	-0.284416439659028	-0.1318144501053851	-0.3039910633103115	-0.4814922070959332	-0.1769531777299383	-0.0251194690340873	0.0907454921283242	0.1327467381131849	0.3095190285435236	0.3999090808790486	0.0182920129630461	0.220186687457447	-0.1776419185931977	-0.0174209875294004	-0.2598344877321589	-0.2563277283096044
9	2.3588016671493106	4.3186803772733455	2.313816118208184	-1.4918211896542637	1.2568191510676754	-0.916178439385398	-2.3950856091447474	1.0828979281177968	0.1637900046620929	0.5524075119784123	-2.21566543916361	-0.8438777497359532	-1.533841492464785	-1.2515708821152174	0.6715035743732877	0.3734730400810438	-0.9985597268267948	0.4918626544318317	-0.2337044165298037	0.3541397459128423	-0.6767691931485897	0.0743653262669101	-0.8703001028672849	-0.0632359657541719	0.1184611272772133	0.0730541580662102	0.4719053222736804	-0.2461358971405363	0.2731090398846288	-0.1948317411043347	0.0409484046331106	0.4395250392009242	0.2466903909479004	-0.8493509712961614	0.0237861003212026	0.5373025967808567	-0.3696372871290325	-0.3568802150079285	-0.0658051385784818	0.2548876876619818	-0.754162372092443	-0.3228740404629644	-0.0838425015627686	-0.0597589452153567	0.0817139853250399	0.0784710529109918	-0.5655055168566918	0.1190957075555763	-0.0722376456201558	-0.2953117097175806	-0.041782750092761	0.4791468766438286	-0.3423188890193345	-0.1499793657745173	-0.2158987393703713	0.1043988186982498	0.1715962304564542	0.0436002451315621	0.3358736772856579	-0.1299329197103374
10	-1.6389980436476177	1.144668587069919	3.0767713586582066	1.4516133207761006	0.976673525345682	-0.1136108668917093	1.7390493850863118	-2.6298976220001262	0.005402851585669	0.1675830632578746	2.1425626923827705	1.0765668576004728	-0.6296843357993085	1.040208946323782	-0.8034505574840293	-0.1281798707735301	0.3188157159604295	-0.5581886340308617	-0.115751800626297	0.3549974425665512	-0.661695418309335	1.3382253325323468	0.1732254028857694	0.6892338287124001	-0.3005215378416943	-0.0993010056804782	-0.0607307945455783	0.7736529283293264	-0.1950712318425907	-0.0720593401493673	0.0955692853173172	-0.05486335563429	-0.3664368646731584	-0.1849564120583532	-0.3276887291659763	0.1298752200214806	0.0048747302631324	-0.1177876538821363	0.1028091587286765	-0.6891882226766943	-0.4074796201151687	-0.156290674294845	-0.0798352391509092	0.0559832154911073	0.5706814778085552	0.2174576113011492	-0.3639747577443032	0.0130876932107256	0.1390607686276541	-0.1153130923540772	0.1065894452612851	-0.1346075907804015	-0.2445800833225492	-0.1404050811982087	0.352699356417731	0.091552790406047	-0.1399492982861324	0.0532891460146394	-0.1217488597341106	0.2652295039794228
