label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	n_pixels
0.0	75.20218709942958	36.72036409685791	14.270113715492425	0.0	19.048378715103517	0.0	158.63727898672147	57.04592583950272	27.94	35518907.0
1.0	92.6239363554627	42.26114176203475	9.94283438910893	87.80112063993028	39.38649140570883	4.84	98.11899244394468	44.94226853094736	16.06	115397.0
2.0	86.68366054953793	41.557814702483824	9.927655504470849	81.35245076242127	38.096757430207035	4.62	92.06716378966699	44.84305822513953	17.38	138115.0
3.0	22.753632080806277	48.32545589517031	9.808104408606093	16.667331375715577	43.85095516706122	5.5	29.465460824925753	50.79567657360938	15.84	109876.0
4.0	100.68580834516872	40.14018409198954	9.376000628715671	93.85294929420795	36.80702345470523	5.28	106.45265813180247	43.156483026406406	15.84	108157.0
5.0	14.190767111679074	49.99338649411475	10.443742274207445	7.24235232397165	46.82726434129614	5.94	21.231005442875794	52.18462085491901	15.18	90282.0
6.0	76.374912810955	41.695387304801194	11.589546207236697	71.23299957002253	38.295178041822695	5.94	81.55087137403693	44.34700669610037	18.04	113532.0
7.0	27.930542554352982	45.25097776654789	9.7695363551265	23.711263088071565	41.8667490509046	6.16	33.43387305723898	47.81936739937445	15.84	88667.0
8.0	79.31742727377966	44.76801563101701	10.587321209365761	72.72115415713999	41.66832843928894	6.16	85.71770421796582	46.52963342387265	16.28	87980.0
9.0	12.228240894102074	46.406672192609044	11.100339952274831	5.357356513622864	41.76753874509677	6.6	21.727056971914948	49.10910137487625	16.5	139549.0
10.0	20.986342118110077	44.22315158151757	10.026120660038503	15.972859235060762	40.08096354636365	6.16	24.405735228726382	47.52173648195096	16.5	96055.0
11.0	80.95680621427884	39.19756356775917	10.170974370380483	76.78877669526105	34.82281733854862	5.28	84.22954963084837	43.057272720598576	17.82	116896.0
12.0	97.3721149045713	38.224581665003754	10.032765971830992	91.17427103739652	34.82281733854862	5.28	100.99609131237177	41.172276910249785	16.72	88750.0
13.0	37.481244381854246	46.079128312383816	10.866434275683456	30.060722659772736	42.85885210898291	7.04	45.537530365794346	48.51383954002927	15.18	92287.0
14.0	107.21825349580114	40.50507590289831	9.920745835594664	101.78977375883441	37.50149559536005	5.72	114.09185167900544	43.057272720598576	15.18	95812.0
15.0	71.57470697153629	43.05185814773522	11.623736182756117	67.95905947836411	39.5849120173245	7.26	75.6974633313749	46.132792200641326	17.6	89562.0
16.0	85.73244696310505	37.37786212198252	11.72523816800894	82.04692290307608	32.838611222392	5.72	89.4876958386634	40.676225381210635	18.48	130874.0
