label_id	PC 1_mKate2GM130_TFOR_pca_predicted	PC 2_mKate2GM130_TFOR_pca_predicted	PC 3_mKate2GM130_TFOR_pca_predicted	PC 4_mKate2GM130_TFOR_pca_predicted	PC 5_mKate2GM130_TFOR_pca_predicted	PC 6_mKate2GM130_TFOR_pca_predicted	PC 7_mKate2GM130_TFOR_pca_predicted	PC 8_mKate2GM130_TFOR_pca_predicted	PC 9_mKate2GM130_TFOR_pca_predicted	PC 10_mKate2GM130_TFOR_pca_predicted	PC 11_mKate2GM130_TFOR_pca_predicted	PC 12_mKate2GM130_TFOR_pca_predicted	PC 13_mKate2GM130_TFOR_pca_predicted	PC 14_mKate2GM130_TFOR_pca_predicted	PC 15_mKate2GM130_TFOR_pca_predicted	PC 16_mKate2GM130_TFOR_pca_predicted	PC 17_mKate2GM130_TFOR_pca_predicted	PC 18_mKate2GM130_TFOR_pca_predicted	PC 19_mKate2GM130_TFOR_pca_predicted	PC 20_mKate2GM130_TFOR_pca_predicted
1	4.7317909031218335	-2.3042760974286	-2.8570038659338413	-0.7329693246457337	0.5276322826141011	1.4563367856258609	0.5715325274937393	0.4314414031184869	-0.6595173094826126	0.2239510753986968	0.4259676003978934	1.0608639322677325	0.7957498817378891	-0.9256490303833876	-0.6157263974102547	-0.0940132824110815	-0.7144296613009028	0.1197853109868474	-0.3072643567849327	-0.2019559859367026
2	3.849100503396264	-2.7237356087895304	-0.3060125064326477	-1.5480201293189069	0.6474141677166414	1.077243544663161	0.0889710694702424	-0.3448501941337026	-0.368509172746005	0.8324395398241278	-0.1786226134117539	0.0531911117628423	-1.0135905505243643	0.1437380993515862	-0.3850611492987161	-0.5486508661302434	-0.644383663565291	-0.3267845761657761	0.0709581009015614	-0.4876232357483052
3	4.59952921807488	-0.629044154466692	-2.616502548278248	0.4498374547997018	-0.4572354645366005	1.4447825372984753	0.0678949638783473	-0.4373771803264117	-0.9321590041185408	-0.3815142336620043	0.2603206354808949	0.438834815955534	-0.1973485669523407	0.5374805911969947	-0.7149193129080464	-0.2084886003443334	-0.0757645590198857	-0.1004764290318271	-0.435036023303136	-0.0066053359792694
4	4.170592758433751	-3.6782921198218665	-1.059837965136552	-0.1011386624260316	1.8691735135319312	0.5984238718222903	0.4295350448048532	-0.1833800472336056	-0.0062133674064432	1.4342102028227173	-0.0660762140841126	0.9938625297413672	-0.1187188432782926	0.1453863799025919	-0.0664827684847806	-0.7280180508014151	-0.2838317287507957	-0.4905757995536974	-0.3985030087053958	-0.0364752084252584
5	4.592773631483566	-0.8138210665679162	-5.38660248743555	1.7038024012338289	-0.1636970264418757	0.3940670290668278	0.4703652134565837	0.0494890906357129	-0.9377067844110304	-0.6376863394917558	0.3742431593414432	-0.8150792000321376	-0.5573992680895594	0.4161467576156628	-0.1209154737151385	0.0166457930829916	-0.328123200288397	0.2813174428327072	-0.1131178303440294	-0.3999916477720082
6	5.5971961540910495	1.8636852546935485	-2.5740565227298866	-0.8388377158373721	-0.0259692893494105	0.8498170418014608	0.2783359230578513	-0.1689296739963493	-1.4093905683585564	-1.138030354221646	0.2036772617645861	0.382419341113305	-0.2595639860266787	0.1356919782864547	-0.564891041750686	-0.1984168833940654	-0.2455678113531883	-0.1929822655827793	-0.1398005123600101	-0.2258156979710184
7	2.760790040567314	-1.6770668623869882	0.2725150624218493	0.9833888590552954	-0.7272159745953837	0.4636719128579996	0.2737884423796495	-1.6482313314381014	0.0198619483448259	0.5649408281701886	-0.3775027041148495	0.7993529851677221	-0.8275103533288453	1.1401963671247397	0.8773773216887173	0.02768734819894	-0.3138965231902711	0.1388341055124355	0.4349478740999344	-0.3094919522808934
8	4.623523416863041	-3.165041206981721	-3.690491230707096	0.8299947299676299	-0.6994996834197118	1.4764331687581338	0.4274407701169154	-0.3699456849752996	-0.2325368044002708	-0.2198051610707716	0.4430626400112596	-0.1128875677413854	-0.1418357212585606	0.0525602960457749	-0.7292326810808359	-0.2201125649943325	-0.5567866048481721	0.0469515704997169	-0.4344233460183582	-0.3977947826153032
9	3.773511627731568	2.3176523027915774	-4.529124950842796	0.616392776499555	-2.4492828588934668	1.423224070572615	-0.0824055250628651	0.4112931446545142	-1.962387385219031	-1.4445850938859317	0.8511897351449316	0.2107966561464989	0.4927919352424459	-0.5773844387182987	-0.4224813120721811	0.431922272977891	0.8895411994488659	0.4398736322020673	0.5628127861203374	0.5816713811482332
10	1.91938221185985	2.9880989644220985	0.4920240269734464	-1.3140349003869116	2.14404860680249	1.3762821828833962	0.7478490850212425	-1.5094552104059995	-0.487042338830125	0.3906620792926303	1.7261844741375756	-0.2350198497934068	0.3227476425784046	0.3293804645528257	0.6051954890747007	0.6491526224090141	0.0541296851403193	0.6799901737039511	0.5936414115838579	0.0627484046362421
