label_id	feature 1_lysotrackerdeepred_CFOR_pca_measured	feature 2_lysotrackerdeepred_CFOR_pca_measured	feature 3_lysotrackerdeepred_CFOR_pca_measured	feature 4_lysotrackerdeepred_CFOR_pca_measured	feature 5_lysotrackerdeepred_CFOR_pca_measured	feature 6_lysotrackerdeepred_CFOR_pca_measured	feature 7_lysotrackerdeepred_CFOR_pca_measured	feature 8_lysotrackerdeepred_CFOR_pca_measured	feature 9_lysotrackerdeepred_CFOR_pca_measured	feature 10_lysotrackerdeepred_CFOR_pca_measured	feature 11_lysotrackerdeepred_CFOR_pca_measured	feature 12_lysotrackerdeepred_CFOR_pca_measured	feature 13_lysotrackerdeepred_CFOR_pca_measured	feature 14_lysotrackerdeepred_CFOR_pca_measured	feature 15_lysotrackerdeepred_CFOR_pca_measured	feature 16_lysotrackerdeepred_CFOR_pca_measured	feature 17_lysotrackerdeepred_CFOR_pca_measured	feature 18_lysotrackerdeepred_CFOR_pca_measured	feature 19_lysotrackerdeepred_CFOR_pca_measured	feature 20_lysotrackerdeepred_CFOR_pca_measured
1	-1.7366909746169132	3.099679569872589	1.3647524318793391	3.42129591044843	0.0725342687027386	1.6886802666976324	0.0292687780422739	0.8567512610814396	0.2214492848111162	-0.2380304868080628	-2.445000938257734	0.4426406842455199	-1.0778779294762242	-0.0621938794851658	0.8104535485093343	1.6155362138467586	-1.355046604525694	0.6090354442431352	-0.0234685092851493	-0.4584218810743261
2	-4.853816116641607	1.012567960941261	1.4799842450368348	-1.8636788174814087	1.8006126223965797	0.0145633671112603	-1.6734567507615374	1.3780893838473718	0.6353571166033729	-0.9036133117456002	0.6714566454356804	-0.1110342933025582	-1.0411966309024845	-0.5556229404570598	0.2690797655254774	0.1561047883938726	-0.1393995918517511	0.372786910309114	-0.0025847109726566	0.3382033836580403
3	0.279355377645289	-1.6692051861366368	-1.779087138019228	0.0092527746847848	-2.116603386808684	-0.3236568086762681	-3.1063251053701544	-0.1454047584075253	0.2320710531119791	0.572813490241566	-1.1747464639311482	-0.4419868267532179	0.0015301277311029	0.2029606222752619	0.4679415084970718	0.0750835713535029	1.4735738359810544	0.2189842933653214	-0.3975616810535665	-0.5225187987068518
4	7.281917376362077	0.950689292540874	-1.2172429142851082	1.9575162555853591	1.5645917103851137	1.6132744729330188	-0.3258430796402459	1.4285904436393324	1.8922385018538803	1.1964494960346592	-1.4757639360484038	-0.0831275092034462	1.4244854512321696	0.6320465878277003	0.3166477138816162	0.2345760396385806	0.5155404662254159	0.4014114050858807	0.2516878677128923	-1.5815599269057892
5	2.4394387376452094	1.741466700461202	-2.286555526250212	2.270287333832752	2.1414490472078778	-0.3130681305578217	-0.6715812156358588	1.9470832564831408	0.3127148759488182	-2.5629743277582406	0.4092642433095445	0.9407346422910444	0.7333361599387397	0.941639717197471	-1.032181709691509	-0.7701540504097205	-0.2049312021588664	0.4104007614765936	0.6024483361298396	0.5822884081846244
6	-1.1659935712095502	0.5902397372826876	-2.442146463424239	-0.4569594460268409	0.0783158550407479	1.075066437566072	-1.3203473130703818	0.20226672999795	-0.8407000068870562	-1.0219656647796336	-0.5953350163854584	-0.0247773534280663	-0.3510305929665334	-1.0219702039163596	-0.2689586478868137	0.0325814243337323	0.7815669422443319	0.3971344083832659	0.2974082786559254	-0.5148904113281356
7	1.2188759185036582	-0.6729941513781614	-2.4352311352755827	-2.047053269533256	1.3521907749364777	-1.4851538329838612	0.0140516788647045	1.0450593819326943	-0.2859968060344657	-2.120185514960545	0.28473470082386	-0.9409869312802372	-0.4201960249569477	-0.2461836090164299	0.5432926838009269	-0.5477066431632654	0.8707629180257929	0.0879470733829479	-1.156401990097799	-0.6850817242873349
8	-10.549350539857912	3.791200049141824	3.6877288367318095	-0.1013305129378812	3.835995385379088	1.0448393462225911	0.2112384380215391	-1.5630743929332391	3.677819114764065	-1.5974975743462891	-0.8829008441541462	-2.034740019440968	5.727267875338743	0.2905724397947062	0.7858488370864453	-1.0867522796888491	0.5411926288785386	0.1014192312090352	2.2830659664641546	0.7934523374944339
9	-1.6269875257925135	0.1199516583798721	1.2460545203027469	-0.156240792628319	-0.0401674101973039	-0.6780585252134984	0.3191815628021464	0.4687390438483175	-0.1002436220210754	-1.4883535198422015	0.212985766899394	-1.1957151574642209	-0.4004336659343437	2.1739847525241243	0.0574951879571298	-0.9201574736701074	-0.4106830310649017	0.0591040325570735	0.0214571801185618	0.0531637992459484
10	6.290752761360401	3.3863916653202586	0.0769818102768416	0.9963747045723226	0.5476035323102307	0.0443901344024725	0.0968962008249377	0.945844995905576	1.5487515276542552	0.277541769445669	0.6321872633437053	-1.0225166961646104	-0.1576185794836239	-1.1139907080228564	0.0544211731105731	-0.7495597837427465	0.4502025684081456	-0.2297060564676267	-1.1503091520436868	0.160101285345135
11	-8.299728212953424	1.874611109626925	2.1158653908560523	0.8115519367077619	3.5547973451844785	-0.5519403630085097	0.3210546006867397	-0.9176911637149584	1.0282652160582528	0.0665845661307134	0.7486230109121622	-1.0869040205622178	2.10455361772416	-0.3724871257489706	-0.3063005098577999	-0.8628394905104079	-0.9376046176559254	1.2668681370870054	1.2601073000741647	-0.1709246183088681
12	-1.4024233975388545	4.522925656037652	-2.298965222793292	-0.7331546458859138	0.097201024684235	-0.8339225069073367	-1.069355786036296	1.0547624714067578	-0.8909461460161442	-0.8583310281664125	0.2312654745973528	0.7780618589658509	0.4203961956334639	-1.3035590677959816	0.3579642434122386	-0.1264242267158523	-0.008405048324127	-0.0065564631976978	0.6507030257814523	-0.2277940200299832
13	1.0397999752898537	5.488632957691864	-2.219055564494926	-3.3359542642410203	2.049697200734357	0.8501574114424306	1.1699453170007033	-0.8390763367756748	-0.1981253130099929	-0.3855439305680371	0.2302078834799167	0.5819787688700611	0.0206643316124479	-0.6237924360867412	-0.4176103870815784	1.007001978611553	0.1554435779499404	0.2351327498323039	0.0479944493077783	1.1966826058060362
14	0.95650381694551	-1.3795458208463942	-4.1316948534893045	0.137230287233954	2.9276500444370965	-0.1001604702115238	-0.5788220306345855	1.3520806037874975	0.0565316180660339	-0.1323031374976576	-1.3238525780582708	0.1185525834830226	-0.7625498807523466	0.3129623650469243	0.1606150704232093	-0.0653297671581779	0.8143334130177158	-0.6110502269050153	0.2736757977099919	-0.0172182330406826
15	5.178434246489732	0.7338086314289246	-0.9996823020408044	1.1974650740561086	1.3377109692691609	0.2042013626522356	0.358474879643675	1.5206911659110585	-0.5411941993889997	-2.16538763570664	0.3428228565558872	-0.2888283616673556	1.1055071935447038	0.7556617638768734	-1.0676084724199353	-0.4933954236487576	1.1986462905805508	0.8651083110677407	-0.3076183639712199	0.472857227621455
16	-1.6948245523813992	0.4681277293993153	9.707656787778436	0.3069402976284504	2.6979676890357074	-1.8899999522845987	4.841557415314291	-1.519844768472827	0.0679180188201926	-1.9079357357572035	-2.657948912942882	-1.606328422898252	-0.5515502645794002	-3.242352971408497	3.794082782450351	0.0250257094710157	0.4402568196289297	0.1334701068424025	-0.5234240799968309	-0.0886607229182876
17	-4.510228500036758	-2.503691315861944	-3.4902565128768743	1.0861497185958011	-0.6438676998357205	-0.9229916249226278	-1.352394459283507	1.5422836440591852	1.551513481548494	-0.6819423305712858	-0.9827362358550592	-0.7009619108407211	-0.6733838308406024	0.5706785915016416	-1.7045121596306596	-0.8659442088156258	0.4090467623175866	1.8570222685365176	-0.7445913632930932	0.2122875478570154
18	-3.722016503510656	-0.3579194555417016	1.6398934298150798	0.714338895464951	-0.4743069564550452	1.938395971120584	-0.176076850975578	0.2492567349719613	-1.5417193325177845	-1.7917105455573066	0.2246769903350182	-0.653430922688704	-0.2172164037525393	1.3746792785299131	-0.5422099326890236	-0.5447552857873708	-0.1437936173432175	1.213289206508832	-0.4629782292340126	-0.0741440050305212
19	-0.4547218124216453	0.0260315971085731	-2.3980102073988525	0.5937389163933862	1.1771299168156013	-1.0585666699556695	-0.0747910102927072	0.0855971757406749	0.3390885940104204	-0.6807858658603511	-0.969876877380174	0.887554594644771	-1.0544635848900308	-0.0148568051726166	0.1457950392181279	-0.1174644024427769	0.5511843361426592	-0.2749843794245693	-0.2888081360124443	-0.0621191607370231
20	0.2116674678905291	-0.4158750786986329	-1.1118899206973178	-1.2238353470644217	1.8461289199635804	0.8979748369605223	-0.1905802552679733	0.5361391853223426	-0.158933234298001	-1.0215424218130098	-0.7731261914755367	0.4338567890291235	-1.0918512659200716	-0.8205292483272835	0.8144530363186997	1.3476487895285936	-0.8326853316342554	-0.711004384594728	0.2184650199702936	0.3407019680124629
21	3.947713403944764	-1.592484359210949	-2.849570321245817	-1.1871207298767117	1.4194828772658994	-1.7900985309525583	1.3956792351871707	-0.9535566371231732	-0.5383670007087222	0.2797348027339294	1.0714819010807195	0.192993594111088	-1.1410199007653183	0.3275705587572867	-0.891302839677889	-1.4726549895823589	-0.4477843324420688	-0.2363275893077664	-0.1906249024371037	-0.1444570536971695
22	0.6773487839803367	2.6662807299263096	0.3389099486589122	-3.6305123725543287	0.2695557475287359	0.2206904466965773	-0.4349207825567536	0.0777612740520604	-0.2269228348925069	-0.8538142101805068	0.4615838908122662	0.2965245229278876	-0.259330562946643	0.4608801643305383	-0.5447264844899848	-0.6159485398714853	-0.3143304731592301	0.1471394650028089	0.3917887402238739	0.1841819783142264
23	-1.6203070439605476	1.0709537425997733	0.5037272706601724	-2.1875862062842564	-1.4263760355112238	-1.6757935573305769	0.3390385066982189	0.6246922455089009	-0.2957401687101955	-1.6263607847139128	-0.1992456726465372	1.1708325299019924	0.9967985638204548	-0.6806556928596114	-0.5515701534356128	-0.9790723717827372	-1.2080474729443729	0.0484872238141702	-0.5740943273700869	-0.5843052457348541
24	2.2579284028691107	-4.972216237222653	-2.9214189073881047	-1.3651372114981457	3.778574860559965	-0.2263828108779286	2.3474200339301747	-0.1260374419192577	-0.9479666448221004	0.8631210541794122	0.7485201296856674	-0.9182876166162792	-0.6119161550400424	-0.3863028998335657	-0.2587876964743433	0.2273170541993115	0.4817705129003998	-0.0664768349713423	-0.1350708156450361	0.2083080588585009
25	2.4106082514093856	0.8329395182994396	-2.955848453851796	-1.9430324002986827	3.0500122064205333	1.4906457928035233	1.541875130555762	-1.1725624462305753	-0.1222443204523428	-0.1925461561660369	0.9796882035345158	-0.0018775073347526	-0.9855545099780126	0.7748853036733064	-0.2273177402152172	0.480067012780591	0.8094382421727228	0.4326651862717778	0.2689836381834762	0.0875686282164549
26	-4.461973409092538	-3.409714373035761	2.107961576172943	0.0959209987118165	-0.1424839636819941	1.1531410661931747	-0.4646656770581902	0.5982706542188776	1.825860762681528	-1.519648876469335	0.6943159061457067	1.5563247374395128	0.9514707471824114	0.1833041600853819	-1.0449987579026487	-1.2689985513061346	-0.3747647565264944	1.3370605876297943	0.7237028819517509	0.8420397150441021
27	-3.651618186986859	-1.330530245408761	-5.911358017593915	0.0462401127039824	-0.5222923740455708	-1.7004609193439828	1.5022854300433035	-0.6376948621113581	-1.694492977664839	0.8365783656241772	-0.6893376156523586	-0.6462418441642156	-0.2079762082262819	0.0083438324686019	-1.6807557457220392	1.4483864565367974	-0.5501185270217605	0.3585151820880998	-0.2315533743301413	0.6739759031277809
28	4.8450975213761085	1.9950431892393885	-1.2790332897725143	-0.5930134494362299	2.053821395384142	-0.3947089081080679	0.149586511815148	0.8187776408433479	0.6806445025848628	-1.12154862605273	0.1094717250483657	0.1752258167451388	0.1258403336814859	-1.041156767928237	-0.6014951623138145	-0.4564344127353638	0.5289883604936887	0.1067870093467066	-0.1984492965069617	0.6160374637570605
29	-0.4614870629570877	2.470121299751668	-1.1041288188940173	-3.188183250837476	-2.538984777369787	-2.032256496471875	0.961062941107954	-0.5017221488852994	1.6520288882683372	-2.2352605933788743	0.0886790415432468	0.7651752785108904	1.3917741431886508	0.1607985886191569	-0.5729235937502529	0.8406991469769127	-0.7744936715419274	-0.6391022834117921	0.0337860941153512	-0.2367850451538387
30	-9.727562356856934	-0.7382569413964956	0.5894330489685856	2.3637915406414014	2.0211843784081407	2.652683634212455	-2.0552366771799804	2.086279503853844	4.712132687822653	0.9528593535270852	0.3120924751031959	-0.1167252489245456	0.4457469549385758	0.3148073385607271	-1.5781233596737718	-1.2922120315541954	0.141886988471806	-0.7355304045328203	0.6642776833741525	-0.0247022661387806
31	0.7599868615393884	-0.2490471144682992	-1.05202508603359	-4.488468986609231	2.375023366995129	1.4010053000421272	0.244406357833816	0.3214628659551668	-0.8469711488785894	-0.0508602025291106	-0.4698527128185943	0.8340668474756745	-0.4084808331548132	-0.0754970995896704	0.8792326752328823	0.0845170654131804	0.6881790404487681	0.5906986561352912	0.0095534674449329	0.1667099346339057
32	-5.302863756820051	1.7929099165201583	-4.5981119839212194	-3.5959868136879907	-1.4517213052501123	-0.7045238897018417	0.399764148558753	0.3317499013956058	0.1484560473455576	0.2309583712854908	1.3361752539152465	-1.4519585675117617	0.9501298384656284	0.6909237050653222	-0.3246866849842382	0.2658095383230788	0.006850079562189	0.292331567355714	-0.7313312059574285	-0.7639212161632678
33	3.2247406170923387	3.6308021424069055	-3.3210957493071183	-1.9152536610946151	0.4942558078701894	-1.1825371456566671	1.11501403550144	-0.0813596320675098	0.2146327777886043	-1.21357844604108	0.5015198044864961	-1.5914439747595486	0.1361347611132011	1.4801329134223196	-0.6040984841115078	-1.4451942445505317	-0.5529612249877411	0.3406445726968272	1.0087197328899709	0.153339104420717
34	-6.424347216697023	4.550200675546239	4.401648073503643	0.1248423837156702	-0.3827256870087121	1.3018003271118497	0.3918420473988779	-0.9979799782151664	0.971249098102758	-0.8639844433141805	0.2701660543076215	-0.9695347350120548	1.9063566859238985	-0.3205930794634772	-0.2339409067917456	-0.5408134976486634	-0.0850447262660004	0.3126234855260984	-1.2025693336714451	-0.8316709011651259
