label_id	PC 1_CDMPRtagRFPt_CFOR_pca_predicted	PC 2_CDMPRtagRFPt_CFOR_pca_predicted	PC 3_CDMPRtagRFPt_CFOR_pca_predicted	PC 4_CDMPRtagRFPt_CFOR_pca_predicted	PC 5_CDMPRtagRFPt_CFOR_pca_predicted	PC 6_CDMPRtagRFPt_CFOR_pca_predicted	PC 7_CDMPRtagRFPt_CFOR_pca_predicted	PC 8_CDMPRtagRFPt_CFOR_pca_predicted	PC 9_CDMPRtagRFPt_CFOR_pca_predicted	PC 10_CDMPRtagRFPt_CFOR_pca_predicted	PC 11_CDMPRtagRFPt_CFOR_pca_predicted	PC 12_CDMPRtagRFPt_CFOR_pca_predicted	PC 13_CDMPRtagRFPt_CFOR_pca_predicted	PC 14_CDMPRtagRFPt_CFOR_pca_predicted	PC 15_CDMPRtagRFPt_CFOR_pca_predicted	PC 16_CDMPRtagRFPt_CFOR_pca_predicted	PC 17_CDMPRtagRFPt_CFOR_pca_predicted	PC 18_CDMPRtagRFPt_CFOR_pca_predicted	PC 19_CDMPRtagRFPt_CFOR_pca_predicted	PC 20_CDMPRtagRFPt_CFOR_pca_predicted
1	0.1633183638592714	0.777525250646328	0.2660892159476954	0.5109244584711085	-0.6686463736412739	0.0591532930133611	0.1222856527975714	0.4036412715903359	0.0887481624675407	-0.1306182275277628	0.2002298858909252	0.1007527256272671	-0.0492122215317909	-0.0341799223749098	-0.0811464805948635	0.0107606001652646	0.0459039931808344	0.0930226204217781	-0.0158419832127605	-0.0133505031749322
2	-0.2103353702526493	2.7067291428025686	1.1195441117482017	0.0610887380485569	0.0229874970695935	-0.1924065517539074	-0.3001014330628669	0.0302375834831401	0.1810998871880929	0.1494272535112552	-0.1437030801396098	0.2068348060446299	-0.1359290725439155	-0.0703300931344997	-0.0631859252539409	0.1353352058888647	0.0108436526624494	-0.0838543936808322	-0.0380125532139497	-0.0319940538234814
3	-0.9267249959948448	0.3848805459913153	0.2358704352071898	0.0635000119176091	-1.2477667131762031	0.098794462415815	-0.0600770985543378	0.4941685580046463	0.5745644386261552	-0.2517460635626092	0.2378381085535096	-0.1584605147797071	-0.376896810219443	-0.0172895677797714	-0.1050013413189716	0.021804266908097	-0.1112607666325064	-0.0300647428346604	0.0109996904996996	-0.0869914691260308
4	-0.8419804935554205	0.749909477033198	0.7416314819786645	0.2523571718067412	-0.0712850474614369	0.5371673990768611	0.1420667989533067	0.138693382367183	-0.4981750557490654	0.2878694793710402	-0.0600183675510926	0.1821416507345384	0.3538127975771418	-0.2835375010900672	0.184403684743823	-0.0472780626915411	0.0882834015161964	0.1958018683326352	-0.0340078025811497	-0.0479800975833091
5	-0.9171660132229128	2.4033404418047657	1.0937739040675278	0.4782012949940988	-1.4260258627995317	0.4959481383541072	0.0609361482083358	0.7757216640608056	0.4885582317387558	-0.337916097870286	0.0743207586793089	0.0027536561312295	-0.1936445096597567	-0.1069112130891977	-0.0927291156293482	0.0705187886506643	-0.0590860955854227	-0.0408311683737394	-0.0343169587954757	-0.114007867369094
6	-0.2860756970301711	0.7837379624829414	0.0937952559874451	0.5239049973111991	-0.3848114796135191	0.1649693611410751	0.1771681518948674	0.1689805887310369	-0.0256483566921586	-0.219619817522971	0.2252667498437052	-0.0092787848386312	0.0106632716358731	-0.0221830852148214	-0.1278378571574967	0.0498946052050654	0.0191752204247386	0.0518279787884629	-0.0085980110212801	0.0380918037789939
7	-0.6020733676465624	1.3698923824713063	0.8359910297493168	0.458748285082641	-0.8188956769218854	0.6191765714005297	0.2423709060246787	0.3025521523871807	-0.4063607587050541	0.1418855844926873	-0.0669489979321684	0.1527284749969322	0.3532700889654384	-0.054988370802204	0.2123593937576726	0.0270806052402835	0.1716219439652147	0.0718671077865272	-0.1352738119619084	-0.039269882629636
8	-2.6034837638249204	5.449534911080026	2.7652763468982324	-0.3435110372138328	-0.9278547023771864	0.2048314604959775	-0.5025197568652208	0.1624823094457188	0.4797096777216985	0.013362956253129	-0.2959021226318432	0.2022544763092219	-0.1942757729699079	-0.089207104927362	-0.0104412020244378	0.0800897123051972	-0.0369589147919435	0.0148014106533304	0.1353649343085929	-0.137534735890068
9	-0.3508929695887407	1.4623570120913951	0.6055534882061371	0.3111107899832227	-0.1250558782197001	0.5939538606524735	0.1014007855432334	0.3147400834575162	-0.2189581595659996	-0.0541159339949985	-0.014546075859461	0.0705061787351893	0.3769569654503297	-0.1029391050884803	0.0585153236023965	-0.0374951754568633	-0.0617180723976205	0.0644013858550453	-0.0946697556449391	-0.0177247823217077
10	-0.6964383439534241	1.7231485431950568	0.606916131761724	0.4114524649372892	-0.6451141958551705	0.3891844437107163	0.1056472713147395	0.1954659612650693	-0.0788256837857337	0.0070326039980493	0.0716341246410992	0.0050656775422522	0.2649467993793173	0.0035231503614835	0.0808677686168009	-0.0128317031721736	0.0368811056592041	0.0479316039385057	-0.0731565622428978	-0.0498416896092222
11	-1.3954342715178665	4.897876170777932	2.3375561306314885	0.1765445268445806	-1.1283716919862328	0.7647538762236079	-0.091270308511683	0.7228922300281447	0.0937790878897178	0.2898733657086377	-0.3173808897876131	0.3126011350438697	0.0770644147616256	-0.2852395345910839	0.2215018693756373	0.0363431841765701	0.0409589716937877	-0.0846256922456881	-0.1964661747013015	-0.2003422810699835
12	-0.6843399739176683	1.839793522953584	0.5410780547260658	0.4630972759892435	-0.7407702209697853	-0.0204364277685486	-0.0658635953179097	0.3549035686683362	0.3976136088242287	-0.3409898526397424	0.2106712069316417	0.0541686615469293	-0.2220022643985689	-0.0418667780706145	-0.2220830663927243	0.0610773198403352	-0.0416188275494446	0.040644893547631	0.0769120230858591	-0.0573232721147471
13	0.3850581916124472	-2.010591109844025	-0.7042142988372587	-0.1962609191664462	0.5725442715855615	-0.1138389888038146	0.0127172623480748	-0.196982011618839	-0.2838439605022199	0.0752522470683846	-0.0570238853892936	-0.0075336278773504	0.1179912010332223	-0.0511751220476506	0.0863874228159626	-0.0718618734555081	0.0512224162331684	0.0806860095580753	0.0656428090512626	-0.0116303428366938
14	0.2390240566859827	-3.475557538094673	-1.1055627569936763	-0.0679947695456694	-0.2985579906103311	-0.1810894847262955	0.1340046039208018	0.1420557589939512	-0.136047327642338	0.0862923761955125	0.1968581662186004	-0.0691090826715602	-0.2847122963839765	-0.1032039509544908	0.0452792888466141	0.0467166127033464	0.1011825194216549	-0.0239674087895922	-0.0844711028718105	-0.0199067155958847
15	0.2336759539891858	-0.387224854395281	-0.0256158768451628	0.1546265878559365	-0.1700717739576447	0.1917631742246515	0.1879718399088207	0.0190885902501212	-0.2272940653872419	-0.0155581746958958	0.0786423485094046	0.0325991730960262	0.1815977912475804	0.0814215872813655	0.0357085739132532	-0.0502257255756314	0.0234212086773316	0.122824237395017	0.0004117173175442	0.0706018340682179
16	-1.094320262075022	4.9392313463513045	2.177986208404444	0.069027534163476	-0.0007926331723562	0.21219417945125	-0.3624819180161402	0.113781828930286	0.2485395441556472	0.2640466435099633	-0.3639194373123132	0.2436638203516252	0.0007999180598015	-0.1877013445808479	0.010272356896677	0.1438647822860682	-0.0608191636633755	-0.1227481875186654	-0.0524275565056211	-0.0805255334128863
17	0.9712750132222808	-0.6314926736387951	-0.7281919706279171	0.4450420255645819	0.127014889184969	0.1944112806115697	0.2072609696400047	0.3047686424974313	-0.1582415791827355	-0.1580984891501516	0.2746001978301803	-0.0377773580475666	0.1899093428821756	-0.0590146007650205	-0.0740323100532737	-0.0576018982515467	-0.0735317315837881	0.0419556730893503	-0.124588315397825	0.0267211750400744
18	-0.0990601110513125	-0.2505503624831002	-0.1735456104824273	0.6211809975638098	-1.3237396214492658	0.4953362418274176	0.4694559307323684	0.5133017456487448	-0.0241691359896968	-0.1506631090356919	0.302877043591268	-0.0793598346724602	-0.0646319741270565	-0.021422040148237	0.0033217253442951	0.0345813603745009	0.0927954908333424	-0.0011707448628037	-0.1603144251369153	0.0064839874185212
