label_id	Predicted Archetype_archetype_CFOR_classifications
1	1
2	1
3	2
4	1
5	2
6	2
7	1
8	2
9	1
10	3
11	1
12	2
13	1
14	2
15	2
16	1
17	1
18	2
19	2
20	2
21	2
22	2
23	2
24	4
25	2
26	2
27	1
28	1
29	1
30	1
31	1
32	1
33	2
34	1
35	2
36	1
37	3
38	2
39	1
40	1
41	4
42	1
43	1
44	1
45	2
46	1
47	1
48	2
49	1
50	1
51	2
52	2
53	1
54	2
55	1
56	2
57	2
58	2
59	1
60	4
61	1
62	1
63	1
64	2
65	4
66	2
67	2
68	1
69	1
70	2
71	1
72	4
73	1
74	3
75	4
76	2
77	2
78	2
79	2
80	1
