label_id	feature 1_mKate2rab5_TFOR_raw_measured	feature 2_mKate2rab5_TFOR_raw_measured	feature 3_mKate2rab5_TFOR_raw_measured	feature 4_mKate2rab5_TFOR_raw_measured	feature 5_mKate2rab5_TFOR_raw_measured	feature 6_mKate2rab5_TFOR_raw_measured	feature 7_mKate2rab5_TFOR_raw_measured	feature 8_mKate2rab5_TFOR_raw_measured	feature 9_mKate2rab5_TFOR_raw_measured	feature 10_mKate2rab5_TFOR_raw_measured	feature 11_mKate2rab5_TFOR_raw_measured	feature 12_mKate2rab5_TFOR_raw_measured	feature 13_mKate2rab5_TFOR_raw_measured	feature 14_mKate2rab5_TFOR_raw_measured	feature 15_mKate2rab5_TFOR_raw_measured	feature 16_mKate2rab5_TFOR_raw_measured	feature 17_mKate2rab5_TFOR_raw_measured	feature 18_mKate2rab5_TFOR_raw_measured	feature 19_mKate2rab5_TFOR_raw_measured	feature 20_mKate2rab5_TFOR_raw_measured	feature 21_mKate2rab5_TFOR_raw_measured	feature 22_mKate2rab5_TFOR_raw_measured	feature 23_mKate2rab5_TFOR_raw_measured	feature 24_mKate2rab5_TFOR_raw_measured	feature 25_mKate2rab5_TFOR_raw_measured	feature 26_mKate2rab5_TFOR_raw_measured	feature 27_mKate2rab5_TFOR_raw_measured	feature 28_mKate2rab5_TFOR_raw_measured	feature 29_mKate2rab5_TFOR_raw_measured	feature 30_mKate2rab5_TFOR_raw_measured	feature 31_mKate2rab5_TFOR_raw_measured	feature 32_mKate2rab5_TFOR_raw_measured	feature 33_mKate2rab5_TFOR_raw_measured	feature 34_mKate2rab5_TFOR_raw_measured	feature 35_mKate2rab5_TFOR_raw_measured	feature 36_mKate2rab5_TFOR_raw_measured	feature 37_mKate2rab5_TFOR_raw_measured	feature 38_mKate2rab5_TFOR_raw_measured	feature 39_mKate2rab5_TFOR_raw_measured	feature 40_mKate2rab5_TFOR_raw_measured	feature 41_mKate2rab5_TFOR_raw_measured	feature 42_mKate2rab5_TFOR_raw_measured	feature 43_mKate2rab5_TFOR_raw_measured	feature 44_mKate2rab5_TFOR_raw_measured	feature 45_mKate2rab5_TFOR_raw_measured	feature 46_mKate2rab5_TFOR_raw_measured	feature 47_mKate2rab5_TFOR_raw_measured	feature 48_mKate2rab5_TFOR_raw_measured	feature 49_mKate2rab5_TFOR_raw_measured	feature 50_mKate2rab5_TFOR_raw_measured	feature 51_mKate2rab5_TFOR_raw_measured	feature 52_mKate2rab5_TFOR_raw_measured	feature 53_mKate2rab5_TFOR_raw_measured	feature 54_mKate2rab5_TFOR_raw_measured	feature 55_mKate2rab5_TFOR_raw_measured	feature 56_mKate2rab5_TFOR_raw_measured	feature 57_mKate2rab5_TFOR_raw_measured	feature 58_mKate2rab5_TFOR_raw_measured	feature 59_mKate2rab5_TFOR_raw_measured	feature 60_mKate2rab5_TFOR_raw_measured
1	1.2275437227986483	2.083221822775688	-1.4726033822887648	0.2856219569002669	-1.0696997247166062	-0.1700364562401853	-0.8667468737517271	-1.7605095144711398	1.731199429466204	-0.5890462258741938	-0.1289199142639586	5.7596158794616565	0.3245467505330635	0.0786455789856086	-4.78262084339856	1.1246065654811008	-0.9223410318197066	-0.996763654077734	-0.1961681136785737	-0.5924117356361149	2.45291705147202	-0.5512021953470283	-0.2471598428589189	-1.4225784412068607	1.181487014981676	1.6488882581453157	2.511823844867632	0.2615757577357347	-0.1824543326022793	1.2660970526739868	-0.9318140686073092	-4.190554842377382	0.9104757381452608	-0.1136691366558202	0.3681557162627323	-3.289100377548261	0.234376510429743	0.205690505041225	-0.3121651689102523	0.1023503230896469	0.1121620300595216	1.6421385479236172	-0.5989532202130872	-0.9893088752605844	2.967584158482913	-0.5878412237728101	-2.7071447178225085	-1.3286072594421383	0.663596399286944	1.3469102594861098	-3.1650301132476413	0.138580110617305	-0.2797750925115153	0.2380305237341955	-0.009358846510882	1.3707220378759777	-0.028950394276672	-1.2055160850940054	-2.8268721547667104	2.6771851586461017
2	-1.3843879854950676	1.438822567131698	-0.3756372476810807	0.3465723640143239	-0.7867106144621703	-0.3545158778484636	-1.0267141423222093	-1.0133076443802058	0.0756777095045804	1.1111886361545422	0.3566247827823248	4.07162742458636	-3.2955199796296166	0.6880188119846764	-3.3040158554191743	1.4430058963756638	-1.3334321031240444	-0.0234204206171471	0.8205502459987684	0.3413900672853911	1.0286264041161113	-0.4528911567026146	0.1851948937372231	-3.5898811271294684	1.7092061038466435	2.3934097435542863	0.9213109154916252	0.5053678781349191	0.2374505424369924	1.387721058917368	-0.9703844471071872	-3.5330672304681405	0.3466542299764289	-0.0091917800811538	-0.1741756778302738	-1.567456344435158	0.9499376278805416	0.9033985212418344	-2.24316678339412	-0.0225024385634506	-0.0047742888866877	0.100445646917759	0.0535465105620747	0.2168148273385464	2.40675325558108	-1.625896578475419	-1.7425357754087822	-2.0040294036707578	-3.7929196519341297	1.826759121574347	-2.0762034310223854	-0.1593113843344802	-0.4537161933817817	-0.3549684287208041	-0.2997853126688614	-0.3913747819516997	0.201751836652648	-0.6628348818774046	-2.4321660833415915	1.3407413658009415
3	0.8261985902496158	2.272609232442212	-0.8536438125859861	0.422215648440192	-1.121502657844454	0.4581302258722602	-2.1298331218999005	-1.4606974846372751	1.1528802278819967	-0.934051651445566	-0.4180494817997991	5.331636131661406	-2.169711036002401	0.2665752117043534	-3.904440872068141	1.1429926298216824	-1.0666867316439976	0.0203141036126224	-0.328714436978498	-0.5962722266349152	2.02494975476038	-2.1592057066045136	-0.7923761068677101	-2.061300639081641	1.1691780815956627	0.7093483605888573	1.6484466329730558	0.385472390990127	0.1769659209382329	1.2601931453618669	-1.0250139425656812	-4.387593088414278	1.4026140461869545	-0.188967245595969	0.6018312065479883	-1.6130468800383664	0.0739253945611135	0.1041711905460034	-0.5761750661323091	-1.271080392536888	-0.8654026252800788	1.402082424907885	-0.570414184657049	-1.120394924971023	2.7353776319827467	-1.6900935915236168	-2.436016983960408	-1.2768631622508106	-0.3306150616795711	1.3746126323547891	-3.225582043833952	0.7849313382300864	0.0003179033179254	0.3827508163815657	-0.0461486714387762	1.885053360826716	0.102829579534517	-1.1545830511189776	-3.3202525557147924	2.3885769295339143
4	1.0528261261907546	1.849636860656231	0.1314346864131808	1.9831386436392744	-2.316106212832266	0.1948288927354479	-0.8103998337169633	-1.2218758449156373	0.1947561767598931	-0.0056916696345989	-0.5709037426232161	3.5632094437491157	-0.2321483013919052	-0.50795861210676	-3.247940555331457	3.9853701141678175	-1.5608025684684188	-0.8395465529637876	0.5603874162623411	-0.3073568817282908	0.6026107226876483	-1.1832828433413012	-0.6308290587404385	-0.0832638126371989	0.7785872321983183	0.6244239026092151	0.2066044195308185	2.4437294632554942	-0.4494445580674067	0.7859760112356109	0.2692263749734391	-4.747749049650784	0.199450162712144	2.19779346193435	-0.6577419477211199	-2.276362943822807	0.088727495493095	-0.1099203307948464	0.0022269935688591	-0.4991254045089244	-0.3335119251563379	-0.0206974547016041	1.484377719088971	-1.3246117444558745	1.9413613180731448	-0.6054487017449679	-3.2255310501055576	-0.2149872878938792	0.3324580887418422	1.26474466971594	-1.3620294140536189	0.325859386301411	-0.5739851929096469	1.3565999136513642	2.725430466902337	1.1697620647540607	-0.2441243033687072	-0.3028748111580266	-3.36419561218814	1.007446298624389
5	1.1859039885916929	1.5632190682047304	-0.2011243277694039	0.1414630837717145	-0.7782160639581179	-0.1160294435273613	-2.092023831483205	-2.611751831709857	1.3796104121254822	-2.9461659097100386	1.071477838758656	4.722132892627467	-0.0331792428479604	-1.1612058954833042	-2.7062979156688454	2.4448195139810087	-0.4491706087041948	-1.1026082052752737	-0.919118843586862	0.3021469369764886	2.1757220874614003	-1.4433349798115884	-1.491345891628297	-0.6178132559580887	1.2434895871805094	1.8679005368523496	3.3597792893495195	0.1191877740475346	-0.0290724239485221	-0.1926371977989394	-2.2059969753655584	-3.587915828150952	0.3528725101370925	1.0123998482016043	0.3044178072957099	-1.9357739389543671	-0.0074086242964872	0.2032086548887353	0.165590409653795	-1.2202526142793702	0.5866767911708584	2.6684891461716465	-1.1746898152204588	-0.4727079600347748	1.4828204322637264	-2.014433379543174	-2.8691503994089937	-0.8604643336897868	0.6500611650350976	0.2908601524362697	-0.750701035326867	0.7890983567009076	-0.2747608821969171	0.1720952241040572	1.0150394927767952	1.6982301957570167	-0.1779116875877358	-2.7550369042432283	-2.424442354360948	1.8044422716223016
6	0.2042573049596029	1.4824077286778343	-0.9417950688280996	-0.0684569844529385	-0.6975690968130945	-0.250306827581726	-0.6721691355224335	-0.8085842492566574	1.4061009809442946	-3.1756568991066736	1.3519057684027942	3.129249421230054	-0.5711693888353215	0.6105541945481869	-3.709308274023721	1.801616717243372	0.3365633315891831	0.2627951617268422	-1.2206452985286689	0.4885735779207198	0.9518647542775236	-0.1112333648487107	0.176330148508835	-0.8886817689653209	-1.8098432732305487	2.342494216697818	1.4026501360721173	0.932681611792995	0.7404624622173264	-0.0590977186938497	-0.5499563146548659	-4.429314569469397	0.7594896460134251	-0.1838326163981603	0.6866504841689893	-1.6652404563762926	0.6623414202965536	1.8186629205344609	0.3544584052666044	-0.0114066806907207	1.8194263153709047	3.1952181399010744	-0.0139368445450039	-0.6538274893453162	0.6005045559225497	-0.6245430359729904	-2.4336326649054083	-0.7749303325517201	0.3862350236069054	2.0522141189242142	-2.566915844538681	0.8462251435274901	0.3286954620922139	0.0569497156658014	1.43759575409337	0.9279887436293296	-0.0007245484436169	-1.5979875896703872	-3.0265031292576587	1.2331304301188668
7	0.5656536631090778	2.105908681857372	-0.5497227717301594	-0.2116321635330256	-0.5630873042224239	0.1422499305354341	-0.8112890106445967	-0.9703283688841058	0.5348685761306664	0.5027741596714979	0.2304350010967791	4.488333368933984	-0.3758943878537799	-0.4846813528578053	-4.295598379114416	-0.1888581013996724	-0.4390040635782839	-0.6682452550252822	0.9897296521788186	-0.0645763162344104	1.3143106458788187	-1.3479577073967652	-0.4758908862945049	-1.8086595394964424	1.9834065011308304	2.1584046508668817	1.711934084840599	0.3598604745970689	0.199243800200258	2.331044455139456	-0.2663369600095184	-3.9979212454498887	0.9264566723307648	-0.0711282738004193	-0.3736419324276172	-2.697863738215432	0.4433995412740108	0.8146009847818751	-0.8388210614159097	0.1062507080239223	0.2702549767674043	0.2806536841985632	1.5861742620517143	-1.291370239652721	2.5373539129455804	-1.0967930144292488	-1.983971782451412	-2.048239445106557	-0.2163190840721838	2.0955935594196946	-2.471489555657965	0.7812198878589549	0.3018373151488734	0.4402514598014521	-0.7741315625406977	0.8289347938787412	1.2336215084026103	-0.1320881110771279	-2.575805768874103	2.1672045824067965
8	1.0555190874991212	1.7106727739888394	-1.0717907103599136	0.1321718649015311	-1.2229276059220524	-0.8659185815391717	-3.0592042835565936	-2.06443103715388	0.4237396664211712	-0.8442228691288407	-1.4176064511604975	2.6561808827057227	-1.7755214713683638	-0.0315968029814111	-3.4786855954262434	0.9803317956978344	-0.1102820917214939	-0.7895762642206055	-0.3725967633912916	-0.7101693053771407	0.1453656904152982	-2.77047022588612	-1.1973899624315183	-1.4399396864167615	0.2171995779238686	0.4771127833333803	-0.0071096686215605	1.0010549293521174	-0.0377628694257009	1.073054862707347	-1.8780750251173928	-4.585738730729764	0.1587694692971265	-0.0886094398765002	0.6935835106184514	-1.4049277674398508	-0.9542101468341768	0.2205312617358386	-0.2110269152432082	-2.3257297704835214	-0.6346017048490804	-0.1478429569952211	0.5817667918320193	-1.2806333810794266	1.8900609611435657	-2.6663153651088063	-2.777574037729193	-1.1769498725716918	-0.3276083562180387	1.095922667035634	-2.64209624895124	0.1420135984518462	-0.3010323961208225	-0.1377240744328492	1.5870673972021776	2.487623878182238	-0.5754370032278506	-2.422197680427895	-3.319780557140292	1.253043117919144
9	1.1520499420866477	1.8661169751997289	-0.6810576806925802	-0.2730787720242515	-1.1828137769731826	0.020743277584528	-2.1992257687531738	-2.308938687384304	1.267945332711807	-0.5164275013176955	-1.4709584946099006	5.2023024769102655	-1.0819973397721443	-1.0018236846905495	-4.752014993346661	1.2292995527955617	0.0121324878166286	-0.1625452132689551	-0.4286649312848349	-1.0193688787002486	2.0431654456741866	-1.9237383425649897	-1.2664779840611802	-2.1539543512167234	1.168199153958684	1.1631851474776798	1.229039153807163	0.6054053361362861	0.2040773675944274	1.0161686409677282	-1.6538555737034033	-4.5734476932513415	1.3144517494621322	-0.5925410818238876	0.5346443338247041	-2.4502443168392234	0.0622003571637694	0.2375509019840951	-0.3951192690944196	-1.1662513530028755	-0.3859999820005151	1.4351818789335469	-0.6494533855951063	-1.5668682819396602	2.7749729037570505	-1.9635455235807868	-2.8724534069498486	-1.607137242448768	-0.5786255431403919	1.047583634884138	-3.0102128249314286	0.2771620386040367	0.0749850325979989	0.277009242513018	0.8260174341559616	2.4430988968780767	-0.1509211994006992	-1.7573702370860282	-3.4698191256625925	2.7592575322434016
10	-0.3356323090586324	2.4627257411640886	-1.4552187986670124	-0.386607820628545	-1.196709453626306	-0.4470175434046733	-0.6441191058753502	-1.5272031392459682	0.4720997810814678	1.1007985300331349	-0.5787312356840785	4.734514974898637	-1.5784053373997469	1.0383635899976298	-4.850288990042539	1.3173165834618796	-0.4546494690438724	-0.8875992845404028	0.7142715177961536	-0.2970191742008366	1.6776591260475766	-0.758455045306258	0.2216991019814762	-2.7512778430433262	1.2356506536959753	2.418110515295847	1.0290493451898854	0.3306751298139634	0.5945402387540619	1.4923419109088758	-0.7135246331969898	-4.16872561576522	0.2233110867730106	-0.8753205653671965	0.557945461402948	-2.492281924473696	0.4350042327185761	1.2342939001007815	-1.751373923583734	0.0966040530505401	0.3009713416888191	0.1320754186952863	0.1328043675951118	-0.6133916339192804	2.807865423768156	-0.8625620782022225	-2.4893324893554416	-2.0117105919135683	-0.3620007612364833	2.560944045422997	-4.002891603919276	0.6848241627938989	0.1474391203598946	-0.335088529080924	0.4651628933270988	1.8457405010656136	0.2988720734588548	-1.1790602724453692	-2.7224202661659618	1.6321409528261874
