label_id	PC 1_b4galT1tagRFPt_CFOR_pca_predicted	PC 2_b4galT1tagRFPt_CFOR_pca_predicted	PC 3_b4galT1tagRFPt_CFOR_pca_predicted	PC 4_b4galT1tagRFPt_CFOR_pca_predicted	PC 5_b4galT1tagRFPt_CFOR_pca_predicted	PC 6_b4galT1tagRFPt_CFOR_pca_predicted	PC 7_b4galT1tagRFPt_CFOR_pca_predicted	PC 8_b4galT1tagRFPt_CFOR_pca_predicted	PC 9_b4galT1tagRFPt_CFOR_pca_predicted	PC 10_b4galT1tagRFPt_CFOR_pca_predicted	PC 11_b4galT1tagRFPt_CFOR_pca_predicted	PC 12_b4galT1tagRFPt_CFOR_pca_predicted	PC 13_b4galT1tagRFPt_CFOR_pca_predicted	PC 14_b4galT1tagRFPt_CFOR_pca_predicted	PC 15_b4galT1tagRFPt_CFOR_pca_predicted	PC 16_b4galT1tagRFPt_CFOR_pca_predicted	PC 17_b4galT1tagRFPt_CFOR_pca_predicted	PC 18_b4galT1tagRFPt_CFOR_pca_predicted	PC 19_b4galT1tagRFPt_CFOR_pca_predicted	PC 20_b4galT1tagRFPt_CFOR_pca_predicted
1	-0.5241899362486448	3.9562745000167774	1.192322646156942	0.0277610540306999	0.6241678596070074	-0.0877380955975791	0.1466692952380877	0.5825475236501206	0.2040239929864339	-0.2359642435835821	0.0775624836363002	-0.1741512382925524	0.1304671782629765	0.0472696181759412	-0.1207203394691782	-0.1645376605903396	-0.0664365599503242	0.0301067983827515	0.0648599670888323	0.1197896039924101
2	-0.9242034987751852	2.586972002393896	1.0437006274617169	-0.1952510855943681	-0.0879058537070335	0.0009609137756282	-0.4019789634591598	0.2521089917739055	0.1173731794588525	-0.0681991860584408	-0.0348668134464309	0.2389170248838021	-0.0211310651292027	-0.0532844866049128	-0.1457072458280173	0.0731977785951574	0.078077773675215	0.0027088804020463	-0.0055115339345299	-0.0240862352220666
3	-0.7137057401251741	1.9560833684254464	0.7799256587210596	-0.1022422573614382	-0.0430025599751777	0.1051978836516154	-0.2498674765195229	0.1682218695634921	0.0453061713691563	-0.0383010294859632	-0.0001961618284766	0.1328869733666161	-0.0102710276563615	-0.0309698482504921	-0.0867891461720528	0.0405175852687129	0.0213691773998738	-0.0025510910242065	0.0139940087475441	-0.0039206665296321
4	-0.2534256413381217	1.0687844197199314	0.3074078801041172	-0.0977105932894713	0.0084035443660533	-0.3935519265181808	-0.2258082401659427	0.2168072255316483	0.1086160403216899	-0.0776560021225488	-0.0752880482653558	0.1338609139090411	-0.0372254913316824	-0.0569503690199347	-0.1237153905884418	0.0478233200309874	0.0835845691221388	0.0082718844339317	-0.0219869417085575	-0.0171297043544676
5	-0.3961466259418894	3.415215087287593	0.7346390354022635	0.2424450224789962	0.4424636345480941	-0.0828282559083844	0.0907940108191127	0.2107318251484333	0.259005691697306	-0.1894423757458005	0.1804167524430417	-0.0690822419851423	0.1335666676265203	-0.0706883269701804	-0.0860718836081008	-0.0338299561282397	-0.1899229460668891	0.1094006630019678	0.0324883811770226	0.1088257134932321
6	-0.8262430588029407	1.0250272764610302	0.691806730390939	0.0160118734158976	-0.2481526635799184	0.907326816349046	-0.1215573666092507	-0.1806557619339385	-0.1542001464375665	0.121163814579486	0.115601426775159	0.0526762946723775	0.0034630927187522	0.0286190730298589	0.0819848221641194	0.0236512587589893	-0.1009431663182225	-0.0235706354462577	0.0568506492819074	-0.0008002597821709
7	0.1972902284123852	-0.6466915862089643	-0.2975157182987595	-0.0947719867599963	-0.1030201110916534	-0.4485680453679219	-0.1526486320029947	0.0191806981076485	0.0520695456396441	-0.0128225850597636	-0.1011298384861775	0.1232020010059018	-0.0546549148441452	-0.0567666650123528	-0.0695264371678895	0.0729603193509379	0.0993691922029686	0.0003701926699381	-0.0466997346860176	-0.0442213380154393
8	-0.4793474896421734	-0.3538571237902658	0.0774808192984597	-0.1095881852441198	-0.3089683057691716	0.0294056868755951	-0.3184252173940172	-0.0206628386817342	-0.1398239804622336	0.0557461172913498	-0.0665670262731309	0.170601447482084	-0.1232985091291456	-0.0438571899212638	-0.03157707236732	0.1071598598359157	0.0804022311500951	-0.0427212738580409	-0.005207545528003	-0.0628212746336096
9	-0.3346622295650375	1.073302981491392	0.3813119388473309	0.0743388533601003	-0.2855713997189998	0.5208544982604797	-0.1512088205487052	-0.3694226947237533	0.1286760990328163	0.1040943731966105	0.1207308667112367	0.1930965516004621	0.071593282764015	-0.0712413987750748	0.0307946618248177	0.1045785739896309	-0.1218005456202972	0.0701256206297594	-0.0162795914460365	-0.0115286381086891
10	-0.8481966299005654	1.3666325357687348	0.6099702824429425	-0.136093935309573	0.0485781997713321	-0.2182968793105239	-0.2724738375478983	0.4105987989651186	-0.1127157330063792	-0.1053672394620434	-0.0843516563956452	0.0536614963551845	-0.1223392595901362	-0.0163809544024772	-0.1211619909787861	0.0166580200087832	0.1106501445136297	-0.0540935488879435	0.034324815676399	-0.0026524340250307
