label_id	Centroids RAW X	Centroids RAW Y	Centroids RAW Z	Centroids TFOR X	Centroids TFOR Y	Centroids TFOR Z	Longest Extension	Major Axis Length	Major/Medium Axis Eccentricity	Major/Minor Axis Eccentricity	Medium Axis Length	Medium/Minor Axis Eccentricity	Minor Axis Length	Orientation along X	Orientation along Y	Orientation along Z	Roundness (Smoothness)	Sphericity	Surface Area	Volume	X Axis Length	Y Axis Length	Y/X Aspect Ratio	Z Axis Length	Z/X Aspect Ratio	Z/Y Aspect Ratio
1	42.621114285714285	52.08244285714286	8.943389610389609	-104.85540983344609	3.4664696449065744	-0.0174994258085923	5.569786511560067	8.321168752027276	0.4200467459455569	0.8902464981577575	9.16930701169374	0.8649233735889277	4.1764273226277036	0.8490293815513404	0.2888009620971307	-0.4424286536316564	0.9050203561528012	0.8289983570129413	191.65588085654065	152.82209250000002	9.41406993128534	6.2088413072903705	0.6595278506118609	7.527290034553149	0.79957872519494	1.212350205458572
2	52.13140800555807	51.41906485623393	9.369012286240142	-95.31811233766233	3.7762486252047935	0.0869282155079599	7.042088545433527	13.673592426285815	0.7895390901825964	0.952324097166744	8.391487404828405	0.8676766397411846	4.171651794457036	0.9874119354679723	0.0876467319959132	0.1316651816762102	0.8613878936127956	0.7607412809528579	238.39717738282417	180.923274675	13.05326271014212	5.5244996047781445	0.4232274893606271	7.885694595926628	0.6041167462139257	1.4274043189552017
3	56.56137769497696	48.917687695545816	10.26892670231526	-90.61674332103223	1.6342675751650602	0.06663890346602	8.509514715687134	15.675300356464408	0.7766691966832945	0.9524550055789848	9.87400792765149	0.8752404893176094	4.775939192595233	-0.8681882128536097	-0.3010825008464807	0.3944598265300086	0.8319791972751913	0.7607384854460935	288.43339627091166	232.59390165	13.99844574049652	5.5484276432867805	0.3963602635709455	8.491818597327956	0.6066258179478969	1.5304910045285494
4	103.484820929354	43.60045636569701	10.704511968952847	-43.42315009692789	1.7966776670934244	-1.6684663006226441	6.358449083913017	10.882345128719876	0.7888839888003814	0.8679475766357313	6.6876597555146695	0.5889463909745393	5.404780050792716	-0.4619421292273066	-0.3344290813276949	0.8214418170553872	0.9022895383537499	0.7996921337479664	213.8486026339438	192.628608975	7.760105502420608	6.310735833159272	0.8132280973745479	10.1253555741459	1.3047961230665617	1.6044651276548458
5	88.93597772917082	47.235842727564744	9.625141869464796	-58.30419129842162	3.9200389306572205	-1.3588504433377373	5.970926625428693	9.86737724717358	0.4873622112649386	0.8562362858530356	8.61619288013626	0.8062322032191078	5.097332968236209	0.563518291821116	-0.4076940500443031	0.7184933516334614	0.8383955764672835	0.8163046673254596	186.16816047023715	144.170994825	8.828883411348315	5.9977491830599465	0.6793326974224924	8.4718929346914	0.9595656143563916	1.4125120401198883
6	95.62484170005688	48.836838177438295	10.174320291977873	-51.79937551180448	5.993030352665819	-0.3609713235327244	6.3942616294264445	10.063980677492562	0.5241719828885784	0.8364489078608447	8.570611048647482	0.7654142128942192	5.5155133953026345	0.1268375559682377	-0.7851853437640401	0.606132172330549	0.8688476470552569	0.8265371292477899	211.9302891550154	182.17143202500003	8.60853547212362	7.881957654458151	0.9155979759834536	8.945539346389182	1.0391476430987427	1.1349387726448203
7	108.17809197208908	48.23664961234847	11.00148505779532	-39.227080501930345	6.57243308822255	0.1188316677815298	7.297413422178513	12.095883909656033	0.1569991384564454	0.9083296048068236	12.247771715621724	0.9058927735531934	5.122692988899146	-0.9856146430501868	0.0457608614015901	-0.1626951719284777	0.8668134264610071	0.8219977753451708	327.3501106856324	312.8773230000001	12.791318096793844	7.564728851753798	0.5913955695973118	9.943941064847296	0.7773976840854075	1.3145138787812478
8	86.75402968966908	44.0712923738301	10.83782410102548	-60.08957070214714	0.3079781188385528	-1.2524950973177134	9.139203483281893	13.547235167181757	0.8289952012478452	0.9352740013463888	7.576368708443098	0.7742751408921209	4.794698255039059	0.8547463030099146	-0.0331381248946901	0.517987086875095	0.816734831194833	0.7450756232824154	201.94751870794784	147.734638425	12.32213921181006	4.72282306757288	0.3832794765900977	9.237859678686245	0.749696097397787	1.956003760147996
9	99.21372398937315	45.1849356860774	10.506737452430533	-47.84001609920158	2.8654333932201568	-1.2929473761426198	6.72510390423266	10.92534402464486	0.2323829776434181	0.7843509129661459	10.626255773651724	0.7702211338228645	6.777180722837237	-0.33099448171560997	-0.5766998206831916	0.7469002409276553	0.8866500062562008	0.8579973643033836	295.87369802608924	307.1216857500001	8.981217965903781	8.523830579128282	0.9490728998547948	10.43296433381212	1.1616424825029006	1.2239760324845734
10	73.98411618886794	45.36399056715789	10.676690655549542	-72.91892406571057	0.1331936657221719	-0.8718823124561212	8.526236101734119	14.750746717004695	0.910437771556568	0.9478493316096024	6.101588282400846	0.6374269514420379	4.701339623837943	-0.9512243682793949	-0.29259069314408503	0.097790017266232	0.8821573364296256	0.7078418203643626	212.26249757516067	167.15384977500003	13.514238902266412	6.383845761475519	0.4723792296142488	6.199800181426188	0.4587605877225129	0.9711701085950432
