label_id	feature 1	feature 2	feature 3	feature 4	feature 5	feature 6	feature 7	feature 8	feature 9	feature 10	feature 11	feature 12	feature 13	feature 14	feature 15	feature 16	feature 17	feature 18	feature 19	feature 20
1	-0.8327440498284521	-6.980411805506788	0.6690833940639955	-0.9440131316973768	-1.136782526597616	0.0891167019092687	0.4822037705446482	2.643820787178232	-1.3856350687812369	0.4829921989157525	0.4601032756023809	-3.0820368418545683	-0.3187263663716234	-2.2833820571855714	-0.0974183120323042	-0.1898274823783247	0.5118180874107339	-0.4705093788144667	0.1062000585896618	0.4625715855437924
2	-3.042024893420735	-1.2904589439337701	1.6582975742044532	-2.5894004972948657	2.35406881721517	3.701702428060704	-0.3649962446630082	0.769135742046203	-0.3190380093604279	1.1777391090411524	-0.2534377064313029	-0.6099966218422755	-1.1848126024768708	-0.2384456690195455	-0.4357868434939272	-0.3657259755947067	-0.2761630962373553	0.9377428730396641	-0.1511555925995757	-0.6113712896091676
3	-3.7782833723003484	-2.8794994704134558	0.6056326057772036	-2.1282900564131193	3.0458902777617936	3.1159561880787456	1.4098998694825229	-0.8279618148198822	-1.4646506259252412	-2.5663686397790832	0.112636912895367	-0.8214900498835767	-1.1028564740856963	-0.0375042176470527	0.18538237498225	1.0537483423409226	-0.6183815866438802	-1.1667338197161499	1.4613518862458161	-0.285459135153141
4	3.4606383493838697	-8.218528382534497	1.0396607628768026	-0.9903033662525094	1.1374934671426749	-7.344187555139149	1.4001659354193214	4.418070659480278	-2.04068930409695	-2.3014461150756502	3.8209968358696274	-0.5677122242124707	-1.4833923953597346	-1.5994142341959168	-0.2438515451987413	-1.5021153280427313	0.7721097983336568	-1.3725024345017791	-1.4207726861057235	0.0077349678926079
5	-1.1524279883152813	-7.327687183215034	1.7855729429978573	-1.732403146030186	0.8832527608249838	2.8277487098210483	0.6269766275116301	-0.6371937394942068	-0.0689345043916402	1.0337937093851526	1.018981445083497	3.181311836527478	1.3823715852068077	-0.5709708695527342	-1.7179321220720958	-0.0206787489282098	0.6844939884972423	-0.2347169512890896	0.2458062591294274	-0.6985501090972621
6	0.6416495717034552	-1.0768926589355468	-1.8830498449381128	-5.883587558550879	-2.3376916183763083	1.4573153783412625	0.0696877952841815	-1.7281305885016531	0.5801892644372894	-1.402579302155552	1.3018453608784868	0.4619767332924479	-1.2729068128032364	0.2849192366475234	1.0459719195698858	-1.5081557804256065	-0.051284130413700994	0.7701771410610389	-0.1329937715961485	1.049147266904425
7	-0.903289577919733	-4.863086745320162	0.6461428628482309	-4.018609344102232	1.9817424470398843	2.6819499902789605	0.1316817350645154	1.5291557187089786	0.7568323257629641	1.317246112485728	0.8291866196069284	1.8184660978643683	2.0926988677604674	-0.9718225437372572	-1.3292578717540349	-1.3522186305988575	-0.0054630250624514	-0.2437665226353611	-0.0665577079258595	0.1399158525765486
8	-2.0745590992405005	-2.1619361832797668	3.5779115067864797	0.0370374719988752	-0.873528860921876	1.8034297726479045	-2.438438810577627	-1.2648777709253038	-0.2214317746977299	-0.282412007508982	0.0597472313666345	0.4085594133478804	-0.5064224928669419	0.601545109727181	0.8862222558019165	0.3648734397310997	-0.3906197158379811	-0.1232520262652119	-0.631500286576277	0.2573978683930721
9	4.253962152929526	-4.941808986390798	2.5794026662296408	3.4157779590549744	0.2945343775008243	0.0384459539682104	-1.1495479340577293	0.1312435983569281	-2.214514583906264	1.5938989190370074	0.8314609692477875	-1.2768774170706705	0.8663571226949991	-0.0520457783449357	-0.7349214584636103	-0.0684833716696139	-0.0325405572695433	1.0803396565476933	0.6096288568618689	0.2463078823397522
10	-0.5828057618470297	-5.07801893388638	2.9637763114924316	-1.2364164268076316	-2.2429662772964334	0.310157051021398	-0.9813500113315722	0.3229687996183519	-0.34005609055287705	1.0442216521898648	-1.3507096859562409	-0.5575882264637407	-0.6113277668717525	0.6568506310400839	-0.034288661529245	-0.4883273731168472	0.663480921595718	-0.1771530274116743	0.3937283015948499	0.5211769056829569
