label_id	Predicted Archetype
1	1
2	2
3	2
4	1
5	2
6	1
7	1
8	2
9	2
10	1
11	1
12	1
13	1
14	2
15	2
16	1
17	1
18	1
19	1
20	3
21	1
22	2
23	2
24	3
25	2
26	1
27	1
28	1
29	1
30	1
31	2
32	2
33	1
34	1
35	1
36	1
37	2
38	2
39	1
40	2
41	2
42	2
43	2
44	1
45	1
46	2
47	4
48	1
49	1
50	1
51	4
52	2
53	2
54	2
55	2
56	2
57	2
58	1
59	2
60	2
61	2
62	2
63	1
64	2
65	2
66	2
67	1
68	4
69	4
70	2
71	2
72	1
73	2
74	2
75	1
76	2
77	2
78	2
79	1
80	1
81	4
82	2
83	4
84	1
85	2
86	2
87	2
88	4
89	1
90	4
91	2
92	2
93	2
94	2
95	1
96	2
97	2
98	2
99	1
100	4
101	3
102	3
103	1
104	2
105	2
106	2
107	3
108	1
109	1
110	4
