label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	n_pixels
0.0	70.40044201358191	36.57425120739824	13.460519824787236	0.0	25.39783828680469	0.0	145.93835984331912	50.69646626780155	27.06	30295054.0
1.0	61.707706790878255	42.53568486327556	7.180088691795995	56.748294922079225	38.98965018247751	3.08	66.27248427963099	45.04147883675519	12.540000000000001	84337.0
2.0	55.785647560506554	44.13721045160736	7.678222762251929	49.40673229229974	39.78333262894016	3.08	60.71670715439246	46.62884372968048	14.52	98760.0
3.0	58.59638828270837	46.92551790201652	7.164647325353331	50.79567657360938	44.84305822513953	3.3	64.58590908089786	48.41462923422144	12.1	73935.0
4.0	41.98963286041399	38.62322019734186	7.433692026116682	37.69991620697571	35.418079173395604	3.96	45.636740671602176	41.66832843928894	13.64	77039.0
5.0	63.496917657606666	45.91251606632386	8.269324151143708	54.76408880592261	43.454113943829896	3.52	70.63773773517553	48.41462923422144	14.3	77251.0
6.0	48.28719388694666	38.126772646400944	9.449068467793799	44.34700669610037	32.937821528199834	3.74	52.68067238395816	42.26359027413593	16.72	141541.0
7.0	81.84972093433163	40.2905996035001	9.048671111155194	77.18561791849237	36.80702345470523	4.18	85.61849391215799	42.66043149736725	16.5	100949.0
8.0	64.4619713203392	40.77987986160775	10.258606588670508	56.748294922079225	38.096757430207035	3.74	70.63773773517553	43.652534555445555	17.38	117869.0
9.0	46.85039977745729	43.424539986353714	8.38284399271267	43.057272720598576	39.18807079409317	3.96	52.08541054911118	46.72805403548831	14.96	114719.0
10.0	80.01982180640837	43.69610569399624	9.120468513853881	74.90378088491227	39.98175324055582	3.96	86.11454544119715	46.82726434129614	16.06	138950.0
11.0	102.5102954772149	39.79451779212207	8.877526102321026	98.2182027497525	36.60860284308957	4.62	105.95660660276332	42.85885210898291	16.28	99608.0
12.0	40.16562778548741	42.6343667362431	8.853568630864242	33.136242139815494	38.692019265054014	4.62	45.23989944837085	45.735950977410006	14.52	137868.0
13.0	99.47584422399918	42.37649925128536	8.24860709430229	93.65452868259229	38.79122957086185	4.4	104.86529323887717	44.84305822513953	16.06	89001.0
14.0	108.68932261353315	42.22111870684647	9.76779251832789	103.27792834595188	36.50939253728174	4.4	114.38948259642893	46.23200250644916	16.5	164776.0
15.0	67.70289675501036	43.03305854190616	11.612065358583418	62.70091327054907	39.48570171151666	3.52	72.125892322293	46.132792200641326	18.26	87762.0
16.0	107.06109254844692	45.17979954391981	8.667275937902868	101.29372222979526	41.8667490509046	4.4	115.97684748935423	47.72015709356662	14.74	92307.0
17.0	90.23934809450726	47.436772393599355	8.571828210924055	83.23744657277005	44.4462170019082	4.18	97.32530999748202	49.10910137487625	14.08	88923.0
18.0	57.63068703154713	35.78165562296392	7.560555336911659	51.1925177968407	32.73940091658417	4.4	63.39538541120389	39.287281099901	11.88	119423.0
19.0	67.49100347475795	36.2957852368616	13.479456443221602	62.20486174150992	30.2591432713884	4.62	76.39193547202973	40.676225381210635	20.24	246414.0
20.0	33.62676113500958	37.86379869313862	9.558813831201688	27.282834097153476	34.1283451978938	4.84	41.37069752186545	41.172276910249785	14.52	116577.0
21.0	70.15170081918896	38.654297153210884	10.412649933435054	66.47090489124665	34.1283451978938	4.4	77.38403853010803	42.66043149736725	18.04	123188.0
22.0	74.19437052288418	40.76775506863703	8.465153979450259	67.66142856094062	36.112551314050414	3.96	79.66587556368815	44.34700669610037	15.4	139077.0
23.0	113.79816114848707	40.456981174248696	8.08697439580409	109.1313363886139	36.50939253728174	4.84	117.36579177066385	44.64463761352387	13.64	91899.0
