label_id	feature 1_CDMPRtagRFPt_CFOR_pca_measured	feature 2_CDMPRtagRFPt_CFOR_pca_measured	feature 3_CDMPRtagRFPt_CFOR_pca_measured	feature 4_CDMPRtagRFPt_CFOR_pca_measured	feature 5_CDMPRtagRFPt_CFOR_pca_measured	feature 6_CDMPRtagRFPt_CFOR_pca_measured	feature 7_CDMPRtagRFPt_CFOR_pca_measured	feature 8_CDMPRtagRFPt_CFOR_pca_measured	feature 9_CDMPRtagRFPt_CFOR_pca_measured	feature 10_CDMPRtagRFPt_CFOR_pca_measured	feature 11_CDMPRtagRFPt_CFOR_pca_measured	feature 12_CDMPRtagRFPt_CFOR_pca_measured	feature 13_CDMPRtagRFPt_CFOR_pca_measured	feature 14_CDMPRtagRFPt_CFOR_pca_measured	feature 15_CDMPRtagRFPt_CFOR_pca_measured	feature 16_CDMPRtagRFPt_CFOR_pca_measured	feature 17_CDMPRtagRFPt_CFOR_pca_measured	feature 18_CDMPRtagRFPt_CFOR_pca_measured	feature 19_CDMPRtagRFPt_CFOR_pca_measured	feature 20_CDMPRtagRFPt_CFOR_pca_measured
1	-1.0325699427393082	-1.7186095197143665	1.4240257949483253	3.5290974059448903	0.6188795552226429	-3.788566860013709	-1.0794100938590798	1.3918450814929062	-1.0777814668902048	1.092991877849253	-0.1447943952622783	0.3906685625102676	0.3852300076847511	-0.0853959796232886	-1.4644907133468508	0.0746372110266563	0.3744890095760598	-0.0163052415325385	-0.3460985681429862	-0.0764177640493208
2	-4.572807375222441	1.7209400248887678	2.7370223346704394	1.5446833496584944	-0.225518801934311	0.2632413455327874	-0.7431009688124467	0.4872429520623172	-0.2661806417133383	0.1867434748317461	0.4199776658728468	0.072029973725622	-0.7095099912420937	-0.3150595919890381	0.2669430146830279	-1.0005146625964985	-0.8539011028257784	0.4045425131520506	-0.2212790055814671	-0.4618679197478214
3	-4.245745135384357	0.8100030402461429	1.0592132319957366	0.3044734426983832	-2.8456049775575147	1.0200725783700175	-0.6432465824872088	3.17695648252038	1.2316735445333271	-2.070536076117894	0.3576459275280008	-0.7616186808213051	1.1395018958422607	0.1200432914281222	-0.8521810938292881	0.2852712821834802	-0.4340611329694178	-0.3396790133302023	0.8416191975582474	-0.1332708951129344
4	3.5455425134557697	1.119218589231758	-3.207169656475175	0.3485797497947077	-0.4913073106887923	-0.5030583088987791	-0.995082519107526	-0.5410855191043726	0.0585364317776422	-1.8989305501260263	0.3872081486702781	-1.0223354274864802	0.7175334345470643	-0.6914449131279226	1.5374595221026264	-0.3114917739613158	0.7758692948770927	0.3170671415689439	-0.4760194254186389	-0.405979270495136
5	-4.213857773723493	10.57175719462068	4.126162720474163	-0.2298012369158192	-0.2542176799227506	3.682574539993548	0.4345034217504876	2.552256570900266	-1.5325399882815811	-0.7117075286310157	-2.719988113643357	1.3982575828883508	-1.147132707376782	1.1478011917075108	-0.8697629747237474	0.0872405214196761	0.0339879957739196	-1.0435737848632956	-0.6509726399558222	-1.0941273668310425
6	3.7760977538805314	0.391609855295542	0.4502327265849226	1.8730100597183543	1.7773082865548535	-1.9326661024352283	0.491984742066286	0.9773716816116024	0.6825637442976913	-0.5504448037753359	0.5174458956298477	-0.7567619616249238	-0.7187951408552911	2.1901610257336426	-0.2471067554005555	0.1996305856181308	-0.4591026534142342	-0.062263905409306	0.0470983583603327	1.0287784861549265
7	0.7816383599407458	2.9438960953740136	-4.083311800320772	0.4452189754683638	0.6116239329202711	-0.3522670782691921	0.6224289376148101	-1.1592925740448317	-1.7242281951367018	0.4590468272042416	-0.6951900519089824	0.1583712896104944	0.8355969448829145	-0.3838355092340536	-0.1421428882764981	0.5405411280948551	-0.2686203502831681	0.0927865390498652	0.0619421846791523	0.6000753831780226
8	-4.1060940256136575	1.3723894536245478	3.4082701410524314	-2.537342548085216	-0.3138877628584475	-0.6944063573836611	1.3094132473702746	-0.9630855142431604	0.2525484572964906	-2.2055368263964805	-1.863941825894048	0.6202891105732681	-1.3577620856718158	-0.6793502682122959	-0.4776831431954176	0.1940361612256002	0.3930948542044029	-0.5176887711293433	-0.2537661339165307	1.914904063828284
9	-0.6632743726223261	0.484667970256816	-4.564639085934292	1.0331527163331662	-0.3970932694583894	-1.103116571682495	1.525287392055756	0.6352901933014187	0.0719204916474223	0.8417530491892615	0.1721789226261919	0.086534728366353	-0.0145316460561959	-0.6355643905453153	0.4331045350095254	0.4280338111811484	0.0972993475961002	0.531766092482054	0.4388562026226107	-0.5283855314157198
10	-3.696528744447398	-1.293167786588513	-0.5537943299068147	-0.1461149876061065	-0.268794588474711	-0.0030128730991795	-0.5450019061512488	0.1905054276831553	0.8318139231389727	-0.3070046736597068	1.0123848949556822	-0.2801123960746579	-1.2109912370067826	-0.1522427056184488	-0.9299124822882096	0.0017907226125224	-0.2264749913329576	0.3772443023503675	-0.4328759116851101	0.0905486467070526
