label_id	archetype 1	archetype 2	archetype 3	archetype 4
1	0.92783737111203	0.0230402466686418	0.0444355204582883	0.0046868617610399
2	0.1487336356599275	0.5710849775176455	0.274629365863317	0.00555202095911
3	0.9430049065929262	0.0172044234221856	0.0352956535307053	0.0044950164541826
4	0.7520714908232075	0.1774555231946407	0.0598440249463253	0.0106289610358265
5	0.7562740816475619	0.0249643395998703	0.2159343193992843	0.0028272593532835
6	0.357079871395766	0.247747535706535	0.3873604110521776	0.0078121818455213
7	0.1886824659433009	0.3394486388557028	0.4648441672784088	0.0070247279225872
8	0.0091366912893408	0.3691091646272582	0.4813507230327443	0.1404034210506568
9	0.0056746000056655	0.6126246001281346	0.377113672231493	0.0045871276347068
10	0.4064164769738088	0.3803177337782624	0.1903232368711345	0.022942552376794
11	0.0787038975578145	0.2073588307293967	0.7037132431188293	0.0102240285939591
12	0.2345352173543459	0.3589471403109433	0.3772815817256009	0.0292360606091095
13	0.1653461771461853	0.2610188411313672	0.5381455846232641	0.0354893970991834
14	0.5653742973825211	0.0907924949329478	0.3356842495681583	0.0081489581163725
15	0.2839819471191322	0.1543491417100261	0.4684072190258407	0.0932616921450009
16	0.8671594475052475	0.0469960704738553	0.0792299788825491	0.0066145031383478
17	0.716861568403666	0.0951450155245913	0.1823463030075516	0.005647113064191
18	0.3391306300080665	0.3878270724172475	0.2415545121050601	0.0314877854696259
19	0.0272146627498733	0.8857956406316041	0.085619374805113	0.0013703218134093
20	0.5397977350175245	0.113765104254467	0.297364280508141	0.0490728802198675
21	0.9405552573972028	0.0176716161318461	0.0387253964187854	0.0030477300521656
22	0.3728765697943242	0.3404335646110116	0.1995550982445324	0.0871347673501319
23	0.8771748263148021	0.0297361689413783	0.0900613996950383	0.0030276050487811
24	0.0138546904815176	0.8454494921275202	0.1350760890431054	0.0056197283478564
25	0.2233333786933141	0.5512685275660618	0.1576809637937558	0.067717129946868
26	0.0014914354156151	0.8320012030241195	0.0610652857901298	0.1054420757701353
27	0.7949755710016669	0.1693663949097761	0.0289933873133997	0.0066646467751568
28	0.0266244095856766	0.7062921298082211	0.2596649961237956	0.0074184644823068
29	0.9911323826073396	0.000119938009366	0.0082293435973939	0.0005183357859001
30	0.9250123305391792	0.0092529463265514	0.0316600975929508	0.0340746255413187
31	0.0380136370469898	0.2025584599500471	0.7032545854779588	0.0561733175250045
32	0.9350767713378294	0.0120977576791857	0.0227972853866163	0.0300281855963687
33	0.2510583320111101	0.2930959443165731	0.4425263390861634	0.0133193845861534
34	0.2282045698095346	0.1033561706319566	0.6319886659401639	0.0364505936183449
35	0.7106854516542579	0.0907982277438082	0.1239980864499513	0.0745182341519823
36	0.0283788638128936	0.3604976375919169	0.1186396155778548	0.4924838830173347
37	0.0103995379026329	0.0863071913539305	0.0519780254315937	0.851315245311843
38	0.1422047600259692	0.0760975122026809	0.7619298252960838	0.0197679024752656
39	0.1756983927243864	0.2049933280554469	0.6137434497226594	0.005564829497507
40	0.1921656649748053	0.2695731895542752	0.524022539095609	0.0142386063753107
41	0.1266683949733318	0.0670050804733177	0.7330264513596813	0.0733000731936692
42	0.9153360855645344	0.0179355703176862	0.0644143007891127	0.0023140433286667
43	0.5854403515453589	0.113136470645914	0.2883679760767287	0.0130552017319982
44	0.4602348758169831	0.0989572920971072	0.0727995637181129	0.3680082683677967
45	0.8734183539235341	0.0639543057487692	0.0608083863251896	0.0018189540025068
46	0.6428606674750077	0.0967432979176804	0.2496541974539172	0.0107418371533945
47	0.8840915640129305	0.0215163314616542	0.0935607194853221	0.000831385040093
48	0.4437361476760922	0.2910556872176326	0.0691109666563301	0.1960971984499449
49	0.052219151290434	0.5706484004178486	0.2028442499532845	0.1742881983384329
50	0.3074421830798431	0.0222500576317877	0.1248963422539951	0.5454114170343738
51	0.9914985260251472	0.002240501389603	0.0058213962314222	0.0004395763538276
52	0.0381645955105406	0.3969550934079296	0.2112188473859688	0.3536614636955605
53	0.9329902285646908	0.0042326341330156	0.0610284470725582	0.0017486902297352
54	0.4399051744423248	0.2457606544068532	0.1425655717783092	0.1717685993725126
