label_id	Centroids RAW X	Centroids RAW Y	Centroids RAW Z	Centroids TFOR X	Centroids TFOR Y	Centroids TFOR Z	Longest Extension	Major Axis Length	Major/Medium Axis Eccentricity	Major/Minor Axis Eccentricity	Medium Axis Length	Medium/Minor Axis Eccentricity	Minor Axis Length	Orientation along X	Orientation along Y	Orientation along Z	Roundness (Smoothness)	Sphericity	Surface Area	Volume	X Axis Length	Y Axis Length	Y/X Aspect Ratio	Z Axis Length	Z/X Aspect Ratio	Z/Y Aspect Ratio
69	75.56087926923219	30.858543150885943	17.296118713085587	-76.41410215895756	-6.238956776700452	0.306798546711357	8.785739482244567	13.974878138477823	0.7719514324146606	0.8764208269808158	8.883571679310855	0.6528036982152299	6.729546434718533	0.3478566831748752	0.1093840991824207	-0.9311449118244832	0.7962538920979774	0.7499664432312654	285.5071764364721	240.44891310000003	8.630822129909987	8.726205528016907	1.0110514846292995	13.810287579376116	1.6001126395035723	1.5826223133337776
70	34.38615044411547	28.488843819393047	16.831891780499294	-117.58157145083796	-7.01221642841345	-2.1079099246432733	8.406576425641278	13.181704917613082	0.7030149852818472	0.8545225561803277	9.374499456716936	0.6830616870722562	6.846765854111922	0.1097521094190773	0.7308409758824117	0.6736660466798865	0.8135789670676268	0.7685969274278974	301.9581423647103	262.17478980000004	9.80205605100106	9.765393768499056	0.9962597354767972	12.294531218807316	1.254280852388281	1.2589898072995975
71	80.48532562439017	29.25824446650804	17.858653302976872	-71.53305631639573	-8.051917407630388	0.1797624007428309	8.508892525122745	14.401578698749866	0.7879723820846176	0.8143377264758311	8.867204452440875	0.3338207975386298	8.358551058980082	-0.1173185235293231	0.7824474298044953	0.6115655186725614	0.7716556112302102	0.7451300311564915	307.8783982881158	257.64525765	9.92802917407394	9.838568441285773	0.9909890743450084	13.549798450395294	1.364802440929489	1.3772123994722665
72	105.33086371357446	31.17296894127984	16.094730377800555	-46.61938564290175	-6.216375439169589	0.0450178421669424	8.828426788930292	14.981402973041297	0.8031132439167867	0.8273899618960455	8.413973262544207	0.3339151022364078	8.926315633064428	-0.6761550974949622	0.1034192457125299	-0.7294646967111085	0.7918720951770287	0.7319828443786467	346.7856842890436	301.1896305	9.925778066021271	9.475918655386682	0.954677667821872	13.707970542845269	1.3810474555915673	1.4466112512534954
73	116.31898086488386	32.30443747439874	16.70839658761275	-35.64201723906469	-5.791723342235249	1.353673378361417	7.66762762502606	14.531635570664829	0.7129109270495363	0.8909167270689936	10.190376248755848	0.7619390008191609	6.599784877379125	0.8353677490053946	-0.1292112145581929	-0.5342894215255032	0.7883244269358652	0.7500530903654052	328.36374637602427	263.79563017500004	13.013013614612523	8.144898608609441	0.6259041026025979	10.8622787970057	0.8347243089647021	1.3336297133918762
74	28.32748481458387	28.71451188423871	18.15118979936177	-123.6758190921285	-7.253062363671922	-0.9672778758969156	8.742898988490538	15.05569258037027	0.6549796953763743	0.849721531609002	11.376781061556692	0.7163678813145262	7.937839153920847	0.4825762470872231	0.6706871237312858	0.5632929502561399	0.7894212380059741	0.7539187945555705	391.4167227545743	360.72629505	11.987895024314524	10.229760574440837	0.8533408537272189	13.122101501087258	1.0946126467133948	1.282737890647506
75	91.04653181075987	31.39122877218904	18.921664455982903	-60.982853440832535	-6.932669514185076	2.338279092405692	10.034123903391931	17.467659863380987	0.7566378836999003	0.8164477833776733	11.420952769604735	0.4691320620031821	10.086163462135609	0.3698642428142571	0.0256289325598197	-0.9287322540448782	0.7867426457960286	0.7611316342719037	579.4346512539089	525.366188325	11.67585972579102	12.737789903654612	1.0909509194871427	16.134744295719177	1.3818891862908256	1.2666831858397931
76	45.21192537647792	29.270369159925327	15.85931238332296	-106.72028060932112	-6.165622641785821	-2.371984997868388	8.227622060976893	14.605077956130105	0.8581599550586543	0.8938961286108097	7.4979900146122755	0.4874017093503409	6.5470788689412736	-0.7123239656141905	0.2742438405819546	0.6460533135233756	0.8520299661665901	0.7778103645754221	309.49035315226155	265.78474312500003	11.826327712517894	8.529464111812045	0.721226767865041	10.921007039170144	0.9234487073794267	1.280386070684812
77	66.77787170735841	33.73005670392999	17.25942259836514	-85.15056165546905	-3.433875170961863	1.399479274574892	7.425580648629851	14.036899829420834	0.8344095879237774	0.8622291728620822	7.73636497326359	0.394188786782704	7.109947542721812	0.7871169570134621	0.2050851074045114	0.5817104044993074	0.8555669088180455	0.7816719701538793	314.165590852628	286.231589325	12.6863859848862	7.011571418043156	0.5526846988887396	11.576494286654691	0.9125131696644128	1.651055604577376
78	60.80743936958216	37.732682021096366	18.157199784831885	-91.09049624366072	-0.129796947316069	3.904138889404794	10.386937383863277	15.854099353410897	0.7143302878359198	0.7392239209511507	11.094836921936082	0.2718193759898295	10.677097314120813	-0.9759688996777788	0.1028517254354441	0.1921099410147688	0.7541637698368979	0.7311582310997489	429.9618220377338	356.65986015000004	16.70587427994809	12.605120872278974	0.7545322478218806	10.904963082267075	0.6527621900852089	0.8651216591067474
79	52.17288054871904	34.202635949186586	16.922711099837525	-99.72916474315969	-2.463158305731787	0.9938768838550256	9.925316944169492	18.38928759633361	0.8033021583347539	0.9289596152582732	10.952139160889608	0.7833698371346348	6.807366373373393	-0.935148711123597	0.0260520638799389	0.3532961619540624	0.7756499477259351	0.705339045596115	401.4198078455463	321.66955507500006	17.316447569053636	8.049504954431034	0.4648473610035565	11.317527255233347	0.6535709596383378	1.405990470134857
80	97.78639413951308	40.54420292689461	18.80544740631593	-54.11599300450993	1.0652029632574282	6.592271343517939	8.348893009137672	14.39212215867263	0.595820377710874	0.9153659528176876	11.558568381760676	0.8652591531882695	5.794597474852003	-0.2110458956117014	0.9245167887929234	-0.3173772789370334	0.8422740034128763	0.7714180849983827	361.3902409597263	329.25111862500006	14.456923099786875	12.94556565939802	0.895457876481951	6.737523998670954	0.4660413527945153	0.5204503361179703
81	70.89658750520839	29.5225461927854	19.169659305490296	-81.15440218359858	-8.158817024365213	1.252500502513132	7.4662018146840605	11.708586881103752	0.3302861618805803	0.7764488083597009	11.051510889712317	0.7444769348727709	7.378521141575288	0.9099806932992578	-0.3177603257034309	-0.2663897768899017	0.807260473480063	0.8051555112430306	292.9971201803874	248.74717477500005	11.914536059210803	8.728404680811439	0.7325845200714926	9.81500048703343	0.8237836906327309	1.1244896227841918
