label_id	feature 1_lysotrackerdeepred_CFOR_pca_measured	feature 2_lysotrackerdeepred_CFOR_pca_measured	feature 3_lysotrackerdeepred_CFOR_pca_measured	feature 4_lysotrackerdeepred_CFOR_pca_measured	feature 5_lysotrackerdeepred_CFOR_pca_measured	feature 6_lysotrackerdeepred_CFOR_pca_measured	feature 7_lysotrackerdeepred_CFOR_pca_measured	feature 8_lysotrackerdeepred_CFOR_pca_measured	feature 9_lysotrackerdeepred_CFOR_pca_measured	feature 10_lysotrackerdeepred_CFOR_pca_measured	feature 11_lysotrackerdeepred_CFOR_pca_measured	feature 12_lysotrackerdeepred_CFOR_pca_measured	feature 13_lysotrackerdeepred_CFOR_pca_measured	feature 14_lysotrackerdeepred_CFOR_pca_measured	feature 15_lysotrackerdeepred_CFOR_pca_measured	feature 16_lysotrackerdeepred_CFOR_pca_measured	feature 17_lysotrackerdeepred_CFOR_pca_measured	feature 18_lysotrackerdeepred_CFOR_pca_measured	feature 19_lysotrackerdeepred_CFOR_pca_measured	feature 20_lysotrackerdeepred_CFOR_pca_measured
1	5.352063405981691	-1.2705643745962594	-0.0234656806034641	-0.6641365839857138	-1.8778145085403928	0.1367271643297447	1.607617989903107	-0.1249365168575641	2.1202093791404137	-0.481871270106301	0.7607362222073555	-1.1826000549818971	-2.0268949339976867	-1.1158442151883556	0.2712048031579818	-0.8051818629416053	-0.7593293295274569	-0.5065666774077975	0.1637093859394859	0.0085572881154932
2	-13.421727693170755	7.926357859751831	2.3319448134229583	-0.2188742158609699	2.607177159801396	-0.465740453746596	-0.4478952648409185	1.106748374586798	5.16294248750066	2.8875287720870983	0.3636899508122109	-1.8613615159741164	6.34783221743267	1.6998623329424338	0.0825647059183681	-2.7313370960475885	1.7538971444205835	-0.9307309228028308	3.3439301037072213	1.8268567615787648
3	1.7222025570594504	-0.5559685964971057	4.63208078086358	-2.5733291583497166	-0.8507540810601029	0.6658465101411458	-2.5381926955076213	-0.0930562431893988	-1.668367852059079	1.6191752300143176	0.5456859837035822	-0.0173829056135676	0.0922108949066738	-0.4413186014604885	1.5996520239791965	-1.011326393889838	0.1973274417395031	-0.3376137945696805	-0.3028353806450185	0.8760193390042588
4	-1.3332708877680144	-4.821748156446937	3.8705853347288928	-0.8891247558608673	-4.230076920983678	1.5195435485379	1.0344783097868204	0.9619821644130732	-0.7514752529255604	-1.4713345826078184	1.5115835715893722	0.984430712635428	1.7817735625851348	0.1471091528801916	-0.4432436506357799	2.0237081026823454	-1.197164544465806	0.7708919520670645	0.7105718283470652	0.3084990006149039
5	-0.3930707234328107	0.8134256885637254	-3.6731790650879503	3.57997879618049	-0.3404415671141055	0.9855730103204592	-1.2891833573818576	-0.5013457468586863	-1.50312363830898	-0.1775210296650019	-0.6576952589819424	-0.3043838936696867	-0.912791607001074	-0.6540464098533292	1.449455070044858	-0.5039145452257869	-0.3407061795895847	0.2746755174449807	-1.097101524827789	0.7413802287600847
6	-0.2310057546849349	-0.0043069468550814	-3.1811212192652287	2.898320372023791	1.7346627763374012	0.0444433583742934	-0.5852746865369115	1.4216751583027496	-1.5617789829597912	-1.294121618873214	-1.2738402963189128	-0.0208097085852695	-0.5166072085162094	-0.1672765577839672	-1.2430951062831574	-0.1659696912510504	-0.3214139847470655	0.0150326805867894	0.0275750834234955	-0.6917924262157261
7	4.544070081332007	-2.7422411419624293	-2.3570026528770978	-0.2672469995426257	-1.8535779257467688	-0.2049746220860789	2.7071311475382456	-0.7962573950765458	2.4378250465644045	1.5292281099320568	0.8808349415467418	-0.1632887004311694	-0.3699525344762258	-0.5664007749832664	-0.0750737698167106	-0.8977601191417185	0.1366866327266884	-0.6055170320633629	-0.2128627732657328	-0.0217047370100594
8	0.951605728591902	-1.4990257148878523	-3.680787073507768	-0.4722051521694551	2.318177653051725	-1.211410562702405	-1.4133802032680485	0.2669556827268957	-2.645370659912022	-1.8143402783922904	0.2706867045052234	0.7197898294378825	-0.1113141355244045	-1.2986338728277167	-1.0356956781452007	-0.6090095743089997	0.0127818398812127	-0.8171569432685142	0.3970383119245137	0.5507356322568535
9	-0.9842840439216994	1.4188208817688743	-3.926165056916703	0.6229017522046382	0.598125197569573	-0.6065719098986013	-1.4321520386877111	2.4379938803906915	-0.8790572399907693	-1.088571162657365	-2.032320324129767	-0.4282161776694596	-0.8072814608840135	0.7973112187664996	-0.4196785100241825	0.0853560062324596	-0.2028948703238818	-0.5559952229079113	0.5693125906810201	0.1700838445681197
10	2.331835971332908	-3.4577203221717387	2.498204419715713	2.395804930066052	-5.064089990810545	1.768330800003603	-0.1050354187020121	-0.4743037864999899	1.544209813825844	-3.5310186953818565	2.155130599946831	-0.3929510945695934	0.6467719264799092	1.2867959171170142	0.9600050274410022	0.9854737375600022	0.0659501200201326	1.510192661234579	1.1965724144424896	2.136406814615627
