label_id	PC 1_CDMPRtagRFPt_TFOR_pca_predicted	PC 2_CDMPRtagRFPt_TFOR_pca_predicted	PC 3_CDMPRtagRFPt_TFOR_pca_predicted	PC 4_CDMPRtagRFPt_TFOR_pca_predicted	PC 5_CDMPRtagRFPt_TFOR_pca_predicted	PC 6_CDMPRtagRFPt_TFOR_pca_predicted	PC 7_CDMPRtagRFPt_TFOR_pca_predicted	PC 8_CDMPRtagRFPt_TFOR_pca_predicted	PC 9_CDMPRtagRFPt_TFOR_pca_predicted	PC 10_CDMPRtagRFPt_TFOR_pca_predicted	PC 11_CDMPRtagRFPt_TFOR_pca_predicted	PC 12_CDMPRtagRFPt_TFOR_pca_predicted	PC 13_CDMPRtagRFPt_TFOR_pca_predicted	PC 14_CDMPRtagRFPt_TFOR_pca_predicted	PC 15_CDMPRtagRFPt_TFOR_pca_predicted	PC 16_CDMPRtagRFPt_TFOR_pca_predicted	PC 17_CDMPRtagRFPt_TFOR_pca_predicted	PC 18_CDMPRtagRFPt_TFOR_pca_predicted	PC 19_CDMPRtagRFPt_TFOR_pca_predicted	PC 20_CDMPRtagRFPt_TFOR_pca_predicted
1	-1.3691405815632869	-3.394570996732437	-1.4486267396592838	-2.0702377722683765	-1.95637417395064	2.3195288035837183	0.2130821538258223	-1.2674292899753028	0.3213937108917939	-1.5796187749875972	0.1017541161737537	0.6850012537986044	-1.2229706664026154	-0.0265247734126357	0.9066806454965572	-0.2130964748891495	-0.303129849773073	0.2105105672658518	0.1905395953636386	-0.0265904704640904
2	3.324120043879596	2.5915516591577976	-2.5122561219055384	-0.8888007575729078	-0.159530883072116	1.2736779663924227	-1.3660078293495674	-0.0337854157986421	0.0199608003329601	-0.6962419891083615	-0.8484764814005789	-1.055741596535155	0.3337745545928404	0.5443458076992831	0.2951851378374071	0.9476960186422962	-0.8052950041484563	0.2400293648938167	0.1676204291450247	0.4469887375813668
3	3.401792862027213	0.3110592698113485	-5.989844957985191	1.2716365554957298	-2.0682357379502507	0.07306449637765	-0.5356384336309441	0.2305219665197024	-0.3503317489857629	0.1120636985868057	-0.8335857630340772	0.0427249560170336	-0.8861367539774628	-0.2379703820520264	-0.8493412495570923	-0.201732096864462	0.0408585155439156	0.2229108403876609	-0.4443301874846881	0.2625216332275489
4	-1.4215253312893776	0.95265824262302	-2.339690285022173	-2.097404097111097	-3.195296577204595	1.042404968793878	-0.4475127915248764	-0.0283041977970079	0.4858057470013328	-1.2564173037626565	-1.253772663405759	-0.8491154041028205	-1.4539636891441805	1.0641460005083088	0.9302750424543724	-0.5684640235665741	-0.7457028845826108	-0.1377522304980742	0.2562571613354976	0.9783377637038368
5	-1.3998257088075694	-0.1964855907499014	-3.554481222773178	0.2517663856476342	-2.8588159156497506	0.7788401719938949	0.1960801381034249	0.3484058418269184	0.5821515393979553	-0.1730745578633974	0.6262185762648319	0.4092988798748868	0.7435028358055091	-0.3188814847243899	-0.1646925139233028	0.6206141459527528	0.3661519502282488	-0.3108654901045802	-0.1516371382713437	-0.2943962090407561
6	-1.0822548038593358	-0.5044475561669161	-5.556092291729387	0.7598523549232499	-0.7722280819510994	0.2941259454610256	-0.6573621491698782	-0.3274271231019683	0.8420682624607387	-0.5592079060205815	0.5068867759540926	-0.4675559173641007	-0.3006308337167264	0.1212689694266762	0.7627366006273631	0.9983687281755982	-0.1392919761343818	-0.0248493567150211	-0.0092269819896166	0.1505937889891049
7	-4.0545441557276485	-1.3096753171612114	-3.615493919415409	-2.952071335684441	-1.8981225352066151	1.025951567457312	0.2964608353249103	-2.174802439495356	-0.7419158872278366	-1.90131618998242	-1.1523036453737392	0.2409379269627874	-0.4767300977300325	0.6284994972779571	0.7988639864536536	0.295614961367252	-1.0020359675879944	0.3930094440653406	0.4065547918554486	0.7797898703187398
8	-0.8602876203989216	0.1422757302351733	-0.2406638892911005	-0.3290126815115752	-3.331671922242294	-1.6966206695059367	-0.7873266600842834	-0.3861530601696583	0.5749697945796655	0.3675108649970799	-0.1501817364397314	-1.1639769870850842	0.0542737408979453	0.1748765092634767	-0.3810628097291443	0.6966413107825842	0.1119797380282449	-0.095721501969789	-0.0095229074606599	-0.1521281737625246
9	0.0562400344925495	-1.387495085880687	-3.9096420847036177	0.8185611676610125	-3.1153343071435566	1.876972790170796	-0.399151468697867	0.3268879571407139	0.1830246590951461	-0.2403378669960392	-0.3756924427729881	-0.0625119989672692	0.5916426235261175	0.0418349107096778	0.4008110082135763	1.1398706698886685	-0.3393794344318137	-0.1648082437370503	0.0822022760969609	0.0046226996951608
10	0.3067492385832859	-0.5972507121228965	-3.210363474234652	-1.0333174527322757	-1.54845139615425	-1.081856665840427	-1.2975562423507734	1.1534093347716552	-0.3084895865639971	-0.5842831481558508	-0.7161687668578597	0.354378434364745	0.1400163256474846	0.734953392207913	0.7698667076665372	-0.0488725126046789	0.013725471884856	-0.1181056137504668	-0.0849471832437664	-0.2253199650915904
11	-0.0099623932508277	-0.820831423221442	-4.146737917283779	-5.708894415545568	-1.5100676337918388	1.9192497508732087	0.5440563327070072	0.3518560446067016	-0.4861177167095114	0.4680055134485568	0.3590073620573822	-0.0559307381525174	0.1045031020867147	0.1371155330681579	-0.2298049919022632	-0.6450812336820501	-0.7813293500935976	0.273786174909882	0.3707188816170053	0.9582946839507498
12	-3.9340614372006266	-1.1624094062413874	-0.8552391061552862	-5.240902582824667	-2.2331355496076606	1.6055571533873372	-0.2668392776418971	-1.0306397418590394	-0.6474269497123295	0.2442268888519341	-0.0589362773609291	-2.766347369049465	0.1118269307414591	0.6743199016374211	0.0865865099380725	-0.0557639496382025	0.1816065633419108	0.1574662532761643	0.1014768361270057	0.761715302122524
13	-1.286431672333571	1.1427563568806995	-2.066171091461788	-1.4253219227138776	-3.0538568855048043	0.5964815345797798	-0.7218230584845502	2.021363943046031	1.1897709971917791	0.4285923608879156	0.0342873391802694	-0.1191253858306483	0.6415316140840494	0.0771392149796736	0.1653813498544918	0.9032307321835438	-0.1455749509718926	-0.3087771108533856	-0.2267210202318956	0.1356924965663379
14	-2.6162604541264014	2.705927247628342	-5.811935187124628	-0.1947619829809732	-0.0935559150828106	1.1164549607736551	1.5139372511756397	0.9418676283007072	-1.2299625184917782	0.3602658097253166	-0.6605562800946504	-1.621613427640265	0.5573451217210786	0.6603100838131792	-0.7906675340104813	-0.9216978229338908	-0.0764507708944584	-0.2844122490976715	-0.1399203912252531	0.6345251843994317
15	-0.1601751783960634	3.3500718484740872	-4.94462517873203	-2.270152862645072	0.4205463986231512	2.447043694865911	-1.7442928727751843	3.0049140476912704	-1.1333853208416826	0.1022737472452814	0.4750214077371798	-0.6044614536852452	0.6451781619522142	0.6340379476556597	1.0450194903119971	-0.6420382812435621	0.0682657094188798	-0.3074045632659916	-0.4565630364540496	0.982818069394674
16	0.2968368706737823	-1.7064679737512272	-3.3040719246955788	-0.8558209513272197	0.7606435123517086	-5.30578652372835	-0.3024809788256997	0.6481601666117931	-2.057466132846024	-0.1189342091719214	-2.032445964340366	-0.7855411251789223	-0.6268098616144068	1.753226557167835	0.4389949196076939	-1.028773623588795	0.0355127488640811	-0.0867367991871836	-0.046929843708888	0.1169926248909893
17	-3.924576176200944	-1.3602966849537983	-0.7558004343179279	-0.0661474242290762	-1.1185013953057217	1.3263965201910213	0.3812269192676671	1.3270997607426869	-0.6565798709305426	-0.3868803496865314	0.0654394900844036	-0.7654218755848549	0.7891870324750284	0.6905428731865546	0.8522189372143102	-0.280481682393618	0.5254300850694613	-0.1914888302368971	-0.1356250766515678	-0.2673664301146958
18	0.945020958949303	0.1018433501173277	-4.7914108561689535	2.406151562202385	-2.7549664665556763	1.2271627642979577	0.5282159843615366	-1.3762969622070789	1.0092965301100278	-0.3217248075165133	2.2826275669741696	0.5657717766736118	-0.5512363183878103	-0.567432903505811	0.4082091819629204	0.1139934045375552	0.0230926662352275	-0.1270758008829253	0.0229098225449355	0.4989398321586504
19	-4.655810352612772	-1.0315811047583665	-4.818413339333	-0.3031950141892996	-1.6823643929469236	-1.841118989291812	1.1806803446198009	1.5195609381060584	0.7664789859161978	0.2084930579484845	-0.3240244426684749	-0.2622676346616709	0.2130040745753602	0.4193325561735929	-0.0986522272903053	0.3128325978337427	0.2382285907219867	-0.2457258876604924	-0.2913652727006948	-0.2575933286610032
20	4.791277861729816	-1.3694792955195183	-3.570912019383607	-1.942239406626181	-1.318259157570396	1.3494817127615764	0.8809857699370296	0.0117405178076146	0.4966090799231324	0.3431990882747198	-0.2533148581367622	1.1424049569739174	0.7670493347329929	-1.010047099848972	-0.5280561948481904	0.68516906194409	0.0363641211784959	-0.0411533323378257	-0.0291984407304291	-0.4631989715251459
21	0.1162590920351287	-0.7899373533691936	-1.2380262901437662	3.5221361111089204	0.9112715502038666	0.7887225005146585	-1.7784831483829011	-0.7040263185239799	-0.6480215438303212	-0.7332238254606902	0.7141383588300084	-0.207780597893708	0.0953879768184128	0.1272978371898749	1.0175041671021032	0.5334068835238233	-0.0253891695044194	0.1460213414023692	0.2296632696516631	0.2209255071312794
22	-1.8225551996980345	-3.4372897641317373	-1.2313842764308214	-2.9152057213244587	-0.8376698185740716	-0.4525079090662491	-0.0430065706989929	-1.6052683430614114	-1.7404293519314535	-0.4378307560810657	0.4923883511834813	0.1751011456563252	0.9569845142814812	0.3926128551100907	0.2066253080273091	-0.5747583787863926	-0.0279852822233066	-0.2769036904868662	0.2647171806487058	0.2429025938516167
23	-2.5161850336864657	-4.000596897406869	-0.4278420759258112	2.527190575643791	-2.84846702697621	1.6295669585772994	0.8753921692282374	-1.8699688287552656	0.9080865715889068	-1.460453234361697	0.5263408120071053	0.9486470271060424	-1.283225471574037	-0.3095365922477635	1.235522202815151	0.796022637914283	-0.5499278339355036	0.651266246838651	0.3759916420219973	0.1784576306247371
24	5.519484387868804	0.6676901694377655	-6.227830703859249	-1.24254299631809	0.1215353520631117	0.3171279651300263	0.5068940957350696	1.026201963454676	-0.1358087949625037	0.5291517071546541	0.7189198589130495	0.7916234355167594	0.1760628395313629	-0.2317944700719503	0.1733176777043999	-0.598753075466985	-0.2310324371272698	0.092143228286583	-0.1603899642794637	0.6097498365664924
25	-0.9680574697062814	-3.9694638807065696	-2.7931849068661183	-0.8413972426035419	-3.295191785470643	2.464612336546789	2.3022587862147166	-0.2231898418918683	-0.7934508595646577	-0.5679894295384389	0.7002329276612106	1.4517463533203503	0.9110691239045016	-0.6711049551087778	1.2109556622560085	0.4377546291432308	-0.4569677308431301	-0.6029104468421536	-0.0516577456359037	0.1400494426691372
26	1.906461070619556	-5.623921320181875	-5.309181367736146	0.8101225019926424	0.230826306659341	-2.051858866973637	1.4352587274637107	1.004286897678131	-2.6091114855388824	1.643559279191781	0.4133480229085745	-0.2836830752411453	0.8930565706389627	0.5728517163071485	0.0050958928708089	-1.477018641249395	-0.2232233232736056	-0.1896390573522999	-0.0284340795327473	0.4365949732497212
27	-2.4772686060003086	-1.6754529808929777	-5.623991036471574	0.8825694855468984	-0.3930607158506989	0.5615130740219416	0.5711747399579172	-0.05808628472561	0.4112961699243591	-0.6374290451512077	0.1737270222150958	-0.087735740041739	-0.3252932948270791	0.1153514414104639	0.230091695281512	0.2677878279707135	-0.2595266600195258	0.0709619154972807	-0.011332817425778	0.202797806570973
28	-3.720833572438487	-4.351990149965836	-1.596468113867951	4.263909161642992	-2.4673774288647907	0.3327328460007339	1.0225292161013284	0.3831624722692246	-1.0846194829361018	-0.4355763912604042	0.5061059020503994	0.7337954683562818	1.0300262736812775	0.0554604985963889	1.0213139268502045	0.7988139769571694	-0.2298795953676147	0.2855921054031136	-0.0273726440427708	0.2544646082970478
29	-1.834796453374264	0.2555910416940925	-7.138919259903232	-2.4292802953384123	2.0624124359290894	2.1400164228174563	2.0898525260806498	0.2326840241125434	-0.75559030773519	-0.5963709122075502	-1.033443058318558	-1.162815446365022	0.5840386090381718	0.0973682920578971	0.2208649121639253	0.3748265967351747	-0.0620274612339435	-0.207272746504207	-0.145286076326375	0.1230909764047032
30	-0.9663403593283068	-2.442775818960019	1.1472128125847425	-5.219871309977535	-1.4388992377219243	0.9358635260430712	-0.8287539826420067	0.1515035601318728	-0.5165465672702183	0.4251348534374632	0.3391414333356576	-1.2260842766636544	0.3131201444975223	0.3463654453194207	0.5620011998356275	-0.3094669651014721	-0.002584972189227	-0.5119641513683297	-0.0980603255164815	0.1113112208237785
31	5.8297260181672	0.2634626528263091	-2.2974040328827185	-0.9666445402335316	-2.03492818681636	1.85587544140996	1.2892988149945124	1.831222140635756	-0.2617264243706785	1.0724966436269308	-0.3120618645931162	-0.3739525722958016	1.4207622935517974	-0.1344723420397147	-0.0292826468508168	0.344904529125233	0.4498630338537119	0.3740778260076305	-0.0305321813159302	0.417966493851881
32	0.2260857572420245	3.3493908080364068	-4.458564925810654	3.4792896701340204	-0.8998432143789765	0.8605609891510251	0.4336377306947083	1.0790978916919245	1.8423083665745	1.479438887362282	1.5679349886464022	-1.0112302221873066	-0.4747086829520436	-0.0601783685824346	-1.1516690822359092	-0.0032777869267492	0.5711093378317948	-0.016385194945458	-0.3757802313523299	0.1747181240592068
