label_id	Predicted Archetype
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	2
13	1
14	2
15	2
16	3
17	1
18	1
19	1
20	1
21	1
22	2
23	1
24	1
25	3
26	1
27	1
28	1
29	1
30	2
31	1
32	2
33	1
34	1
35	1
36	4
37	1
38	1
39	1
40	4
41	1
42	1
43	1
44	3
45	3
46	2
47	2
48	1
49	3
50	1
51	2
52	2
53	2
54	1
55	4
56	1
57	1
58	2
59	3
60	1
61	2
62	1
63	1
64	2
65	1
66	2
67	2
68	1
69	2
70	2
71	1
72	2
73	2
74	2
75	3
76	2
77	1
78	2
79	3
80	1
81	3
82	1
83	3
84	2
85	2
86	2
87	3
88	2
89	1
90	3
91	2
92	2
93	3
94	2
95	2
96	2
97	2
98	2
99	2
100	4
101	1
102	2
103	2
104	2
105	3
106	2
107	3
108	2
109	2
110	2
111	2
112	3
113	1
114	2
115	3
116	2
117	2
118	3
119	2
120	2
121	2
122	2
123	2
124	2
125	2
126	2
127	2
128	2
129	2
130	2
131	2
132	2
133	2
134	2
135	2
136	2
137	3
138	2
