label_id	PC 1_mKate2rab11_CFOR_pca_predicted	PC 2_mKate2rab11_CFOR_pca_predicted	PC 3_mKate2rab11_CFOR_pca_predicted	PC 4_mKate2rab11_CFOR_pca_predicted	PC 5_mKate2rab11_CFOR_pca_predicted	PC 6_mKate2rab11_CFOR_pca_predicted	PC 7_mKate2rab11_CFOR_pca_predicted	PC 8_mKate2rab11_CFOR_pca_predicted	PC 9_mKate2rab11_CFOR_pca_predicted	PC 10_mKate2rab11_CFOR_pca_predicted	PC 11_mKate2rab11_CFOR_pca_predicted	PC 12_mKate2rab11_CFOR_pca_predicted	PC 13_mKate2rab11_CFOR_pca_predicted	PC 14_mKate2rab11_CFOR_pca_predicted	PC 15_mKate2rab11_CFOR_pca_predicted	PC 16_mKate2rab11_CFOR_pca_predicted	PC 17_mKate2rab11_CFOR_pca_predicted	PC 18_mKate2rab11_CFOR_pca_predicted	PC 19_mKate2rab11_CFOR_pca_predicted	PC 20_mKate2rab11_CFOR_pca_predicted
1	4.033309760564034	0.8310388838193742	1.1063393622462427	-0.6116538534564999	0.0598506042418776	-0.1938625084777334	-0.0749738852103911	0.1624137812018777	-0.0355300620036607	-0.1179135049401521	-0.1365618973763596	-0.1150693310593585	-0.0514668637231637	-0.1544356915441653	0.1332284442939779	0.0640643035032844	0.0262171010754512	-0.0080184234650012	0.0257970806424678	-0.0486372998408476
2	2.5497652094789283	0.9296587934681478	0.9949657460242228	-0.6102398131246619	-0.1236294650567953	-0.5240466609004542	0.1402855676327066	-0.0935682413874195	0.1759438391777347	-0.3064922533131418	-0.0368870526309012	-0.3549143113475375	0.0159224595433142	-0.1563851498294049	0.0006863387634864	0.0012562892229227	0.1105783985754672	0.0496072087553553	0.0975813409514524	0.0051104201669552
3	2.570535835579172	0.1612579595746598	0.3077025755466559	-0.3753864946311702	-0.1840312036079421	-0.0805117605978336	-0.060935048803461	0.1492525139827624	-0.0185119421002365	-0.0272109431803205	-0.1194644108639269	-0.1000242361319688	-0.0079142993524162	-0.0325873066362829	0.1233140064499529	0.0373042966930039	0.0408106236690675	-0.0388030571044914	0.0244221020625948	0.0063322431122262
4	3.357650742628151	0.8891949587809621	0.7201719947877784	-0.6436485097083301	-0.7109258904777283	-0.0093984046949318	-0.4107782276269543	0.1090357587630268	-0.0568433262582307	-0.2525462131764946	-0.2658791672162989	-0.0733110107696451	-0.0854874741469589	-0.0034482287098825	0.3605048631414228	0.1250251639860272	0.0223916247519366	-0.1083795223768124	0.0072848487921605	-0.0499861153970968
5	0.3161699543395337	-0.8510644251103849	0.0456383363090381	0.3601106812434709	0.6356886831946578	0.5106303562809643	0.0304487379891549	0.1345736756171054	-0.2249218199339253	0.3346856391820286	0.1299491369102811	0.2699600955204443	-0.0366698157384721	0.0406031034825865	-0.029177050797879	0.0181431651696774	-0.074331658629407	0.0072337257820817	-0.1117002373648173	-0.0813870943099878
6	1.2161365808935445	0.0414865525686024	0.2370898231909565	-0.1791587126207924	0.0041215391567265	0.077536994629097	-0.1619438257343263	0.1668230870358458	-0.0558432768244102	0.0104403184877729	-0.094082493867014	-0.0108603482502462	0.0159676597321537	-0.0378430058182169	0.1073371622782647	0.009612847164144	0.002368791069815	-0.0069790336530536	0.0253610473967567	-0.0064426240010115
7	1.5350732344519695	0.5560936251404686	0.3897157478166889	-0.9391870188335116	0.3133705861601054	-0.2465508867706043	-0.2482765414468921	0.1684294910085862	0.2433901484428099	-0.0767159310689381	-0.2299233739845026	-0.2166711581266825	0.0751214807803345	-0.176279437539283	0.0947838387504768	-0.1258158869374286	0.083463268583729	-0.0396385625074373	0.06926533436587	-0.0100346826676754
8	0.5288633034749709	0.6423579799187729	0.0654305177418986	0.0340415083486349	-0.3412265374265917	-0.2464782517725735	0.1203040391319366	-0.0978798045197057	0.0432878945983246	-0.0007226003165163	-0.0158337994016147	0.054664986460534	-0.0136137985010522	-0.0198281219257171	-0.0742917641606462	0.0794872070719905	-0.0244352565085108	0.0570782893338241	0.0340981848598376	0.0841441481334163
9	2.4933091909539176	0.2146358888397601	0.6084813543413039	-1.0483495532758145	0.4665628700708795	-0.2096673150566822	-0.0395224899333687	0.1983537195867004	0.2742695675645479	-0.1306798426255976	-0.1226240408792231	-0.2768982752187776	0.0746075779325389	-0.1877692433560871	0.050838946347747	-0.1448456270859402	0.1125823516717293	-0.0428997288506223	0.0739878224945659	-0.0374893293513415
10	-0.7666066500128695	0.3728720332404746	0.0727815040216069	-0.0783707041150769	-0.508177449226336	-0.164097665081162	-0.2780766573894708	-0.0011849705789858	-0.1094637426280507	-0.119368608881991	-0.0527515359726856	-0.1318643860636052	-0.00761941279768	0.1382065396764517	0.1705966719069612	0.1236718081569019	0.0759278686303066	-0.0432402723919141	0.0127520580996285	-0.0130755132146065
