label_id	PC 1_b4galT1tagRFPt_CFOR_pca_predicted	PC 2_b4galT1tagRFPt_CFOR_pca_predicted	PC 3_b4galT1tagRFPt_CFOR_pca_predicted	PC 4_b4galT1tagRFPt_CFOR_pca_predicted	PC 5_b4galT1tagRFPt_CFOR_pca_predicted	PC 6_b4galT1tagRFPt_CFOR_pca_predicted	PC 7_b4galT1tagRFPt_CFOR_pca_predicted	PC 8_b4galT1tagRFPt_CFOR_pca_predicted	PC 9_b4galT1tagRFPt_CFOR_pca_predicted	PC 10_b4galT1tagRFPt_CFOR_pca_predicted	PC 11_b4galT1tagRFPt_CFOR_pca_predicted	PC 12_b4galT1tagRFPt_CFOR_pca_predicted	PC 13_b4galT1tagRFPt_CFOR_pca_predicted	PC 14_b4galT1tagRFPt_CFOR_pca_predicted	PC 15_b4galT1tagRFPt_CFOR_pca_predicted	PC 16_b4galT1tagRFPt_CFOR_pca_predicted	PC 17_b4galT1tagRFPt_CFOR_pca_predicted	PC 18_b4galT1tagRFPt_CFOR_pca_predicted	PC 19_b4galT1tagRFPt_CFOR_pca_predicted	PC 20_b4galT1tagRFPt_CFOR_pca_predicted
1	-1.9284333378663767	5.344802249356974	1.9991977429019216	0.0402676287787981	0.0908105937498156	0.6639441028743299	-0.3718656820559868	0.3344452483842181	0.0666274122206239	-0.1289033158531813	0.1854609533166797	0.137313707032553	0.0289761012715408	-0.048487366718726	-0.1116471683064105	0.0283360442798571	-0.1290486615008428	0.0389644598988222	0.0843100439368839	0.0634177206259975
2	0.2453157594398078	-0.6781223686255062	-0.5123886469060414	0.1293258264673611	-0.0848003035291013	-0.3239316622185388	-0.0603597410172033	-0.1652407504470924	0.0441925081479282	0.0002503311255344	0.0111352676644743	0.0741295066202346	-0.0319201724843971	-0.1012080407898545	-0.018267073264503	0.0980486062300481	-0.038521436183634	0.0475534861385338	-0.0328846248063087	-0.0133305144830427
3	0.9868571567839836	-2.9385278757852484	-1.2170015339487263	0.1593592721262718	-0.1805143926686773	-0.2424176968378451	0.1494872616778819	-0.3981418309316881	-0.0040654019107801	0.1053779131225181	-0.0157398672518057	-0.0113571416119419	-0.0186505628150388	-0.035392368941879	0.0961831067150901	0.0493870888385191	-0.0248654995536822	0.0315539365739045	-0.0551876983251177	-0.0372383071770633
4	1.1485484627726172	-2.910135293000244	-1.0674575368853754	0.0499008377761822	-0.1428131569685289	-0.0255528638134281	0.268315895750268	-0.43624693663492	0.0597564769715812	0.1275596663942433	-0.016623636822032	-0.0426220977635954	0.0581696192908181	0.029683207596532	0.1277066203510387	-0.0088341567145058	-0.0020599696862759	0.0269438267815734	-0.0640896319387256	-0.0326197332812277
5	0.8920768664598601	1.5585037347181137	-0.3593528204643191	0.4345183214853533	0.5400625684207052	-0.5525868150098496	0.3790376628218658	-0.0610729178710134	0.4411059645824078	-0.1682680011060182	0.1943961163853602	-0.1412384101781106	0.2202063043296344	-0.1118196326576699	-0.0395163330165989	-0.0346688296239934	-0.2618472194736327	0.1812445600466679	-0.0278954154723113	0.1146159765790554
6	-0.6054358052955608	0.8901103299289158	0.4228384571534407	-0.1423766519951126	-0.2754960291127729	-0.0707534723626871	-0.4045403482289507	0.0272921935290631	0.0321249619282738	0.0104667117073833	-0.0596257970534743	0.2643395238031767	-0.076078610223439	-0.0830327385242456	-0.0974594534062416	0.1308348323751301	0.081760968973218	-0.0012381750783386	-0.0259472085551828	-0.0562993524548675
7	0.0186948188702063	0.0934926648341717	-0.1354648785918274	0.1234213793012417	-0.0909508930793927	0.0614252539148906	-0.0251109405413962	-0.2272417088069113	0.0681631416866445	0.0252565374655329	0.0749689495772014	0.0679625108051315	0.0257051993395406	-0.0715906290040093	0.0147425409501581	0.0735055641428416	-0.0877698124371631	0.0569082235696597	-0.0167870496906476	0.0037707979693287
8	0.5384068960299605	-1.906387611032884	-0.6723769234357041	0.0046610888974916	-0.508797000231441	0.1456479971245147	-0.1462366718449961	-0.608565145023915	0.1087863906066499	0.188657433182444	0.0118380894034533	0.2623419357001472	0.0210772295979945	-0.0864448023554326	0.0699047943599514	0.1690484858197493	-0.0191249104598842	0.0555600343176388	-0.0904609317278838	-0.0918288717621146
9	-0.339591501725178	0.6613795519615421	0.417966339512714	-0.1566250562152173	-0.1360129692251723	0.1969096830704032	-0.1644178117366438	0.0016024057750926	0.0184851765585502	0.02887028254899	-0.0203417920203695	0.1219396110010119	0.0052678638159969	0.0013236907312487	-0.02871263488277	0.0369053777239597	0.0463227802187428	-0.0158920580373842	-0.0076058584182073	-0.0287228246470877
10	0.4433563426181719	-0.2397618337621535	-0.1994816689249719	-0.0186722634828844	0.1105233656376245	-0.1996275064312865	0.1154951686100808	0.0158252564498064	0.0930235700021742	-0.016391695050967	-0.023863382336719	-0.0389760872593719	0.0521515281390386	0.0106286652137674	-0.0107737610617308	-0.0318109603382772	0.009349664330363	0.0108430060359762	-0.0182990583704123	0.0076213052760527
