label_id	Predicted Archetype
1	2
2	4
3	4
4	2
5	2
6	2
7	4
8	2
9	2
10	4
11	1
12	2
13	2
14	4
15	2
16	1
17	4
18	2
19	4
20	2
21	4
22	2
23	2
24	2
25	2
26	2
27	2
28	2
29	2
30	1
31	2
32	2
33	3
34	2
35	1
36	2
37	2
38	2
39	1
40	1
41	2
42	2
43	3
44	1
45	2
46	2
47	2
48	1
49	1
50	2
51	1
52	1
53	1
54	4
55	3
56	1
57	2
58	1
59	1
60	1
61	2
62	4
63	2
64	3
65	1
66	2
67	1
68	3
69	1
70	2
71	2
72	1
73	2
74	2
75	2
76	1
77	1
78	2
79	2
80	1
81	2
82	2
83	1
84	2
85	1
86	2
87	2
88	1
89	1
90	2
91	2
92	2
93	2
94	2
95	3
96	3
97	1
98	1
99	1
100	1
101	1
