label_id	feature 1_shape_CFOR_raw_measured	feature 2_shape_CFOR_raw_measured	feature 3_shape_CFOR_raw_measured	feature 4_shape_CFOR_raw_measured	feature 5_shape_CFOR_raw_measured	feature 6_shape_CFOR_raw_measured	feature 7_shape_CFOR_raw_measured	feature 8_shape_CFOR_raw_measured	feature 9_shape_CFOR_raw_measured	feature 10_shape_CFOR_raw_measured	feature 11_shape_CFOR_raw_measured	feature 12_shape_CFOR_raw_measured	feature 13_shape_CFOR_raw_measured	feature 14_shape_CFOR_raw_measured	feature 15_shape_CFOR_raw_measured	feature 16_shape_CFOR_raw_measured	feature 17_shape_CFOR_raw_measured	feature 18_shape_CFOR_raw_measured	feature 19_shape_CFOR_raw_measured	feature 20_shape_CFOR_raw_measured	feature 21	feature 22	feature 23	feature 24	feature 25	feature 26	feature 27	feature 28	feature 29	feature 30	feature 31	feature 32	feature 33	feature 34	feature 35	feature 36	feature 37	feature 38	feature 39	feature 40	feature 41	feature 42	feature 43	feature 44	feature 45	feature 46	feature 47	feature 48	feature 49	feature 50	feature 51	feature 52	feature 53	feature 54	feature 55	feature 56	feature 57	feature 58	feature 59	feature 60
1	-0.4898438197451051	-0.3858106618126269	-0.518635286024144	0.7948188638213545	1.0397290155537635	-1.0322086021674206	-0.0152549047293521	0.0980687045496163	0.0614082134409452	1.0541577130604087	-0.5625927253989262	-1.7436761575951338	-0.1926859744956535	0.5544017289534445	0.5394726366464251	0.356496526837472	0.4510706563565954	-1.449179480160149	0.1795609881456754	-0.3455161296416766	-0.1691586643125476	0.279493056738527	-1.4816132447894588	-1.6271976333105829	-1.8385637649464424	-1.3831553353016872	-1.0789049201035477	-0.0096042762350172	0.3604778698868353	-0.2414472310360026	1.0693138648653993	-0.4389015281780826	-1.2819693388191364	0.2233548473778192	-0.2722951744231432	-1.3473024769537485	-0.4225948192583115	-0.0053034047141133	-0.2033663882275184	0.1202723773997572	0.5084448719044701	-0.7011559516084235	0.4598057988216834	0.6947781618051804	-0.32016828276156	-0.002644550416242	-0.1032937524574842	-0.0980159229387283	-0.7857810417398252	-1.527363626375643	-1.656420557862694	0.5393572056860678	0.4307093558865151	0.3229412435842602	1.0957209384196682	-1.381715192840908	-1.4782525406462188	0.1793499476792626	-0.0042207049355764	-0.3258311128683646
2	-1.31906613421271	-0.3731832226558018	0.3667606329334247	0.0960476899294213	-0.0729447948663879	-0.0268738859706858	-0.070317754740563	-0.3477417228487227	-0.0234608424553975	-0.2384544900765079	0.3139612519542969	-0.6748097832555187	-0.4387182672100823	0.2482156796106913	0.309251580557226	0.0722482876130221	-0.1213674730200342	-0.2086602097248522	-0.454059590746006	-0.9540900461754231	0.3320251931143863	-0.7861727469598063	0.0267600672667112	-0.2158322590347556	-3.0013467983196063	-0.5050185580809097	0.2893090713032709	-0.6630703541027718	0.1733600626567094	-0.1411387655322188	0.1721232795686442	0.3621942370049036	-0.2290623194881518	-0.4936861775837098	-0.4653415079212626	-0.4247771548157322	-1.6191029732564206	-1.1548180059582385	-0.4523178217527323	-0.2368060485014048	0.0740502471398605	-0.1426151312776313	0.3363387753097052	0.4836516056800651	-0.0246065212606484	-0.6947315211730467	-0.8769840613070904	0.3529652090515934	-1.8200123248401696	-0.2851915260497226	-0.2992438978724836	0.3158008711844193	0.3427601152049577	0.0470864382384013	-0.5106934903885859	-0.0682446343561182	-0.1543737051984011	0.1643762323951105	-0.1705457087467532	0.1033104706677628
3	-2.4396120560736194	-1.05297617754591	0.0685793395032721	0.3318706067762154	0.0232836770435502	0.5406615109778264	-0.3356702371023788	-0.6229603021206804	0.0765684715156896	-0.0318184262603264	0.3311559891760538	-0.5317057664774749	-1.0241418772228317	0.3344492136073493	0.51215909052552	0.0532142624663181	-0.0277767048333872	-0.024379540164273	-0.6721587323324556	-0.3283187250214352	0.5643358359124064	-0.9839091482453348	0.0760368167466549	-0.0966274660820341	-3.027770056127268	0.1731882524171095	0.6874917745857381	-1.3963729601874773	-0.1720194002736003	-0.0554446751792946	0.625110873720518	0.1525291977476508	-0.062857973486643	-0.9837777786838856	-0.5097390369869448	-0.5311637731287426	-2.4334830641142577	-1.193824467460229	-0.0421973895828004	-0.7093407763340264	0.1037660671498595	-0.1035387482906582	0.1268885411611577	0.1299602207224026	-0.0396633722582218	-1.3483081121962393	-0.6513829328102179	0.479140852176849	-1.7135293414496469	0.4308155218214198	0.0713700759519708	-0.0317737962708659	0.0680904694426034	0.0425470021037608	-0.5801801219873933	-0.1796895542357481	-0.0949954902553305	0.2941542919475604	-0.2067718717220677	0.3855023662604753
4	-1.6754477672486177	-0.7146158579910051	-0.3825329358859638	0.2410192866409111	0.2713885720250685	-0.241620492640076	0.0170388469535104	-0.1678980178179396	-0.0888755589374751	0.0353040102966828	-0.0097457769666124	-0.3618785276091609	-0.1356373042376301	0.0011264942606521	0.0497249927399598	-0.1368325338230911	0.1899138641842785	-0.360909877253964	0.0177590766918521	-0.3902399706158301	0.1299019347042777	-1.0376520568299692	-1.3331986438081551	-0.7647913518959781	-3.4385843332821464	-1.5154905925222668	-0.6679704571288494	-0.46371131916606	-0.0195639857854297	0.0223588167560707	0.0971086161783323	-0.1193098026463657	0.0108420149014811	-0.4405138224388746	-0.1621661994928021	-0.4238090137781256	-1.4380861939107152	-0.6210179744875926	-0.3571335341687536	-0.3314547768102243	-0.0398092120508891	-0.1844852159120903	0.1432508555724173	0.0685067507081618	0.0114676321877812	-0.4985742179886339	-0.0917508679305962	0.0648675562362028	-2.273240640274486	-1.4610131355987714	-1.0350774103636458	0.3808522357117644	0.1683817644210534	0.2974956747079835	-0.0730987609241498	-0.8201241386767553	-0.1700819484797771	0.1795564040490043	-0.1835572565350321	0.2589907822754239
5	-1.8275101769183937	-0.1147519367203619	0.0223105932206941	0.3566574208981468	0.5281059487639452	0.0750561502950071	-0.1200109940817472	-0.1822035402636146	0.110503346152884	0.1672375875581371	0.1163337176833694	-0.8052172199118341	-0.5398886717030267	0.1562781699600632	0.2745812124851645	-0.0720734537930873	-0.1511413506868416	-0.508922901228128	-0.2891738663414186	-0.7382330801493983	0.178111256494166	-0.5299812899732499	0.1074023293103669	-0.3031463221826675	-1.3570549828341822	1.2620052515111326	0.9878074606427124	-0.8285720733068563	0.063306792613188	-0.1100681844761304	0.2813913950174329	-0.0754125317480414	-0.3213238709102579	-0.8183964961309449	0.0539557900997769	-0.6561151825616365	-1.8751222972510813	-0.9569507731630872	-0.3622941460546816	-0.3940430925540987	0.0156657920041328	-0.2088162579965085	0.2424359268849749	0.2828023196813144	-0.0769553741034274	-0.8826799357065459	-0.5443251823829133	-0.1015052728061744	-1.2175645573440816	0.4484684400560956	-0.1499064900277162	0.1856131866719348	0.1617417147826938	0.1181789923902369	-0.1049192059404148	-0.2391966545215504	-0.3340372129963671	0.130561903407421	-0.2637335142478534	0.1510140288651081
6	0.1064603122548124	-0.626187411885403	-0.0120494894872544	1.609676458887601	0.8486951141361213	-1.3810735463043455	-0.0018822491287122	-0.0747556820408759	-0.0097973734906018	2.2415369297711334	-0.8125364214408862	-1.3121296817364634	-0.5238778570037989	0.6495325379159831	0.3701821995583974	1.4490245344548391	0.393708027916652	-1.1315210503952322	0.7910297640866487	-0.7928306378260151	0.0378123908374427	0.8990253666767536	-1.949821546347129	-1.1973015383057457	-0.6473766874392437	-1.2949478215442636	-0.4958327933608649	-0.2925321202898558	0.4244270322395864	-0.0307506390062189	2.0133661626941017	-0.6614428706786364	-1.510321466687906	0.7624851692779153	-0.7693221486529889	-0.917788555499014	-0.1756564021065116	-0.0406741025973886	0.0872927413858004	0.3262305676833448	0.3290386591775962	-0.5154085140453212	0.7540259156069091	0.7959197032341266	-0.4499218451418788	0.0587161742954915	-0.1736456412055548	0.1245688825285935	0.1516567081294435	-1.773709385928196	-1.1417568143391184	0.5567778480966558	0.6581313172212714	0.0484629744283271	1.7459728882553551	-1.9091859041948955	-1.165884433617664	0.9955613164741778	-0.2482633454309069	-0.7628033777237668
7	-0.7027826207497194	-0.182955985397186	-0.2212504425818264	0.9144479923148908	0.9017601458868404	-0.7845943705161516	-0.0768738483040325	-0.0832887153008819	0.1965987687670969	0.99840412651009	-0.5110602930960881	-1.4368139080089666	-0.0398787631954746	0.0270723427505721	-0.0432500201976389	0.1848349065036538	0.556759222130006	-1.1728431209860015	0.1310842322486583	-0.2235836710485339	0.1836340431676758	0.3438459432802399	-1.3618681580801564	-1.3499266729377677	-2.0710384618853306	-0.9903934827181652	-0.5399271666394967	-0.2862079835074029	0.1681363488184634	-0.1293307026107784	1.175882247784522	-0.3180250177054325	-0.9190985150240424	0.0105741755097418	-0.174967911719331	-1.0810640243537513	-1.3225883216320706	-0.2213064521917919	-0.0097197894697533	-0.1189429960757726	0.3057988709568673	-0.7949521755287969	0.4587389581903767	0.5416922538091801	-0.1618087195821835	-0.195894153230505	-0.076632629009064	-0.0478749260409692	-0.6202602834369151	-1.2647551468315978	-1.3066446263255258	0.3085642898999927	0.3079304420206268	0.202241439858495	1.0161665731113827	-1.354646690961428	-1.2138666878407929	0.2544037836335264	-0.0807315786470559	-0.0805435003658604
8	-1.0041626135518793	-0.3916451172959565	0.1455003972049089	1.3880811212296649	0.4534875643214991	-0.8193028856179202	0.0440986430155011	0.0155372265836753	0.0085143695066139	0.9037398319564977	0.1177673290671863	-0.5110473630274652	-0.0092591376425184	0.5896517429542026	0.289261698500552	0.7240070656187758	0.2889946540594728	-0.6704879104379488	0.0888830839206286	-0.2032566213525211	0.5109021739673054	0.1156708734417257	-0.8200400200017222	-0.3752266733797209	-1.7917882983427535	-0.3138084093726623	0.6160878777592835	-0.3500826589514165	0.1551488557985247	-0.0331018036971013	1.447247698097376	0.5072036226213579	0.0921424035453923	-0.0629472581766583	0.0809963545973904	-0.2886576016718558	-0.9894351050888908	-0.481418577196434	0.1345022641414102	-0.0903315591110546	0.0920060662970542	-0.2379551787666761	0.4639546019894217	0.3273965157015838	-0.047823811161947	-0.2027117021119309	-0.0664891132417913	0.2824176021170251	-0.7097552095925741	-0.6983565008686168	-0.2932107736141839	0.148227582868514	0.3682268756183358	0.2117738024599706	0.4209839022685399	-0.9282016094171972	-0.4037565652675237	0.7591983013245404	-0.431059374042053	-0.1828927444814714
9	-1.0971514662556126	-0.3405719900100021	-0.2535242650389429	0.8451976885216628	0.5405532240338554	0.1229797181310491	0.0082555148953901	-0.1166830123202584	0.0691751365979655	0.3636767786646677	0.3434421734770616	-0.8004923529722678	0.0942485960100721	0.2900584974418991	0.2831613771700436	0.0593302054527731	-0.0276863137877472	-0.5146739510636831	-0.0874058162789518	-0.4017874081235526	0.1892936912980749	-0.4139359351869462	-0.3477859099350677	-0.6773784366110136	-2.5099672379848865	-0.5458150119678661	-0.3414618644902099	-0.2998934414423684	0.2291045046313836	-0.2054255147239561	0.7771768322381559	0.0679135326144122	-0.3305505873051433	-0.3502805708301202	0.2004000695269288	-0.6417792906497795	-0.7772624628562947	-0.3134003477529095	-0.5092001864407233	-0.2259022901613914	0.129060993471908	-0.3523890079961096	0.6089702917693365	0.4926049363139169	0.0449471780853498	-0.2838982730715574	-0.2371949962831621	-0.1132460062009863	-1.7810953902794957	-0.4328372232634025	-0.7876774742626722	0.5020805409196939	0.4968581107300741	0.2070600033930671	0.2468965761882656	-0.3338285258063878	-0.531099712377614	0.3578321350712561	-0.1169048121522204	0.270355838046477
10	-0.615289803156156	-0.6468027647194645	-0.3927529899785508	0.7627661880863836	0.5968806909920197	-0.2735699505285847	-0.1025136744924486	-0.1375529723829452	0.1782365984323571	0.8508802988137025	-0.2857285834747995	-1.22630792516942	0.0706862506887439	0.0364019104029389	0.0390810650056314	0.2476187748019178	-0.0709424459170342	-0.7515763588735843	0.0644348228377115	-0.1655833793984906	0.2347314681207173	-0.2557347809584074	-1.6740852962230062	-1.4482290607081385	-2.2804972157062817	-1.688313362208712	-0.8521832194805409	-0.144483240029426	-0.04412506069127	-0.1193786975491227	1.0994685687713188	-0.3496311810698134	-0.5990616955309692	-0.0199298559534797	-0.2507439775790392	-0.9975336275899828	-0.8265449007187147	0.0869124250360007	0.3825841595147836	-0.1837064034595213	0.2672633069881426	-0.2952890644612157	0.2892400536218261	0.1725586285044003	0.0107151886260335	-0.0561562878608614	-0.0079906819718729	0.0926268349010407	-1.0705212570174314	-1.838330931901162	-1.5448799355510832	0.3484104861230579	-0.0586674659591877	0.3085822616494762	0.5357958473949442	-1.2988179171524064	-1.178601364457046	0.1592723416718875	-0.2210853924149862	0.0611517915405213
