label_id	PC 1_shape_CFOR_pca_measured	PC 2_shape_CFOR_pca_measured	PC 3_shape_CFOR_pca_measured	PC 4_shape_CFOR_pca_measured	PC 5_shape_CFOR_pca_measured	PC 6_shape_CFOR_pca_measured	PC 7_shape_CFOR_pca_measured	PC 8_shape_CFOR_pca_measured	PC 9_shape_CFOR_pca_measured	PC 10_shape_CFOR_pca_measured	PC 11_shape_CFOR_pca_measured	PC 12_shape_CFOR_pca_measured	PC 13_shape_CFOR_pca_measured	PC 14_shape_CFOR_pca_measured	PC 15_shape_CFOR_pca_measured	PC 16_shape_CFOR_pca_measured	PC 17_shape_CFOR_pca_measured	PC 18_shape_CFOR_pca_measured	PC 19_shape_CFOR_pca_measured	PC 20_shape_CFOR_pca_measured	PC 21	PC 22	PC 23	PC 24	PC 25	PC 26	PC 27	PC 28	PC 29	PC 30	PC 31	PC 32	PC 33	PC 34	PC 35	PC 36	PC 37	PC 38	PC 39	PC 40	PC 41	PC 42	PC 43	PC 44	PC 45	PC 46	PC 47	PC 48	PC 49	PC 50	PC 51	PC 52	PC 53	PC 54	PC 55	PC 56	PC 57	PC 58	PC 59	PC 60
1	1.994555269847576	-0.6983897992219269	1.2745610955131348	-0.7080037023383721	-2.215409008751441	0.8892594284362019	1.6752590559652851	-0.9673642765028184	0.4785036702829506	-0.2358850697230166	0.0586027218624679	-0.047104328768969	-1.0765559596009575	0.2992774946819695	0.062613283294572	0.4838933194795974	-1.1211367706034627	0.0290844295915441	-0.4640164209476375	-0.2194412181998274	0.4716458434069343	-0.2110135752997312	-0.1913258331004393	-0.4331380674742527	-0.1635831592980266	0.677496999246712	-0.0728151351919837	0.3050371052100218	0.2863804256142273	-0.0648078339591665	0.5090032452592095	0.3609831843426891	-0.2259872465421919	0.3138729370714187	-0.542958780683936	0.0280781526053321	-0.0059004448742065	0.0446128954466829	0.1212020350408169	0.3212155469100989	0.4171939666927589	-0.2108630223379405	0.0078215358251374	-0.101095791618687	0.2744349445064222	0.2399983088035878	0.0521383779677205	0.1183077678127996	-0.0522895378983684	-0.0076018856717645	0.1846381940707374	0.0651350427259154	-0.0981506317404646	-0.0026042553616748	-0.1349575244462774	0.0737261984973275	0.05029057928323	0.0485788712240087	0.0244255029531051	-0.045810709533234
2	-0.0703384088119614	1.4793167389025228	-2.242062463902001	2.623718821138919	-0.9849434967042386	1.138102628131136	0.4521036053120305	-1.8058928108954824	0.1033500826703512	1.1354533306292751	-0.7116097808552624	-0.3506953595378289	0.874261333967224	-1.0252407432105752	-0.6476713120993838	0.1853147197465921	-0.6514715534875117	-0.7112003967400908	-1.0339312949073376	0.1937597530647019	-0.3550594974956702	-0.0830167352819596	0.0174864728722234	-0.8329887697321882	-0.3145683054011687	0.3417243579144594	0.0231582100098351	0.0330241994160397	-0.8504886923844589	-0.3650622953824742	0.1189831232099591	0.0010898727979782	-0.0260910067571395	0.3610592149531473	-0.0577744019080855	0.2146949292306812	-0.1118890608946883	-0.0976959692612741	0.1863310749559832	0.1606306404182301	0.2111661624257127	0.6673935960929629	0.0297928202111477	0.2330832759215787	-0.0033624181465104	-0.2949271081115998	0.4064653475095606	0.0534254336136173	-0.4152030527764711	0.055437074477617	0.2406053502201295	0.0768243449554811	-0.3573455309724371	-0.1173841489141785	-0.0377900021716264	0.004257943873437	0.0621936312961049	-0.0554758568726737	-0.0486421491906137	-0.0609710831692901
3	3.931329472754783	0.5860930660214313	-0.1859205414813341	-0.7609030331642664	-1.2188853974162206	0.1770026375482326	1.5007317924596228	-0.1266512746646538	-0.2332111219098257	-0.2772383289201622	1.1859044829753949	0.4518147460623464	-0.2051361591730968	0.593598134651391	-0.1377601132323619	-0.4552717174143314	0.1366265670637197	-0.5339396261247598	0.4840337309578851	0.1012055368212863	0.0566743403977252	-0.0443320105030908	-0.2828509687988678	0.2036189217295951	-0.2656571786543851	0.1540942531200764	0.2499557154595401	-0.2393276245186971	-0.4544306095888691	0.2507600671303885	-0.2662879379625886	0.5851226586458494	0.1066334296479995	-0.4086154797724712	0.1377168625753182	-0.1535465293937163	0.2061898900956854	0.1471434360675632	-0.1614451055358952	-0.007990923624241	0.0534859641753303	-0.0633254818831792	-0.0582525613694483	0.3391846515642786	0.2624676514850478	-0.0830113121262201	0.0573193955718476	0.0741570163824951	0.0478292599287124	0.0958827909786548	0.1377925219398473	-0.141486782218948	0.1913194945654563	-0.1338881785624688	-0.0152861942041891	-0.0116354903949939	0.0367637467849534	-0.0133906394881829	0.0002097868023718	0.0264877139665741
4	7.084450913998232	3.4877867507268165	1.1855129493149432	2.2368004661340666	-0.0183230642743757	-1.1848986063706053	0.0575313089568799	-0.3254665319142902	0.7994691241615499	1.153461463101079	-0.0421542948528451	-0.3003752455737083	-0.4889776514746074	1.0547990190958108	0.3637342883312097	0.5706222436380404	-0.1083905295577245	-0.443194802709196	-0.3821907745809758	0.0571746442885741	-0.2204248465786779	-0.1319601935584239	-0.3766610460020164	0.3375944345606761	-0.3789006761774537	0.1765087277662589	0.5384189462867105	0.1973259954078403	-0.1525741315348124	-0.5164053254349482	-0.0251682885341706	-0.4266598199922303	0.2003958501448934	-0.2908311882469207	0.2465991781295792	0.1405266199029329	-0.2118023872791507	-0.11610503307675	-0.0596347280324272	0.1328684055041097	-0.0690115313463984	-0.0883907082766719	0.1713605109755398	-0.2553266038788932	-0.0665499478177313	-0.1890101999688624	-0.0290582233117778	-0.34264350534627	0.0551894684731621	0.0345474615255259	-0.2079109927651967	-0.0262988671324193	0.0216517819252134	0.0408044522758192	0.0362276096146669	-0.0701315033033328	-0.0441613445356985	0.0039740245632596	-0.0455253285892694	0.0235144360508087
5	2.7385200472354985	0.0915168534013024	-1.6424038856051009	-0.6546216596900529	-2.115344010942051	3.293043934811549	0.7404304950266152	1.434420008801989	0.104437138658413	-1.4828044390525583	-0.3233371851172789	1.3077886845142948	-1.0584326841616631	0.7786872070675817	0.4242973388877881	-0.0073450673869919	-0.3720051123062552	-0.1381399516404249	-0.5454285972035774	0.1059821676889248	-0.1154479487325249	0.062537729243599	0.0040263212557298	0.1979966387895072	0.3266502043503962	0.0972866358454051	0.9924809503675388	0.7513691299544012	-0.4309328506744605	-0.0894261137698211	-0.4589684283637767	0.4534472792278808	0.3390725769840173	-0.6681565061018815	-0.3008651305138328	-0.1069289878744075	-0.2971300694159601	0.110900792899194	-0.0356973372761667	-0.130802936120338	-0.0786927176939408	0.2195322788977107	-0.2483068256378573	0.2784414344275218	-0.3584446774684273	-0.0757100645781511	-0.7068508277268299	0.138627473665552	-0.0506913474360243	0.0932722567820818	-0.0201504776891805	0.2913075531782484	-0.0085204457620258	-0.0524561720785038	0.0999477225704575	-0.0159658640467944	0.0364830167357205	0.0325451038335993	0.0266766445951431	-0.0437115212268669
6	3.384549462994178	-2.6314242045617102	0.5373669780213867	-0.8590761625525309	-0.2415903338939136	-1.3387211317885093	0.6393728027804463	1.5937885703373704	-0.3139046045741843	0.7281095527741857	-0.7034644679188214	0.1569689622215845	-1.2707961050689636	-1.6523429558364378	1.5855745099955316	1.0852307151777592	0.0432867629310769	0.6316034739563937	0.2400951225410002	1.1380522166476266	0.2454927743801053	-0.1278554414089456	-0.4340919153830081	0.6148828123753296	-0.6614878818312108	-0.0654274528145785	0.1490467147713073	0.511114424519709	-0.0575480237064129	0.2375763868463686	-0.3027466275171824	0.0880043047848803	-0.4803932527281411	0.0788772437901383	0.2356118265581494	0.1967975697903947	0.0024537238503287	-0.302024208992774	0.0991971915241329	-0.3347482462787723	-0.2575582096516497	0.2646729544379332	-0.2813482136943172	0.1576354440038342	-0.1154789496489826	0.2053105997031834	-0.2994222988645503	-0.0917527285639823	0.0918130365435014	0.0009067917766506	-0.1670981197232136	0.0089486090991644	0.0842771268238451	-0.0894200566234444	0.0092841523482309	0.0732978685121866	-0.1229984152633011	0.0536567994027812	-0.0414038298494601	0.0182582309600269
7	5.183550891626852	1.2990698881585645	-0.9300334366598584	2.82080633201608	0.0165494082416536	-0.3862522261853815	0.2600893470430355	-1.0727795640838078	-0.6764102745500663	0.5446911153131073	1.554706503930014	0.4949988045604751	-1.3274624416876994	1.2775467647457222	-0.4101682072292414	0.0834693495696442	0.7766861670593341	-0.1681992378812458	-0.1984960407350178	0.3195052625695827	-0.4225424097532226	0.4561551102139271	0.1957682041539675	0.2856307899253766	-0.313060721531736	0.0283557074513802	-0.0472410498803042	-0.4702782801207813	-0.0019426585584752	-0.1128974999562866	0.2754474190428458	-0.2430859294623095	-0.2089091420948927	0.0868027812473877	-0.2411882847947618	-0.046563326218655	-0.4452344899924579	0.3932206177332963	-0.2453884722288088	0.2946093047329382	-0.2391604781801398	0.0704309572478146	5.5685037547224e-05	-0.0157377042835695	0.1485083545243919	0.1640010437153445	-0.0780796934334735	-0.062232891228117	-0.2083822185388674	-0.0287920702501377	-0.0218097420658103	-0.0467128209644033	-0.2755022572401571	-0.0480690185768586	-0.0366227576937459	-0.014741635054408	0.1113130245638935	-0.0206772429128599	-0.0293654760854487	0.0091226365740758
8	3.0779920663015647	1.3219641272095377	0.2560685238950645	0.6946928828689286	-0.4131489589252833	-0.2688058808629525	-1.2772263128903467	0.9778565071138658	0.3353004066580676	-0.7267091783027894	-1.9492026426133773	0.2139257860890387	0.5959898251533143	-0.6537225216507925	-1.2308605505323809	1.5942044980872103	0.1661418679479495	0.7799754500650063	-0.8204914267133252	0.7670164480882926	0.8638938665997845	-0.3988098026406957	-0.1703375063447171	0.1471040500020464	0.0134299496951401	-0.1029889793190236	0.6096984789790153	-0.3495183124081693	-0.1046401180672183	0.6370775913808687	0.0318818824803257	-0.3960448552283745	0.3733846361517823	0.0443559407349338	0.2303853660341658	-0.2302369868984725	-0.0795964926937534	-0.3062519877800017	0.1669102956579513	-0.2414794791857951	-0.2717116961174667	0.0931648629188768	-0.0228832654561428	0.0020746300443368	-0.3116531831795748	0.1284049834090763	0.0128134299527291	0.2571753755823448	-0.0367061546463536	0.0849631848673996	-0.0399906073297588	-0.0461312450911972	0.0809838483778541	-0.0639679207837605	0.0440117381449666	0.0523925739679441	0.06929459965369	-0.0220150721530303	-0.0191494477624821	-0.0193998802079754
9	2.6779142527347	0.4120400143237835	0.8491896115287166	1.5780995096237005	-1.4789658561614178	-0.9657156280469252	1.4658031214301646	1.2608782676449817	0.8577026433018013	0.7595806199314449	1.6442228295510075	0.4876989388870159	-0.990493331812116	-0.4669619120091537	-0.3178852630271257	-0.1546736230663475	-0.2044247696153579	-0.1171869858935395	0.1061929326839498	0.1541623167617838	0.0851390641807301	-0.3183965483953763	-0.1273783534054804	1.0856581754289425	-0.0609955551964864	0.5595449298823318	0.0727521327089916	-0.2163102403410006	0.3120137673551114	-0.0498810215316989	0.4371634904078967	0.1538222391672735	0.4968068025267022	-0.1439027823079976	-0.1068479525622667	-0.0433458324471616	0.001972364030474	0.0822292732954962	0.2287561949262365	-0.0670093182822478	0.0412080171248184	0.0079428638062864	0.1163674348022889	0.1305958597995397	-0.0040778362101907	0.2587337160107392	-0.0574548685839771	0.0056178766742553	-0.0759846142040703	-0.0899498368655722	-0.0779417263255149	-0.0113887921423772	0.0074180781040525	0.1161603265782969	0.142338823354492	-0.0841383310369008	0.035139884897055	-0.0696172243841864	-0.0396901033284091	-0.0115202645744554
10	-3.5382104213806422	3.015715831897632	-0.0532272856819115	-0.1576392658260246	-1.696558703262549	-1.0155593115254682	-2.160831086198113	-1.410515073337247	-0.3981230506752918	-0.7566193291758547	-0.4307582497861962	1.3069842889801309	0.8358954596204122	1.4735693193254356	-0.0145869135726831	-0.5656905647482919	0.4470856603969441	0.2909275230867149	0.7503856464288506	-0.5992675479322191	1.4587893609440536	-0.4430328554355461	0.7165418163288731	-0.0742792243475893	-0.5913674803763682	1.2195843794447043	-0.6394322440912783	-0.0660594978622394	0.0715659570615619	0.0063503702576086	-0.406747562781191	0.4310754311574482	-0.5810670030470594	-0.3416120712678659	-0.2794012959633309	-0.3718861506613449	0.3348179903291002	-0.1158256506481445	0.5077572120832642	0.3328823258972171	0.0665681841578552	-0.389428656960795	-0.1675268774099134	0.1985547478909508	-0.1384230121247763	0.1785628744626827	-0.1314528882962082	0.205423087535707	0.1399690630130929	-0.2218502047096851	0.1715260914086585	-0.0640353015813429	0.0546972118248477	-0.1238583270213948	0.0242888902196383	-0.1263915579796711	0.1090434893868783	0.0192844050247542	0.0483540902958841	-0.0546409539113497
