label_id	feature 1	feature 2	feature 3	feature 4	feature 5	feature 6	feature 7	feature 8	feature 9	feature 10	feature 11	feature 12	feature 13	feature 14	feature 15	feature 16	feature 17	feature 18	feature 19	feature 20
1	-1.00601082413149	2.644101866286404	3.74871024061036	-0.3437229309666889	-2.868316356566829	-0.954154750778074	-0.8029044152102413	0.4317523047417815	-2.207400543676646	-0.0226581025863877	-0.4825282917157949	-1.0957257407824317	0.610548543778989	0.4254211505326851	0.5007785258584035	-0.1523338944657962	1.261439934314987	0.2593628898696261	-1.4052388419903226	0.0580294040047963
2	0.0867649155259213	0.3773360975757857	-3.2853968226130714	5.175574757058289	-0.2677915171016992	-0.5606953304015682	0.3208271399782542	-0.1874538451024295	-0.0867548666416688	-0.0810791354603182	-1.6438393122280135	0.0364946007933913	-0.6628574804648426	0.0655578868863754	-0.6037200989474928	0.7053258239656266	-0.9436163248550856	-0.0820483353468572	-0.4030361941827635	-0.4075360249896593
3	-0.4420879761996788	-2.056892974136106	-2.0820850498489114	-2.215946987518904	2.018714875742321	-0.9039263649328092	-0.6735340787287248	2.600041997878589	-1.5392885894026649	0.5151556299541881	-0.0526325761464674	0.0843614831016938	0.4523842832494493	-0.1777691214519892	0.9402004108821772	0.6828769941149291	-0.0826284305146547	-0.3403303414360893	-0.4188031886044522	-0.593880069648553
4	2.895584008000729	1.410638917093739	1.881285219016432	0.4545604163706222	-2.3349191353399763	-0.0309369029704422	-0.5621416414859153	0.3303627472880307	-1.4537976518328493	-0.8122921033381658	1.9914204077760351	0.013858059727559	0.1206773057109671	1.0817572213652638	-0.5414150238883254	-0.8188135187959664	-0.4592548608165928	-0.4091199974737246	-0.3518837395108897	1.1455780608896813
5	5.599759406547244	0.8443884545047627	-2.824254710981631	-1.6118117109054686	0.8969628292804077	-0.2287286996484183	-1.4665109261381324	0.4489823331180959	0.3311160600618663	0.1281099248145751	-0.3873261485885913	-0.6324021217075273	0.8701800417840722	0.4874538323756685	0.6903985378223078	0.3918260435315081	0.3286534509985212	0.0983365427854022	-0.7756751532214614	-0.8299983804398163
6	0.2105358073268059	-0.2046491803941842	-2.1374991659783245	-1.5467528936337076	-2.886537380790043	-3.598592810510711	0.5958118411865579	-0.7218117394457078	1.2343674785575685	-1.159640127398743	-1.2953882163528962	0.080889971540487	2.07825913039914	-1.1615119189073235	1.325653706733558	1.4045724331041378	-0.2902414592178051	-1.1836701071342004	0.6692506038044125	0.3576796123957649
7	-3.180517548312815	-6.552959798848284	-1.54649187396753	0.2029969471296818	-1.9676602464968116	-1.7253322235426516	-2.811431886167824	-0.7001377576605571	3.599592677648506	0.7723866833790256	0.2958188912122526	0.2211050515899031	-1.0032263880703003	-1.7577128153351391	0.9026464118321916	0.5041007791908637	-1.2757783784797585	-1.0992704818050147	-0.0273549559892879	-0.4589483592405773
8	-0.6414103581879801	1.908249908929457	-1.2754940104974597	1.8103671844683975	-0.4191240074425816	0.2909087016451584	-1.0548752628688849	0.0263041826743087	-1.1745377352834252	0.211504401051598	-1.2420124960886192	0.9146414880205284	0.1408687221394218	-0.1897822566870582	0.7141262625872348	0.9158660457089652	-1.1306396060352055	0.1543236909039879	0.2465819690304709	1.1257448480416206
9	-2.570043028656199	8.125680523548509	0.9350549813947118	0.8283984951958451	-0.8529634430538515	-2.2675981895734703	-1.6206671048121426	0.6644941736850443	2.867550012042213	-0.9719594429702408	0.3023339958509178	-0.6368654919502459	0.9451384532676708	-0.8601584828100022	0.6894423802732357	-0.1776775009165717	0.1599165214305875	-0.1773061384628688	0.4725709412519988	0.5775310674430335
10	4.328941112154765	6.385309495096764	0.8969436171700029	-1.255324163222883	-0.4447466797572387	-0.8834987724707657	-0.8862620474581291	-0.1123528405754187	0.4790455105908068	0.3033139885090414	1.3565953768569956	0.0743141831306185	0.0175174038232412	-1.42075653239208	-0.4570653376014044	0.1686401806725156	1.060383958112336	0.849987057328476	-0.4371280988550617	0.2431886240433616
11	3.816060836733485	-0.4679357080709024	-1.166646162012947	4.464763770444535	2.6385060670294287	-2.249221328121993	-0.0032929562186971	-2.59803207842068	-0.3821892367735227	-0.1810522067937615	1.69041420311733	1.3924163210534748	1.733727073794808	-0.961413136866941	-0.7040584195692151	0.0805585550326896	-0.4381061540175968	-0.1068851810226229	-0.9315068618949912	0.8052636229263794
12	3.54108679216619	-0.5329603890965445	-5.2213221709131625	-0.3460301076448127	1.8182853222474105	0.6507015570340615	0.4813002986356384	-2.115306876892558	-0.0002241131947913	0.6344437850403829	0.3503559297952561	-0.9157211688794064	-1.2774781513590874	-0.1771012773900255	0.1311528890181377	-1.2644132005028634	0.7291491097406039	-0.7475417256157464	-1.1230457673818564	0.8438389616213622
13	-0.408269024251761	-2.0592297833186493	3.92829661643096	-0.3363476769802966	-2.714426338867576	-1.1187610428702075	0.0723507499289918	-0.0101304758038048	1.267864990427103	-2.3291979603400064	0.8066245558251328	0.4032046924479197	-1.1433338342068953	1.6635927832919346	-0.2713301373589088	1.4730211639255957	0.637637513444217	-0.5357698270092222	0.5416863374461527	-0.2470747999159235
14	-3.376060525556632	2.3405905878176	-3.5193974849308653	-4.50441529278273	1.808932637780436	1.2815023029758177	1.152905805978801	0.414701030376492	0.2847457517832402	-0.7879761970918309	0.5903713376965134	0.1941775800751628	-0.1369201773394497	0.3496207402858251	0.0504949685650055	0.3353987542744354	-0.380626050226269	-0.7629027243314319	0.206948659616878	0.4341414128550634
15	0.6066275833070122	2.276693531405368	0.7253801919391029	-0.9845694793292582	-2.2020263338264288	1.7406770126277125	0.284612017136857	0.2017598955207742	-0.9349814585487508	-1.837215501808875	1.223447791110824	-0.608734777296994	-0.082929531756641	-0.3596939204726789	0.0439771111151795	-0.078969967657785	-0.8094145310780665	0.1705950185295907	0.479308703341246	0.0734452627225967
16	-4.713021027242064	-3.87627519003875	-0.6148868405948138	5.571356992933042	1.099717952622974	3.012937558841173	2.854283391525772	-2.2470305774099595	-4.616009170669511	-0.7375440612969641	1.3651694134201713	0.7580744949532091	0.7863537526700709	-1.0496780296731625	-1.624094203052845	0.793980410728724	-0.6190087707029447	0.787923155740052	-0.1341735707075571	0.1173521704019658
