label_id	feature 1_lysotrackerdeepred_TFOR_pca_measured	feature 2_lysotrackerdeepred_TFOR_pca_measured	feature 3_lysotrackerdeepred_TFOR_pca_measured	feature 4_lysotrackerdeepred_TFOR_pca_measured	feature 5_lysotrackerdeepred_TFOR_pca_measured	feature 6_lysotrackerdeepred_TFOR_pca_measured	feature 7_lysotrackerdeepred_TFOR_pca_measured	feature 8_lysotrackerdeepred_TFOR_pca_measured	feature 9_lysotrackerdeepred_TFOR_pca_measured	feature 10_lysotrackerdeepred_TFOR_pca_measured	feature 11_lysotrackerdeepred_TFOR_pca_measured	feature 12_lysotrackerdeepred_TFOR_pca_measured	feature 13_lysotrackerdeepred_TFOR_pca_measured	feature 14_lysotrackerdeepred_TFOR_pca_measured	feature 15_lysotrackerdeepred_TFOR_pca_measured	feature 16_lysotrackerdeepred_TFOR_pca_measured	feature 17_lysotrackerdeepred_TFOR_pca_measured	feature 18_lysotrackerdeepred_TFOR_pca_measured	feature 19_lysotrackerdeepred_TFOR_pca_measured	feature 20_lysotrackerdeepred_TFOR_pca_measured
1	-1.5934031723284567	-1.4294283580952438	0.9323547554658872	-0.5701532194179508	-3.0874055567042795	1.844404411458345	0.7421199601475582	0.4173840414324586	-2.739636591159768	-0.398270990734668	-0.1183059928232034	0.9420396284924956	0.3614996596271905	-0.4149882625047248	-0.1242697688461191	0.1748848201523146	1.2376058519735549	-0.4728771564723709	-0.476855173074399	0.406189864521567
2	-0.1736767737484993	-2.9297391873818084	-0.6773095668192053	-2.200596982989275	-1.1471443030151756	2.3021044897118217	-0.3918576705289361	0.5395160726039867	0.8516892094477129	0.9790468910079048	-2.185473577189718	-1.4687245340480402	0.0415002742693561	-1.680172198675176	0.0197288344267992	-0.8305139429180819	-0.3454345091340327	0.4417612367606783	0.1808296368437117	0.4386318685881576
3	2.9007485480519315	-4.502426929148067	1.460033625734783	-2.3413878282372047	0.5894418260328009	-1.3237205090599125	-0.3466281656167319	0.9148477571056988	-0.6803331331301603	1.8321119671277168	-1.7778139491040097	-0.6646777414096567	-1.1070016690479554	-1.1932146673719262	0.7048660831287673	-0.0924499812110926	-0.5558918967803581	0.7230327346444924	-0.5466488772505913	-0.3998671329075236
4	2.719595869427083	-3.795764767371345	-0.0523660389043852	-3.3344083167313507	1.8210835146764883	0.5932413099185244	-1.2201893815242717	1.3544609153354328	-1.5130378150386437	-1.2292887455937738	-0.7938534068081518	-0.9944068117927544	-0.6059819659691819	0.4351802585814529	0.1054038260293827	-0.391562439538132	0.5749517108667946	0.5184588825877764	-1.1843290071174932	-1.1464233953408327
5	-2.91206325412762	-2.4547111995042834	-0.709216369971275	-1.7063378915812586	1.5891692458333624	1.3030748067823688	-0.3943767799527761	-0.9498501062489708	0.6434066729374024	1.1655451785616473	-0.1913324424082538	0.5747400015559486	-0.2051192219403824	0.5604544083759807	0.3746221491745464	0.0163315985053373	0.8277665824786254	0.1597077697421182	-0.8311161100541702	-0.2476334819787223
6	0.3295268645747355	0.2712752395502992	-2.7916614745399437	-3.2698643453985325	-0.4236302609612556	2.8995542655927826	-2.7541053393411814	1.267610360822942	-0.9653161076415518	1.4350218856768169	-0.6953097238787695	-0.8048436906432901	-0.7567346401099481	-0.3153867267090836	-1.8514112291657656	2.186558506579227	-0.1169547213369022	-1.2281765371898423	0.3598104347274255	-0.9277507236850896
7	3.390808341589688	-0.5157841939040329	-2.22311697149984	-1.7717297440352353	-0.9566280171533132	-0.1994112426884133	0.5265137256488176	-0.6199051642829404	-0.7152966825644231	0.9585145458811516	0.0386552045069978	2.444362637797024	0.5825569374343688	0.9437467478901712	-2.5971600668172905	0.5105617043675459	0.1853102823837374	0.1139107553375262	-0.5612100883625063	-0.9819800365096863
8	1.0444445526981676	-1.2041624305674052	-1.1269940579617852	-2.708508097103929	1.0742954552166004	2.263824141113332	0.5050509252722153	2.118004129565339	-1.147751761626112	-0.1168131863819977	-0.8513050227826421	-0.7002982334586764	1.4878067685598244	-0.5005149313539373	-0.3508886679683309	-0.1940096274272937	1.1433785804263763	0.0219509050309939	0.5392869623761233	0.1329634646627225
9	1.2905758624376245	-1.9637115860387448	2.219049897196596	1.6613883547972343	-1.6487614542335656	2.8552493210638707	0.4934100344076654	0.3900948458477584	-1.371237052594399	0.6480777220154479	1.5631766955367674	1.8537143588937293	-0.4275026728532644	0.4494558522811446	-0.2013444616038477	1.1956615863733342	1.0240592725738007	0.0821752059269706	0.0303883377930126	-0.5989429668088638
10	2.7338103561648746	-3.185409214888035	1.9992876516215805	-4.128613576634147	-3.4574643934578777	0.4097456716898371	-0.1093997579734321	1.9805906665445625	0.6515957748933656	0.6253091385602298	0.1303712822473228	0.0115954207143556	-1.6581981007109483	0.1898004205786217	-1.837788869774444	0.3023446772974856	-0.1586849954250652	-0.6204387674348787	0.1303569143683585	1.1640345950030977
11	3.651671530178812	1.2418344610737255	-3.940392764812766	-0.5350697118152881	2.966397459132523	1.6542046082762385	-1.0524947643297449	-0.4630078327387677	0.2208097274301141	-2.514873270244011	-0.8649024484522528	-0.0633510423744228	0.0912485379359596	0.7578926149483084	-3.023126432684025	-0.0501058314529751	-0.2045721301525605	-0.5722075567298437	-0.3728855113161308	1.112891654572342
12	1.0216525538037855	-1.8610106008843847	-3.2976709199729943	0.5382265055523616	2.495181095204868	-0.6373893495671973	1.282244072657557	2.3116972312952324	0.7209367958241277	0.0110414029498064	0.6078040583352097	0.1375109499712406	-1.0757762525068766	-1.0819371386573942	-1.1200374566530649	0.0485913476058253	0.6792984000921743	0.560370111837837	0.6125252702796724	-0.1534594480047346
13	1.978792099047962	-3.887226464278183	-3.43186697356028	-0.2653603120340372	-0.1693765105832799	1.3886171816394388	0.1981431605871416	-2.190351771040657	-0.3856180054593981	0.5537365227694248	-0.9671699602251336	-0.8460181194807297	1.9901611783592337	0.3355285658557599	-0.9272501171858152	-1.2388687302004475	-0.5568589178747432	0.1933164533410226	-1.3399507206451609	-0.6139876689866355
14	2.179677886477738	-0.5070588731739012	1.9520780437921368	-1.2663529836181568	1.7410633467242882	1.490884229041059	0.8860211200351232	-0.8372455059016108	-0.0160684697919388	-0.0642545074925361	0.2876012106692371	0.644768452437687	0.2635854242666697	-1.0970999918660471	0.1818885940687769	-0.0314615796043429	0.5921105871953877	-0.7781553228035579	0.0314859929244547	0.346478214240593
15	1.602857233532012	0.3895144204169252	-1.043148361105553	0.3657763108907021	3.1614379604260554	0.7564319517621133	-0.0206895325255467	1.2712845470860228	-0.1676449061729577	0.3420297364557361	-0.6641019588212876	0.9489529475021052	-0.6396374611785955	-0.3027042971382669	1.0980376151169358	-0.4679437574404992	0.8882927396406353	-1.3108524802533283	-0.2639144557925316	0.8351313419127571
16	3.91973868866724	3.5036680379240304	-2.8342992655350696	-1.3883489167234002	1.989045550605312	3.857909847785201	-0.1809825071873655	2.63513191578194	0.6115100699056084	-1.5533375628178787	0.461274496136814	-0.9974005866694816	1.6056265108285983	-0.8891087853662341	-1.2949858603891482	1.7579645228499237	1.3302174480221405	2.061277097123941	-0.2889160180900906	-0.4550909840632958
17	-0.9798084489709166	-1.9497769766914053	-0.5450006015676876	-0.6397085567727558	-2.000338842206409	2.4109124416805945	-2.5713991821076223	0.4972164469993265	1.3715026926365892	-1.043606117734587	1.4152152827659576	-1.4134866472959675	0.3591383614078484	-0.0677310722550449	-1.4868879274050777	0.2884212560499616	0.4136506731092227	0.3306928478724756	-0.3592845098611645	0.1510466387830014
18	3.120828689288411	-2.738797541128429	-1.075502922547395	-2.15608831132886	-1.1147584578604326	-1.3311894310304793	0.4566011658967154	1.1341216483040837	-1.5979701268787456	0.5603144262797811	-0.5338412329117694	-2.0468494681542544	-0.9494314371198992	-0.8784353887189855	-2.3759012757276343	-0.2237296052563062	0.8181297283411688	-1.0235224927952573	-0.5874315073861018	2.083750120133182
