label_id	PC 1_mKate2rab11_TFOR_pca_predicted	PC 2_mKate2rab11_TFOR_pca_predicted	PC 3_mKate2rab11_TFOR_pca_predicted	PC 4_mKate2rab11_TFOR_pca_predicted	PC 5_mKate2rab11_TFOR_pca_predicted	PC 6_mKate2rab11_TFOR_pca_predicted	PC 7_mKate2rab11_TFOR_pca_predicted	PC 8_mKate2rab11_TFOR_pca_predicted	PC 9_mKate2rab11_TFOR_pca_predicted	PC 10_mKate2rab11_TFOR_pca_predicted	PC 11_mKate2rab11_TFOR_pca_predicted	PC 12_mKate2rab11_TFOR_pca_predicted	PC 13_mKate2rab11_TFOR_pca_predicted	PC 14_mKate2rab11_TFOR_pca_predicted	PC 15_mKate2rab11_TFOR_pca_predicted	PC 16_mKate2rab11_TFOR_pca_predicted	PC 17_mKate2rab11_TFOR_pca_predicted	PC 18_mKate2rab11_TFOR_pca_predicted	PC 19_mKate2rab11_TFOR_pca_predicted	PC 20_mKate2rab11_TFOR_pca_predicted
1	2.362409390460813	0.9378749011553624	0.8370514272399845	1.3973584912376495	-0.7654012091402382	-0.3887335028702511	-0.2972989144997315	-0.6992892933248658	-0.1691813602165839	1.5250578834776274	-0.2163224159045911	0.952225724784684	-1.0323109138258542	-0.03540282186073	-0.1736150521615811	0.8351882052680041	-0.2344646303360993	0.1255215747495921	-0.2327623399603671	0.5063410965049604
2	0.9527434384105948	3.3193951436880247	4.919269149536942	1.3548654433802263	-2.1045434863794323	0.63349933185235	-0.1437324805590849	-0.076891589643824	-0.4915084361087063	0.4553027043449713	-0.1383011892616914	-0.1637163651213615	-0.7717299172852111	-0.7055870978970038	-0.2853997160548309	-0.3524532980695873	0.6994428002449662	0.1491272424414103	-0.0021359205610882	-0.3898230818160728
3	3.1675688778295537	-0.7244779040011179	4.319933181765663	1.311910578541059	-1.851955213054316	1.4768418605835385	1.4063055779491895	-0.0806608125670063	0.008137202143917	0.3484567739950126	0.5434262833394903	1.3743266647364882	-0.1286273519034476	0.8693181442254154	-0.2308969275008379	0.1368477644456156	-0.1695551460150892	0.3759935467893964	-0.1265967980289883	-0.0572351111702085
4	1.516263133563866	0.5683399329629581	-4.205112236039471	2.636231692213147	0.0243893352885518	-1.2485492264358649	0.1725515858528785	-0.1393466134614616	-0.6516133837066358	-0.8536439265049349	-1.7638859687523785	-0.3901282698486081	-0.5427322198575953	1.244998726103452	0.5691136504337018	-0.3538156277055932	-0.5977019091387814	0.2855677640133944	0.0243735800091218	-0.0488553455729219
5	3.819224781335064	-1.5780715664093263	2.0438550876221946	3.1034259178096724	-0.7995930694578259	-1.2675000884894971	2.2241564867521566	-1.0407741988516177	0.4462754361922767	0.6599665503067502	0.1029602851057958	0.6190917482080724	0.6123056306643403	0.0485699695614219	-0.6763900547801227	0.239944384929732	0.0028584059494494	-0.289754623328579	0.3717121602579101	0.2657330413610621
6	1.5106863709923584	-2.6085768682676385	-1.9452966463810704	3.31150917949132	0.6104891054153523	-1.3489956841203274	0.0363153714163884	-0.4556650093469538	0.1840835927419595	-0.4149506784999648	-0.8170950518193529	0.4805971500088812	0.4935001452248418	-0.395622306404471	0.0575819821869871	0.2574690286285737	0.2286723340045067	-0.2673040962014343	-0.0426014269313879	0.1295348817407662
7	-1.4040720161122966	0.4825901339185011	0.5528966392668799	0.6232620059284237	0.2574543244135459	-0.9655463811604422	-1.3902878778983636	-0.4373616030785487	-0.6128033006158093	0.2530282170092643	0.3872155324452406	0.0948622179872646	-0.7083182042245834	-1.0798151571374124	-0.0549515483289204	-1.2105197199329645	0.2585878445696816	-0.1648102756542104	-0.0091617676813702	-0.2465746427484463
8	4.203401499881695	0.883269386665871	0.5138009001375003	2.8950186051303883	-0.6163567980779572	-0.1262427962207889	0.4247730246705599	0.2286015254596176	0.6125722722095615	0.2202740480467167	-0.4991704198336308	0.5985620431897143	0.0858509120205707	0.701783518341168	-0.6183786768421321	-0.2604449378223066	0.0420424304745448	-0.0169363219049738	0.0719142589089361	0.1575008847973356
9	0.1854162247793862	-4.603221949368697	1.9842075581038896	1.7217893636722077	0.9724130198103698	-0.6014222197430238	-0.1249295071324398	-0.6983309602052603	-0.0769244204508334	-0.0255677176103237	0.042604880282242	0.7759005961871122	0.7631166513136723	-0.2877426517170089	0.3130522617581754	0.0792281183975909	0.0942552987492102	-0.0159055976708255	-0.0263730198186213	-0.0649317654406518
10	-0.4587795835139747	2.480575157521139	2.0348430806294964	-1.1314807798678757	0.3720424917650344	-1.1712994590441022	-0.6196798022002037	-1.3792466543778044	-0.8089038297016098	1.090384078971356	-0.551891499912673	0.4619695164688107	0.3596580290258363	-0.9105220244381248	0.1190169169184565	0.2525613572535086	-0.1756349425204217	0.0152610707941971	0.1295962154595566	0.1832563260583084
