label_id	Predicted Archetype
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	2
10	1
11	1
12	1
13	2
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	3
24	1
25	1
26	1
27	2
28	1
29	1
30	1
31	1
32	2
33	1
34	4
35	2
36	1
37	2
38	1
39	2
40	1
41	1
42	1
43	1
44	2
45	2
46	1
47	1
48	1
49	3
50	2
51	1
52	2
53	2
54	2
55	4
56	1
57	2
58	1
59	2
60	2
61	2
62	1
63	1
64	1
65	1
66	1
67	1
68	2
69	3
70	1
71	1
72	4
73	1
74	1
75	2
76	3
77	1
78	1
79	1
80	1
81	1
82	1
83	1
84	1
85	2
86	2
87	2
88	2
89	1
90	1
91	4
92	1
93	2
94	2
95	2
96	2
97	1
98	1
99	1
100	2
101	4
102	4
103	1
104	2
105	1
106	2
107	4
108	4
109	4
110	2
111	4
112	2
113	3
114	4
115	2
116	2
117	4
118	2
119	4
120	4
121	1
122	3
123	1
124	1
125	4
126	1
127	4
128	2
129	4
130	2
131	4
