label_id	PC 1_lysotrackerdeepred_CFOR_pca_predicted	PC 2_lysotrackerdeepred_CFOR_pca_predicted	PC 3_lysotrackerdeepred_CFOR_pca_predicted	PC 4_lysotrackerdeepred_CFOR_pca_predicted	PC 5_lysotrackerdeepred_CFOR_pca_predicted	PC 6_lysotrackerdeepred_CFOR_pca_predicted	PC 7_lysotrackerdeepred_CFOR_pca_predicted	PC 8_lysotrackerdeepred_CFOR_pca_predicted	PC 9_lysotrackerdeepred_CFOR_pca_predicted	PC 10_lysotrackerdeepred_CFOR_pca_predicted	PC 11_lysotrackerdeepred_CFOR_pca_predicted	PC 12_lysotrackerdeepred_CFOR_pca_predicted	PC 13_lysotrackerdeepred_CFOR_pca_predicted	PC 14_lysotrackerdeepred_CFOR_pca_predicted	PC 15_lysotrackerdeepred_CFOR_pca_predicted	PC 16_lysotrackerdeepred_CFOR_pca_predicted	PC 17_lysotrackerdeepred_CFOR_pca_predicted	PC 18_lysotrackerdeepred_CFOR_pca_predicted	PC 19_lysotrackerdeepred_CFOR_pca_predicted	PC 20_lysotrackerdeepred_CFOR_pca_predicted
1	3.0168190838293687	-4.083425205357943	0.3110763000168317	1.257645305722971	1.0682147027278612	-0.2495428723651572	0.145299425229751	0.0791126749499651	0.1534086189564467	0.2004259908041131	0.1626132681443989	-0.3194010469471265	0.0137008327589438	0.0730509512437382	-0.0369202856312895	0.0037294538536838	0.0717308120526963	0.0451624449967854	0.0742819667748473	-0.0156467085860613
2	1.5206645966165209	-2.319331904696333	0.2170314211287762	0.6733199947019681	0.5923605405743094	0.3726176252056995	-0.0315159368834669	-0.0453312692281291	0.401648327361677	-0.1307965411377344	0.1183800529561591	-0.1683581910762044	0.067293316022792	0.3541416514373562	0.0681363248255217	-0.0358465846602467	0.0485334890965413	0.0195520321976186	-0.0290089247029112	-0.0857612831300545
3	1.4512840866424228	-1.899261083033588	0.4567444831907621	0.7619328273240543	0.3078251008528748	0.0127189174865223	-0.0709409244699012	0.0062313229436772	0.1158090991980385	-0.0527230889554607	0.091749878572916	-0.0425633087235829	0.0249127623209802	0.0289021356066053	0.028527598589095	-0.0407002723361561	0.0001071436749383	-0.0091161968248409	0.0710032898843045	0.0437084291820061
4	3.229585384555432	-4.073484580469076	0.3761412936118699	1.3113093915304137	1.1383985710813331	-0.3766666011457523	0.1250942277348943	0.0565227275672658	0.0540267933693459	0.2000973481100701	0.1704229722951533	-0.3175443331620791	-0.0445093835179727	-0.0050821538575164	-0.0632279793382203	0.0180567726503611	0.0714311181020893	0.038837056354628	0.0860779487371174	-0.0074988608676496
5	0.2474957704260648	0.1950547740565104	-0.008771582649828	0.1602322086405501	-0.4529816413299193	-0.2544533587048032	0.1779126159301699	0.1432814996951154	-0.1021622406790018	0.2095195517429189	-0.0053648632495185	0.0331266317276396	0.1610838133901286	-0.2326457485850788	-0.0520293822224947	0.0025797941681587	-0.0179013133708591	-0.0607514596350989	0.1060328463293333	0.1448411408366272
6	-2.009158762442849	3.4371736089190463	-0.3294999691475659	-0.8688381390604475	-0.9983596548211512	0.1553655805201943	0.0768737874471356	-0.1296220912328563	-0.0721185748839811	0.1395458141638808	0.0037941767945453	0.2377081101064067	0.1418792310641608	-0.2342036238037323	-0.0953256528823697	0.0837360234284692	0.0231851569093749	-0.0468644565185908	-0.0661333850217571	0.0135869673954986
7	1.3958071347781331	-1.6049147661829852	-0.0877461717085877	0.5968896330306491	0.4740725381837479	-0.4794987201457719	0.1180032435580443	0.0906958017394329	-0.1053925769403753	0.182373739003903	0.1391793147394069	-0.1463296881647834	0.0223973011021346	-0.1840057765162772	-0.0948009904870025	0.0165849762858284	-0.0055151049736472	0.0300454586100102	0.074435832606109	0.0608392969151232
8	-1.3741176253184288	3.020872439873721	-0.0072652874051154	-0.7395978565242596	-0.7440633916876711	0.0403393150565208	-0.0875657937376631	-0.1128255065416177	-0.2403387841890703	-0.1280330970099683	-0.1365043057529147	0.2151653452159333	-0.0847217025214504	-0.1242834089064983	-0.0323116996231292	0.049307720413795	-0.0400024897163916	-0.1195687384124946	-0.0257819787081348	0.031553433164073
9	-1.180114141326487	1.3870405054018429	-0.0047861788042232	-0.4618023562565844	-0.2310220894813371	0.0733629547564591	-0.2174664884550458	-0.1165709714881258	-0.1238898517715987	-0.1608978939617533	0.002219609738584	0.1686559911899003	-0.0905635566704198	-0.0213558597301952	0.0191885491832904	0.0016598617234876	-0.0637092465743379	0.0179845968754943	-0.0417862182357817	-0.0473497997941011
10	-3.421412400134777	5.518528111403537	-1.3431884637198537	-1.6921942785002768	-1.1874582198904997	0.7100625626360745	0.0848635439357818	-0.3165721199401443	0.2962490107964037	0.0075624835213258	0.1742003843669668	0.2193806689440907	0.3391825466898105	0.1198595038061785	-0.1247804749271361	0.1497736224386895	0.0182040293788773	-0.0475012758327036	-0.2606420478463325	-0.1641718425192413
11	1.7449015435661837	-2.532267987095916	0.2302752564905038	0.7848479965253033	0.7787572076861403	0.1129450142658724	-0.1425628385839898	-0.0672841868790434	0.2290216024131997	-0.1631914563053143	0.1850218591700878	-0.1452099226469956	-0.0203587635682607	0.2201799302213361	0.0405450379246597	-0.0339301482456865	0.0016481537393324	0.0385405000154214	0.0061239164826375	-0.0653407910538874
12	-1.6386125706393395	2.8088598467226453	-0.2009804567938522	-0.66953919377576	-0.6991738149103043	0.026743594288329	0.0071763453754938	-0.061466154599403	-0.1167602038850278	0.0090231533976743	-0.0826182692581708	0.1932897944136543	0.0174860665773972	-0.1783410508342492	-0.0669064433027153	0.0424079227658658	-0.0246590545095776	-0.0684283941879723	-0.039260392955378	0.0670183882806145
13	1.0464838049903296	-1.7793645400753015	0.1607339834877967	0.4803390150078271	0.5687225414707073	-0.1576042865174898	-0.0851891123988103	-0.0122484014931709	-0.0160588424198419	0.0008195579911656	0.115963695961838	-0.0858277720188417	-0.0649534491351246	0.0231815750980433	0.0005747870986798	-0.0094284964697802	-0.0157176792478565	0.062069469937722	0.0262006585436766	-0.0432031016631105
14	1.324646274810476	-1.859867026123277	-0.06105045447494	0.5211156912257299	0.4524746493442579	-0.1299778744816728	0.0882509049199145	0.0211566727190154	0.0874859800929018	0.2064310158682893	0.1601771294773775	-0.1446510046331752	0.0858188257675423	0.024442251841512	-0.0462290176291942	0.032580404122952	0.0157859053760705	0.02923353932249	0.0353581582375265	-0.0320036234575954
15	-0.3200246709717017	0.7421840057377799	0.3120789085424976	-0.0354414826765632	-0.6050748351019493	-0.0412034533758239	0.0227943089861959	0.0699410188165904	-0.1215618496516263	-0.0164204902338649	-0.0768416241124803	0.1335059910636781	0.0680310862424019	-0.1404599452058988	0.0224251295754619	-0.0333229136330373	-0.0245249565750576	-0.0447449000842034	0.0672887165825878	0.0877140884817316
16	-2.0019891889192323	1.9544177315118745	-0.2910791775629278	-0.8105245977403623	-0.5053095711631197	0.5118283531059105	-0.0936597797706215	-0.0964502943354129	0.1684250097285348	-0.1934187118926496	-0.0228646838060586	0.1386127969439878	0.0765363630189549	0.2017774237604747	0.0836438401460745	-0.0244039426148044	-0.0011362607765638	0.0547005868436445	-0.1267501996792151	-0.1207953587497494
