label_id	Annotated Archetype
1	4.0
2	3.0
3	
4	
5	
6	
7	
8	
9	1.0
10	
11	
12	
13	
14	1.0
15	3.0
16	1.0
17	
18	
19	3.0
20	
21	
22	
23	
24	2.0
25	
26	
27	2.0
28	
29	
30	
31	
32	1.0
33	
34	
35	1.0
36	
37	
38	
39	4.0
40	
41	1.0
42	
43	4.0
44	2.0
45	2.0
46	
47	
48	
49	
50	
51	
52	
53	
54	1.0
55	
56	
57	
58	
59	
60	
61	3.0
62	2.0
63	2.0
64	2.0
65	
66	3.0
67	2.0
68	2.0
69	
