label_id	PC 1_lysotrackerdeepred_CFOR_pca_predicted	PC 2_lysotrackerdeepred_CFOR_pca_predicted	PC 3_lysotrackerdeepred_CFOR_pca_predicted	PC 4_lysotrackerdeepred_CFOR_pca_predicted	PC 5_lysotrackerdeepred_CFOR_pca_predicted	PC 6_lysotrackerdeepred_CFOR_pca_predicted	PC 7_lysotrackerdeepred_CFOR_pca_predicted	PC 8_lysotrackerdeepred_CFOR_pca_predicted	PC 9_lysotrackerdeepred_CFOR_pca_predicted	PC 10_lysotrackerdeepred_CFOR_pca_predicted	PC 11_lysotrackerdeepred_CFOR_pca_predicted	PC 12_lysotrackerdeepred_CFOR_pca_predicted	PC 13_lysotrackerdeepred_CFOR_pca_predicted	PC 14_lysotrackerdeepred_CFOR_pca_predicted	PC 15_lysotrackerdeepred_CFOR_pca_predicted	PC 16_lysotrackerdeepred_CFOR_pca_predicted	PC 17_lysotrackerdeepred_CFOR_pca_predicted	PC 18_lysotrackerdeepred_CFOR_pca_predicted	PC 19_lysotrackerdeepred_CFOR_pca_predicted	PC 20_lysotrackerdeepred_CFOR_pca_predicted
1	2.5882417401578057	-3.2541572722153864	0.5513448924353648	1.1082450687267396	0.8438207243588677	0.0358285895915922	-0.0286749721304013	-0.0230082995330638	0.2085162558454905	-0.0594528066319834	0.1160758181811961	-0.2050366314122277	-0.03960975043812	0.1744214497281555	0.0238279918194084	-0.0231084143759063	0.0549072800629572	-7.217373927419319e-05	0.0458330478775455	-0.0263438362412907
2	-0.6703912255583646	1.9181750197596767	0.0300978707795273	-0.3461559513545131	-0.5412369920093085	-0.080246022932799	-0.043000046233791	-0.0248989692949085	-0.1944911339410752	-0.1107309111907959	-0.0946542949629804	0.1430090730283734	-0.042116767374622	-0.1552445944954439	-0.0263946222745006	0.0119036435530929	-0.0396620098966727	-0.1011003820271472	0.0231180651220592	0.0888436173297177
3	-0.9838210441199828	1.168518355142058	0.0745216834647377	-0.30084336513626	-0.2625273290925294	0.4476640925924087	-0.2259710206080792	-0.1238355755047279	0.1752695380811325	-0.3919022307383329	0.0077352043862857	0.1363347132074573	0.0036720188810972	0.2275900247084766	0.0822909274199944	-0.0532045754964474	-0.0492110511443011	-0.005054444714035	-0.0841337913509576	-0.0573709307524365
4	-0.2542790790823913	-0.1007907932255315	-0.3200091432583986	-0.0617386723014399	0.1500855312458018	-0.2175682886064601	0.1577257450704003	0.0885137742224868	-0.0316005247725649	0.2020230852442551	-0.0038422925988927	-0.0758410538964618	0.0178643644104708	-0.1393910972216002	-0.0536257379493725	0.0111067131792831	0.0378108753083844	0.0618097823326712	-0.0068627881247882	0.0335775458041896
5	0.4468862805026108	-0.0428300002399503	0.1047514912128394	0.327176545222341	-0.2941338314568865	-0.3742202535352585	0.095343952478541	0.1186338761828319	-0.1626008449177624	0.0948291145099585	0.0566008272057137	0.0451078358493061	0.1110124262832331	-0.2739629708210038	-0.0680717506943256	-0.0162218929127563	-0.0486643073978282	-0.0289925546341079	0.1042533993249865	0.1437182438617253
6	1.1313989611967186	-0.2769543158032898	0.1178553558784127	0.5327462620670721	-0.2737776874097694	-0.4736981939518153	0.0987579995203653	0.0937950285439829	-0.1978612733128896	0.149845768674652	0.1210221351068027	0.0325568327242783	0.1377842082625781	-0.3250274347376881	-0.1116419709358266	0.0179003071626848	-0.0648153786366844	-0.0882535907669695	0.1470636362813543	0.1739880895654778
7	-1.04306590040078	1.2531078211509088	0.0034115819339127	-0.4057443584634815	-0.3749490154159081	0.5682399769555909	-0.1425446361976132	-0.1224681872414562	0.247016608353373	-0.2688436416388248	-0.0163856953775131	0.1182677434015471	0.0658055083658232	0.2883936049664559	0.0815966275868662	-0.0236093588836609	-0.021502344176942	-0.0273321057676675	-0.0939652721379291	-0.0832656976347723
8	1.945833900446124	-1.6220433507417802	0.770750886252387	0.909976979988212	0.0618605666325369	0.0444141995170146	-0.0572594716461055	-0.0490613773737449	0.0803320443902011	-0.0350587866314959	0.0821418585611412	0.0094120737910182	0.0451289780371018	-0.0217481648003999	-0.0024683875244753	-0.0074034798998642	0.0122978729751059	-0.0957953501815691	0.101862855954239	0.0727222543868652
9	0.2546124929030717	-0.917959898514388	-0.3400869762918228	0.0265719000686805	0.3759153988821008	-0.0273175968686549	0.212686945595888	0.1399923482625763	0.1262373003185388	0.087019871347263	-0.0663327378003977	-0.2104679127679504	0.0178792431666408	0.1236547470844384	0.0190608685202404	-0.0214855866874873	0.0685438677178468	0.0576250214924748	-0.0328363599677146	-0.0236899470388741
10	0.9404048436618	-0.6474183513505251	0.38265502110208	0.3459285390679575	0.0005259069989619	0.2691276285469607	-0.1752681048168783	-0.1266095687637736	0.1222307367582142	-0.1155367976728948	0.0696660161168779	0.0504385960839453	0.0146254200345528	0.1445131697933503	0.0435888992433701	0.0108856088986456	-0.0223276585998661	-0.0938990840681366	0.0386163781331655	-0.0167991189737256
11	-1.5102750145728323	3.134786564800653	-0.6051068083403263	-0.8869708406112982	-0.5830229635125521	0.1064789432113356	0.0337310091843238	-0.1933948715328649	-0.0740985921465908	0.1825852393608581	0.0205189626691926	0.1443477673972272	0.0428422600614048	-0.1546193528697943	-0.1259610592810375	0.1422606685797663	0.0162250655683325	-0.0979194337310049	-0.0760633620637065	-0.0149230102386044
12	0.7880792369064522	-2.2180828452588512	0.1726139556598603	0.4234075917582985	0.2545737131029587	0.227588067421025	0.1446486776465238	0.1419100491294069	0.2734235835238544	0.1171467099224422	-0.0259827670487171	-0.1526869212807334	0.1201502236369163	0.2022452398924782	0.1090158507267635	-0.0643083538799832	0.0813192796809905	0.0747613535442373	0.0240544484899629	-0.0383051853184405
13	1.3632849147411938	-2.503970806201305	0.2791737517497371	0.6031843697405257	0.7073463024527243	0.1621002486517566	-0.1302786545759507	-0.0174851272061285	0.1979723011114483	-0.145860276267928	0.0824976393782503	-0.1397099163569711	-0.0550272093649691	0.2715819959988396	0.0929533742789265	-0.0513022762486596	0.0080743000898626	0.055932678051631	0.0049269048319786	-0.0875540656805291
14	0.2543517429313463	0.036648572569847	0.439919408484719	0.1479867712116999	-0.2898084753991429	0.1640619954136117	-0.0656116775303987	0.0082297698717363	0.0242599619868768	-0.1544154815996611	-0.083799473267187	0.0738748155904036	0.0050820484837848	0.0682884718666288	0.0646754798543276	-0.039945693748444	-0.0170840100350609	-0.0737324069540917	0.0415900839311154	0.0431464972712083
