label_id	Predicted Archetype_archetype_CFOR_classifications
1	1
2	1
3	1
4	4
5	1
6	1
7	1
8	1
9	4
10	1
11	4
12	1
13	1
14	1
15	1
16	1
17	2
18	1
19	1
20	1
21	2
22	1
23	1
24	1
25	1
26	1
27	1
28	2
29	1
30	1
31	1
32	3
33	2
34	2
35	1
36	2
37	2
38	1
39	2
40	2
41	4
42	1
43	4
44	4
45	1
46	2
47	1
48	2
49	2
50	2
51	4
52	4
53	1
54	2
55	2
56	1
57	1
58	2
59	2
60	1
61	1
62	3
63	2
64	3
65	1
66	2
67	2
