label_id	Predicted Archetype
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	2
9	3
10	1
11	2
12	1
13	1
14	1
15	1
16	2
17	1
18	2
19	1
20	1
21	2
22	1
23	3
24	1
25	2
26	2
27	1
28	2
29	1
30	1
31	2
32	2
33	2
34	2
35	1
36	1
37	1
38	2
39	1
40	2
41	1
42	2
43	2
44	1
45	2
46	1
47	2
48	1
49	1
50	1
51	2
52	1
53	2
54	1
55	1
56	1
57	1
58	1
59	2
60	2
61	1
62	1
63	4
64	3
65	2
66	1
67	2
68	2
69	2
70	4
71	1
72	2
73	1
74	1
75	1
76	2
77	2
78	2
79	2
80	1
81	2
82	2
83	2
84	1
85	2
86	2
87	1
88	2
89	2
90	2
91	1
92	1
93	3
94	2
95	1
96	2
97	2
98	1
99	2
100	2
101	2
102	2
103	2
104	2
105	4
106	2
107	1
108	1
109	1
110	1
111	1
112	1
113	2
114	1
115	4
116	1
117	2
118	2
119	3
120	1
121	2
122	2
123	4
124	2
125	1
126	4
127	4
128	2
129	1
130	2
131	2
132	4
133	2
134	4
135	2
136	4
137	2
