label_id	PC 1_mKate2GM130_CFOR_pca_predicted	PC 2_mKate2GM130_CFOR_pca_predicted	PC 3_mKate2GM130_CFOR_pca_predicted	PC 4_mKate2GM130_CFOR_pca_predicted	PC 5_mKate2GM130_CFOR_pca_predicted	PC 6_mKate2GM130_CFOR_pca_predicted	PC 7_mKate2GM130_CFOR_pca_predicted	PC 8_mKate2GM130_CFOR_pca_predicted	PC 9_mKate2GM130_CFOR_pca_predicted	PC 10_mKate2GM130_CFOR_pca_predicted	PC 11_mKate2GM130_CFOR_pca_predicted	PC 12_mKate2GM130_CFOR_pca_predicted	PC 13_mKate2GM130_CFOR_pca_predicted	PC 14_mKate2GM130_CFOR_pca_predicted	PC 15_mKate2GM130_CFOR_pca_predicted	PC 16_mKate2GM130_CFOR_pca_predicted	PC 17_mKate2GM130_CFOR_pca_predicted	PC 18_mKate2GM130_CFOR_pca_predicted	PC 19_mKate2GM130_CFOR_pca_predicted	PC 20_mKate2GM130_CFOR_pca_predicted
1	0.2557376805824038	0.2406817781365063	1.1594281002577864	0.1333528306873566	0.2268234294348833	-0.1532960897266949	-0.145579081496178	0.1020477881179119	0.0886220529775081	-0.1016387441268068	-0.0179955710139646	0.0969241178822785	0.0623395664598028	-0.0348231418765473	-0.1046864196255089	0.0474681522470266	0.0352493402604127	0.0559825531115887	0.0091365731366098	0.0376246671158091
2	-0.1119313680004655	-0.0089705556696979	1.5542158162987754	0.0871147697323957	1.1433686339269922	-0.1153066696749813	-0.186414669788219	0.2938136858984431	-0.1903503710283235	-0.1461741817971813	0.1058192677899814	0.2439431761955552	-0.0431115575011751	-0.1491094697730413	-0.2177524002746517	-0.0863162516682349	0.0242424835837821	0.0204220424244514	0.0145709114072499	0.160931000565611
3	0.8938182893030414	0.4495380142402907	1.0115310284561243	-0.0509710109865377	0.3008806549701948	0.2719414721226842	-0.1284482151885234	0.2245661799707833	0.0201462693383844	-0.2105008826647964	0.0062015294281512	0.0752923404913535	0.1662438371593353	-0.1578753160697947	-0.091334662240002	0.0057109918014003	0.0338680116642919	0.0582515065211821	-0.0033389993919047	0.0956266106003777
4	-0.2793202906836387	-0.2410697021599866	0.3682716238219903	0.2231199986117064	0.51002894367869	-0.1776017058494186	0.035239811499126	-0.1217660066017592	-0.0462151265467289	-0.0831576770368346	0.1225718856444128	0.0160063286212192	-0.1696560295123813	0.0322948196223188	-0.1301654613536814	-0.1287974577235189	0.0537958601879607	-0.021049194928387	-0.0190909133555056	0.0478610582920171
5	-0.3045654719567525	0.4255505771251468	2.1772646682277816	-0.3242156107072992	0.6656192524414407	-0.4830923016488931	-0.2834248306019316	0.3856000753480419	-0.1220924530578694	-0.0891432153352646	-0.0880342547718016	0.3157180138371224	-0.0423349674216829	-0.1832518506368349	-0.0849789666148981	0.0454988311051442	0.0238206535672552	0.0750185836666803	0.0294547231043601	0.0826531338788293
6	1.2305090800098144	-0.050164027885285	1.6497163175559408	-0.1250326836547628	0.3307623110694799	-0.0201912379849341	-0.2347098092518989	0.2594107450256113	0.0378815915036606	-0.2216572788502337	0.0234631731946865	0.1203349506679865	-0.0127139885501345	-0.0254976154623826	-0.1821991461024335	-0.021627840820511	0.0175701178264653	0.1201832122981182	-0.0039647113214189	0.0429950559628187
7	0.2362913697216065	-0.2363019033327882	0.2754750347184033	0.1870934515050253	0.2591384145530166	-0.1006787959168946	0.0210627434374432	-0.0559318273512198	0.0480994203557183	-0.080281703182988	0.0927457824917498	-0.0579512096244507	-0.0683455376857043	0.0684858793115528	-0.1286565574051719	-0.0564964543991926	0.0126712344486748	0.033628619178147	-0.0180259433027369	-0.0013211772321651
8	-0.6668590039470427	-0.0751238420941964	2.3083866676680334	-0.096075774570251	1.0551304392233392	-0.7112006047083576	-0.3361507550506252	0.2708659717923767	-0.1842672508826071	-0.0639343831312946	0.0040211671860619	0.3102695300211604	-0.2051121275774564	-0.0824668443978819	-0.1776926671340692	-0.0452265827376131	0.0542187976034762	0.0414102060544229	0.0364635844565038	0.0801775500501259
9	-2.7760915637579884	0.0790098229629415	4.3858084813691525	-0.0323570817095001	2.2267662166197444	-1.4067493635131698	-0.9348996951926234	0.6985070715949288	-0.3831708058783351	0.0058105483005327	-0.0519459798506487	0.8521619424788827	-0.2987209298321096	-0.2521145841709966	-0.2595074892860115	0.0176979075397179	0.0829060218282149	0.0131142718141508	0.1095162869627275	0.1670187353721131
10	1.0722262320164346	-0.3812963558345408	1.727899211576959	0.2391011352317022	0.6050249555760555	0.0374139121790238	-0.4264113143708402	0.1595846378104205	0.0427707889646609	-0.0176581415000189	0.0419419046819885	0.1242046658983522	0.0143058526078512	-0.0468873256384961	-0.1111097609742127	-0.012137827181801	0.022949194880865	0.0472479015723167	0.0195402161388289	0.0288683810313046
