label_id	feature 1_tagRFPtUtrCH_CFOR_pca_measured	feature 2_tagRFPtUtrCH_CFOR_pca_measured	feature 3_tagRFPtUtrCH_CFOR_pca_measured	feature 4_tagRFPtUtrCH_CFOR_pca_measured	feature 5_tagRFPtUtrCH_CFOR_pca_measured	feature 6_tagRFPtUtrCH_CFOR_pca_measured	feature 7_tagRFPtUtrCH_CFOR_pca_measured	feature 8_tagRFPtUtrCH_CFOR_pca_measured	feature 9_tagRFPtUtrCH_CFOR_pca_measured	feature 10_tagRFPtUtrCH_CFOR_pca_measured	feature 11_tagRFPtUtrCH_CFOR_pca_measured	feature 12_tagRFPtUtrCH_CFOR_pca_measured	feature 13_tagRFPtUtrCH_CFOR_pca_measured	feature 14_tagRFPtUtrCH_CFOR_pca_measured	feature 15_tagRFPtUtrCH_CFOR_pca_measured	feature 16_tagRFPtUtrCH_CFOR_pca_measured	feature 17_tagRFPtUtrCH_CFOR_pca_measured	feature 18_tagRFPtUtrCH_CFOR_pca_measured	feature 19_tagRFPtUtrCH_CFOR_pca_measured	feature 20_tagRFPtUtrCH_CFOR_pca_measured
1	-1.6533347442532205	1.3631583480366445	5.728024458924747	0.6480004413104621	0.2227793990586803	0.2759078343239392	0.9479151659444915	1.1443348465131096	-0.6645267410668995	2.0108087348385286	-0.1535321986303439	0.2255983486634321	-0.7834034874700467	0.2378015198968604	0.2793478088271183	-1.4330850928851997	1.5638619111182008	-0.1052869961363575	0.6904957729038632	0.2179350592253347
2	-6.6765399879725145	-1.9641569493553823	-0.8351711244028286	-0.2736691145956809	1.2800553822944771	2.6686352304386967	-2.838192192450794	-0.6655149379257179	-0.745226098264078	-0.6049833353267395	0.7980685848796905	1.3395169578345616	-0.1253694395386895	0.7239720854087017	-0.0786284619635047	0.6820778604274831	-0.175636221523554	-0.3260173509631985	0.7496509571402981	-0.7169992046612573
3	0.1779347051200859	2.3454584870449864	-0.5365500136310194	0.2537902724375758	-2.1846752898332364	-1.5965545312740028	-0.2636576281576786	-1.1924118467522975	1.6297036897272523	-0.8300077806744506	-0.1632447744190928	-0.0523152735048377	-2.7034601727967686	1.0750419573544288	0.2471471638726521	0.4029522183455992	0.758661301252376	0.4555348040119673	-0.5978283704631298	0.5627487546317288
4	-4.968782602215164	-0.5489781406507419	0.9093727898896076	3.0962847796025152	0.1815773213926702	0.612157227540481	1.2797867464999853	0.8428114526296961	-1.0663944209668417	-0.7801119516953535	-0.280454176085476	-0.0694688289850661	-1.4566322197593484	1.4629798594246113	0.4221054572373351	0.7590304957640918	0.7229808316518419	0.7487730139438546	0.2372334800750584	-0.4316473028994989
5	-8.237106352722675	2.8613484394256763	3.0352367983165087	-1.5765277113803842	-2.2686015918150426	2.208268085986982	1.850422890455336	-1.2078171279088568	2.050111840933989	-1.074193674281043	-0.8547933928772862	-0.5137061630501859	0.8314423630420258	0.961448269209462	-0.2668126016478184	-0.018572987006413	0.1930742428585654	-0.671760605992884	0.3925483641410465	0.1911004845248214
6	-4.599074863750434	-2.5607985904192185	-0.6385533509761635	-1.3335613859553874	-0.3216905527946334	1.2657543930426332	-0.7051364532823825	1.9025381681655835	-0.1216458022475562	-1.830231500475956	0.2144427219124211	-0.5473080717033921	-0.3016764631715593	-0.0592835147977543	-0.8693901853519644	0.5134347003494992	0.6178240818842813	0.0783245985804542	0.6094923885891586	-0.2171066774055308
7	-4.5918779940801215	-0.4391441912170972	-2.4990459353882715	1.1945423835442426	0.2166153332183848	0.5335471777545999	-1.4271821524718633	-0.069529510601088	-0.5851071562871397	0.9227673817916004	-0.1464557529150437	-0.4817808578310302	0.7794125449235825	0.2350112770401558	-0.2474171928520541	1.0226411972005998	0.3139489494711684	0.754329164405231	-1.05117616059743	0.1158788283041408
8	-0.0581303489818579	-2.8135708538319646	-0.6198156343176986	-1.5790985192175797	0.6705612285683159	-0.2637221785802199	-0.8078543380838549	-0.1962409041905688	0.8402765651313919	-1.3714535277895847	-0.8488725824233991	0.7342438175558715	-0.2257372092909347	-2.8047691572010263	-0.9171084695706052	-0.4220731181164166	-0.3878564959141132	0.7831729783848649	0.2109774133118742	0.1125411287656408
9	-0.9093007966427282	-5.0806371477222605	-0.5000144110086733	1.168503483656686	0.4005488137966737	0.613837703980064	-0.2001605495591299	2.3931098068797443	-1.0805547480177076	-1.4873629707036171	-0.4428191477525837	0.0498229847610413	0.1274027557095545	1.3371881871625226	-0.2693942985234258	0.0577047740271085	1.2974741502686595	-0.4445476921204768	-0.0870550469193594	0.8544979347048228
10	3.8818511058005183	-3.8782848253433633	2.9712465991374017	-0.0381768329997767	0.5965778324988725	2.276500268438716	-0.5461491867158939	-1.6822523484049683	0.8233397242673692	-2.708950834856311	-2.3967915182454	-1.5657615594915455	0.9033419518660544	0.3550005134065387	-0.3373462284869306	-0.2423071056756213	-0.3349275214598234	1.4002795467747768	0.2539805041732454	1.7078938352976063
11	-3.4418047240837546	2.060281380189421	2.087743142096484	-0.7385514984383316	-4.5265114055580025	-0.6522571012701514	-0.2475282489074263	0.3317348055078052	-0.4056202010046713	1.0106313612317168	-0.0468438892387328	-0.6426996613702227	-0.2560686551312749	-0.0471334938264291	0.4824531521070772	-0.391083214917524	0.1191275877986154	-0.0913756967278195	-0.2549214190320617	0.2845358170199498
