label_id	Predicted Archetype
1	2
2	1
3	1
4	1
5	1
6	1
7	3
8	1
9	1
10	1
11	1
12	2
13	2
14	1
15	2
16	1
17	1
18	1
19	3
20	1
21	2
22	2
23	3
24	1
25	1
26	1
27	1
28	1
29	2
30	3
31	2
32	2
33	2
34	1
35	1
36	2
37	1
38	3
39	1
40	1
41	2
42	2
43	1
44	2
45	2
46	1
47	1
48	1
49	1
50	2
51	2
52	3
53	3
54	3
55	1
56	1
57	1
58	1
59	4
60	1
61	3
62	3
63	2
64	2
65	2
66	1
67	2
68	1
69	1
70	4
71	1
72	1
73	2
74	4
75	1
76	2
77	2
78	1
79	2
80	2
81	2
82	3
83	1
84	3
85	3
86	3
87	3
88	2
89	2
90	1
91	3
92	4
93	3
94	2
95	2
96	2
97	2
98	2
99	1
100	2
101	3
102	3
103	2
104	3
105	2
106	2
107	2
108	2
109	3
110	2
111	2
112	4
113	4
114	2
115	3
