label_id	feature 1	feature 2	feature 3	feature 4	feature 5	feature 6	feature 7	feature 8	feature 9	feature 10	feature 11	feature 12	feature 13	feature 14	feature 15	feature 16	feature 17	feature 18	feature 19	feature 20
1	-2.028659880091229	0.8845408032084042	1.2357668166125657	-0.2521497761785531	0.3042839528336583	4.738492098295229	-0.8938880459927099	1.492092442426527	-0.3547456591078913	-2.1642816227407	0.3915364237222619	-0.1030037923363335	0.0650294767856521	1.237312473890989	-0.9406162375124616	0.4809092000970935	-0.5096985854310074	-1.0902228731633283	-0.4448136480474793	0.7377925303044622
2	-4.622025928241438	-1.5254328544719948	-1.4694369870147308	-0.4749647450903068	0.5711684242165164	1.106816613817144	1.9666141546238203	0.9206590462799956	0.215717526070295	-0.031333844501017	-1.8055146697590687	0.2769135315638423	0.3343462386133617	0.649783104929121	1.3682608698414689	-0.9024523321034869	0.0832204360706904	-0.5493865900981599	1.099891155287396	0.8005465232295524
3	-1.5416073252685427	-0.9029086914755742	-1.6712804896662643	-3.1567881369520534	1.3699632688962278	2.9823381430427403	-0.5801139657898485	0.0401032983949156	1.314077802077231	-1.3741497362289314	-0.678180896612856	0.3733166214902425	-1.3350183295564122	0.4498528819630048	-0.826080026817023	-1.4057072951980671	0.5394591814305748	-0.9635663285088032	-1.022747224188411	1.0981581682777541
4	-2.9301484061268037	1.302210383117839	-1.3708317505825824	0.3110429936814111	-1.1138963743670012	0.8526133160560609	-1.9196592030538104	2.47588252744436	0.7766703227526474	-1.2719761219933037	0.9419701457320456	-0.5821193753399619	0.7408929252937002	-0.6580585897789658	0.5147444192158667	-0.3892461148110038	-0.4912487170518742	0.10825536383208001	-0.27585968438182	-0.4771235393421392
5	-0.6825269739474767	4.226652088219058	-2.7061042293183086	0.1977320495248553	2.2366500437719465	0.3415001361741713	2.7348650171270985	2.592454026459692	-0.1520295514747052	-1.2097820016843763	-0.1958828188679732	1.879591894790366	0.0061300161565677	0.0950676589267993	0.7069998215368679	-1.1092094588618011	-1.2516630402896831	1.0123295818287366	-0.1158477804936695	1.050980609454626
6	-3.124857742729488	0.4484977453140534	0.4317375396471789	2.9521052148544973	-1.4648227033573369	1.7785526817027144	0.7343368968041364	-1.0118656612548582	1.6935768100614417	-0.0273619332699105	0.6942374567038464	0.0656581402620871	1.4432956617461024	-0.9031243972234902	0.378727167236512	1.112548185298352	-0.4104618654347991	-1.0775376705415698	-0.2002197798026566	0.7447860188162342
7	-4.885119845078814	-1.2328698106078282	2.362176865542095	-0.1785483241539966	1.2293644147831555	2.3107942426052763	1.933362435323992	1.5126430842447196	0.6288279049074402	-1.0865113413785663	0.3154400930038621	0.160405419881887	0.8549555097043713	0.4634656833284751	1.8627584064751703	1.1493825358255791	0.714122964635793	-0.1092000235400155	0.4585268979281433	-0.7029121768401472
8	0.3359118626281931	4.946131710332941	-2.2884030468377525	-1.8575786739235007	-1.5247115409801153	-3.9747863924078577	-3.082338971665332	1.8909055471933816	2.6918128858630674	1.1189018474673609	-1.0430493583282228	0.6068229974794581	1.2825837881191522	-0.7215349263890299	0.3138538102099127	-0.6171965673178844	-0.8031001474737143	0.0839890746861123	0.4432418873679327	0.2791025520093976
9	-3.1170577577511187	1.4084547531081058	0.4431848772370931	0.0982854949997934	0.4682647122332737	1.5385130893399919	0.8505527945689277	-1.8390027796981987	-0.9606530306322884	0.8876992641009535	-0.8090681739921914	-0.1666390255997633	0.6433507453842541	-1.6397738605618082	-1.0748128469267937	0.0796375649680259	-0.7986596775825767	-0.0974737459487568	-1.0773905692141217	-0.6928283936774492
10	-1.337909813253472	-3.4294908051211865	-1.5330228200258524	3.3199189152945285	-1.379519945551075	-3.2240961723494523	-2.957407685053178	1.6613752849757977	-1.5515785199535692	0.8191465297710568	0.5873071723572735	0.4808519005471536	0.8464555868398849	-0.5954950059648727	-0.2790105187585766	0.3824584845616091	0.2190910299807131	-0.445295750173031	0.3019808812904596	-0.1900140832075831
