label_id	pea3 spot count
1	7.721117896201509
2	10.974967918542674
3	8.825300706329688
4	8.834560307542816
5	13.686143033485486
6	5.053023134609378
7	12.199950126807597
8	10.470413796970853
9	5.681558796401316
10	9.179478803919917
11	10.817509862076632
12	13.661298683145104
13	8.775962696123894
14	6.147892156372461
15	10.826567911609695
16	14.527439230000017
17	9.469090145975308
18	8.778401848856841
19	3.9040735086550615
20	5.116504539915575
21	7.077489706051297
22	8.649566540330373
23	6.652483159040316
24	9.180144204871382
25	10.973365185977016
26	10.777366620675846
27	10.959776588905669
28	10.112921055104277
29	9.248049441946812
30	2.0950001560688047
31	8.135191082399471
32	7.980639760838441
33	3.496234820753009
34	1.887922331189965
35	7.696256220261899
36	15.365304275208558
37	12.580617419831928
38	14.178457748809826
39	3.528244878737529
40	10.376566195512163
41	13.46312030232179
42	0.877945652277873
43	11.447827842095094
44	11.97496478818261
45	4.729245797837767
46	5.423510343604799
47	13.496227548121691
48	6.570742653677612
49	6.76062162406247
50	8.78137573543454
51	8.852070397597231
52	5.548169007798106
53	10.55326811050886
54	7.716706503047882
55	9.35013290380735
56	3.81346716881613
57	9.10716896424119
58	9.61056333193658
59	1.0068349792516198
60	6.334202740432032
61	5.157316888374317
62	3.7393280949771177
63	2.022459804806193
64	7.699695568587319
65	4.461699075302016
66	11.642770391164976
67	8.675938978617925
68	10.655280891644905
69	4.376156187310545
70	3.167659637621081
71	6.9137349850260295
72	0.5660778281363177
73	9.948819713812036
74	9.96360409379539
75	7.130595495762627
76	9.802280368642132
77	10.537960114398082
78	4.560065110844737
79	13.04025827962299
80	10.230130888069976
81	13.828059592755388
82	2.893566162393599
83	12.682130107559397
84	9.261947041139935
85	7.135117776313985
86	8.729633011545769
87	13.644405099931117
88	8.2458592304504
89	9.544851476691887
90	4.109247615000927
91	9.375778427562246
92	6.645485981952317
93	2.807856525122288
