label_id	feature 1_NLStdTomato_CFOR_raw_measured	feature 2_NLStdTomato_CFOR_raw_measured	feature 3_NLStdTomato_CFOR_raw_measured	feature 4_NLStdTomato_CFOR_raw_measured	feature 5_NLStdTomato_CFOR_raw_measured	feature 6_NLStdTomato_CFOR_raw_measured	feature 7_NLStdTomato_CFOR_raw_measured	feature 8_NLStdTomato_CFOR_raw_measured	feature 9_NLStdTomato_CFOR_raw_measured	feature 10_NLStdTomato_CFOR_raw_measured	feature 11_NLStdTomato_CFOR_raw_measured	feature 12_NLStdTomato_CFOR_raw_measured	feature 13_NLStdTomato_CFOR_raw_measured	feature 14_NLStdTomato_CFOR_raw_measured	feature 15_NLStdTomato_CFOR_raw_measured	feature 16_NLStdTomato_CFOR_raw_measured	feature 17_NLStdTomato_CFOR_raw_measured	feature 18_NLStdTomato_CFOR_raw_measured	feature 19_NLStdTomato_CFOR_raw_measured	feature 20_NLStdTomato_CFOR_raw_measured	feature 21	feature 22	feature 23	feature 24	feature 25	feature 26	feature 27	feature 28	feature 29	feature 30	feature 31	feature 32	feature 33	feature 34	feature 35	feature 36	feature 37	feature 38	feature 39	feature 40	feature 41	feature 42	feature 43	feature 44	feature 45	feature 46	feature 47	feature 48	feature 49	feature 50	feature 51	feature 52	feature 53	feature 54	feature 55	feature 56	feature 57	feature 58	feature 59	feature 60
1	-0.0710258834485455	0.0458457138586714	0.017097245690185	2.883566269006093	2.117905315046915	1.3737604109074375	0.3807355295980218	-0.1794617115582178	0.0026756567999743	-0.0098284668646408	-0.5126935192454679	-0.7625576855952145	1.9048274462482813	1.1724044305354535	0.6861566353660313	0.977442701822116	0.2976861326226322	0.0919068713323711	-5.291109271432875	-2.301290409943288	-1.5884082145377192	0.9762707642067436	-0.2970141720475288	-0.9732805984714936	-0.0409928786211981	0.0432477056552709	0.0218451458574457	0.0981570349562631	0.0145872114752619	-0.2622028275366592	2.2987449536543405	1.295697093954618	-0.5452452132102042	1.6458357623735922	-0.1588236725527852	-0.2400423673310225	-0.0554013595660595	0.0430258477922352	-0.0272682275612884	0.4434978386013072	0.0126141946220001	-0.7597789544382298	-1.589917190461795	-1.035011516935251	-1.0154176282276726	-0.5236399802894292	0.0518603589888073	0.3876231828645368	1.086237717041182	0.5369979692453054	-0.4966143959613974	0.5841696826544094	-0.2789950540904784	-0.8453659248632606	0.6543728184153044	0.3091973844426522	-0.8584477383515146	-0.9012901531474822	-0.0204208459929375	0.0642231182601582
2	-0.5658236387367868	-0.0082732749471594	0.2956059824873771	2.3635159597568745	1.7415899124755527	1.284025094741575	0.1436208349779262	-0.2573092758517638	0.0337800617468309	-0.8249212903714114	-0.763418553828842	-0.6474840697806725	1.3975628750403692	0.7956616877413702	0.5706182044753672	0.4782266785918529	-0.0602290444243378	0.0038243074071784	-6.218607416222148	-2.7100914264117386	-1.5171918412395458	0.5389382386744997	-0.2373646027497742	-0.6167153902782201	-0.1064576449935716	0.1368509895083978	0.0292568363962002	-0.0259298149568915	-0.0530521170367908	0.0043149475541635	1.7396525418812403	0.9485691279727372	-0.3380940523375728	1.2073762180608	-0.4019912511857409	0.0364609841793395	-0.0396510463378739	0.0083732292016738	-0.0055837537680235	0.2300773645726523	0.0832733233232413	-0.226193582854707	-2.5135424090930973	-1.4361543857166317	-0.952381656796971	-1.0135635699714414	0.0068161622634477	0.4055789971910775	0.5581014066453543	0.2104436607061758	-0.1978241269735758	0.060095738937403	-0.2952498928007694	-0.5595191139858391	0.3480908584409413	0.1252470043783322	-0.4039499295570473	-1.615194211078714	-0.2039492618456893	0.2517711558140818
3	-0.7537811434725705	-0.2147987697319096	0.4221879211791413	2.4304271767248777	1.899980285044972	1.4117551087846578	0.1606613201706833	-0.3215959018213655	0.2220245135270534	-0.956570902452104	-0.9098143152224988	-0.2635444523040973	1.4771765285377878	0.9559870079775894	0.6691747772317003	0.5563738441458949	0.0785272865116557	0.0382770489421651	-6.341172504083109	-2.8712137834522897	-1.2070797150270902	0.3853511395856187	-0.2921388275767083	-0.1415051897808705	-0.0393061098020032	-0.0676401893987699	-0.0269831070373349	-0.1000878601334439	-0.1427039772572487	0.2407501882878533	1.8259938194580445	1.0992352280527509	-0.1964536346718982	1.092978995680426	-0.3354741627547237	0.1780237894447576	-0.0303775082108155	0.0673359120678415	0.006927697725389	0.0045516388584026	0.0179025554228453	-0.00367062584065	-2.6736471691912724	-1.5517919589456952	-0.5888227693300192	-0.8943571812710243	-0.2554016536199813	0.2509277811399005	0.599311114663823	0.2635473039480176	-0.12714044413727	-0.0679258022436328	-0.4611014153993755	-0.1928399096164024	0.1438727555523488	0.1520426427992646	-0.2256520756551538	-1.747093948609682	-0.3517958567929298	0.5835774506745588
4	-0.138370134844564	-0.169764208919652	0.0146927851861073	2.8457999780928502	1.9880465400745884	1.2993949784456025	0.3826428987006793	-0.2943023178144323	0.1812626542892291	-0.2728187809063103	-0.6889538232787635	-0.5452304677075661	1.89254932990576	1.044053263007206	0.5568146468926447	0.9505216569917108	0.226418149135495	0.0022086155192262	-5.5078573517778935	-2.551889567606976	-1.4397491459124798	0.7957867007704726	-0.3630336741020092	-0.6813139930994141	-0.0345675124395175	0.0407368031600297	-0.0427470464715747	0.0332101244509176	-0.1059889422685289	-0.0091328343198353	2.2558465527477525	1.2589189943389285	-0.5665010389984775	1.6319806717747332	-0.2691005318184332	-0.116346244146166	-0.0886869027978802	0.088643484936308	0.0020393700164929	0.4043884616376956	0.1154648407132822	-0.3892246368107301	-1.8432449775061688	-1.2444965441065872	-0.8430551035041154	-0.4264647749136396	0.1235343457937317	0.2677342184177962	1.0648182640105162	0.5648982469650955	-0.3321909895012472	0.3576041797798512	-0.3935137813536895	-0.5744710268203312	0.6477679875027895	0.2948273042169688	-0.608273735850519	-0.9617510379392996	-0.1697064087698154	0.203413914088131
5	-0.1277850309345931	0.0088024585864765	-0.2104833193508111	2.906084129029716	2.0536945458354934	1.1292337222178708	0.5382148041232592	-0.2225768011835561	-0.2160895349058926	-0.300403284162162	-1.185027943251126	-1.4497949017086686	1.9491326347799207	1.1122640503586667	0.3944494765800188	1.0068047472035522	0.2977061734001616	-0.1029462370055813	-5.744967552310689	-3.067452148670516	-2.3059180676870743	1.0117751532965251	-0.6525760653132102	-1.3987162090135636	-0.0409776646194529	0.0738287007014226	-0.0238544930652785	0.3280009002668586	-0.2303249663261897	-0.6261378375138	2.326626837335727	1.3140926130704202	-0.8104055508308028	1.7305527909068057	-0.201145440476606	-0.579159442298288	-0.0628365706920022	0.0342127418678401	0.0011700265639673	0.7613228474596614	0.0409420540128099	-0.9589221178477688	-2.029989930238675	-1.8061139434966704	-1.7493882882630505	-0.4785555152849445	0.1140569667465294	0.3756505504285936	1.1359845478574595	0.5966154342943234	-0.7356448146184346	0.6403736355818701	-0.7009565948248391	-1.3446934561090536	0.8188273726622952	0.3034331454274762	-1.096955195210756	-1.158993554244467	-0.5269473598227916	-0.4873077045331455
6	-0.5487874673363367	-0.0066001681085716	0.0276604734092098	2.557062669751057	1.8466077624544244	1.260530914048507	0.1449528323770199	-0.1883074373623113	0.2028515511235447	-0.7682708123159554	-1.0081026440410226	-0.9618058006973448	1.5963628616640648	0.9024291359817516	0.5349818159111914	0.6415946829564161	0.0972021411908685	0.0755606691668042	-6.175889766429041	-2.9315163008731413	-1.8731087383949283	0.6007443078619028	-0.4507522596013769	-0.6939830530593325	-0.0671459303544136	0.0246727862029983	-0.10015360077236	-0.0511345870373433	-0.0055832619971678	-0.0203602066146293	1.950039082280806	1.1147055931601908	-0.4307448006797787	1.2888769398331408	-0.1720535620069148	0.05579581614125	-0.1568321327816	0.1051217047630707	0.0269905849415461	0.2853486279631489	0.0925147996545693	-0.3177965934091404	-2.5037607355813103	-1.625025578466782	-1.2857322538509417	-0.8402015899004172	-0.0326519643900435	0.2620962663805669	0.7367569703186948	0.4070158807394342	-0.2658886517914428	0.0333583152544769	-0.5900962775245779	-0.8250179531170916	0.2958718652633374	0.278012397439487	-0.5293481268390761	-1.5863358705375372	-0.3738136268922634	-0.0946002342616656
7	-0.527769800076928	-0.1426449712008139	0.0953839880952032	2.6874025061174427	1.9769410775512608	1.3507218224077933	0.2252631756284036	-0.2684369752880814	0.0270426961137629	-0.7452050866386501	-0.4785213336863632	-0.4806765874436149	1.7255116108195767	1.033398532593485	0.6224280840467755	0.787454009896272	0.202739156908836	0.0400728071793456	-6.167257350664232	-2.4103284606563	-1.4086450928106808	0.6455207451174318	-0.2556388754403347	-0.5538383420554762	-0.0921969513274737	0.0216529654792495	9.151987626648816e-05	-0.0407704172562766	-0.1175945037697172	0.0876036127261286	2.109675694243374	1.1681802555840142	-0.4352033360752447	1.3962867066570008	-0.2283141969183324	-0.0440759656787282	-0.0481739590822096	0.0629221525721124	-0.0484055490557042	0.1924244849572797	-0.0380961733008223	-0.3362180621510486	-2.5023762492965167	-1.0826147591293256	-0.7951619104535914	-0.8077697145560339	0.0917412082674399	0.4410090433143692	0.8771682630637492	0.4253040658141173	-0.2477700551783183	0.1573053158578985	-0.0865201514320177	-0.4315081311704911	0.4154324673244525	0.2185546699662828	-0.4455215716179055	-1.5123211841016118	-0.0340469300840267	0.303431245738367
8	-0.6113059940517562	-0.024571365890994	0.3039529958833769	2.3671324453693185	1.8297743968704785	1.3440304962076963	0.1923230062742446	-0.2879873077525228	0.1128294089040886	-0.7100669508443755	-0.8440408544318054	-0.4593555456353697	1.4138817971822273	0.8857811198030963	0.6014501646547388	0.4756257079340299	0.0294333398757771	0.0302747743456417	-6.192938651867777	-2.736883284134756	-1.3024680158880242	0.528250437648975	-0.3426985513614073	-0.4172688726852602	-0.0731391555525567	0.0526218788272533	-0.0679887612067611	-0.1211449707390102	-0.2065910071400439	0.0508944524293248	1.788216565982275	1.030515565867567	-0.4606294265651733	1.1801487271376463	-0.3881493999556537	-0.0464739828903496	-0.1125168188568719	0.0112158112566612	0.0277477275971025	0.1498347469428902	-0.0209181177352671	-0.2146563284260423	-2.4857761676362973	-1.4507221574146048	-0.7461008216474556	-1.0861154118663467	-0.0988467209290813	0.3578163367757074	0.6136564004873929	0.2904909346775659	-0.1949094596812459	0.2015062138696812	-0.3429177015746538	-0.3225722255112759	0.3009688513501404	0.2278277171990189	-0.3199110000419286	-1.6085044069545955	-0.1920679136172873	0.514540905234733
9	-0.5701857838464444	-0.1096923323325831	0.12768885596943	2.550178393492667	1.8338566742465248	1.0994987036561343	0.1935043387720647	-0.1991332709955108	0.1133755927374604	-0.8798235275268296	-1.1631984872668872	-0.985642554989718	1.5826685476775797	0.8952026096592851	0.387311675632229	0.6431104520026902	0.1191561054734018	-0.1008975606600126	-6.322995698137401	-3.0756918090282803	-1.846252003140116	0.8047777318330721	-0.3219935955105666	-0.8259122658168679	-0.0077491468169601	-0.0151965028115986	-0.0719000222033386	0.0095514287117237	-0.0570702379634044	-0.1249397604009858	1.9801171551689083	1.1121306033098957	-0.5293656427513247	1.3616087124648213	-0.1932023280742923	-0.1325661035805969	-0.1003101966850819	0.1046351727010215	-0.0218860655043159	0.3379954737298652	0.0476019628279962	-0.5484018340138539	-2.630725319950651	-1.7847342950539469	-1.2847292098839418	-0.8444924497538266	-0.1050776459147674	0.3146128334456942	0.7952795476372742	0.3233723989432903	-0.4893407109556331	0.1904191117964082	-0.6471708247486312	-0.8876548770210031	0.4758321227338704	0.2833417685956457	-0.6263041999203651	-1.6905746217225843	-0.6009917185613352	-0.0737546784567007
10	-0.5024376203981007	-0.1824173051573083	0.1535423993333002	2.698352055220747	1.914852009275944	1.3681345529709272	0.3581272046920956	-0.2525585199588805	0.0794336443274991	-0.5110729576339723	-0.4219160583445265	-0.2846354408571643	1.7399579694124478	0.9874153039976928	0.6149390594171409	0.7940557983328627	0.1734132138965419	0.052304475614902	-5.948149142068039	-2.3189422246236595	-1.1383353651753692	0.7029989981722002	-0.187317814028143	-0.5296032733563929	0.0091649066456938	0.0281516740232831	-0.0092066848396061	-0.0133016553934669	-0.1441387696789089	0.0147628146626226	2.124875333484578	1.1362038395855552	-0.4529189111269331	1.4719390386188516	-0.3371703875192077	-0.1061808061351785	-0.0985385918560479	0.110299915289299	-0.0014753798513286	0.2839016202260759	-0.0553872816226992	-0.3355398686452746	-2.2269451866730314	-1.0591736710354476	-0.5905693741392013	-0.8529335188038654	-0.0529681515382309	0.3483384324164921	0.9255400755789492	0.3842191039545852	-0.2968041132185639	0.0928683133700902	-0.2670205220467623	-0.3951249911235512	0.540129134762128	0.2159472892129609	-0.4259257510538452	-1.389621105134255	0.0374464955321864	0.5313866095152047
