label_id	Annotated Archetype
1	
2	
3	
4	
5	1.0
6	
7	
8	
9	
10	
11	1.0
12	
13	
14	
15	
16	
17	
18	
19	1.0
20	
21	
22	
23	
24	3.0
25	2.0
26	
27	
28	
29	2.0
30	
31	
32	
33	
34	
35	
36	
37	
38	
39	
40	
41	
42	
43	3.0
44	
45	
46	
47	2.0
48	
49	
50	
51	2.0
52	
53	
54	3.0
55	1.0
56	
57	
58	1.0
59	4.0
60	
61	
62	
63	
64	4.0
65	4.0
66	2.0
67	
68	
69	
70	4.0
71	
72	4.0
73	3.0
74	
75	
76	
77	
78	2.0
79	
80	
81	
82	
83	
84	
85	2.0
86	2.0
87	
88	
89	3.0
90	
91	
92	
93	
